country,year,P_it,qty_standardized_kg,qty_ln,g_it
ATG,2007,0.7595493672246982,1004543.0,13.820043269687766,-1.729389113039712
ATG,2009,4.247885835095137,1892.0,7.545389749611823,-6.274653520075942
ATG,2010,5.003671970624235,817.0,6.705639094860003,-0.8397506547518203
ATG,2011,6.086976744186047,2150.0,7.673223121121708,0.9675840262617053
ATG,2012,5.702947845804989,882.0,6.782192056006791,-0.8910310651149169
ATG,2013,5.732162458836443,911.0,6.814542897259958,0.032350841253166784
ATG,2014,5.925170068027211,1470.0,7.293017679772782,0.4784747825128237
ATG,2015,3.27378892733564,2312.0,7.7458682297922685,0.4528505500194866
ATG,2016,2.874120082815735,2415.0,7.789454566086673,0.043586336294404227
ATG,2017,3.004500145286442,2811.687,7.941539938058186,0.15208537197151362
ATG,2018,2.9638182107034114,3499.7439999999997,8.160445101945292,0.218905163887106
ATG,2019,5.495978832226084,1015.128,6.92276999189928,-1.2376751100460126
ATG,2020,2.299682605494356,4196.67,8.342046632651144,1.419276640751864
ATG,2021,0.6212456480792852,145849.107,11.890327852548292,3.5482812198971487
ATG,2022,0.5302860100128108,590355.101,13.288479500934836,1.398151648386543
ATG,2023,0.44662754153891776,1294385.55,14.073546661750628,0.7850671608157924
ATG,2024,0.4781529228461624,1329192.381,14.100082083426889,0.026535421676260995
AUS,2017,0.2616167138016027,943970761.1620001,20.66560575028475,
AUS,2018,0.34067613792324736,912541064.605,20.631743644715197,-0.033862105569554046
AUS,2019,0.248939181908756,727174227.954,20.404676660092267,-0.22706698462292962
AUS,2020,0.2338862306702584,814642960.37,20.518260489782094,0.11358382968982639
AUS,2021,0.3398602242328382,756229726.9860001,20.443855759658764,-0.07440473012333015
AUS,2022,0.41064038402722625,671839930.336,20.325530671208796,-0.11832508844996781
AUS,2023,0.3073055240634653,770478176.9660001,20.462521889112434,0.13699121790363833
AUS,2024,0.33507573292927995,663591137.01,20.31317676026913,-0.1493451288433043
AUT,2001,0.26310149514618464,163252398.0,18.910808015140034,
AUT,2002,0.25425231938620857,144456106.0,18.788486254665035,-0.12232176047499976
AUT,2003,0.21541540163170958,6022357952.0,22.518744705956795,3.7302584512917605
AUT,2004,0.23230315225435638,6342876348.0,22.57059818516253,0.05185347920573591
AUT,2005,0.307200140416627,7071493034.0,22.679337473343384,0.10873928818085332
AUT,2006,0.4070170233527634,7731930004.0,22.7686243454838,0.0892868721404163
AUT,2007,0.40642324320917295,7054511362.0,22.67693315861935,-0.09169118686445188
AUT,2008,0.6067005944825604,7206526962.0,22.698252974825053,0.021319816205704
AUT,2009,0.4067939208855441,8308935054.0,22.840597285254983,0.14234431042993023
AUT,2010,0.4404484563322703,8792296677.0,22.89714179745021,0.05654451219522727
AUT,2011,0.5555922718172984,9481275693.0,22.972584710932196,0.07544291348198584
AUT,2012,0.5580038082720432,10134926890.789,23.039253403286025,0.06666869235382933
AUT,2013,0.5825425758641387,7401956669.0,22.72501021693485,-0.3142431863511739
AUT,2014,0.48974046920164604,7173506920.249,22.693660482198567,-0.03134973473628477
AUT,2015,0.3571951478335607,8522076403.301,22.865925857402974,0.17226537520440743
AUT,2016,0.254842580848106,10311389802.512,23.05651492729795,0.19058906989497615
AUT,2017,0.2973310888375195,10054205421.158,23.031256833792234,-0.02525809350571606
AUT,2018,0.3825870692279858,9384235107.362,22.962297002050448,-0.0689598317417861
AUT,2019,0.2838049765053529,10169163275.023,23.04262576977982,0.08032876772937314
AUT,2020,0.19527292019403175,11863894490.885,23.196765548526464,0.15413977874664297
AUT,2021,0.5039692140012796,9823137403.005,23.008006399427398,-0.18875914909906655
AUT,2022,1.427877050883234,6867801605.777,22.650109892810917,-0.35789650661648054
AUT,2023,0.7502577009734126,7255218583.349,22.704986851477774,0.05487695866685627
AUT,2024,0.5709442139108795,5455782647.951,22.419941919441666,-0.2850449320361079
AZE,2001,0.1765322828835661,976506666.0,20.6994921346786,
AZE,2002,0.15343679755321757,1394865009.0,21.056063479795505,0.3565713451169046
AZE,2003,0.08230743870616879,2620018839.0,21.68644734515158,0.6303838653560767
AZE,2004,0.07377990063102802,3424096005.0,21.954103333676283,0.2676559885247016
AZE,2005,0.08242690204684876,3364150115.0,21.936441202021065,-0.017662131655217905
AZE,2006,0.1474449262417751,3150626053.0,21.870867017020515,-0.06557418500054979
AZE,2007,0.1548173650331185,336439462.0,19.633928785960812,-2.2369382310597032
AZE,2008,1.2437558021307635,158347.0,11.97254410641315,-7.661384679547663
AZE,2009,0.16917940852141042,2245356.0,14.624374641197113,2.6518305347839632
AZE,2010,5.498377218237973,76412.0,11.243895030883543,-3.3804796103135697
AZE,2011,6.96622520752804,31562.0,10.359709144308079,-0.8841858865754642
AZE,2012,4.027306822852445,38928.0,10.569469065023304,0.20975992071522498
AZE,2013,3.362782892648193,66147.0,11.09963481704077,0.5301657520174654
AZE,2014,3.769335013432871,42061.0,10.646876224532782,-0.4527585925079869
