year,country,node_dli_us,import_share_from_us,dli_us_to_i,dli_i_to_us,us_imports,total_imports
2001,FRO,0.0006034524351613122,0.00037541217263297854,1.6074397133394955,0.0,21986.0,58564963.0
2001,GAB,2.2745737713423324,0.032462312988919106,1.7491256877761796,2.29220332766571,1914946.0,58989820.0
2001,GBR,2.326069783499785,0.013586986700014068,2.163167052025504,2.328313627828777,192284841.0,14152132864.0
2001,GEO,2.1519346859720945,0.00023106813981060338,1.6105561422166261,2.1520598102173603,31658.0,137007205.0
2001,GHA,2.212021505647684,0.0012457033686327943,1.7957527040514374,2.2125406998580663,813562.0,653094485.0
2001,GIN,1.6643283940776945,0.04548582487746103,1.9220417703925965,1.6520474811178278,5034626.0,110685604.0
2001,GMB,0.07003321077771833,0.03971947864516452,1.7631956200473498,0.0,372839.225,9386810.646
2001,GRC,2.2448221611467356,0.0012808491630767849,1.9307241548452758,2.245224989277305,5415728.0,4228232454.0
2001,GRD,0.16696286643353367,0.08079230632195535,2.06656888550985,0.0,1484364.0,18372591.0
2001,GRL,0.0,0.0,2.074119359716079,0.0,0.0,52142179.0
2001,GTM,2.3470236839392213,0.633699834486849,2.5521529116339305,1.9921498130621818,474197621.0,748300055.0
2001,GUY,1.6143014890995995,0.15750455583648898,1.96059753717084,1.5495614295334061,9874120.0,62691012.0
2001,HKG,1.5330753727799205,0.004528554236651822,1.7294855017075614,1.5321818725943932,14856658.0,3280662486.0
2001,HND,1.9906525434440057,0.5014930907197693,2.3162644662274516,1.6630901235617082,171238065.0,341456479.0
2001,HRV,2.1546050972193393,0.0004558353763695641,1.7355382956133578,2.1547962098084525,484109.0,1062025953.0
2001,HUN,0.00048031727927490107,0.00027250516235521606,1.7625988261051644,0.0,438000.0,1607309000.0
2001,IDN,2.1361854569809546,0.0016714226991551818,1.8370110137055358,2.136686341125581,9040425.0,5408820285.0
2001,IND,1.807847579725917,0.0005200014517825475,1.7627589675356614,1.8078710380680867,601014.0,1155792927.0
2001,IRL,2.0482918606541745,0.013927704336744093,1.9035661470483034,2.0503360281638914,25572298.994,1836074228.438
2001,IRN,0.0004946454210700132,0.0002899161454140888,1.706167210396332,0.0,150835.0,520271128.0
2001,ISL,0.001110375157461187,0.0006233146134057754,1.781404019062099,0.0,119253.0,191320719.0
2001,ISR,2.1118396837073576,0.03475442108651971,1.869997488689959,2.1205474008580376,18784000.0,540478000.0
2001,ITA,2.2836902778731094,0.01584613134490965,2.170368734138432,2.285514899127387,310689287.407,19606633357.031
2001,JAM,1.902656338333744,0.29701319652572256,1.9837259456231022,1.8684042825581646,179504442.0,604365207.0
2001,JOR,0.0015334344146793674,0.0008467101482928771,1.8110500007246308,0.0,590050.0,696873660.0
2001,JPN,1.9011719903579807,0.008329433005125932,2.1491204000708786,1.8990893736744083,579880373.0,69618228833.0
2001,KAZ,2.043972894501781,0.0017363400881847608,1.7031845656524207,2.044565648160688,1173000.0,675558900.0
2001,KEN,9.203282993154851e-05,5.8169635310835805e-05,1.582145554802966,0.0,48276.0,829917529.0
2001,KGZ,1.7247868997256923,0.000757599568358137,1.6286793652073683,1.724859765955784,80990.0,106903440.0
2001,KHM,4.0809187805845674e-07,2.8055243599520257e-07,1.4546010859283185,0.0,58.0,206734972.0
2001,KNA,0.10905561635198918,0.05325883516306793,2.047653051706494,0.0,747129.0,14028264.0
2001,KOR,2.0641625315459082,0.0051606647049903314,2.1061854948921472,2.0639445401416223,172771661.0,33478567370.0
2001,KWT,2.085214473660152,0.11135640763332494,1.9075291769909601,2.1074803139771308,3118296.0,28002843.0
2001,LBN,1.526259599695028,0.0031914602474661965,1.7590466061642172,1.5255142905933847,4032913.0,1263657601.0
2001,LCA,2.2297178370810995,0.4170771296095359,2.29776088969546,2.1810335213409076,12184900.0,29214980.0
2001,LKA,0.0001827379130473176,0.00011692535614958226,1.5628595803765741,0.0,58456.0,499942886.0
2001,LSO,0.0,0.0,0.0,0.0,0.0,25290433.391000003
2001,LTU,1.801622005859805,2.1638440798446184e-05,1.6311035383086963,1.8016256956934125,27735.0,1281746696.0
2001,LUX,1.469057458160429,3.760867294311796e-05,1.5617095957089449,1.469053973505437,21870.0,581514802.0
2001,LVA,2.2791396298492557,0.00031378859731916815,1.6167253593208468,2.279347553138006,71182.844,226849683.539
2001,MAC,0.022442890976647256,0.014235968941887087,1.576491987883775,0.0,624219.181,43848029.14
2001,MAR,2.2174180520572717,0.007273661070928013,1.9984633649452046,2.2190223231655235,13457101.833,1850113952.489
2001,MDA,0.0005651321601527956,0.00032644857539041545,1.7311521714466882,0.0,69597.0,213194375.0
2001,MDG,1.497433606504252,0.0005223193563471702,1.6132576450293292,1.4973730777516607,89202.581,170781687.326
2001,MDV,0.008595210083468391,0.005252281008446716,1.6364718623481072,0.0,239770.0,45650642.0
2001,MEX,2.6563054277876295,0.7698531974072038,2.742158498286492,2.369122377290434,3812266101.0,4951939037.0
2001,MKD,1.8637988539292851,3.713926543291012e-05,1.5490991739855517,1.8638105420783193,7406.25,199418322.19
2001,MLI,0.00012179908009200175,7.78381957804275e-05,1.5647726526907535,0.0,14429.0,185371717.0
2001,MLT,2.0652048823741116,0.0009184629625619338,1.66610054455926,2.065571781910227,207481.0,225900236.0
2001,MMR,0.0015985222567617833,0.0008991051865711908,1.7779034985415614,0.0,472832.0,525891750.0
2001,MNG,1.6459454642537479,0.0006615888810549994,1.5981419937301389,1.645977111435746,88382.0,133590516.0
2001,MOZ,0.0003163937582798331,0.00020905102665497228,1.5134762232094863,0.0,8004.0,38287303.0
2001,MRT,0.003926859811731809,0.0024833948667881186,1.581246649193,0.0,60274.0,24270808.0
2001,MSR,1.9416315856590618,0.6294155359527738,2.2021165931415636,1.4992133881941854,897325.0,1425648.0
2001,MUS,0.0012635149891120176,0.0008000788541780491,1.5792380744896373,0.0,176700.0,220853231.0
2001,MWI,0.00017319110590882425,0.00011484274501593939,1.5080718062319611,0.0,10201.798,88832759.94999999
2001,MYS,2.3005459488244213,0.004214735069182213,1.8237297167329103,2.3025641089295434,15461651.0,3668475182.0
2001,MYT,0.00012287330039544115,8.442414371219331e-05,1.4554284472736043,0.0,106.0,1255565.0
2001,NCL,0.0007351734480699773,0.000478177381364266,1.537449232693708,0.0,59207.0,123818069.0
2001,NER,0.0009410083312431555,0.0006103661666869883,1.5417111606150495,0.0,25560.0,41876502.0
2001,NGA,2.297655290399273,0.2776500512550334,1.9415211681789044,2.4345427608835584,40001516.0,144071704.0
2001,NIC,1.4977334024110678,0.055406553104835526,1.9894291352532494,1.4688922477082818,14873502.0,268443012.0
2001,NLD,2.0340487031858525,0.00895226217139285,2.0828699316377364,2.0336076947258683,152850485.0,17073950927.0
2001,NOR,2.3856629747040543,0.01155771073318293,1.9194932097981752,2.391113829401231,10507297.492,909115804.554
2001,NZL,1.8490132669187724,0.02272666879210363,1.799098239737576,1.8501740499405437,28488358.0,1253521062.0
2001,OMN,2.0757341428264473,0.004478767283176463,1.808693109845984,2.0769355382386925,711825.0,158933241.0
2001,PAN,1.9401559567616897,0.14560140659501672,2.141643808613891,1.9058196237340634,79942308.0,549049009.0
2001,PER,2.1400467733763575,0.06162392472842394,2.0485555184990036,2.1460550789506865,58075594.0,942419592.0
2001,PHL,1.891040444766457,0.002021444307276499,1.8576897078157788,1.891107997978866,7105254.0,3514939281.0
2001,PNG,0.012715086859361706,0.007542465628524852,1.6857997749800167,0.0,2204084.0,292223274.0
2001,POL,2.0890419870360946,0.0001489904713914662,1.7976045938003913,2.0890854149010316,725000.0,4866083000.0
2001,PRT,2.0695313945302725,0.010111845965426674,2.0842603853455235,2.069380935828708,37580878.0,3716520023.0
2001,PRY,1.5218804436007152,0.005399973353404882,1.7811176477336206,1.5204729692823715,1878296.0,347834309.0
2001,PYF,1.462560437413405,0.006903097247765095,1.6420536635060388,1.4613127654172495,590643.0,85562028.0
2001,QAT,2.167112367357892,0.03377299064766976,1.7023904932793683,2.1833560112998494,475203.0,14070504.0
2001,ROU,2.129234690579522,0.003205996329813281,1.8443472775149423,2.1301509761885162,5378626.79,1677677151.4
2001,RUS,2.0384634622277122,0.00829861291905809,1.7771698074197662,2.0406499822101436,6180664.0,744782780.0
2001,RWA,0.0006781209285200483,0.000440892404767419,1.5380644374624075,0.0,17297.0,39231794.0
2001,SAU,2.3482044232254218,0.21355848096074823,1.902510173284776,2.4692328591433808,10040279.0,47014190.0
2001,SDN,0.0,0.0,0.0,0.0,0.0,40589338.868
2001,SEN,1.4872220219948844,0.01513646392582069,1.7933427140070957,1.4825172231655357,4324108.0,285674912.0
2001,SGP,1.8877501928380769,0.026393200417537007,1.9916144535155604,1.8849345692727364,376690749.0,14272264941.0
2001,SLV,0.06503234500660171,0.032650134121299565,1.9917941153012713,0.0,6655142.69,203832016.9
2001,STP,0.0,0.0,0.0,0.0,0.0,4072062.0
2001,SUR,1.7624152068776753,0.05004600088845276,1.8239598161904707,1.7591728798015975,2203831.0,44036106.0
2001,SVK,1.6150841142862296,1.5455886171020378e-05,1.499133435902784,1.6150859064344154,33634.0,2176128863.0
2001,SVN,1.6795839522587266,0.00014650015760171958,1.6458354117672198,1.6795888971496549,107900.0,736517979.0
2001,SWE,2.099171497543503,0.008149439908164828,1.941217612594588,2.100469309679167,43189957.0,5299745441.0
2001,SWZ,0.0,0.0,0.0,0.0,0.0,85643195.0
2001,SYC,0.0,0.0,0.0,0.0,0.0,83579.0
2001,SYR,2.2961348883793766,0.0,1.6460299984511857,2.2961348883793766,0.0,848373897.0
2001,TCA,0.37950731135878296,0.19548177399035926,1.9413948605638265,0.0,115293.0,589789.0
2001,TGO,1.7400337870331148,0.0001614787775678518,1.559246714465252,1.740062985023449,9056.0,56081673.0
2001,THA,2.034949714189833,0.004375572604130714,1.758729473563701,2.0361636475610254,32219033.0,7363386673.0
2001,TON,0.000886271506866065,0.0005953077062800298,1.488762025951613,0.0,5742.0,9645432.0
2001,TTO,2.52035385182631,0.0336385535953295,2.4634474824781862,2.5223347337854922,30735783.0,913707033.0
2001,TUN,2.167656929792721,0.00010880642569677801,1.6295837436598528,2.167715481983722,94214.0,865886361.0
2001,TUR,2.143623768728904,0.006157797664531899,1.96094530224303,2.1447556355701827,32289028.0,5243600027.0
2001,TUV,0.0,0.0,0.0,0.0,0.0,53677.0
2001,TZA,0.0011656666434054234,0.0007200050665583335,1.6189700566655432,0.0,157423.0,218641517.0
2001,UGA,6.487957429231822e-05,4.334454963619304e-05,1.496833508177537,0.0,6858.0,158220585.0
2001,UKR,1.973639033276596,0.0018180288326876892,1.804909716750865,1.9739463467437033,11241950.0,6183592800.0
2001,URY,1.9207713742442252,0.006973885141839085,1.9535630640232136,1.9205410827395972,2593107.0,371831045.0
2001,USA,0.0,0.0,0.0,0.0,0.0,101599850405.0
2001,VCT,1.4641627462170683,0.01823950081314664,1.9170972714514853,1.4557479651700027,298060.0,16341456.0
2001,VEN,2.5275222563733544,0.31942716076403904,2.3597071961569154,2.6062863285313944,87028549.0,272451938.0
2001,VNM,2.003812010830921,3.332901873131447e-05,1.64798332631613,2.0038238706470883,61166.0,1835217547.0
2001,WLF,0.00010094227548450126,6.93181529254803e-05,1.4562170401888537,0.0,259.0,3736395.0
2001,WSM,1.5223234588054828,0.01578515776621422,1.7185978643121282,1.5191755460496048,265356.0,16810475.0
2001,ZAF,1.9945910100870714,0.007610140407777353,1.8663999064381898,1.9955740434064533,27694690.0,3639182527.0
2001,ZMB,0.0016792915570027706,0.0010273818350980913,1.6345349894593346,0.0,76937.0,74886471.0
2001,ZWE,0.00018499423200813524,0.00011830014563911961,1.5637701121050958,0.0,30968.96,261782940.61
2002,AIA,1.9580670045290138,0.628316698121854,2.193220166466617,1.5605493933935326,4236693.0,6742926.0
2002,ALB,0.6968334724228181,0.000983443938337752,1.664156712910195,0.6958812277663122,68466.0,69618610.0
2002,AND,1.589732708611972e-05,1.799349556402082e-05,0.8835040989982775,0.0,973.0,54075096.0
2002,ARE,2.0338883233715555,0.061092946681831274,1.76764807753141,2.05121208410611,6521102.0,106740669.0
2002,ARG,2.0092915796628614,0.14516055686568027,1.9431395130349123,2.020524883070481,30494542.0,210074573.0
2002,ARM,0.003004181398173536,0.0016616792962180914,1.8079188956683279,0.0,252659.0,152050399.0
2002,AUS,2.0464493329570286,0.0055406588178604855,1.8576606180376525,2.04750117471135,28494786.0,5142851588.0
2002,AUT,1.6903036820412956,0.00039121852984294717,1.64354284345658,1.690321982907459,1274813.0,3258570090.0
2002,AZE,1.542552947222853,0.00016916182655651288,1.5401719722027765,1.542553350061081,38086.0,225145358.0
2002,BDI,0.0006474796785482696,0.00042612603759772314,1.519455798097725,0.0,6999.0,16424718.0
2002,BEL,1.8587301233566675,0.00771696432453172,2.0885407984463944,1.856942890563902,114076031.0,14782500761.0
2002,BEN,8.946460174836301e-05,5.885644742393833e-05,1.5200476016494262,0.0,5260.0,89369988.0
2002,BFA,0.0015284067829399272,0.0009297931656662009,1.6438137420001546,0.0,74193.0,79795166.0
2002,BGD,0.0004139836329010616,0.00026306672566200353,1.5736829956706913,0.0,131234.0,498862027.0
2002,BGR,2.160666094386331,0.05936567915757135,1.9375674143547306,2.1747463850644047,14693250.0,247504117.0
2002,BHR,0.11984796438640113,0.07277017108536403,1.6469380599066046,0.0,1104687.0,15180492.0
2002,BHS,2.6618627107276844,0.925928071274055,2.7022730655862377,2.1567174745057742,187009837.0,201970156.0
2002,BLR,2.1321429549382724,2.8572041812225093e-05,1.6364182775839555,2.1321571192091833,62300.0,2180453200.0
2002,BLZ,0.09211671083655931,0.04829064422068936,1.907547772930587,0.0,2787094.0,57714989.0
2002,BOL,2.0410052444977533,0.0506539940164477,1.7908424341001359,2.0543531128420143,4081541.0,80576884.0
2002,BRA,2.3146148088095178,0.04367223607741194,2.1572135451469334,2.321802789128483,312596416.0,7157783619.0
2002,BRB,1.6045370505564158,0.05476950089354532,2.132273293517272,1.5739584238005884,3410554.0,62271044.0
2002,BRN,2.050506267911446,0.07219286498146205,1.6015666594860924,2.0854383516523565,217946.0,3018941.0
2002,BWA,0.0002491976375136763,0.00016458069544621486,1.5141364960091224,0.0,30095.0,182858627.0
2002,CAF,0.0,0.0,0.7228759139515768,0.0,0.0,658022.0
2002,CAN,2.8915059006823576,0.20031070301115703,3.073119872359567,2.8460142047445816,2056967515.0,10268884708.0
2002,CHE,1.9785832433195083,0.00013394669189622824,1.7710528644358514,1.9786110450511778,459711.179,3432045782.4830003
2002,CHL,2.0048437670101467,0.02854630007933151,1.8727808306863487,2.0087244544890916,69660138.0,2440251024.0
2002,CHN,2.050050944125645,0.0062059370253227785,1.9244805472717736,2.050835092476046,113740501.0,18327691779.0
2002,CIV,2.2035125460596796,0.0002557253455476343,1.7008160967175048,2.2036411311653636,134943.0,527687233.0
2002,CMR,2.223242963497176,0.001245674812288746,1.6058489412725063,2.224012994888628,324153.0,260222810.0
2002,COK,9.151490176835731e-05,8.505157770676645e-05,1.075992994320159,0.0,266.0,3127514.0
2002,COL,2.4347549610583394,0.2450164603230961,1.9611327296884027,2.5884606202707907,43476469.0,177443054.0
2002,COM,0.0,0.0,0.8213309286672152,0.0,0.0,182994.0
2002,CPV,0.022931217083360014,0.015667828334795932,1.4635861839533413,0.0,279413.0,17833550.0
2002,CRI,1.7868902638531399,0.11831994949380562,2.1521460940786312,1.7378735583489309,53494861.0,452120384.0
2002,CUB,0.0,0.0,0.9062919954110308,0.0,0.0,860850307.0
2002,CYP,1.4696907253421958,0.0007989564914033561,1.6991180347432238,1.4695072763362704,343729.0,430222426.0
2002,CZE,2.0449503307570143,0.0006089519136549972,1.614276086845986,2.045212750462988,3802764.0,6244768946.0
2002,DEU,1.9735930686906307,0.0008652576020416619,1.9347829558559293,1.9736266785169547,23703000.0,27394154000.0
2002,DMA,0.07861742095821664,0.04061092775064443,1.9358686273048542,0.0,433316.0,10669936.0
2002,DNK,2.2302088152515305,0.00029892289148346997,1.8048913374437994,2.2303359903973576,545187.0,1823838239.0
2002,DOM,2.020684475330564,0.6927536470238373,2.3302960660744523,1.3225978859502148,43995777.593,63508547.059999995
2002,DZA,2.4245897116802153,0.170673951428196,2.041817479896457,2.503363614185783,20657605.0,121035488.0
2002,ECU,2.369649584575989,0.12518313313196194,2.0350811135963487,2.4175251240524345,26224061.0,209485578.0
2002,EGY,1.8585644980056157,0.014033796235068369,1.5390414408363264,1.8631124444358254,6489383.2930000005,462411109.888
2002,ESP,1.8469651251878654,0.00725945888237018,2.0881992741387974,1.8452010898606073,126417334.644,17414153960.016
2002,EST,1.6180109500901485,0.00031569128752514735,1.7144647966055218,1.617980490835434,122897.0,389294874.0
2002,ETH,0.0004996018008548148,0.0004268597130640448,1.1704121648506471,0.0,79867.20300000001,187104101.314
2002,FIN,2.0065131796159217,0.014781279809794856,2.1062774368746253,2.0050164120745246,52098962.0,3524658397.0
2002,FJI,0.000300290531955783,0.00020002430581776397,1.5012702117780052,0.0,20075.0,100362803.0
2002,FRA,1.995276757475133,0.008577089724743142,2.1657977864711255,1.993801530152367,230441985.0,26867153358.0
2002,FRO,0.0011393461536432865,0.000692082513634252,1.6462576805479037,0.0,36373.0,52555872.0
2002,FSM,0.0,0.0,1.245741655624962,0.0,0.0,7148455.0
2002,GAB,2.274271336749593,0.0,1.7365848863960625,2.274271336749593,0.0,13218478.0
2002,GBR,2.3192002969873635,0.011734703026244603,2.2080200747122714,2.320520455546796,167243724.0,14252062760.0
2002,GEO,1.9831140597012207,0.001693813253147135,1.6743458608713109,1.983637942728564,240426.0,141943629.0
2002,GHA,2.184629265520622,0.0030069954354149746,1.7319781488028538,2.1859944905879733,565439.0,188041190.0
2002,GIN,0.07937299179601857,0.0393759323919636,2.015774280743588,0.0,5528842.0,140411710.0
2002,GMB,0.12371886242204022,0.0770532644032498,1.6056277872222406,0.0,1247603.1679999998,16191438.191000002
2002,GRC,2.247484392536994,0.006479306007950816,1.918773703236551,2.249628099413903,27299063.0,4213269595.0
2002,GRD,0.9500800153980381,0.18619346356469674,2.0551812829005804,0.6972402760082173,3633949.0,19517060.0
2002,GRL,0.0,0.0,0.0,0.0,0.0,45298980.0
2002,GTM,2.3392423936115,0.6302327064966733,2.4707819880225372,2.1150458352525683,471576183.0,748257236.0
2002,GUY,1.2301626689933938,0.14136789857370072,2.022774691619928,1.0996645245182055,8547524.0,60462977.0
2002,HKG,1.305551063906482,0.024723424431538927,1.7149939490927424,1.2951716182348443,83382352.0,3372605289.0
2002,HND,2.1358017342565465,0.46319494173334946,2.4779642795671295,1.8405586887639624,164240744.0,354582335.0
2002,HRV,2.0222043459674266,0.0029162840206425123,1.6079104142117575,2.023416078496667,3331831.0,1142491944.0
2002,HUN,0.7765530151306037,0.00018284189451172884,1.779139747240899,0.776369666749327,461000.0,2521304000.0
2002,IDN,2.1282594073116132,0.0017460716356182016,1.839258587169844,2.1287649060834006,11308642.0,6476619727.0
2002,IND,2.324570795696099,0.0030011002998764588,1.8276631221764488,2.326066554385962,3435757.0,1144832447.0
2002,IRL,1.8014360163863852,0.012432820073436988,1.9755039612444734,1.799244615656427,20931776.889,1683590429.634
2002,IRN,0.0001046662208688113,6.586450810572392e-05,1.5891141356556389,0.0,34092.0,517608056.0
2002,ISL,0.0011855156835923666,0.0006790729256152205,1.7457855244609017,0.0,124120.0,182778602.0
2002,ISR,1.9242933702760743,0.236654844062384,2.1245226357163864,1.8622176169672062,158736000.0,670749000.0
2002,ITA,1.7946161988410174,0.014754659439466132,2.2314525129719756,1.7880743043702179,289556765.01,19624767768.986
2002,JAM,2.2075956322567283,0.2686168632739365,2.2652002539883447,2.1864390427448432,167163798.0,622313119.0
2002,JOR,0.0022166293842025135,0.0012400869186441333,1.7874790475381328,0.0,943177.0,760573300.0
2002,JPN,1.8731016235662006,0.009118784218903572,2.104466215473245,1.8709724442499573,590933159.0,64803941492.0
2002,KAZ,1.6724849901948475,0.002243877971283369,1.7018570218154747,1.6724189347196965,1487900.0,663093100.0
2002,KEN,0.030751758612315928,0.020895780644296688,1.471673116012985,0.0,10426897.0,498995332.0
2002,KGZ,2.1654331657763346,2.090410384741994e-05,1.4770227418738917,2.1654475566801548,2929.0,140116028.0
2002,KHM,1.781895567374068e-07,1.225198474356128e-07,1.4543729890869297,0.0,22.0,179562744.0
2002,KNA,0.1341047430450145,0.0696087907477615,1.9265489545848355,0.0,615888.0,8847848.0
2002,KOR,1.81558802176256,0.00396186653735926,1.9740109632066678,1.814957874653357,125243910.0,31612349588.0
2002,KWT,2.046243879039193,0.18080460607257942,1.8189346923768943,2.096413287041012,6201304.0,34298374.0
2002,LBN,1.569542182807329,0.05379193534128038,1.7335174591113809,1.560220187159683,48281589.0,897561850.0
2002,LCA,1.3412779474706173,0.29428022954449107,2.2185235012800293,0.975472660798132,9016537.0,30639289.0
2002,LKA,2.0506115918913313e-05,1.49583065383024e-05,1.3708848569458805,0.0,12422.0,830441599.0
2002,LSO,0.0,0.0,0.0,0.0,0.0,43080084.217
2002,LTU,2.031835606213963,6.02205806203292e-05,1.2145291861494751,2.0318848278452792,75561.0,1254737155.0
2002,LUX,1.4815157032531445,5.9413242529846915e-06,1.2489076864602566,1.4815170852610071,3682.0,619727159.0
2002,LVA,1.9720911344035104,0.0005729825578604943,1.5785855061271519,1.9723167355304434,130554.418,227850597.21100003
2002,MAC,0.058077937567399686,0.030595684783890815,1.8982395059181278,0.0,4846639.2639999995,158409242.945
2002,MAR,2.116972322430771,0.0032195656674153168,1.940830581285787,2.1175412540458556,5738651.739,1782430405.7779999
2002,MDA,0.00024816558744285234,0.0001563919084271156,1.5868185888818325,0.0,32132.0,205458200.0
2002,MDG,0.0002720693237334917,0.00017357750456555327,1.5674227165233958,0.0,33941.549,195541173.86900002
2002,MDV,0.0016424577580717418,0.0010299402928398132,1.5947116250234843,0.0,52309.0,50788381.0
2002,MEX,2.7072165112239706,0.7690844218373681,2.7980713178902725,2.4046166736032872,3170953287.0,4123023685.0
2002,MKD,1.7990609850892605,0.00010336442756377785,1.5771086222288928,1.7990839294398235,21754.55,210464571.93
2002,MLI,0.0,0.0,1.5359550926970496,0.0,0.0,158186330.0
2002,MLT,2.071824288554587,0.00900664615695359,1.9200341930078129,2.073203833306747,2136445.0,237207609.0
2002,MOZ,0.0,0.0,0.0,0.0,0.0,13805374.0
