year,country,vul_us,us_import_share,hhi_imports
2001,MDG,0.00013377614524984164,0.0005223193563471702,0.25611944804305625
2001,MDV,0.0016151111515069578,0.005252281008446716,0.3075066145374813
2001,MEX,0.45943054888755797,0.7698531974072038,0.5967768276274992
2001,MKD,1.8602129822150794e-05,3.713926543291011e-05,0.5008750066894684
2001,MLI,3.52288026461018e-05,7.78381957804275e-05,0.452590174950588
2001,MLT,0.0003479463154175237,0.0009184629625619338,0.3788354344163998
2001,MMR,0.0002911720830461656,0.0008991051865711908,0.32384651695378774
2001,MNG,0.0005662087794667457,0.0006615888810549994,0.8558317645300262
2001,MOZ,0.00018289593913890513,0.00020905102665497228,0.874886586616794
2001,MRT,0.00108530338651862,0.0024833948667881186,0.4370240919126524
2001,MSR,0.3238869865262634,0.6294155359527738,0.5145837177914294
2001,MUS,0.00017287740543277258,0.0008000788541780491,0.21607545872509779
2001,MWI,5.231863612209337e-05,0.00011484274501593939,0.4555676208787234
2001,MYS,0.0011216034012370205,0.004214735069182213,0.2661148050415054
2001,MYT,3.5256799050648343e-05,8.442414371219331e-05,0.4176151216983707
2001,NCL,0.00023269530390405233,0.000478177381364266,0.48662967545675206
2001,NER,9.79614501158409e-05,0.0006103661666869883,0.16049619959698402
2001,NGA,0.039188066319001284,0.2776500512550334,0.141141937996638
2001,NIC,0.021209228462056577,0.055406553104835526,0.38279277943759277
2001,NLD,0.0008870796519556047,0.00895226217139285,0.09908999926189462
2001,NOR,0.001984812780714399,0.01155771073318293,0.1717306157365467
2001,NZL,0.0034742432319402033,0.02272666879210363,0.15287076446273232
2001,OMN,0.002380844145737557,0.004478767283176463,0.5315846962356566
2001,PAN,0.04069104768206126,0.14560140659501672,0.2794687814743538
2001,PER,0.010985500530236354,0.06162392472842394,0.1782668107987174
2001,PHL,0.00031945077508924315,0.002021444307276499,0.1580309553616348
2001,PNG,0.005332198361189749,0.007542465628524852,0.7069569320970993
2001,POL,9.36610634731147e-05,0.0001489904713914662,0.6286379430737165
2001,PRT,0.0009033097498162871,0.010111845965426674,0.08933183445483503
2001,PRY,0.0027528776105958425,0.005399973353404882,0.5097946657199802
2001,PYF,0.005666189177918172,0.006903097247765095,0.8208183913029217
2001,QAT,0.010605504403560399,0.03377299064766976,0.31402325349863996
2001,ROU,0.0012495330655513815,0.0032059963298132813,0.3897487510923492
2001,RUS,0.006165246571269128,0.00829861291905809,0.7429249479886448
2001,RWA,0.0002491556537866521,0.000440892404767419,0.5651166840083977
2001,SAU,0.0257864837375358,0.21355848096074823,0.12074670891799105
2001,SEN,0.005538507242195868,0.01513646392582069,0.36590496098285874
2001,SGP,0.0029478343699027194,0.026393200417537007,0.11168915945275154
2001,SLV,0.010112728784324525,0.032650134121299565,0.3097300840098972
2001,SUR,0.04288065116621201,0.05004600088845276,0.8568247293482738
2001,SVK,1.1432557177991248e-05,1.5455886171020378e-05,0.739689530026895
2001,SVN,1.706767218829901e-05,0.00014650015760171958,0.11650275650009728
2001,SWE,0.0014076189724151144,0.008149439908164828,0.17272585457128625
2001,TCA,0.07346078476579063,0.19548177399035926,0.37579352420555356
2001,TGO,2.0839143886133427e-05,0.0001614787775678518,0.12905190514819834
2001,THA,0.0005164283911912985,0.004375572604130714,0.11802532786309379
2001,TON,0.00035415264251465004,0.0005953077062800298,0.5949068671186635
2001,TTO,0.008320651116914464,0.0336385535953295,0.24735460439267323
2001,TUN,2.448864849684054e-05,0.00010880642569677801,0.22506619751562798
2001,TUR,0.0007581123708178682,0.006157797664531899,0.1231142061039932
2001,TZA,0.00013744296503430978,0.0007200050665583335,0.1908916637091114
2001,UGA,4.1950341477602986e-05,4.334454963619304e-05,0.9678342912709402
2001,UKR,0.0006882492543726733,0.0018180288326876892,0.3785689434612528
2001,URY,0.0019154016253163026,0.006973885141839085,0.27465345160691756
2001,VCT,0.01736792378142716,0.01823950081314664,0.9522148637373197
2001,VEN,0.1355119594655326,0.31942716076403904,0.42423430475167184
2001,VNM,1.506289465942255e-05,3.332901873131447e-05,0.451945338710801
2001,WLF,6.127965370837371e-05,6.93181529254803e-05,0.884034717056753
2001,WSM,0.011069843143636475,0.01578515776621422,0.7012817551516543
2001,ZAF,0.0022622939335796856,0.007610140407777353,0.2972736128846826
2001,ZMB,0.00057775510515206,0.0010273818350980913,0.562356745481
2001,ZWE,6.49465069411336e-05,0.00011830014563911961,0.5489976921859091
2002,AIA,0.33444182757179663,0.628316698121854,0.5322822528376222
2002,ALB,0.000293284506866952,0.000983443938337752,0.2982218868140778
2002,AND,9.01000211897919e-06,1.799349556402082e-05,0.5007366182363855
2002,ARE,0.007418719259858505,0.061092946681831274,0.12143331862014758
2002,ARG,0.01622270169976924,0.14516055686568027,0.111756954162007
2002,ARM,0.00042474777624396315,0.0016616792962180914,0.2556135694839975
2002,AUS,0.0006929356080600302,0.0055406588178604855,0.12506375700780037
2002,AUT,3.762108711767598e-05,0.00039121852984294717,0.09616386813983169
2002,AZE,7.703012356869334e-05,0.00016916182655651288,0.45536351277786324
2002,BDI,0.00018942815188697351,0.00042612603759772314,0.4445355016437645
2002,BEL,0.0027190130171367483,0.00771696432453172,0.35234230751763174
2002,BEN,8.62240231164308e-06,5.885644742393833e-05,0.14649885762789247
2002,BFA,0.00014983470197094294,0.0009297931656662009,0.16114842257803189
2002,BGD,0.00011199426127604511,0.00026306672566200353,0.4257256823120188
2002,BGR,0.01025943970587224,0.05936567915757135,0.17281769283968137
2002,BHR,0.02008130856044517,0.07277017108536403,0.2759552198508441
2002,BHS,0.796063558745283,0.925928071274055,0.8597466514325659
2002,BLR,2.8280257371198677e-05,2.8572041812225093e-05,0.9897877637536716
2002,BLZ,0.03071256773686713,0.04829064422068936,0.6359941606185658
2002,BOL,0.02236923887084432,0.0506539940164477,0.44160858990864327
2002,BRA,0.0038393519405986783,0.04367223607741194,0.0879128775039861
2002,BRB,0.03914969226066245,0.05476950089354532,0.7148082714275074
2002,BRN,0.025481285051491543,0.07219286498146205,0.3529612664358829
2002,BWA,0.00016281084327088492,0.00016458069544621486,0.9892462954386511
2002,CAN,0.02887703541138289,0.20031070301115703,0.14416122043051527
2002,CHE,2.0048167197875237e-05,0.00013394669189622827,0.14967273109967535
2002,CHL,0.014419161672001543,0.02854630007933151,0.5051149056770935
2002,CHN,0.0003978139071342804,0.0062059370253227785,0.06410215016862657
2002,CIV,0.00012391078581885988,0.0002557253455476343,0.48454636185359595
2002,CMR,0.0007327947475634198,0.001245674812288746,0.5882713051065199
2002,COK,6.388665288418189e-05,8.505157770676645e-05,0.7511518846181174
2002,COL,0.06586491190960682,0.2450164603230961,0.26881831458487593
2002,CPV,0.0035121606037236564,0.015667828334795932,0.2241638425360882
2002,CRI,0.03468099856424498,0.11831994949380562,0.29311201291596756
2002,CYP,0.00019491644010933022,0.0007989564914033561,0.24396377300466282
2002,CZE,0.0001554743203029822,0.0006089519136549972,0.2553146099333329
2002,DEU,9.944282510917441e-05,0.0008652576020416619,0.11492857719427037
2002,DMA,0.0373795003018683,0.04061092775064443,0.9204296077987322
2002,DNK,6.691645470092053e-05,0.00029892289148346997,0.22385858228800426
2002,DOM,0.3569145283136437,0.6927536470238372,0.5152113306757697
2002,DZA,0.04158147776414262,0.170673951428196,0.24363107208914836
2002,ECU,0.04017015530692865,0.12518313313196194,0.3208911160945559
2002,EGY,0.004605113329039962,0.014033796235068369,0.3281445199790253
2002,ESP,0.0004903718401497486,0.00725945888237018,0.06754936533088322
2002,EST,0.00016432991422015502,0.00031569128752514735,0.5205399094425905
2002,ETH,0.00011472333537777486,0.0004268597130640448,0.26876121560940586
2002,FIN,0.0052502113694206706,0.014781279809794856,0.35519328752180196
2002,FJI,0.00015929732716827593,0.00020002430581776397,0.7963898513084048
2002,FRA,0.0007242959742268058,0.008577089724743142,0.08444542350272502
2002,FRO,0.0004908422343055575,0.000692082513634252,0.7092250196122643
2002,GBR,0.002197644174865768,0.011734703026244603,0.1872773575906223
2002,GEO,0.0006115897525811631,0.001693813253147135,0.3610727165139478
2002,GHA,0.001962960401781729,0.0030069954354149746,0.6527979320031241
2002,GIN,0.016599891119774845,0.0393759323919636,0.4215745535758484
2002,GMB,0.01870392628307833,0.07705326440324982,0.2427402190930339
2002,GRC,0.0016501651470682268,0.006479306007950816,0.25468239114548596
2002,GRD,0.12931493971444538,0.18619346356469674,0.6945192233856924
2002,GTM,0.27550851917234914,0.6302327064966733,0.43715363600191615
2002,GUY,0.05191117396320417,0.14136789857370072,0.36720623625978854
2002,HKG,0.006015007739703433,0.024723424431538927,0.24329185288872318
2002,HND,0.1366925251698844,0.46319494173334946,0.2951079833867769
2002,HRV,0.001091483613728262,0.0029162840206425123,0.3742720551230081
2002,HUN,0.00010330697268633953,0.00018284189451172884,0.5650071224771337
2002,IDN,0.0002935585461731094,0.0017460716356182016,0.16812514457299124
2002,IND,0.0010079643523271224,0.0030011002998764588,0.335864933394134
2002,IRL,0.0060500796407680505,0.012432820073436988,0.48662166789449385
2002,IRN,1.9954333818296382e-05,6.586450810572392e-05,0.3029603407386908
2002,ISL,0.00013434449685688796,0.0006790729256152205,0.1978351540597436
2002,ISR,0.038420352214927414,0.236654844062384,0.16234762642255285
2002,ITA,0.0014484702657846945,0.014754659439466132,0.09817036250327066
2002,JAM,0.05874682051128402,0.2686168632739365,0.21870116341643742
2002,JOR,0.0011106156200687452,0.0012400869186441333,0.8955949807800994
2002,JPN,0.0009402959890987767,0.009118784218903572,0.10311637675881274
2002,KAZ,0.0013375505167026447,0.002243877971283369,0.5960887953000594
2002,KEN,0.008211707307108792,0.020895780644296688,0.3929839926487792
2002,KGZ,7.178415238221981e-06,2.090410384741994e-05,0.34339741567577253
2002,KHM,4.255936214547287e-08,1.225198474356128e-07,0.3473670840786744
2002,KNA,0.060307367627088236,0.0696087907477615,0.8663757404667689
2002,KOR,0.0003976221226706604,0.00396186653735926,0.10036232137584604
2002,KWT,0.030718936152945808,0.18080460607257942,0.169901291898584
2002,LBN,0.005173401591181253,0.05379193534128038,0.09617429747338244
2002,LCA,0.1706793899846422,0.29428022954449107,0.5799893191901899
2002,LKA,1.9937434532374225e-06,1.49583065383024e-05,0.13328670916939842
2002,LTU,5.741893589105253e-05,6.02205806203292e-05,0.9534769558775908
2002,LUX,3.956593332583055e-06,5.9413242529846915e-06,0.665944689114622
2002,LVA,0.00019581753060730623,0.0005729825578604944,0.3417512940332513
2002,MAC,0.010740064030837689,0.030595684783890815,0.3510319872458788
2002,MAR,0.0005000277845302496,0.0032195656674153168,0.1553090808461982
2002,MDA,4.534199762443981e-05,0.0001563919084271156,0.28992547044446904
2002,MDG,5.2168222704277064e-05,0.00017357750456555327,0.3005471407994301
2002,MDV,0.0002870926149786427,0.0010299402928398132,0.27874685258409854
2002,MEX,0.4586791569063603,0.7690844218373681,0.5963963693485829
2002,MKD,4.280621626925163e-05,0.00010336442756377785,0.4141290894571962
2002,MLT,0.003283476693737686,0.00900664615695359,0.36456152895522315
2002,MRT,0.002805421594689704,0.006418331065845542,0.43709518345328946
2002,MSR,0.955780468621548,0.9849712231442861,0.9703638503980313
2002,MUS,0.0002809089535932607,0.0015808229736247734,0.17769791955208367
2002,MWI,9.917616151889246e-05,0.00023817126129703408,0.4164069207124256
2002,MYS,0.001208965085438526,0.004407151014566404,0.2743189605808118
2002,MYT,0.008928770975161152,0.02459033392091998,0.36310084295216055
2002,NCL,0.035930788951466314,0.06440286232992097,0.5579067086708226
2002,NER,0.0007349195573887277,0.004606627215453432,0.15953527885290134
2002,NGA,0.022597505504902474,0.21825807797199548,0.10353571201063148
2002,NIC,0.029620009380253946,0.05124505871818087,0.5780071312464956
2002,NLD,0.0008429890082003841,0.008089526200214015,0.10420746374220063
2002,NOR,0.0010506417258946876,0.006362037767869359,0.16514232769896722
2002,NZL,0.0014086601489819114,0.008966856920979214,0.1570963116057037
2002,OMN,0.0017742787478418431,0.005849765473816838,0.30330767203974196
2002,PAN,0.04395293873120901,0.2363540815857855,0.18596225813539058
2002,PER,0.010296897441640907,0.052767712978278196,0.19513632220292776
2002,PHL,0.0005585659294715667,0.0038460607214995863,0.14523065804686017
2002,PNG,0.016149874947035205,0.021206019785657126,0.7615703045773027
2002,POL,0.00010244756222173399,0.00016016286340455146,0.6396461704294347
2002,PRT,0.00022690456297878072,0.0030049802034811802,0.07550950342898051
2002,PRY,0.0013553469055731975,0.003283472146155888,0.41277856039070243
2002,PYF,0.00552642499452918,0.0067670540819939375,0.8166662963776401
2002,QAT,0.00891155423625168,0.02583776664011816,0.3449042001337205
2002,ROU,0.0002295142365605175,0.0005647688441148771,0.40638615063870814
2002,RUS,0.007182046125220811,0.010320495179850396,0.6959013109412567
2002,RWA,1.734569001774459e-06,3.880977010501207e-06,0.4469413235587419
2002,SAU,0.033201398656065036,0.1938261736162743,0.1712947123529107
2002,SEN,0.0007100496003566046,0.0018458083286097438,0.38468219551886595
2002,SGP,0.003116862551697033,0.03158451792867072,0.09868323964089105
2002,SLE,0.001726510592282781,0.002050138029048192,0.8421435863439595
2002,SLV,0.054962089021539144,0.247258012109409,0.22228638236086365
2002,SUR,0.04087373565054818,0.04690951740214161,0.8713314038204564
2002,SVK,2.898914954388613e-05,4.064757893970018e-05,0.7131826864003614
2002,SVN,3.0172162722911675e-05,0.00019873387654925002,0.15182194020874162
2002,SWE,0.0005554040121841715,0.0040196744465226175,0.13817139163213735
2002,SYC,2.658353750316119e-05,2.7933070451554318e-05,0.9516869099394681
2002,TCA,0.06852043390008317,0.12672148071136233,0.5407168028296198
2002,TGO,0.00011127658109327011,0.0010883708656900903,0.10224141843664135
2002,THA,0.00016473694345837413,0.0015251137048478002,0.10801617147281106
2002,TON,0.0003193357899185139,0.0006167164585912929,0.5178000124205254
2002,TTO,0.0013412561639833617,0.007104799036463036,0.18878171741379413
2002,TUN,4.251437718440697e-05,0.00017625175754482842,0.2412139190929414
2002,TUR,0.0034973225382092916,0.028644781155205,0.12209283496563905
2002,TZA,0.0037754295983069915,0.01468523711795615,0.25709013535032693
2002,UGA,1.9152477352202806e-06,1.991139452791552e-06,0.9618852825878809
2002,UKR,0.0005446543881604607,0.0011957266602831511,0.4555007479982801
2002,URY,0.001693226770451296,0.0051416796351178235,0.32931393836490847
2002,VCT,0.014405812877099156,0.015036526754138323,0.9580545502726829
2002,VEN,0.1428771358828835,0.49538169654162456,0.2884182780275133
2002,VNM,4.812080237991078e-05,0.0001464665785966061,0.32854459250013385
2002,WLF,0.0005113728444478702,0.0005521450458691674,0.9261567196403708
2002,WSM,0.0046853099254055616,0.010071749095993975,0.46519327286152684
2002,ZAF,0.002186417998665662,0.008762032541033625,0.24953319773995475
2002,ZMB,1.447528767748946e-05,2.5721143424722894e-05,0.5627777676312774
2002,ZWE,0.00012098684816505536,0.00023150266406554595,0.5226153601878207
2003,AIA,0.3266542877477214,0.637064235477502,0.5127493736999418
2003,ALB,0.0003203392232342852,0.0012089031497774586,0.2649833638809321
2003,AND,4.4538252975241645e-06,8.911513212212494e-06,0.4997832793896961
2003,ARE,0.007340431461175526,0.04783237883226567,0.1534615597295777
2003,ARG,0.013741631048310114,0.12622458901950198,0.1088665144806849
2003,ARM,7.694893213895063e-06,1.114419433246077e-05,0.6904844786743717
2003,AUS,0.0004322311347735605,0.0035420867566406107,0.12202725807413525
2003,AUT,4.532256478786921e-05,0.00037569155577323884,0.12063769890858328
2003,AZE,0.0015111538833091397,0.0024674480360731724,0.6124359505110674
2003,BEL,0.0022776005928797803,0.006999589914928926,0.32539057581388425
2003,BEN,4.304175626949135e-05,0.00022121259273473007,0.19457190812417008
2003,BFA,0.00039881015594871644,0.0009181230059997831,0.43437551759683346
2003,BGD,0.01276416797168846,0.05731136985746125,0.22271615568488667
2003,BGR,0.016832208401017942,0.11076133199594751,0.15196827356350132
2003,BHR,0.02602098499395938,0.07892546183201929,0.3296906269530744
2003,BHS,0.47886509677083317,0.7597513930631852,0.6302918311740536
2003,BIH,0.0003571243422817533,0.000918730991866018,0.3887148092788341
2003,BLR,3.373376124724579e-05,3.407193919310827e-05,0.9900745905906384
2003,BLZ,0.03275030119179632,0.08282971413511298,0.39539314524704955
2003,BOL,0.0179223977564822,0.04201716166138725,0.4265494633101895
2003,BRA,0.0032633192679397236,0.029510140557369814,0.11058297948786786
2003,BRB,0.01718013203990622,0.02046910832581771,0.8393200019483458
2003,BRN,0.10345066291269195,0.32355959311889504,0.3197267678435917
2003,BWA,3.160406750296152e-05,3.285043065352208e-05,0.9620594577980994
2003,CAF,0.00042711774070680326,0.0014590469976256501,0.2927374796026889
2003,CAN,0.029822769408312178,0.22215110073931013,0.13424542713974036
2003,CHE,1.6713889937979423e-05,0.00011270887464280678,0.14829258113834007
2003,CHL,0.009682527576020119,0.01933233605967526,0.5008462270742651
2003,CHN,0.00033364923049227093,0.005102032285492916,0.06539535852036195
2003,CIV,1.68154987067625e-05,2.1191676805763798e-05,0.7934954303469252
2003,CMR,0.0003815016382069116,0.0007115863395550428,0.5361283894874455
2003,COK,0.010089839912823612,0.014002477313562888,0.7205753444107015
2003,COL,0.04613313438204034,0.2657908758953334,0.17356929287597989
2003,CPV,0.004693488772025695,0.03671776751958071,0.12782609317199825
2003,CRI,0.042175115749029934,0.2181846842142047,0.19330007466346333
2003,CYP,0.00015918903495426006,0.000746858212997388,0.21314492119646383
2003,CZE,3.999168526523605e-05,0.00013622625407487866,0.293568119719816
2003,DEU,0.0002563976221814655,0.002202970721402904,0.11638721281696628
2003,DMA,0.03741822141530023,0.04062702272894303,0.9210180540412374
2003,DNK,0.000906862239434472,0.004144397238757263,0.2188164375156285
2003,DOM,0.2816745946079032,0.6365381442794456,0.44251015770116314
2003,DZA,0.038156189311232075,0.12700803106593095,0.3004234377228073
2003,ECU,0.023810951842503352,0.0865252484550013,0.2751907942210253
2003,EGY,0.012431452511416448,0.02944228548735761,0.4222312332632757
2003,ERI,0.0009238823333670291,0.00222666798800882,0.414916969365156
2003,ESP,0.0003307662231715194,0.0044439643529454315,0.07443044023345723
2003,EST,0.00011130922102542175,0.00030449119330221413,0.3655580965027942
2003,ETH,0.00015111542147296342,0.0007510582968488353,0.20120331818047707
2003,FIN,0.004194043274356707,0.010187126187854313,0.411700335994374
2003,FJI,0.0003013083841549505,0.00041537711650952,0.7253851311957018
2003,FRA,0.0004919232797158426,0.005551531279894749,0.08861037701388381
2003,FRO,0.0005314595152262054,0.0007684839347040824,0.6915688034921027
2003,FSM,0.06941971816938997,0.12851072613633013,0.5401861794458022
2003,GAB,0.008436304889395249,0.05301148514957094,0.15914107793042145
2003,GBR,0.0014728411580473486,0.006557369162954398,0.22460854672756683
2003,GEO,0.00019576921896598086,0.000566402055789153,0.34563649083727427
2003,GHA,0.001175866251401181,0.0012133575338182652,0.9691012077049503
2003,GMB,0.0029662428009914017,0.01070366206836162,0.2771241078097149
2003,GRC,0.0001986827101169065,0.000919023876250613,0.21618884476373143
2003,GRD,0.08896265523159963,0.11560528836080032,0.7695379380392192
2003,GTM,0.2028739644252762,0.5580952093056774,0.36351138845587005
2003,GUY,0.05125907293960891,0.06224303245113443,0.8235310993218594
2003,HKG,0.004564678674095457,0.017945720225037636,0.25436029408988986
2003,HND,0.28659246554550505,0.642526638047679,0.44603981932378395
2003,HRV,0.00010502217679766998,0.00039453579353945404,0.2661917588148251
2003,HUN,0.0002710354676278553,0.0006409642459829223,0.42285582905208835
2003,IDN,0.00024276224738814382,0.0015620073528715926,0.15541684035087924
2003,IND,0.0004643459346030622,0.001591919085364134,0.2916894073776672
2003,IRL,0.00279791994591592,0.00570386220798827,0.49053077439308185
2003,IRN,1.3865831887912313e-05,5.044337587009781e-05,0.2748791421815169
2003,ISL,0.00012063949201215696,0.0006022443897217068,0.20031650617435173
2003,ISR,0.03741794778740123,0.2137174807431966,0.17508136282198983
2003,ITA,0.0008411854718066913,0.007818648123668972,0.10758707368607827
2003,JAM,0.09114234439404006,0.32782920663326925,0.2780177682460054
2003,JOR,0.00011984173261280992,0.0002921709055077475,0.4101768189565065
2003,JPN,0.0007894517581445451,0.007556856004200089,0.10446828121453804
2003,KAZ,0.0013750924612481127,0.0021315171353375657,0.6451238127299131
2003,KEN,0.0011931028315063747,0.0038568548507243337,0.3093460546699871
2003,KGZ,5.719217855554491e-06,1.1273159343541834e-05,0.5073305256552517
2003,KHM,6.268051277344274e-06,1.6707972021695773e-05,0.3751533261610106
2003,KNA,0.014641723928669078,0.015123574784519488,0.9681390899495776
2003,KOR,0.0003493422300407029,0.0031629096431149578,0.11044963955930683
2003,KWT,0.009432872315012218,0.06648553277218744,0.14187856999407583
2003,LBN,0.0002200487369797467,0.0021944443957479997,0.10027537603874477
2003,LCA,0.23412058780404968,0.4716180841652878,0.4964198695188235
2003,LKA,3.037050095504064e-05,0.00013945412207516905,0.21778130687790087
2003,LTU,0.0001199647454902113,0.0001264017400845983,0.9490751109116152
2003,LUX,6.89687502933351e-06,1.139853197685393e-05,0.6050669545287438
2003,LVA,0.00010025096410566165,0.0003264264800750567,0.3071165184963257
2003,MAC,0.003880699392218057,0.010359484920518013,0.37460350799217224
2003,MAR,0.0010971222120199444,0.008767556602868709,0.12513431754303936
2003,MDA,2.575094813623124e-05,0.00010190086361084016,0.25270588711175423
2003,MDG,0.0004956504733232692,0.0017636524415014898,0.2810363661568693
2003,MDV,0.000604566798915968,0.0025748146861355402,0.23480012063444597
