country,year,ovi_gas
Azerbaijan,2012,0.7785373679404514
Azerbaijan,2013,0.7750976703871274
Azerbaijan,2014,0.740782379744228
Azerbaijan,2015,0.6549110139659773
Azerbaijan,2016,0.6678469871066648
Azerbaijan,2017,0.6876021100907493
Azerbaijan,2018,0.6749377358381536
Azerbaijan,2019,0.6192089319616088
Azerbaijan,2020,0.5902907282914014
Azerbaijan,2021,0.5695365065098803
Azerbaijan,2022,0.5361253960580462
Azerbaijan,2023,0.5212801927451365
Belarus,2001,7.943566570264247
Belarus,2002,7.720626193141676
Belarus,2003,7.853055458890247
Belarus,2004,6.474458422882382
Belarus,2005,6.314904791282249
Belarus,2006,6.187232844776503
Belarus,2007,6.162842041773202
Belarus,2008,6.017616171944063
Belarus,2009,7.0871800381246395
Belarus,2010,5.789169215793826
Belarus,2011,6.241487892157872
Belarus,2012,6.182348897445634
Belarus,2013,6.227206708973303
Belarus,2014,6.2756781373145545
Belarus,2015,6.7043186711429525
Belarus,2016,6.746304458000441
Belarus,2017,6.590236341297779
Belarus,2018,6.213021727859467
Belarus,2019,6.261577556338806
Belarus,2020,6.760179154718367
Belarus,2021,6.396012613715231
Belarus,2022,6.499682743299034
Belarus,2023,7.149651017628938
KAZ,2001,26.29728637608052
KAZ,2002,26.20361283163948
KAZ,2003,22.98342296064025
KAZ,2004,20.559866892833337
KAZ,2005,17.76550424820632
KAZ,2006,16.181066070017348
KAZ,2007,13.261704318266204
KAZ,2008,12.580989918156623
KAZ,2009,13.299743883407
KAZ,2010,12.29217808575046
KAZ,2011,10.901721868149432
KAZ,2012,10.028346760391486
KAZ,2013,9.625652295925162
KAZ,2014,7.258470744600148
KAZ,2015,7.798519821159091
KAZ,2016,7.169065136273288
KAZ,2017,6.435626749600077
KAZ,2018,6.456795654156629
KAZ,2019,5.462819477910214
KAZ,2020,6.096454174954528
KAZ,2021,4.97948783164261
KAZ,2022,5.057857824293195
KAZ,2023,5.394948694252354
RUS,2001,5.381799794674008
RUS,2002,5.317417912364674
RUS,2003,5.194405859538685
RUS,2004,5.062794925394169
RUS,2005,5.002329758623269
RUS,2006,4.749268157227586
RUS,2007,4.670843613348855
RUS,2008,4.737903800096957
RUS,2009,5.035172870594995
RUS,2010,4.7247993424905275
RUS,2011,4.597731498695569
RUS,2012,4.672928041898533
RUS,2013,4.714265812933997
RUS,2014,4.7440699558477055
RUS,2015,4.901055535713722
RUS,2016,4.761571826250934
RUS,2017,4.646103585037365
RUS,2018,4.406910947610251
RUS,2019,4.507946552632871
RUS,2020,4.729672914016441
RUS,2021,4.641324513828803
RUS,2022,4.466805530977381
RUS,2023,4.417879060658359
Turkmenistan,2001,8.08184313399318
Turkmenistan,2002,11.339479519197106
Turkmenistan,2003,7.318520750169467
Turkmenistan,2004,7.423071046600458
Turkmenistan,2005,7.300375657400452
Turkmenistan,2006,7.0894498759667295
Turkmenistan,2007,7.615047021943575
Turkmenistan,2008,10.772505543237251
Turkmenistan,2009,4.9681971571735355
Turkmenistan,2010,4.65315956281524
Turkmenistan,2011,4.100359413563849
Turkmenistan,2012,3.706528969826038
Turkmenistan,2013,4.398172346512861
Turkmenistan,2014,4.258979949653123
Turkmenistan,2015,3.349128606118555
Turkmenistan,2016,3.385306888472214
Turkmenistan,2017,3.4340002222363344
Turkmenistan,2018,2.994541090909091
Turkmenistan,2019,3.064188104618258
Turkmenistan,2020,2.48215967658719
Turkmenistan,2021,2.375871377318733
Turkmenistan,2022,2.265051040755369
Turkmenistan,2023,2.4087828624162513
Uzbekistan,2001,0.9896323021690884
Uzbekistan,2002,0.960974632150094
Uzbekistan,2003,1.0659670000329342
Uzbekistan,2004,1.055042008817369
Uzbekistan,2005,1.0346986346986349
Uzbekistan,2006,1.1211726704058331
Uzbekistan,2007,1.0366123806321093
Uzbekistan,2008,1.100143041255364
Uzbekistan,2009,1.1015845914295357
Uzbekistan,2010,1.102306784124966
Uzbekistan,2011,1.0252052156639893
Uzbekistan,2012,1.0499908085253629
Uzbekistan,2013,1.051961594193085
Uzbekistan,2014,1.0000308969381135
Uzbekistan,2015,1.0475920756294588
Uzbekistan,2016,1.1205511641838222
Uzbekistan,2017,1.08413773153537
Uzbekistan,2018,1.093526735340551
Uzbekistan,2019,1.0886090191153674
Uzbekistan,2020,1.1128755138330415
Uzbekistan,2021,1.0236572310396697
Uzbekistan,2022,1.00674233573449
Uzbekistan,2023,1.034598743138376
IRN,2001,4.2096590918579455
IRN,2002,3.580655075560655
IRN,2003,3.4889310663874755
IRN,2004,3.003345067976624
IRN,2005,2.886027262063858
IRN,2006,2.647659447887771
IRN,2007,2.3625032020254415
IRN,2008,2.226626285879062
IRN,2009,2.0778309945018454
IRN,2010,1.9397546485268604
IRN,2011,1.8282866619527576
IRN,2012,1.8360419998317767
IRN,2013,1.8206580434165696
IRN,2014,1.6152161616656573
IRN,2015,1.5220127738486935
IRN,2016,1.4266573244012908
IRN,2017,1.3662174264148912
IRN,2018,1.317134804596222
IRN,2019,1.2824789603983449
IRN,2020,1.182933362457241
IRN,2021,1.2202249954259972
IRN,2022,1.1699184999290482
IRN,2023,1.13584320381461
IRQ,2001,26.304066560305102
IRQ,2002,30.76238292645852
IRQ,2003,46.53796391438597
IRQ,2004,72.5992237064421
IRQ,2005,50.06843014237387
IRQ,2006,50.06843014237387
IRQ,2007,15.181579425277413
IRQ,2008,10.680283002051064
IRQ,2009,10.06449437247929
IRQ,2010,9.66597748661156
IRQ,2011,10.944166622413483
IRQ,2012,10.876125257515556
IRQ,2013,9.751537791836304
IRQ,2014,9.158249906138554
IRQ,2015,9.446424952678512
IRQ,2016,6.969705238455954
IRQ,2017,6.035716557130353
IRQ,2018,4.72377768358131
IRQ,2019,3.537750962333723
IRQ,2020,3.731067940179711
IRQ,2021,4.200495819922996
IRQ,2022,3.756162248066176
IRQ,2023,3.5868262952039407
KWT,2001,6.5905714703601115
KWT,2002,7.188338572723429
KWT,2003,6.261042896842106
KWT,2004,5.744076052148721
KWT,2005,5.090278777920411
KWT,2006,5.045159465626193
KWT,2007,5.560428860428158
KWT,2008,4.929955036883547
KWT,2009,5.021048467121662
KWT,2010,4.256001287742149
KWT,2011,3.750800038927604
KWT,2012,3.3926788860881216
KWT,2013,3.3471356974474182
KWT,2014,3.3282654017425317
KWT,2015,2.926770907863054
KWT,2016,2.8123002864798656
KWT,2017,2.8286701674962815
KWT,2018,2.8119914350033337
KWT,2019,3.237310629045505
KWT,2020,3.3203803024114764
KWT,2021,3.0103596223328015
KWT,2022,2.746060481506531
KWT,2023,2.5101859805411695
Oman,2001,7.223602895507001
Oman,2002,7.046299706359489
Oman,2003,6.520688463060347
Oman,2004,6.107910081538025
Oman,2005,5.604534703222324
Oman,2006,5.050867688912777
Oman,2007,5.033361114588834
Oman,2008,4.549767266467233
Oman,2009,4.493683813808403
Oman,2010,3.716399360154243
Oman,2011,3.366689164582581
Oman,2012,3.0877975795295254
Oman,2013,2.801870037538636
Oman,2014,2.856199756135527
Oman,2015,2.6362385050604207
Oman,2016,2.6546322706963497
Oman,2017,2.607086246159263
Oman,2018,2.435451728808364
Oman,2019,2.4354465456197283
Oman,2020,2.341431427286376
Oman,2021,2.139456112237471
Oman,2022,2.087381201898011
Oman,2023,2.014192178797607
QAT,2001,63.44847486684702
QAT,2002,49.68065865726475
QAT,2003,50.82350885220241
QAT,2004,42.28659298939808
QAT,2005,37.13423846960327
QAT,2006,35.379524662449626
QAT,2007,30.73548965089748
QAT,2008,31.430403317583995
QAT,2009,31.209997030113826
QAT,2010,26.126294312238414
QAT,2011,22.86575597647478
QAT,2012,19.530074642701475
QAT,2013,18.75964055093124
QAT,2014,17.483719724101398
QAT,2015,15.26129093231878
QAT,2016,15.938061441404344
QAT,2017,16.149278387236592
QAT,2018,15.91627487565552
QAT,2019,15.99556387281944
QAT,2020,17.214989660151424
QAT,2021,16.476415377652447
QAT,2022,16.586371959452933
QAT,2023,15.174274989899793
ARE,2001,1.632946690000953
ARE,2002,1.4465290656759269
ARE,2003,1.391539576378848
ARE,2004,1.3109057237809194
ARE,2005,1.253543856200494
ARE,2006,1.2156715671870566
ARE,2007,1.072082268161127
ARE,2008,0.8865250255426681
ARE,2009,0.8924370745572485
ARE,2010,0.8670879950221729
ARE,2011,0.8338245691021311
ARE,2012,0.803896891158011
ARE,2013,0.7954319082026082
ARE,2014,0.804705288899362
ARE,2015,0.7212035400773967
ARE,2016,0.7184263717342867
ARE,2017,0.7827637549072982
ARE,2018,0.8843205220922102
ARE,2019,0.7668643131128342
ARE,2020,0.7593261070649792
ARE,2021,0.7867484958981052
ARE,2022,0.7737378411127277
ARE,2023,0.7669562791895377
DZA,2001,18.36798765980044
DZA,2002,18.602090352890816
DZA,2003,17.600061462156475
DZA,2004,17.10440893977284
DZA,2005,16.212257933162647
DZA,2006,15.861925653478044
DZA,2007,15.501731052162611
DZA,2008,14.851591994224762
DZA,2009,13.82741949155689
DZA,2010,14.310333473191791
DZA,2011,13.52545221125566
DZA,2012,12.132293157212734
DZA,2013,11.283436161375027
DZA,2014,10.042191983934313
DZA,2015,9.557414086638802
DZA,2016,9.390576434253584
DZA,2017,9.18444182959924
DZA,2018,8.349492572362944
DZA,2019,8.044480132740201
DZA,2020,8.360800972791777
DZA,2021,7.526876711778544
DZA,2022,7.200040440029996
DZA,2023,6.683031892478062
EGY,2001,3.986193387780546
EGY,2002,3.6853486037971086
EGY,2003,3.288274006754996
EGY,2004,3.0808119243098857
EGY,2005,3.090561329133651
EGY,2006,2.6756640548115995
EGY,2007,2.545926433801444
EGY,2008,2.39132561216022
EGY,2009,2.2957625293987634
EGY,2010,2.1649686987502412
EGY,2011,1.9681930270178032
EGY,2012,1.8563341190006344
EGY,2013,1.8989254909707056
EGY,2014,2.033794160216299
EGY,2015,2.042632192001152
EGY,2016,1.9045914932742436
EGY,2017,1.680578877139537
EGY,2018,1.5772963405579237
EGY,2019,1.5921667812550682
EGY,2020,1.612120901902955
EGY,2021,1.513073020873778
EGY,2022,1.5513794881060996
EGY,2023,1.5656382489441465
ZAF,2001,4.479220497085286
ZAF,2002,4.450089864264248
ZAF,2003,5.885227531331149
ZAF,2004,2.5446280825030994
ZAF,2005,1.7926062020873768
ZAF,2006,1.6541750580142334
ZAF,2007,1.634015770234225
ZAF,2008,1.5794155370788503
ZAF,2009,1.8635230431135656
ZAF,2010,1.5027311241338277
ZAF,2011,1.4469552291905858
ZAF,2012,1.4215915590025896
ZAF,2013,1.5278191454028127
ZAF,2014,1.441139684947844
ZAF,2015,1.434331375374592
ZAF,2016,1.6949178158137972
ZAF,2017,1.5443671787801778
ZAF,2018,1.4043621856963846
ZAF,2019,1.4536701755855037
ZAF,2020,1.5600796371839143
ZAF,2021,1.4750913354843525
ZAF,2022,1.4508386827953117
ZAF,2023,1.3054645009772097
AUS,2001,13.150315110080976
AUS,2002,12.778254215008491
AUS,2003,12.678518935434138
AUS,2004,12.430224800735576
AUS,2005,12.534234231642824
AUS,2006,11.237436809787283
AUS,2007,10.04601604519362
AUS,2008,10.216714977683552
AUS,2009,10.00580678891057
AUS,2010,9.194777345389646
AUS,2011,8.81246133318707
AUS,2012,8.758745423197757
AUS,2013,8.329414306565965
AUS,2014,7.760207547148702
AUS,2015,7.476185010480609
AUS,2016,7.681503813387886
AUS,2017,7.819181989205651
AUS,2018,7.838865741899101
AUS,2019,6.617183833863645
AUS,2020,6.889221611677101
AUS,2021,7.366476112977995
AUS,2022,6.744268266094674
AUS,2023,7.547400578500649
Bangladesh,2001,17.43881024197269
Bangladesh,2002,16.57606727365095
Bangladesh,2003,15.41025197590539
Bangladesh,2004,14.334049560820189
Bangladesh,2005,13.336403952927329
Bangladesh,2006,12.315042921541853
Bangladesh,2007,11.53372599902711
Bangladesh,2008,10.801230935080644
Bangladesh,2009,9.43553448941846
Bangladesh,2010,9.18707815304072
Bangladesh,2011,9.032996909660056
Bangladesh,2012,8.290362806770931
Bangladesh,2013,8.057541801768624
Bangladesh,2014,7.683233834086131
Bangladesh,2015,6.841690511967695
Bangladesh,2016,6.687303059920202
Bangladesh,2017,6.651663031313473
Bangladesh,2018,6.448849271413769
Bangladesh,2019,5.718087780728246
Bangladesh,2020,5.912874985029684
Bangladesh,2021,5.77888958145762
Bangladesh,2022,6.16600278579823
Bangladesh,2023,6.289063509903762
CHN,2001,72.69677600233835
CHN,2002,68.32759613980745
CHN,2003,58.808321509500445
CHN,2004,50.26410546871062
CHN,2005,42.783477527518336
CHN,2006,34.78068210323112
CHN,2007,28.275434692115915
CHN,2008,24.52932022229748
CHN,2009,22.275201917532485
CHN,2010,18.459480430302406
CHN,2011,14.86916084191856
CHN,2012,13.32045792985604
CHN,2013,11.692899312161105
CHN,2014,10.66959561657104
CHN,2015,10.322889505327645
CHN,2016,9.595817596900696
CHN,2017,8.330529642663379
CHN,2018,7.078458577062016
CHN,2019,6.5172159549764395
CHN,2020,5.970455899111174
CHN,2021,5.285111491503155
CHN,2022,5.3217842693998945
CHN,2023,4.964350997574528
IND,2001,18.832681941934418
IND,2002,18.03363941868418
IND,2003,16.845759659640674
IND,2004,15.614155578579425
IND,2005,13.950875639236124
IND,2006,13.34755406900276
IND,2007,12.33881684478025
IND,2008,11.975510147200112
IND,2009,9.7514024859132
IND,2010,8.121769432732702
IND,2011,7.943364569019926
IND,2012,8.597495654394345
IND,2013,9.769064065742668
IND,2014,9.873344965759689
IND,2015,10.016824474415545
IND,2016,9.42830168812058
IND,2017,8.934215098721964
IND,2018,8.25695519340448
IND,2019,8.082261253487763
IND,2020,7.933594060131917
IND,2021,7.677600020374596
IND,2022,8.220870571656958
IND,2023,7.719467156957757
IDN,2001,5.320750123264585
IDN,2002,4.895006383280898
IDN,2003,4.591253534635951
IDN,2004,5.01686887085287
IDN,2005,4.990487203328994
IDN,2006,4.893962362833157
IDN,2007,5.242809100214938
IDN,2008,4.575464135478566
IDN,2009,4.313970012868979
IDN,2010,4.1233044231672435
IDN,2011,4.2500194761636845
IDN,2012,3.8661335364675713
IDN,2013,4.147714273350922
IDN,2014,4.115293286719034
IDN,2015,3.8706308289580806
IDN,2016,4.126458723559784
IDN,2017,3.635231335872622
IDN,2018,4.21326875720216
IDN,2019,4.460213061392396
IDN,2020,4.822278534238336
IDN,2021,4.454145306515906
IDN,2022,4.559665523403163
IDN,2023,4.180214480261616
JPN,2001,4.257462789796051
JPN,2002,4.351649721084254
JPN,2003,3.9632664509507953
JPN,2004,4.105571677256221
JPN,2005,4.000167297769389
JPN,2006,3.737148124420635
JPN,2007,3.46918437160616
JPN,2008,3.339328022283353
JPN,2009,3.57842544959036
JPN,2010,3.311352683853989
JPN,2011,2.9540280799892606
JPN,2012,2.6857566242834485
JPN,2013,2.678760438304128
JPN,2014,2.652666127646199
JPN,2015,2.787502367887926
JPN,2016,2.8425784316767686
JPN,2017,2.828751734207483
JPN,2018,2.860003407881563
JPN,2019,3.060633450684415
JPN,2020,3.1780817146895544
JPN,2021,3.2213203201386893
JPN,2022,3.3246891101971214
JPN,2023,3.6122857074322647
MYS,2001,3.4876930546692817
MYS,2002,3.4406167075418312
MYS,2003,3.193120762394339
MYS,2004,2.955953853178367
MYS,2005,2.5858962103796572
MYS,2006,2.4866916455860872
MYS,2007,2.392060068526736
MYS,2008,2.2191362153647995
MYS,2009,2.4147204463589427
MYS,2010,2.5416827161115276
MYS,2011,2.522165135537387
MYS,2012,2.3001570769936697
MYS,2013,2.168465716462261
MYS,2014,2.1615840262349533
MYS,2015,2.0632594592315403
MYS,2016,2.1479508548233333
MYS,2017,2.145510694806493
MYS,2018,2.163103256990584
MYS,2019,2.137398392935601
MYS,2020,2.2158815690395004
MYS,2021,1.8819762532191904
MYS,2022,1.860470836281015
MYS,2023,2.204650789236379
New Zealand,2001,0.5872766850349656
New Zealand,2002,0.6151728375643081
New Zealand,2003,0.8158635181881374
New Zealand,2004,0.8941248755814717
New Zealand,2005,0.968886698166415
New Zealand,2006,0.9542046032005777
New Zealand,2007,0.8637040498061543
New Zealand,2008,0.932435490239226
New Zealand,2009,0.907027508018654
New Zealand,2010,0.8319729000021234
New Zealand,2011,0.9053007397728444
New Zealand,2012,0.8154500190697423
New Zealand,2013,0.7735515192433401
New Zealand,2014,0.6962569726391326
New Zealand,2015,0.758183152040722
New Zealand,2016,0.758898681277481
New Zealand,2017,0.7292944642862255
New Zealand,2018,0.8086398913136517
New Zealand,2019,0.7577867823251185
New Zealand,2020,0.7961958627987132
New Zealand,2021,0.9325357485958898
New Zealand,2022,0.99217268287679
New Zealand,2023,0.9451378607864128
Pakistan,2001,2.208148161122689
Pakistan,2002,2.0367721762488844
Pakistan,2003,1.6381104271932028
Pakistan,2004,1.3643738667853915
Pakistan,2005,1.2834744619268323
Pakistan,2006,1.2561524451604404
Pakistan,2007,1.238284857427913
Pakistan,2008,1.2093970996157817
Pakistan,2009,1.2061190558050652
Pakistan,2010,1.1840521734751637
Pakistan,2011,1.184345290992784
Pakistan,2012,1.1436478571447437
Pakistan,2013,1.1761553272464598
Pakistan,2014,1.1962933611826587
Pakistan,2015,1.1456215485094152
Pakistan,2016,1.0828878746642885
Pakistan,2017,1.0273630833211798
Pakistan,2018,0.960234884617876
Pakistan,2019,0.941118673019224
Pakistan,2020,1.016811436618316
Pakistan,2021,0.9323535893924784
Pakistan,2022,1.0967677955027937
Pakistan,2023,1.1068784376212677
Philippines,2002,19.029754251630713
Philippines,2003,12.485848758242415
Philippines,2004,13.519717021171225
Philippines,2005,10.207697628810932
Philippines,2006,10.899451809501212
Philippines,2007,9.09098204623794
Philippines,2008,8.635879153609308
Philippines,2009,8.576004225332817
Philippines,2010,9.105177090815092
Philippines,2011,8.433160429889211
Philippines,2012,8.79696397392068
Philippines,2013,9.550650803771772
Philippines,2014,9.08121812048
Philippines,2015,9.659998394192057
Philippines,2016,8.424278112262579
Philippines,2017,8.503371644237719
Philippines,2018,7.849565417513385
Philippines,2019,7.612758373083949
Philippines,2020,8.352001405629558
Philippines,2021,9.775833174133806
Philippines,2022,10.419289181705016
Philippines,2023,10.018136180088868
SGP,2001,5.318625308456366
SGP,2002,4.920913703962309
SGP,2003,4.532420516807391
SGP,2004,3.744173470406105
SGP,2005,3.744987598144832
SGP,2006,2.8425809479894513
SGP,2007,2.8425809479894513
SGP,2008,2.658409628365317
SGP,2009,2.523360627626999
SGP,2010,2.779019869669788
SGP,2011,2.79542913131664
SGP,2012,2.5941846450167976
SGP,2013,2.3130805753247494
SGP,2014,2.229753784034727
SGP,2015,2.000757168498001
SGP,2016,1.9463835815247776
SGP,2017,1.8853126130340545
SGP,2018,1.8855231370361056
SGP,2019,1.846081071414432
SGP,2020,1.8388161550754591
SGP,2021,1.7350446135828248
SGP,2022,1.7739049524026782
SGP,2023,1.8786251675797816
KOR,2001,9.538485015150622
KOR,2002,8.583769341094245
KOR,2003,8.19527519260709
KOR,2004,6.993632958623538
KOR,2005,6.531921858340833
KOR,2006,6.195365829581801
KOR,2007,5.720119089805729
KOR,2008,5.558478540269014
KOR,2009,5.847484015864573
KOR,2010,4.610223400528645
KOR,2011,4.283909947496673
KOR,2012,3.9509113880628863
KOR,2013,3.7750411821475542
KOR,2014,4.150388043663491
KOR,2015,4.546270332468208
KOR,2016,4.356001757764751
KOR,2017,4.1710419196588155
KOR,2018,3.590339303031888
KOR,2019,3.703762632391797
KOR,2020,3.6069813828208006
KOR,2021,3.3255033797349336
KOR,2022,3.3270239574119964
KOR,2023,3.454632096071834
Taiwan,2001,5.01304678061786
Taiwan,2002,4.482179940389807
Taiwan,2003,4.342620417875939
Taiwan,2004,3.5698102229982394
Taiwan,2005,3.5408740721728864
Taiwan,2006,3.301048336355316
Taiwan,2007,3.111316307017776
Taiwan,2008,2.8624646265289946
Taiwan,2009,2.931159269545588
Taiwan,2010,2.3606364421559776
Taiwan,2011,2.1444983250941574
Taiwan,2012,2.0431444658365976
Taiwan,2013,2.0371443700120833
Taiwan,2014,1.9367065306077655
Taiwan,2015,1.8107756989967956
Taiwan,2016,1.7429716144065326
Taiwan,2017,1.5720373432510475
Taiwan,2018,1.5443281483209288
Taiwan,2019,1.5710398424375094
Taiwan,2020,1.468470819769382
Taiwan,2021,1.3390067462775816
Taiwan,2022,1.301989851280125
Taiwan,2023,1.307553053757777
THA,2001,8.171023070768403
THA,2002,7.519306200594891
THA,2003,7.060846432248495
THA,2004,6.744560314381741
THA,2005,6.259816139634384
THA,2006,6.07928352899684
THA,2007,5.705799565232436
THA,2008,5.432465247414329
THA,2009,5.263936299238006
THA,2010,4.6448796658787455
THA,2011,4.528281190075851
THA,2012,4.1264689704664645
THA,2013,4.10697656972072
THA,2014,4.018134283676216
THA,2015,3.938007760387122
THA,2016,3.9689033330706303
THA,2017,4.006977567382369
THA,2018,4.012119112592869
THA,2019,3.939661690567881
THA,2020,4.283289906615144
THA,2021,4.268639128665359
THA,2022,4.528281190075851
THA,2023,4.254119947955613
Vietnam,2001,12.215544041450777
Vietnam,2002,10.179620034542316
Vietnam,2003,10.295443777033944
Vietnam,2004,5.87285771223595
Vietnam,2005,3.793647217841856
Vietnam,2006,3.490155440414508
Vietnam,2007,3.4507186557770555
Vietnam,2008,3.2579127994267973
Vietnam,2009,3.0500734185894576
Vietnam,2010,2.5984990515742985
Vietnam,2011,2.8810245380780133
Vietnam,2012,2.6115540441369913
Vietnam,2013,2.505495649974521
Vietnam,2014,2.3928587740354117
Vietnam,2015,2.2918469120920784
Vietnam,2016,2.3026473216683843
Vietnam,2017,2.476291109152803
Vietnam,2018,2.4406681401500054
Vietnam,2019,2.395204714009956
Vietnam,2020,2.667149354028554
Vietnam,2021,3.274944783230771
Vietnam,2022,3.023649515210588
Vietnam,2023,3.271852750805413
