country,year,ovi_oil
PER,2019,1.854687342652392
PER,2020,2.3879370926239742
PER,2021,1.94357161927098
PER,2022,1.8580738189831645
PER,2023,1.8062378085309776
VEN,2001,13.155998977248023
VEN,2002,12.44121015435712
VEN,2003,14.8279304120257
VEN,2004,13.857718138905732
VEN,2005,12.57146314354839
VEN,2006,11.677877391761776
VEN,2007,11.16865516543829
VEN,2008,10.177600118392691
VEN,2009,9.72448150554951
VEN,2010,9.65748770835194
VEN,2011,9.286708510335751
VEN,2012,8.567619437133088
VEN,2013,8.399947576845737
VEN,2014,9.02077254142542
VEN,2015,10.262415977358426
VEN,2016,11.62568666667131
VEN,2017,13.331945980052714
VEN,2018,17.17067020916582
VEN,2019,17.75298202279829
VEN,2020,31.77582306149602
VEN,2021,29.51702408154549
VEN,2022,24.036425463311147
VEN,2023,20.183798016416073
Austria,2001,0.6037737411760556
Austria,2002,0.5904401086663363
Austria,2003,0.5566381163719765
Austria,2004,0.5492165929502625
Austria,2005,0.5439984235002341
Austria,2006,0.5390194940204907
Austria,2007,0.5565047526809695
Austria,2008,0.5708994247226477
Austria,2009,0.5973804423738973
Austria,2010,0.5795521538901219
Austria,2011,0.6148784735174336
Austria,2012,0.6243599943830711
Austria,2013,0.6109150148796582
Austria,2014,0.628150486231261
Austria,2015,0.6210301026967159
Austria,2016,0.6069463459912123
Austria,2017,0.6045039332631852
Austria,2018,0.5935229698248524
Austria,2019,0.5799762400678102
Austria,2020,0.6690849472297208
Austria,2021,0.6316376846378154
Austria,2022,0.6582469734968462
Austria,2023,0.6589163396914411
Czech Republic,2001,1.9185925367118952
Czech Republic,2002,1.9721768282051304
Czech Republic,2003,1.8455062059208505
Czech Republic,2004,1.6848297310594718
Czech Republic,2005,1.6176346136714423
Czech Republic,2006,1.6438774700198615
Czech Republic,2007,1.6566897760282049
Czech Republic,2008,1.6300217102938237
Czech Republic,2009,1.665968446078129
Czech Republic,2010,1.7494221385816702
Czech Republic,2011,1.712275767453089
Czech Republic,2012,1.737540905328805
Czech Republic,2013,1.8120429575286303
Czech Republic,2014,1.7061694755545376
Czech Republic,2015,1.7767209565182582
Czech Republic,2016,1.8969602111977293
Czech Republic,2017,1.596382084453374
Czech Republic,2018,1.587088559703911
Czech Republic,2019,1.5610149619373463
Czech Republic,2020,1.7898358187230092
Czech Republic,2021,1.6252315632209515
Czech Republic,2022,1.696022324486666
Czech Republic,2023,1.7149036861403473
FRA,2001,0.0508510641489221
FRA,2002,0.0522408770591337
FRA,2003,0.052199266576157
FRA,2004,0.0518650154062937
FRA,2005,0.0525587079104784
FRA,2006,0.0526424100854743
FRA,2007,0.0534540808557268
FRA,2008,0.0541952582534108
FRA,2009,0.0562499228230077
FRA,2010,0.0579283111019591
FRA,2011,0.0588909975503243
FRA,2012,0.0607709620340221
FRA,2013,0.0611906456176959
FRA,2014,0.0630073515305269
FRA,2015,0.0619769538159763
FRA,2016,0.0632143234721661
FRA,2017,0.0620353255762798
FRA,2018,0.0635398855652997
FRA,2019,0.0637593767361712
FRA,2020,0.076128131010951
FRA,2021,0.070428786907594
FRA,2022,0.070459765200784
FRA,2023,0.071095340747738
DEU,2001,1.2305817610660572
DEU,2002,1.2718524044659285
DEU,2003,1.295251763458488
DEU,2004,1.3098155327574728
DEU,2005,1.3242534996202515
DEU,2006,1.3159578533231344
DEU,2007,1.442866810827811
DEU,2008,1.3723613107400818
DEU,2009,1.4256821298694549
DEU,2010,1.404662280761663
DEU,2011,1.4499746045281858
DEU,2012,1.458099922461051
DEU,2013,1.4261474845455524
DEU,2014,1.4629157297146118
DEU,2015,1.467784187732179
DEU,2016,1.442320599471311
DEU,2017,1.352285572269194
DEU,2018,1.4241912370195318
DEU,2019,1.4102465766232537
DEU,2020,1.5484549872648474
DEU,2021,1.5608334089992748
DEU,2022,1.5279862684237322
DEU,2023,1.6240356316259712
Hungary,2001,1.9962650743176016
Hungary,2002,2.117608275206057
Hungary,2003,2.1651845350905337
Hungary,2004,2.041167965967372
Hungary,2005,1.7774316098268343
Hungary,2006,1.7025104435365304
Hungary,2007,1.7009269992234883
Hungary,2008,1.7529308293030683
Hungary,2009,1.7980849175810614
Hungary,2010,1.8995192291963587
Hungary,2011,1.9464414155127017
Hungary,2012,2.0895986681808303
Hungary,2013,2.1198720407388785
Hungary,2014,1.894675358676431
Hungary,2015,1.7713865378061926
Hungary,2016,1.7946223804356711
Hungary,2017,1.656546697623244
Hungary,2018,1.547469553297538
Hungary,2019,1.5340099449046676
Hungary,2020,1.657065784360064
Hungary,2021,1.523959264266324
Hungary,2022,1.542518080954465
Hungary,2023,1.5765529838008523
ITA,2001,0.1530463563525646
ITA,2002,0.150412073553234
ITA,2003,0.1513983943996635
ITA,2004,0.1524221019637993
ITA,2005,0.1570750005530993
ITA,2006,0.1559149892278868
ITA,2007,0.1608264948713268
ITA,2008,0.1675564862442322
ITA,2009,0.1817289050374342
ITA,2010,0.1838559620306932
ITA,2011,0.1897556771878549
ITA,2012,0.2037439372326751
ITA,2013,0.2250993712477232
ITA,2014,0.2214740595350186
ITA,2015,0.2182591152435894
ITA,2016,0.2232205098295248
ITA,2017,0.2214742537013425
ITA,2018,0.2161058060393333
ITA,2019,0.220258522586193
ITA,2020,0.2669659268465144
ITA,2021,0.2396189181902915
ITA,2022,0.2187926166721821
ITA,2023,0.2236143810085014
Lithuania,2001,4.534248734604869
Lithuania,2002,4.628356317260148
Lithuania,2003,4.850621606866581
Lithuania,2004,4.495572096762561
Lithuania,2005,4.1451311521308245
Lithuania,2006,4.158389108710167
Lithuania,2007,4.02972644797459
Lithuania,2008,3.792921778805677
Lithuania,2009,4.400545920159115
Lithuania,2010,4.339306586643231
Lithuania,2011,4.478699536090527
Lithuania,2012,4.425480013916017
Lithuania,2013,4.53953842853072
Lithuania,2014,4.599608627768391
Lithuania,2015,4.214034375640312
Lithuania,2016,3.880360641941827
Lithuania,2017,3.747963020374583
Lithuania,2018,3.526002679448318
Lithuania,2019,3.5239864422791176
Lithuania,2020,3.730473622190541
Lithuania,2021,3.6521971249661793
Lithuania,2022,3.628527062507343
Lithuania,2023,3.529253936923842
NLD,2001,0.361093173999036
NLD,2002,0.3562967260012132
NLD,2003,0.3551661670029774
NLD,2004,0.3410940341510942
NLD,2005,0.3230840836872298
NLD,2006,0.3256977258300699
NLD,2007,0.3095208108884553
NLD,2008,0.3267340128436797
NLD,2009,0.33854962980335
NLD,2010,0.3158496777745013
NLD,2011,0.3167964632861381
NLD,2012,0.3232053116632143
NLD,2013,0.3358048480925106
NLD,2014,0.3389317343386149
NLD,2015,0.346625346426913
NLD,2016,0.3407043645388936
NLD,2017,0.337714947881508
NLD,2018,0.3435349304041664
NLD,2019,0.3539627690960903
NLD,2020,0.3694770745484331
NLD,2021,0.3695776128226499
NLD,2022,0.3760893776698998
NLD,2023,0.3727774268697816
NOR,2001,10.55214010269511
NOR,2002,10.594244628976492
NOR,2003,9.964890876399336
NOR,2004,10.594529050857856
NOR,2005,10.37942087577598
NOR,2006,10.080619512444205
NOR,2007,9.67636993475449
NOR,2008,10.343823165012775
NOR,2009,10.360645827810226
NOR,2010,9.847227367084049
NOR,2011,10.11424489169412
NOR,2012,10.132517454911344
NOR,2013,9.95361866968913
NOR,2014,10.184130651291492
NOR,2015,9.9489148406684
NOR,2016,10.068911516050802
NOR,2017,9.785836597915784
NOR,2018,9.54055198497448
NOR,2019,9.871400497795603
NOR,2020,10.661570382849666
NOR,2021,10.375954017033424
NOR,2022,10.306384480059435
NOR,2023,9.869288961510952
POL,2001,4.101270008356582
POL,2002,4.0034764458027885
POL,2003,3.900979536598258
POL,2004,3.663464393265326
POL,2005,3.560761564309704
POL,2006,3.3189741543968108
POL,2007,3.2231989798068095
POL,2008,3.111349395236426
POL,2009,3.109424844403808
POL,2010,2.965381819609623
POL,2011,3.002511302929069
POL,2012,3.1270439898200086
POL,2013,3.31978574555994
POL,2014,3.3214744383380266
POL,2015,3.1601873110866614
POL,2016,2.9254875802488396
POL,2017,2.5833254230902907
POL,2018,2.4965359368270774
POL,2019,2.433858668345946
POL,2020,2.574057757020878
POL,2021,2.4598439598152484
POL,2022,2.3700446793616794
POL,2023,2.3704088931632294
Romania,2001,0.3459657196354181
Romania,2002,0.3320851041161111
Romania,2003,0.3759256365173328
Romania,2004,0.3232673410366379
Romania,2005,0.3292036823123413
Romania,2006,0.3411043132204726
Romania,2007,0.3342030822757128
Romania,2008,0.3474215902200085
Romania,2009,0.3862628011322039
Romania,2010,0.4069568155445459
Romania,2011,0.3842818059764466
Romania,2012,0.3808480056625113
Romania,2013,0.4033914476499821
Romania,2014,0.3950730147424813
Romania,2015,0.3872347488763543
Romania,2016,0.3658586995956226
Romania,2017,0.3456734571211939
Romania,2018,0.3445823335932407
Romania,2019,0.3253104912643722
Romania,2020,0.337639577482788
Romania,2021,0.3154865150432523
Romania,2022,0.3104803507970081
Romania,2023,0.3017947905034407
Slovakia,2001,9.619727842324249
Slovakia,2002,8.684166505014613
Slovakia,2003,9.203838629078724
Slovakia,2004,9.451087874049817
Slovakia,2005,7.976753307713219
Slovakia,2006,8.57503689737789
Slovakia,2007,8.095198710804716
Slovakia,2008,7.704011117022427
Slovakia,2009,8.212081323570494
Slovakia,2010,7.896415679273623
Slovakia,2011,7.977167665310885
Slovakia,2012,8.69021338013169
Slovakia,2013,8.621071805023654
Slovakia,2014,9.116081734971996
Slovakia,2015,8.359482305751575
Slovakia,2016,8.092875202404315
Slovakia,2017,7.234149087134261
Slovakia,2018,7.133994729364492
Slovakia,2019,7.507612517943086
Slovakia,2020,7.492674227707604
Slovakia,2021,7.116105015127538
Slovakia,2022,7.048445577355998
Slovakia,2023,7.1555147954719915
TUR,2001,5.666642664959905
TUR,2002,5.329273784313205
TUR,2003,5.425223807004928
TUR,2004,5.282628532454312
TUR,2005,5.312406910928217
TUR,2006,5.130588189544873
TUR,2007,5.024464149874414
TUR,2008,5.112355076594629
TUR,2009,4.939339437220189
TUR,2010,5.12975091423513
TUR,2011,5.331040586847059
TUR,2012,5.0820566659702235
TUR,2013,4.699348728860707
TUR,2014,4.599191625265629
TUR,2015,3.933058569453249
TUR,2016,3.6974637081816537
TUR,2017,3.4280917727410043
TUR,2018,3.411637344182025
TUR,2019,3.3876543503713257
TUR,2020,3.58463944411291
TUR,2021,3.3644114492960475
TUR,2022,3.2435522230465867
TUR,2023,3.0412323360380693
UKR,2001,9.847861243481072
UKR,2002,9.624966149139684
UKR,2003,9.25738157978986
UKR,2004,9.256391206233053
UKR,2005,8.985272280127303
UKR,2006,8.777067177880593
UKR,2007,8.444214488708045
UKR,2008,8.825224087246562
UKR,2009,9.076258951686835
UKR,2010,9.36135381620156
UKR,2011,9.421012084634055
UKR,2012,9.55935546987935
UKR,2013,9.94766406213964
UKR,2014,11.187378332607292
UKR,2015,12.690237859651736
UKR,2016,11.942588717750056
UKR,2017,11.844307755288728
UKR,2018,11.363130901678325
UKR,2019,11.310087672511711
UKR,2020,11.989129537964748
UKR,2021,11.824472724243783
UKR,2022,13.554815318249137
UKR,2023,13.33632687185065
GBR,2001,1.7620527766735683
GBR,2002,1.7680506624867511
GBR,2003,1.751787293222018
GBR,2004,1.7158819427010783
GBR,2005,1.6611208155227952
GBR,2006,1.6790804196290334
GBR,2007,1.728631435608564
GBR,2008,1.7585262451713155
GBR,2009,1.8503897530617517
GBR,2010,1.8790210333394717
GBR,2011,1.9335884957748035
GBR,2012,1.9897701920068165
GBR,2013,1.9666727648070104
GBR,2014,1.9621283015260749
GBR,2015,1.9375045515422873
GBR,2016,1.8858408543106269
GBR,2017,1.86086805763027
GBR,2018,1.881985410366361
GBR,2019,1.9281223639603096
GBR,2020,2.4240074144820394
GBR,2021,2.3969427489946296
GBR,2022,2.224653570758845
GBR,2023,2.1860857100357864
Azerbaijan,2001,0.0429113963423599
Azerbaijan,2002,0.0466416927323772
Azerbaijan,2003,0.0402787025680966
Azerbaijan,2004,0.0375642790257202
Azerbaijan,2005,0.0320107752992709
Azerbaijan,2006,0.0353879957032961
Azerbaijan,2007,0.035737847706161
Azerbaijan,2008,0.0432099775049194
Azerbaijan,2009,0.0492917438276147
Azerbaijan,2010,0.049665796135891
Azerbaijan,2011,0.0381202596720287
Azerbaijan,2012,0.0366426225332892
Azerbaijan,2013,0.0335390462145428
Azerbaijan,2014,0.0339424586498126
Azerbaijan,2015,0.0338995680647594
Azerbaijan,2016,0.0345007307433837
Azerbaijan,2017,0.0339550909222113
Azerbaijan,2018,0.0299345902117544
Azerbaijan,2019,0.0295251588817667
Azerbaijan,2020,0.0323607903792411
Azerbaijan,2021,0.028311497488783
Azerbaijan,2022,0.0269497631013865
Azerbaijan,2023,0.0258935389735579
Belarus,2001,24.40554850724626
Belarus,2002,22.93856020782747
Belarus,2003,22.55976623442465
Belarus,2004,23.189726969001835
Belarus,2005,24.79228772190992
Belarus,2006,21.150286968819977
Belarus,2007,23.026734231431377
Belarus,2008,23.365002599705495
Belarus,2009,20.63315299716887
Belarus,2010,23.38805590273919
Belarus,2011,21.260333305937536
Belarus,2012,17.357342543239763
Belarus,2013,23.221289074708555
Belarus,2014,22.637406714287653
Belarus,2015,26.931113759210355
Belarus,2016,25.176893621468775
Belarus,2017,25.208098687023664
Belarus,2018,21.69359194483446
Belarus,2019,21.235271332398884
Belarus,2020,22.293055186669545
Belarus,2021,21.8323702484264
Belarus,2022,22.856627736597588
Belarus,2023,22.97564049989203
KAZ,2001,24.92993991382393
KAZ,2002,25.079849566290175
KAZ,2003,22.99266358198713
KAZ,2004,21.759194450740335
KAZ,2005,21.13293630415334
KAZ,2006,18.359691125573423
KAZ,2007,16.729576865629095
KAZ,2008,16.718612049596658
KAZ,2009,20.611069417157953
KAZ,2010,19.830050380679225
KAZ,2011,15.033020706452836
KAZ,2012,14.035238852110686
KAZ,2013,13.788859692704364
KAZ,2014,13.360031443394492
KAZ,2015,14.354896046704082
KAZ,2016,14.087923384468835
KAZ,2017,13.87065248676414
KAZ,2018,12.945695273400402
KAZ,2019,12.823681951276322
KAZ,2020,14.901128284235885
KAZ,2021,12.02933918000574
KAZ,2022,12.182784024810582
KAZ,2023,11.789440117761492
RUS,2001,13.417172765393996
RUS,2002,13.861016825703066
RUS,2003,13.291410731453112
RUS,2004,13.453158799912856
RUS,2005,13.324945292698086
RUS,2006,12.692145135298231
RUS,2007,12.65510466581203
RUS,2008,12.278884868861711
RUS,2009,12.66000826474997
RUS,2010,12.244672527332073
RUS,2011,11.394849916093875
RUS,2012,11.072702962315295
RUS,2013,10.955318747896232
RUS,2014,10.477653684674369
RUS,2015,10.75955753696325
RUS,2016,10.591019962556569
RUS,2017,10.568131407003952
RUS,2018,10.483840542175887
RUS,2019,10.2820017660112
RUS,2020,10.656438395309102
RUS,2021,9.986735959383545
RUS,2022,9.730374207008508
RUS,2023,9.33351390210743
Turkmenistan,2001,5.220822106038766
Turkmenistan,2002,4.428066962619045
Turkmenistan,2003,4.652925172871261
Turkmenistan,2004,3.4309281397082563
Turkmenistan,2005,4.185305700413637
Turkmenistan,2006,4.140040844579404
Turkmenistan,2007,4.510894786933671
Turkmenistan,2008,3.315700569176604
Turkmenistan,2009,4.569686492642118
Turkmenistan,2010,3.9594382364563394
Turkmenistan,2011,4.1521594837833655
Turkmenistan,2012,2.944736516877845
Turkmenistan,2013,3.2743071941755058
Turkmenistan,2014,2.9218998121577697
Turkmenistan,2015,3.530735794088425
Turkmenistan,2016,2.542115965840155
Turkmenistan,2017,3.193707586253503
Turkmenistan,2018,2.974653751362189
Turkmenistan,2019,3.220667352306849
Turkmenistan,2020,2.3699385422048405
Turkmenistan,2021,2.7255817788287224
Turkmenistan,2022,2.455591180585758
Turkmenistan,2023,2.7687377896856593
IRN,2001,9.365064436461738
IRN,2002,9.254661181690476
IRN,2003,9.189473233251562
IRN,2004,8.807842787881862
IRN,2005,8.179195147427322
IRN,2006,7.502546239483075
IRN,2007,7.4958141705722525
IRN,2008,7.221501637837991
IRN,2009,7.366722327193336
IRN,2010,7.436447004311786
IRN,2011,7.3908380501111
IRN,2012,7.252636647345033
IRN,2013,6.7477001358431545
IRN,2014,7.217967057240918
IRN,2015,8.130508172775418
IRN,2016,7.865130311266109
IRN,2017,7.647564191168142
IRN,2018,7.3633326178389
IRN,2019,7.0227733098129175
IRN,2020,7.297081366500767
IRN,2021,6.878056120751952
IRN,2022,6.843158714592193
IRN,2023,6.7544885924167195
IRQ,2001,59.55123614215894
IRQ,2002,62.92904035028459
IRQ,2003,69.76330534083438
IRQ,2004,64.36387917690804
IRQ,2005,67.7966353561802
IRQ,2006,69.29576433844089
IRQ,2007,76.11203237619273
IRQ,2008,68.56794468652623
IRQ,2009,71.78866198820411
IRQ,2010,61.55367324318214
IRQ,2011,57.59325937971765
IRQ,2012,52.574526208657325
IRQ,2013,47.803353248498134
IRQ,2014,48.97424600046481
IRQ,2015,49.34593682521633
IRQ,2016,49.04392197443864
IRQ,2017,40.77116078929404
IRQ,2018,41.448493685814014
IRQ,2019,42.247067625353594
IRQ,2020,48.72085161902618
IRQ,2021,43.46210364079967
IRQ,2022,39.63853017343619
IRQ,2023,37.26195139062953
ISR,2001,5.848219492831943
ISR,2002,5.83956845942694
ISR,2003,5.677421945146655
ISR,2004,5.964573757227687
ISR,2005,6.03986944485173
ISR,2006,6.208577851869735
ISR,2007,6.051876685395554
ISR,2008,6.0866236670395955
ISR,2009,6.503502076460625
ISR,2010,6.54955905759301
ISR,2011,6.233147357476818
ISR,2012,5.3122697984386615
ISR,2013,6.8495965428926375
ISR,2014,7.292051266051493
ISR,2015,6.889550878247117
ISR,2016,6.719096485027545
ISR,2017,6.411570512261149
ISR,2018,6.335190422447147
ISR,2019,6.264047068432645
ISR,2020,7.254364745014107
ISR,2021,6.94398878448807
ISR,2022,6.448006595288601
ISR,2023,6.6288056596149545
KWT,2001,4.636244701995643
KWT,2002,4.0528241811825545
KWT,2003,3.374205438486464
KWT,2004,3.0355461163738395
KWT,2005,2.7818090611701054
KWT,2006,2.935917438265347
KWT,2007,2.877279279140122
KWT,2008,2.734266744337763
KWT,2009,2.5750239170637568
KWT,2010,2.230717598667676
KWT,2011,2.3282761802974536
KWT,2012,2.349292053562112
KWT,2013,2.1864611516219243
KWT,2014,2.2644203490015236
KWT,2015,2.225222609699016
KWT,2016,2.328901278937668
KWT,2017,2.289759617374576
KWT,2018,2.1881671322631155
KWT,2019,2.269478282809134
KWT,2020,2.406294733809438
KWT,2021,2.174584441147533
KWT,2022,2.3211929738833317
KWT,2023,2.2566110695870356
Oman,2001,13.352826419070654
Oman,2002,11.651038953885385
Oman,2003,12.157047599903056
Oman,2004,12.498283919213904
Oman,2005,10.947424972908614
Oman,2006,10.3161651212836
Oman,2007,9.954154639668753
Oman,2008,7.525865972261252
Oman,2009,7.768702390657917
Oman,2010,6.838045714870686
Oman,2011,6.192802182647543
Oman,2012,5.733146003270398
Oman,2013,5.027413132961559
Oman,2014,4.862354212434044
Oman,2015,4.754592897034215
Oman,2016,4.672054312841251
Oman,2017,4.25363586068373
Oman,2018,3.955496439900228
Oman,2019,4.078054167029645
Oman,2020,4.907848675504188
Oman,2021,4.44763235370121
Oman,2022,3.907056576029873
Oman,2023,3.905123151798888
SAU,2001,4.305954478071413
SAU,2002,4.154629205205478
SAU,2003,3.937089718355411
SAU,2004,3.656797087734881
SAU,2005,3.412139953802998
SAU,2006,3.237742992748203
SAU,2007,3.1608341968230187
SAU,2008,2.8869817835826677
SAU,2009,2.659761864756527
SAU,2010,2.3720115952228595
SAU,2011,2.2812629998740044
SAU,2012,2.168584048237228
SAU,2013,2.167666365492684
SAU,2014,1.9843918821601525
SAU,2015,1.8964718928265467
SAU,2016,1.8337896343739808
SAU,2017,1.85537222312738
SAU,2018,1.9423431777100024
SAU,2019,2.0698742338780214
SAU,2020,2.1871787700714687
SAU,2021,2.088164788928924
SAU,2022,1.9506315598038129
SAU,2023,1.9277700860956688
ARE,2001,6.640927132381109
ARE,2002,6.129641413798801
ARE,2003,5.570425309142246
ARE,2004,5.2057072933925115
ARE,2005,5.03018229765106
ARE,2006,4.678732382089169
ARE,2007,4.373337064588673
ARE,2008,4.17737870836299
ARE,2009,4.168281327111163
ARE,2010,3.8145526863435655
ARE,2011,3.4510999668948465
ARE,2012,3.2588768717822454
ARE,2013,2.945749324698478
ARE,2014,2.831542249391877
ARE,2015,2.734591420074049
ARE,2016,2.508814205354481
ARE,2017,2.53537765572566
ARE,2018,2.535549518542067
ARE,2019,2.5924369854938374
ARE,2020,2.8441060315436126
ARE,2021,2.6021162569887446
ARE,2022,2.269031637540122
ARE,2023,2.193215738748828
DZA,2001,15.295617409791657
DZA,2002,13.733628242929973
DZA,2003,13.198799007505675
DZA,2004,12.682107667409994
DZA,2005,12.12307098767679
DZA,2006,11.732370930457082
DZA,2007,10.566109386439326
DZA,2008,9.789697921016876
DZA,2009,9.254126745569968
DZA,2010,9.173815781284189
DZA,2011,8.646489592942554
DZA,2012,8.170284687012266
DZA,2013,7.7998426081639325
DZA,2014,7.542833929621077
DZA,2015,7.110291267957038
DZA,2016,7.326876386460297
DZA,2017,7.410851182708284
DZA,2018,7.309049198448698
DZA,2019,7.023932998231044
DZA,2020,7.841330510641503
DZA,2021,7.461294946429779
DZA,2022,7.2232695178356465
DZA,2023,6.868572332024968
EGY,2001,17.14823104262344
EGY,2002,17.156584199352967
EGY,2003,16.686220773131744
EGY,2004,15.86221950521401
EGY,2005,14.975656422476437
EGY,2006,15.28062667645429
