country,year,ovi_gas,lng_capacity_bcm,pipeline_capacity_bcm,total_capacity_bcm,gas_consumption_bcm
AUS,2008,1.0347713331946053,0.0,29.527156462528247,29.527156462528247,28.534957932561117
AUS,2009,1.5490367307780155,0.0,45.13340693051033,45.13340693051033,29.136434297359582
AUS,2010,1.4234782001906832,0.0,45.13340693051033,45.13340693051033,31.706426501273043
AUS,2011,1.4765876373948716,0.0,48.84841965315664,48.84841965315664,33.0819643995797
AUS,2012,1.4675871725278162,0.0,48.84841965315664,48.84841965315664,33.28485051352599
AUS,2013,1.3956498334350422,0.0,48.84841965315664,48.84841965315664,35.000483991696186
AUS,2014,1.6731672678701222,0.0,62.85712855331664,62.85712855331664,37.56774935797743
AUS,2015,2.100903823655062,0.0,81.92465962893965,81.92465962893965,38.9949595533653
AUS,2016,2.1636421387243807,0.0,82.11598278415593,82.11598278415593,37.952663850672224
AUS,2017,2.281246660603413,0.0,85.05491974335592,85.05491974335592,37.284402959238975
AUS,2018,2.8085587459740347,0.0,104.45249073979359,104.45249073979359,37.19078010724269
AUS,2019,2.586830883900549,0.0,113.96811142863959,113.96811142863959,44.05703988534145
AUS,2020,2.6931775931508253,0.0,113.96811142863959,113.96811142863959,42.31733982878754
AUS,2021,2.87974890723881,0.0,113.96811142863959,113.96811142863959,39.575711320580254
AUS,2022,2.7938211278999345,0.0,120.7681114286396,120.7681114286396,43.22685880732058
AUS,2023,3.1457549507193177,0.0,121.51111397316886,121.51111397316886,38.62701191819909
AUS,2024,3.2847608310580556,0.0,121.51111397316886,121.51111397316886,36.99237789986337
AUT,2007,1.6137609221583233,0.0,13.67,13.67,8.470895417220209
AUT,2008,1.5074066586234964,0.0,13.67,13.67,9.068554873230358
AUT,2009,1.5477958905342342,0.0,13.67,13.67,8.831913874174772
AUT,2010,1.4220604594123518,0.0,13.67,13.67,9.612812106208867
AUT,2011,1.5118659853816658,0.0,13.67,13.67,9.041806702562365
AUT,2012,1.5850852928788433,0.0,13.67,13.67,8.624141591253078
AUT,2013,1.666979426999106,0.0,13.67,13.67,8.200461132630002
AUT,2014,1.82000325569497,0.0,13.67,13.67,7.510975575030001
AUT,2015,1.7155919951691867,0.0,13.67,13.67,7.968095000729998
AUT,2016,1.6386583785174986,0.0,13.67,13.67,8.34219028152
AUT,2017,1.507190769388922,0.0,13.67,13.67,9.06985384839
AUT,2018,1.5736304366984206,0.0,13.67,13.67,8.686918911330002
AUT,2019,1.5358789461144957,0.0,13.67,13.67,8.900441037090001
AUT,2020,1.6030962931927368,0.0,13.67,13.67,8.527248212130003
AUT,2021,1.5162875987119986,0.0,13.67,13.67,9.01544008644
AUT,2022,1.72757515097544,0.0,13.67,13.67,7.912825090290002
AUT,2023,1.9865494237605272,0.0,13.67,13.67,6.881278581090001
AUT,2024,2.0038481982683205,0.0,13.67,13.67,6.82187403807
Azerbaijan,2007,0.6260695100619503,0.0,5.5,5.5,8.784967023
Azerbaijan,2008,0.5472215961512175,0.0,5.5,5.5,10.050772920300002
Azerbaijan,2009,0.850619823514553,0.0,7.3,7.3,8.5819772808
Azerbaijan,2010,0.894824676115179,0.0,7.3,7.3,8.15802267735
Azerbaijan,2011,0.8170549170668208,0.0,7.3,7.3,8.934527958300002
Azerbaijan,2012,0.7785373679404514,0.0,7.3,7.3,9.376556990850002
Azerbaijan,2013,0.7750976703871274,0.0,7.3,7.3,9.4181679018
Azerbaijan,2014,0.740782379744228,0.0,7.3,7.3,9.85444605542655
Azerbaijan,2015,0.6549110139659773,0.0,7.3,7.3,11.1465525
Azerbaijan,2016,0.6678469871066648,0.0,7.3,7.3,10.930647500000003
Azerbaijan,2017,0.6876021100907493,0.0,7.3,7.3,10.616605
Azerbaijan,2018,0.6749377358381536,0.0,7.3,7.3,10.8158125
Azerbaijan,2019,0.6192089319616088,0.0,7.3,7.3,11.789235625000002
Azerbaijan,2020,0.5902907282914014,0.0,7.3,7.3,12.366787500000001
Azerbaijan,2021,0.5695365065098803,0.0,7.3,7.3,12.81744
Azerbaijan,2022,0.5361253960580462,0.0,7.3,7.3,13.6162175
Azerbaijan,2023,0.5212801927451365,0.0,7.3,7.3,14.003985
Azerbaijan,2024,0.5716967430710649,0.0,7.3,7.3,12.769007499999999
BEL,2016,0.49415659822597785,0.0,8.0,8.0,16.1892
BEL,2017,0.48746305944002694,0.0,8.0,8.0,16.411499999999997
BEL,2018,0.4740993593732407,0.0,8.0,8.0,16.8741
BEL,2019,0.46011659066834676,0.0,8.0,8.0,17.386897499999996
BEL,2020,0.4706386213112228,0.0,8.0,8.0,16.998179999999998
BEL,2021,0.471680800630991,0.0,8.0,8.0,16.9606225
BEL,2022,0.5496980269756606,0.0,8.0,8.0,14.553444996
BEL,2023,0.5813530993387108,0.0,8.0,8.0,13.761000000000001
BEL,2024,1.0860602134346369,6.392,8.0,14.392,13.251567290625331
BRA,2000,0.5646861796098004,0.0,5.48,5.48,9.704505259517232
BRA,2001,0.5200959754878725,0.0,6.390000000000001,6.390000000000001,12.28619389720504
BRA,2002,0.5104623439208492,0.0,7.41,7.41,14.516251959123888
BRA,2003,0.4560760036142862,0.0,7.41,7.41,16.247291989224685
BRA,2004,0.3834910722589393,0.0,7.41,7.41,19.32248371872566
BRA,2005,0.36816005398202567,0.0,7.41,7.41,20.127115692898535
BRA,2006,0.8280671121168338,0.0,17.53,17.53,21.16978170427164
BRA,2007,1.2902701185383423,0.0,28.130000000000003,28.130000000000003,21.80163641382824
BRA,2008,1.0962209406584824,0.0,28.130000000000003,28.130000000000003,25.660885462653873
BRA,2009,2.0125200655963478,11.016,30.580000000000002,41.596000000000004,20.66861379972096
BRA,2010,1.5083704885736244,11.016,30.580000000000002,41.596000000000004,27.576779256225603
BRA,2011,1.646301363992073,11.016,34.230000000000004,45.246,27.483424960715677
BRA,2012,1.3889139040936183,11.016,34.230000000000004,45.246,32.57653326577271
BRA,2013,1.1788100944735067,11.016,34.230000000000004,45.246,38.38277277410682
BRA,2014,1.3002431032620207,18.631999999999998,34.230000000000004,52.862,40.65547424737805
BRA,2015,1.2311657838736487,18.631999999999998,34.230000000000004,52.862,42.936540872407065
BRA,2016,1.6221470741545858,18.631999999999998,41.53,60.162,37.08788244823893
BRA,2017,1.5986913976772097,18.631999999999998,41.53,60.162,37.632028349818675
BRA,2018,1.676251404265394,18.631999999999998,41.53,60.162,35.8907976732557
BRA,2019,1.6836373301600867,18.631999999999998,41.53,60.162,35.73334881703981
BRA,2020,2.156907220986616,26.247999999999998,41.53,67.77799999999999,31.42369747781588
BRA,2021,1.864044887355397,33.864,41.53,75.394,40.44645089366105
BRA,2022,2.4717688002614016,37.536,41.53,79.066,31.987619550679007
BRA,2023,2.6464658245625587,37.536,41.53,79.066,29.876070669859878
BRA,2024,3.4111841277401713,58.888,48.09994783712,106.98794783712,31.363873608311195
Bangladesh,2000,1.0839750387759404,0.0,9.8188504,9.8188504,9.05818865634375
Bangladesh,2001,1.1718162243680177,0.0,11.885976800000002,11.885976800000002,10.1432089374
Bangladesh,2002,1.113843450210205,0.0,11.885976800000002,11.885976800000002,10.671137669981249
Bangladesh,2003,1.03550546375591,0.0,11.885976800000002,11.885976800000002,11.478429825843751
Bangladesh,2004,0.9631890939346722,0.0,11.885976800000002,11.885976800000002,12.340231917956249
Bangladesh,2005,1.741650799351527,0.0,23.10013752,23.10013752,13.263357688350002
Bangladesh,2006,2.075996235765056,0.0,29.81829832,29.81829832,14.363368201875
Bangladesh,2007,2.247554763775234,0.0,34.469332720000004,34.469332720000004,15.336370563937502
Bangladesh,2008,2.2815309660642895,0.0,37.36330968,37.36330968,16.3764201475875
Bangladesh,2009,2.158455439407284,0.0,40.46399928,40.46399928,18.746738311684346
Bangladesh,2010,2.101619026874305,0.0,40.46399928,40.46399928,19.25372713254375
Bangladesh,2011,2.0663716862749353,0.0,40.46399928,40.46399928,19.58214949845
Bangladesh,2012,2.017592045065834,0.0,43.047907280000004,43.047907280000004,21.336279246975003
Bangladesh,2013,2.1115911300835863,0.0,46.355309520000006,46.355309520000006,21.952786625962503
Bangladesh,2014,2.4624390922874553,0.0,56.69094152,56.69094152,23.022271575187503
Bangladesh,2015,2.732415611679984,0.0,70.64404472000001,70.64404472000001,25.854062763375005
Bangladesh,2016,2.8270556342986795,0.0,74.77829752000001,74.77829752000001,26.4509465653125
Bangladesh,2017,3.0063211518867607,0.0,79.94611352000001,79.94611352000001,26.592672399562503
Bangladesh,2018,3.137777863754829,6.12,79.94611352000001,86.06611352000002,27.429001432564384
Bangladesh,2019,2.9492789504200863,11.288,79.94611352000001,91.23411352000001,30.93437923428874
Bangladesh,2020,3.7407391942831874,11.288,100.61737752,111.90537752,29.915311308262343
Bangladesh,2021,4.466376165100466,11.288,125.42289432000001,136.71089432000002,30.608907370641244
Bangladesh,2022,4.909682193385776,11.288,129.55714712,140.84514712,28.687222832822812
Bangladesh,2023,5.007669344354582,11.288,129.55714712,140.84514712,28.125887999930026
Bangladesh,2024,5.154561239540366,11.288,129.55714712,140.84514712,27.324371672914534
Bulgaria,2013,0.5445832123148417,0.0,1.5,1.5,2.7544
Bulgaria,2014,0.5482155583575462,0.0,1.5,1.5,2.73615
Bulgaria,2015,0.7932407885746663,0.0,2.38,2.38,3.00035
Bulgaria,2016,1.3535783427465158,0.0,4.23,4.23,3.1250500000000008
Bulgaria,2017,1.3162603270424598,0.0,4.23,4.23,3.21365
Bulgaria,2018,1.961676191106296,0.0,5.93,5.93,3.022925
Bulgaria,2019,2.094758687684903,0.0,5.93,5.93,2.830875
Bulgaria,2020,8.878160683409515,0.0,25.93,25.93,2.92065
Bulgaria,2021,7.852816474863718,0.0,25.93,25.93,3.3020000000000005
Bulgaria,2022,10.701141134476314,0.0,28.93,28.93,2.7034500000000006
Bulgaria,2023,11.452889944576404,0.0,28.93,28.93,2.5260000000000002
Bulgaria,2024,10.66268612708241,0.0,28.93,28.93,2.7132000000000005
CAN,2000,0.2021467303701018,0.0,18.03567784,18.03567784,89.220725
CAN,2001,0.2146026381984289,0.0,18.03567784,18.03567784,84.04220000000001
CAN,2002,0.20620091903731172,0.0,18.03567784,18.03567784,87.466525
CAN,2003,0.20087673904714384,0.0,18.03567784,18.03567784,89.7848
CAN,2004,0.20537148768600239,0.0,18.03567784,18.03567784,87.819775
CAN,2005,0.20590612517731405,0.0,18.03567784,18.03567784,87.59175000000002
CAN,2006,0.20713165130608052,0.0,18.03567784,18.03567784,87.0735
CAN,2007,0.1925727769344175,0.0,18.03567784,18.03567784,93.656425
CAN,2008,0.19488786092002308,0.0,18.03567784,18.03567784,92.543875
CAN,2009,0.4091375091422616,10.200000000000001,26.510896080000002,36.710896080000005,89.727525
CAN,2010,0.4008960816667959,10.200000000000001,26.510896080000002,36.710896080000005,91.5721
CAN,2011,0.36509800101043455,10.200000000000001,26.510896080000002,36.710896080000005,100.55080000000001
CAN,2012,0.36923752280961675,10.200000000000001,26.510896080000002,36.710896080000005,99.42352500000001
CAN,2013,0.3481662781070308,10.200000000000001,26.510896080000002,36.710896080000005,105.44069999999999
CAN,2014,0.33421691914783597,10.200000000000001,26.510896080000002,36.710896080000005,109.841525
CAN,2015,0.33272981865262674,10.200000000000001,26.510896080000002,36.710896080000005,110.33245
CAN,2016,0.34751633722366687,10.200000000000001,26.510896080000002,36.710896080000005,105.63790000000002
CAN,2017,0.3477961254233493,10.200000000000001,27.932045480000003,38.13204548,109.639075
CAN,2018,0.3521061134856357,10.200000000000001,31.23944772,41.439447720000004,117.69022500000001
CAN,2019,0.373635370667296,10.200000000000001,34.133424680000005,44.33342468000001,118.65425
CAN,2020,0.5659853127392733,10.200000000000001,55.052743848000006,65.25274384800001,115.290525
CAN,2021,0.5854337492824225,10.200000000000001,59.249010440000006,69.44901044000001,118.62830000000001
CAN,2022,0.6206026589992206,10.200000000000001,66.63898732,76.83898732,123.8135
CAN,2023,0.6190601772449686,10.200000000000001,66.63898732,76.83898732,124.122
CAN,2024,0.5978040428491094,10.200000000000001,66.63898732,76.83898732,128.53540928527107
CHN,2000,0.003239424142190653,0.0,0.08,0.08,24.69574729596853
CHN,2001,0.1294953895948001,0.0,3.58,3.58,27.645771878072757
CHN,2002,0.3780568035943518,0.0,11.120000000000001,11.120000000000001,29.41356932153392
CHN,2003,0.7224636534438957,0.0,24.69,24.69,34.17472959685348
CHN,2004,0.8518413752217197,0.0,34.06,34.06,39.98397000983284
CHN,2005,1.7277235354184692,0.0,81.16,81.16,46.975108190757126
CHN,2006,1.9453909833145597,10.472000000000001,101.94,112.412,57.78375707718779
CHN,2007,1.844068299836989,10.472000000000001,120.60050000000001,131.07250000000002,71.07789880211405
CHN,2008,2.037673364083501,12.512,154.44050000000001,166.95250000000001,81.93290590275318
CHN,2009,2.5257628156149567,23.664,204.22050000000002,227.8845,90.2240299806283
CHN,2010,2.860869840029638,23.664,287.81050000000005,311.47450000000003,108.87405489121211
CHN,2011,3.066703847383371,42.024,372.4805,414.5045,135.1628721350681
CHN,2012,3.5275253778860254,48.144000000000005,484.08050000000003,532.2245,150.8775821533427
CHN,2013,3.689317424899308,61.74400000000001,572.3705,634.1145,171.87854200897522
CHN,2014,4.048943534946115,70.27120000000001,692.4005,762.6717,188.3631355728822
CHN,2015,4.240247066087372,75.03120000000001,750.5005,825.5317,194.6895280235988
CHN,2016,4.406402321487292,79.11120000000001,843.7705,922.8817,209.4410888219803
CHN,2017,4.148960128372989,83.3952,917.5505,1000.9457000000001,241.2521858561509
CHN,2018,3.9735271470141846,101.07520000000001,1027.1125,1128.1877,283.9260078662733
CHN,2019,4.0385739902764275,104.7472,1140.6555,1245.4027,308.376843657817
CHN,2020,4.058623920973245,114.852,1251.35085,1366.2028500000001,336.61725663716805
CHN,2021,3.720804945149425,129.812,1285.09085,1414.90285,380.2679449360865
CHN,2022,4.242362735847214,139.91680000000002,1462.20085,1602.11765,377.6474926253687
CHN,2023,4.346836667368113,184.45680000000002,1575.30835,1759.76515,404.8381120943953
CHN,2024,4.103247863117225,192.6168,1589.79835,1782.41515,434.39129427728614
Chile,2009,1.9463873333692079,5.44,0.0,5.44,2.7949216000000003
Chile,2010,1.3031917622809575,7.48,0.0,7.48,5.739753900000001
Chile,2011,1.2815865904922206,7.48,0.0,7.48,5.836515500000002
Chile,2012,1.4110977214035434,7.48,0.0,7.48,5.300837700000001
Chile,2013,1.4079777373873053,7.48,0.0,7.48,5.312584
Chile,2014,1.7004130457871218,7.48,0.0,7.48,4.398931200000001
Chile,2015,1.5504886177597255,7.48,0.0,7.48,4.824285657000001
Chile,2016,1.264303534720097,7.48,0.0,7.48,5.916300789000001
Chile,2017,1.3322416687750978,7.48,0.0,7.48,5.614596942368071
Chile,2018,1.3270248631656898,7.48,0.0,7.48,5.636669069
Chile,2019,1.4294357691411848,7.48,1.83,9.31,6.513059349000001
Chile,2020,1.4930793636207456,7.48,1.83,9.31,6.235435454297001
Chile,2021,1.3645163710359336,7.48,1.83,9.31,6.822930232
Chile,2022,1.2813700000373671,7.48,1.83,9.31,7.265660972028769
Chile,2023,1.226181627295116,7.48,1.83,9.31,7.592676152339118
Chile,2024,1.3127518644103553,7.48,1.83,9.31,7.091972407277247
Colombia,2016,0.34221383655927634,4.13,0.0,4.13,12.068477538852012
Colombia,2017,0.3490967128052618,4.13,0.0,4.13,11.83053248142115
Colombia,2018,0.3244320482908884,4.13,0.0,4.13,12.72993843165891
Colombia,2019,0.4011851421535534,4.13,1.0335632000000001,5.1635632000000005,12.870773758674368
Colombia,2020,0.4722455989218833,4.13,2.0671264000000003,6.1971264,13.122676874380147
Colombia,2021,0.49079815871522026,4.13,2.0671264000000003,6.1971264,12.62662927713999
Colombia,2022,0.49242025185977173,4.13,2.0671264000000003,6.1971264,12.585035600373272
Colombia,2023,0.47471416291592083,4.13,2.0671264000000003,6.1971264,13.054437562878457
Colombia,2024,0.4607551201077838,4.13,2.0671264000000003,6.1971264,13.449934964478127
Croatia,2011,2.341789796487315,0.0,7.0,7.0,2.9891666666666667
Croatia,2012,2.494116063493069,0.0,7.0,7.0,2.8066055555555556
Croatia,2013,2.637732554853323,0.0,7.0,7.0,2.653794444444445
Croatia,2014,2.9805356826893323,0.0,7.0,7.0,2.348571111111111
Croatia,2015,2.8910912171402248,0.0,7.0,7.0,2.4212311111111107
Croatia,2016,2.772987405355299,0.0,7.0,7.0,2.524353333333333
Croatia,2017,2.414070351566238,0.0,7.0,7.0,2.8996669444444447
Croatia,2018,2.625817285630151,0.0,7.0,7.0,2.6658366666666677
Croatia,2019,2.5016598314437197,0.0,7.0,7.0,2.7981422222222223
Croatia,2020,2.8844721720364257,0.0,8.47114503816794,8.47114503816794,2.93680941708907
Croatia,2021,4.8496528873308975,2.6,11.101145038167939,13.701145038167938,2.82518055549098
Croatia,2022,5.6444590824634595,2.9,11.101145038167939,14.00114503816794,2.480511388888889
Croatia,2023,5.600136123903194,2.9,11.101145038167939,14.00114503816794,2.500143698008789
Croatia,2024,5.919274607772911,2.9,11.101145038167939,14.00114503816794,2.3653481154231804
Czech Republic,2022,0.6708371840878588,0.0,4.948396946564886,4.948396946564886,7.37645
Czech Republic,2023,0.7388423959036784,0.0,4.948396946564886,4.948396946564886,6.6975
Czech Republic,2024,0.7397812747144394,0.0,4.948396946564886,4.948396946564886,6.689
DEU,2011,0.43284302981876244,0.0,35.0,35.0,80.86072222222222
DEU,2012,0.6780910162529512,0.0,55.0,55.0,81.11005555555556
DEU,2013,1.0003020519921701,0.0,85.0,85.0,84.97433333333333
DEU,2014,1.1502803714428236,0.0,85.0,85.0,73.89502777777778
DEU,2015,1.1045615504290103,0.0,85.0,85.0,76.95361111111112
DEU,2016,1.0013577232659576,0.0,85.0,85.0,84.88475000000001
DEU,2017,0.968788239037417,0.0,85.0,85.0,87.73847222222223
DEU,2018,0.9900906806582226,0.0,85.0,85.0,85.85072222222223
DEU,2019,0.9520286454841332,0.0,85.0,85.0,89.28302777777776
DEU,2020,1.0676462991131648,0.0,93.0,93.0,87.1075
DEU,2021,2.0181380010531194,0.0,185.14,185.14,91.73802777777777
DEU,2022,2.449548425793277,0.0,185.14,185.14,75.58127777777779
DEU,2023,2.8557737546719473,12.752,195.14,207.892,72.79708333333335
DEU,2024,2.8177329988702104,26.252000000000002,195.14,221.392,78.57096470416774
DZA,2001,1.037390003781887,0.0,20.47,20.47,19.7322125
DZA,2002,1.0506116913270003,0.0,20.47,20.47,19.4838875
DZA,2003,1.4310570829464988,0.0,29.47,29.47,20.59316875
DZA,2004,1.3907556865927106,0.0,29.47,29.47,21.189918749999997
DZA,2005,1.3182150866742075,0.0,29.47,29.47,22.3559875
DZA,2006,1.2897296469326796,0.0,29.47,29.47,22.849750000000004
DZA,2007,1.2604423040128905,0.0,29.47,29.47,23.38068145299145
DZA,2008,1.2075796418135207,0.0,29.47,29.47,24.4041875
DZA,2009,1.1243044034143066,0.0,29.47,29.47,26.211762500000003
DZA,2010,1.479435666560391,0.0,37.47,37.47,25.327225000000002
DZA,2011,1.3982928102392203,0.0,37.47,37.47,26.7969625
DZA,2012,1.2542647763989345,0.0,37.47,37.47,29.874074999999998
DZA,2013,1.4466940185335295,0.0,46.47,46.47,32.1215125
DZA,2014,1.2875491887705872,0.0,46.47,46.47,36.091825
DZA,2015,1.2253938954446568,0.0,46.47,46.47,37.9225
DZA,2016,1.2040029795640765,0.0,46.47,46.47,38.596250000000005
DZA,2017,1.4816598036110231,0.0,58.47,58.47,39.4625
DZA,2018,1.7163577020761942,0.0,74.5049424,74.5049424,43.408750000000005
DZA,2019,1.6536580295585637,0.0,74.5049424,74.5049424,45.054625
DZA,2020,1.8686245058034843,0.0,81.0049424,81.0049424,43.3500375
DZA,2021,1.7756961720643585,0.0,85.5049424,85.5049424,48.152912500000006
DZA,2022,1.793944871495617,0.0,90.3049424,90.3049424,50.338750000000005
DZA,2023,1.6651282571827775,0.0,90.3049424,90.3049424,54.233025
DZA,2024,1.7865331160579538,0.0,90.3049424,90.3049424,50.5475894
EGY,2008,0.17807853263289108,0.0,7.0,7.0,39.3085
EGY,2009,0.4640399562825515,0.0,19.0,19.0,40.94475
EGY,2010,0.4376027430782474,0.0,19.0,19.0,43.418375
EGY,2011,0.3978286928710146,0.0,19.0,19.0,47.759249999999994
EGY,2012,0.37521877476258775,0.0,19.0,19.0,50.637125
EGY,2013,0.3838277219572183,0.0,19.0,19.0,49.501375
EGY,2014,0.5058553131127012,0.0,23.38,23.38,46.2187495
EGY,2015,0.633704067777321,5.712000000000001,23.4502822976,29.1622822976,46.018770874999994
EGY,2016,0.590878466259524,5.712000000000001,23.4502822976,29.1622822976,49.3541125
EGY,2017,0.5213810273011531,5.712000000000001,23.4502822976,29.1622822976,55.93276465880235
EGY,2018,0.48933876153327316,5.712000000000001,23.4502822976,29.1622822976,59.595283656304176
EGY,2019,0.493952151450618,5.712000000000001,23.4502822976,29.1622822976,59.03867856827313
EGY,2020,0.5001426969012392,5.712000000000001,23.4502822976,29.1622822976,58.307923875090665
EGY,2021,0.4694141862282427,5.712000000000001,23.4502822976,29.1622822976,62.12484231019908
EGY,2022,0.48129834442488745,5.712000000000001,23.4502822976,29.1622822976,60.59086351615559
EGY,2023,0.4857219674246218,5.712000000000001,23.4502822976,29.1622822976,60.03904343100487
EGY,2024,0.4878034639045536,5.712000000000001,23.4502822976,29.1622822976,59.78285202030886
ESP,2003,0.2793538195552078,6.936,0.0,6.936,24.82872799464
ESP,2004,0.23697366934329822,6.936,0.0,6.936,29.269074573648005
ESP,2005,0.19987346309236548,6.936,0.0,6.936,34.70195539062
ESP,2006,0.43064792515283207,15.64,0.0,15.64,36.317369912904006
ESP,2007,0.5188694673825494,19.176000000000002,0.0,19.176000000000002,36.9572719257
ESP,2008,0.47240633937284,19.176000000000002,0.0,19.176000000000002,40.59217330880401
ESP,2009,0.5281521138376145,19.176000000000002,0.0,19.176000000000002,36.307721767248005
ESP,2010,0.5297754444055727,19.176000000000002,0.0,19.176000000000002,36.196468149852
ESP,2011,0.8077017386153297,19.176000000000002,8.0,27.176000000000002,33.64608332599201
ESP,2012,0.8179231807847652,19.176000000000002,8.0,27.176000000000002,33.225614138880005
