year,country,node_dli_us,import_share_from_us
2001,ROU,2.129234690579522,0.003205996329813281
2001,RUS,2.0384634622277122,0.00829861291905809
2001,RWA,0.0006781209285200483,0.000440892404767419
2001,SAU,2.3482044232254218,0.21355848096074823
2001,SDN,0.0,0.0
2001,SEN,1.4872220219948844,0.01513646392582069
2001,SGP,1.8877501928380769,0.026393200417537007
2001,SLV,0.06503234500660171,0.032650134121299565
2001,STP,0.0,0.0
2001,SUR,1.7624152068776753,0.05004600088845276
2001,SVK,1.6150841142862296,1.5455886171020378e-05
2001,SVN,1.6795839522587266,0.00014650015760171958
2001,SWE,2.099171497543503,0.008149439908164828
2001,SWZ,0.0,0.0
2001,SYC,0.0,0.0
2001,SYR,2.2961348883793766,0.0
2001,TCA,0.37950731135878296,0.19548177399035926
2001,TGO,1.7400337870331148,0.0001614787775678518
2001,THA,2.034949714189833,0.004375572604130714
2001,TON,0.000886271506866065,0.0005953077062800298
2001,TTO,2.52035385182631,0.0336385535953295
2001,TUN,2.167656929792721,0.00010880642569677801
2001,TUR,2.143623768728904,0.006157797664531899
2001,TUV,0.0,0.0
2001,TZA,0.0011656666434054234,0.0007200050665583335
2001,UGA,6.487957429231822e-05,4.334454963619304e-05
2001,UKR,1.973639033276596,0.0018180288326876892
2001,URY,1.9207713742442252,0.006973885141839085
2001,USA,0.0,0.0
2001,VCT,1.4641627462170683,0.01823950081314664
2001,VEN,2.5275222563733544,0.31942716076403904
2001,VNM,2.003812010830921,3.332901873131447e-05
2001,WLF,0.00010094227548450126,6.93181529254803e-05
2001,WSM,1.5223234588054828,0.01578515776621422
2001,ZAF,1.9945910100870714,0.007610140407777353
2001,ZMB,0.0016792915570027706,0.0010273818350980913
2001,ZWE,0.00018499423200813524,0.00011830014563911961
2002,AIA,1.9580670045290138,0.628316698121854
2002,ALB,0.6968334724228181,0.000983443938337752
2002,AND,1.589732708611972e-05,1.799349556402082e-05
2002,ARE,2.0338883233715555,0.061092946681831274
2002,ARG,2.0092915796628614,0.14516055686568027
2002,ARM,0.003004181398173536,0.0016616792962180914
2002,AUS,2.0464493329570286,0.0055406588178604855
2002,AUT,1.6903036820412956,0.00039121852984294717
2002,AZE,1.542552947222853,0.00016916182655651288
2002,BDI,0.0006474796785482696,0.00042612603759772314
2002,BEL,1.8587301233566675,0.00771696432453172
2002,BEN,8.946460174836301e-05,5.885644742393833e-05
2002,BFA,0.0015284067829399272,0.0009297931656662009
2002,BGD,0.0004139836329010616,0.00026306672566200353
2002,BGR,2.160666094386331,0.05936567915757135
2002,BHR,0.11984796438640113,0.07277017108536403
2002,BHS,2.6618627107276844,0.925928071274055
2002,BLR,2.1321429549382724,2.8572041812225093e-05
2002,BLZ,0.09211671083655931,0.04829064422068936
2002,BOL,2.0410052444977533,0.0506539940164477
2002,BRA,2.3146148088095178,0.04367223607741194
2002,BRB,1.6045370505564158,0.05476950089354532
2002,BRN,2.050506267911446,0.07219286498146205
2002,BWA,0.0002491976375136763,0.00016458069544621486
2002,CAF,0.0,0.0
2002,CAN,2.8915059006823576,0.20031070301115703
2002,CHE,1.9785832433195083,0.00013394669189622824
2002,CHL,2.0048437670101467,0.02854630007933151
2002,CHN,2.050050944125645,0.0062059370253227785
2002,CIV,2.2035125460596796,0.0002557253455476343
2002,CMR,2.223242963497176,0.001245674812288746
2002,COK,9.151490176835731e-05,8.505157770676645e-05
2002,COL,2.4347549610583394,0.2450164603230961
2002,COM,0.0,0.0
2002,CPV,0.022931217083360014,0.015667828334795932
2002,CRI,1.7868902638531399,0.11831994949380562
2002,CUB,0.0,0.0
2002,CYP,1.4696907253421958,0.0007989564914033561
2002,CZE,2.0449503307570143,0.0006089519136549972
2002,DEU,1.9735930686906307,0.0008652576020416619
2002,DMA,0.07861742095821664,0.04061092775064443
2002,DNK,2.2302088152515305,0.00029892289148346997
2002,DOM,2.020684475330564,0.6927536470238373
2002,DZA,2.4245897116802153,0.170673951428196
2002,ECU,2.369649584575989,0.12518313313196194
2002,EGY,1.8585644980056157,0.014033796235068369
2002,ESP,1.8469651251878654,0.00725945888237018
2002,EST,1.6180109500901485,0.00031569128752514735
2002,ETH,0.0004996018008548148,0.0004268597130640448
2002,FIN,2.0065131796159217,0.014781279809794856
2002,FJI,0.000300290531955783,0.00020002430581776397
2002,FRA,1.995276757475133,0.008577089724743142
2002,FRO,0.0011393461536432865,0.000692082513634252
2002,FSM,0.0,0.0
2002,GAB,2.274271336749593,0.0
2002,GBR,2.3192002969873635,0.011734703026244603
2002,GEO,1.9831140597012207,0.001693813253147135
2002,GHA,2.184629265520622,0.0030069954354149746
2002,GIN,0.07937299179601857,0.0393759323919636
2002,GMB,0.12371886242204022,0.0770532644032498
2002,GRC,2.247484392536994,0.006479306007950816
2002,GRD,0.9500800153980381,0.18619346356469674
2002,GRL,0.0,0.0
2002,GTM,2.3392423936115,0.6302327064966733
2002,GUY,1.2301626689933938,0.14136789857370072
2002,HKG,1.305551063906482,0.024723424431538927
2002,HND,2.1358017342565465,0.46319494173334946
2002,HRV,2.0222043459674266,0.0029162840206425123
2002,HUN,0.7765530151306037,0.00018284189451172884
2002,IDN,2.1282594073116132,0.0017460716356182016
2002,IND,2.324570795696099,0.0030011002998764588
2002,IRL,1.8014360163863852,0.012432820073436988
2002,IRN,0.0001046662208688113,6.586450810572392e-05
2002,ISL,0.0011855156835923666,0.0006790729256152205
2002,ISR,1.9242933702760743,0.236654844062384
2002,ITA,1.7946161988410174,0.014754659439466132
2002,JAM,2.2075956322567283,0.2686168632739365
2002,JOR,0.0022166293842025135,0.0012400869186441333
2002,JPN,1.8731016235662006,0.009118784218903572
2002,KAZ,1.6724849901948475,0.002243877971283369
2002,KEN,0.030751758612315928,0.020895780644296688
2002,KGZ,2.1654331657763346,2.090410384741994e-05
2002,KHM,1.781895567374068e-07,1.225198474356128e-07
2002,KNA,0.1341047430450145,0.0696087907477615
2002,KOR,1.81558802176256,0.00396186653735926
2002,KWT,2.046243879039193,0.18080460607257942
2002,LBN,1.569542182807329,0.05379193534128038
2002,LCA,1.3412779474706173,0.29428022954449107
2002,LKA,2.0506115918913313e-05,1.49583065383024e-05
2002,LSO,0.0,0.0
2002,LTU,2.031835606213963,6.02205806203292e-05
2002,LUX,1.4815157032531445,5.9413242529846915e-06
2002,LVA,1.9720911344035104,0.0005729825578604943
2002,MAC,0.058077937567399686,0.030595684783890815
2002,MAR,2.116972322430771,0.0032195656674153168
2002,MDA,0.00024816558744285234,0.0001563919084271156
2002,MDG,0.0002720693237334917,0.00017357750456555327
2002,MDV,0.0016424577580717418,0.0010299402928398132
2002,MEX,2.7072165112239706,0.7690844218373681
2002,MKD,1.7990609850892605,0.00010336442756377785
2002,MLI,0.0,0.0
2002,MLT,2.071824288554587,0.00900664615695359
2002,MOZ,0.0,0.0
2002,MRT,0.009508854520266738,0.006418331065845542
2002,MSR,2.706932512667354,0.9849712231442861
2002,MUS,0.002512974864808211,0.0015808229736247734
2002,MWI,0.0002662199642836917,0.00023817126129703408
2002,MYS,1.809129625598653,0.004407151014566404
2002,MYT,0.028523673059146812,0.02459033392091998
2002,NCL,0.1325857403507791,0.06440286232992097
2002,NER,0.7572631486977462,0.004606627215453432
2002,NGA,2.3050076443665253,0.21825807797199548
2002,NIC,1.4824203193534067,0.05124505871818087
2002,NLD,2.1612760984034636,0.008089526200214015
2002,NOR,2.439267931430468,0.006362037767869359
2002,NZL,1.4898708161637433,0.008966856920979214
2002,OMN,1.9824355582076412,0.005849765473816838
2002,PAN,2.260754131235893,0.2363540815857855
2002,PER,2.1508445964369596,0.052767712978278196
2002,PHL,1.538546567942232,0.0038460607214995863
2002,PNG,1.0661878408846615,0.021206019785657126
2002,POL,1.9545249919372005,0.00016016286340455146
2002,PRT,2.052142405623017,0.0030049802034811802
2002,PRY,0.0061222180075935365,0.003283472146155888
2002,PYF,1.4596635894990675,0.0067670540819939375
2002,QAT,2.181083802663277,0.02583776664011816
2002,ROU,2.347437416301471,0.0005647688441148771
2002,RUS,2.239322847346796,0.010320495179850396
2002,RWA,5.648668280605485e-06,3.880977010501207e-06
2002,SAU,2.2295064084373135,0.1938261736162743
2002,SDN,0.0,0.0
2002,SEN,1.4972048270496783,0.0018458083286097438
2002,SGP,1.8320685977486928,0.03158451792867072
2002,SLB,0.0,0.0
2002,SLE,0.003155365806887074,0.002050138029048192
2002,SLV,1.4187132691497615,0.247258012109409
2002,STP,0.0,0.0
2002,SUR,1.4824057261625245,0.04690951740214161
2002,SVK,1.6682065008730922,4.064757893970018e-05
2002,SVN,1.6724597523490485,0.00019873387654925002
2002,SWE,2.009974929077524,0.0040196744465226175
2002,SWZ,0.0,0.0
2002,SYC,1.9582124714174067e-05,2.7933070451554318e-05
2002,SYR,1.90333707716926,0.0
2002,TCA,0.2491847511783399,0.12672148071136233
2002,TGO,0.0017324062459058848,0.0010883708656900903
2002,THA,1.8762534084914384,0.0015251137048478002
2002,TON,0.0009189385512608338,0.0006167164585912929
2002,TTO,2.362796830344165,0.007104799036463036
2002,TUN,2.131903827375233,0.00017625175754482842
2002,TUR,1.9856547082486966,0.028644781155205
2002,TUV,0.0,0.0
2002,TZA,0.025753404093471585,0.01468523711795615
2002,UGA,2.9008896807744675e-06,1.991139452791552e-06
2002,UKR,2.0297381938649557,0.0011957266602831511
2002,URY,0.007800199883184134,0.0051416796351178235
2002,USA,0.0,0.0
2002,VCT,1.4617397719607268,0.015036526754138323
2002,VEN,2.3229727209857534,0.49538169654162456
2002,VNM,2.049162259201044,0.0001464665785966061
2002,WLF,0.0006596195783324381,0.0005521450458691674
2002,WSM,0.015212225505694782,0.010071749095993975
2002,ZAF,1.7260706358546405,0.008762032541033625
2002,ZMB,3.9075736413378656e-05,2.5721143424722894e-05
2002,ZWE,0.00036224073670723997,0.00023150266406554598
2003,AIA,1.5046651061309466,0.637064235477502
2003,ALB,0.0023141284201791336,0.0012089031497774586
2003,AND,8.52551721605886e-06,8.911513212212494e-06
2003,ARE,2.3919544827461015,0.04783237883226567
2003,ARG,2.3889966102874722,0.12622458901950198
2003,ARM,2.0699183438136747e-05,1.114419433246077e-05
2003,AUS,2.2140296340045498,0.0035420867566406107
2003,AUT,1.7189804190515436,0.00037569155577323884
2003,AZE,1.9768401135493578,0.0024674480360731724
2003,BDI,0.0,0.0
2003,BEL,2.354792537333142,0.006999589914928926
2003,BEN,0.00041064534652755053,0.00022121259273473007
2003,BFA,0.001781678073260218,0.0009181230059997831
2003,BGD,1.1119350460066428,0.05731136985746125
2003,BGR,2.4819048789263043,0.11076133199594751
2003,BHR,1.557249735097081,0.07892546183201929
2003,BHS,2.8817408712281063,0.7597513930631852
2003,BIH,0.7995686543045548,0.000918730991866018
2003,BLR,2.5893325434809773,3.407193919310827e-05
2003,BLZ,1.316361379006018,0.08282971413511298
2003,BOL,2.2545126430504245,0.04201716166138725
2003,BRA,2.6342949784282848,0.029510140557369814
2003,BRB,2.2360383720152948,0.02046910832581771
2003,BRN,2.389026498684477,0.32355959311889504
2003,BWA,5.007646384545373e-05,3.285043065352208e-05
2003,CAF,0.001423059855927578,0.0014590469976256501
2003,CAN,3.169537449886705,0.22215110073931013
2003,CHE,1.9315444325083524,0.00011270887464280678
2003,CHL,2.26282863628395,0.01933233605967526
2003,CHN,2.3340539157642928,0.005102032285492916
2003,CIV,2.420470753594166,2.1191676805763798e-05
2003,CMR,2.3218662582917178,0.0007115863395550428
2003,COK,0.026357294036032538,0.014002477313562888
2003,COL,2.5016625735569757,0.2657908758953334
2003,COM,0.0,0.0
2003,CPV,0.05548733941298394,0.03671776751958071
2003,CRI,2.4796958275823577,0.2181846842142047
2003,CUB,0.0,0.0
2003,CYP,1.724736459148693,0.000746858212997388
2003,CZE,2.195240326459798,0.00013622625407487866
2003,DEU,2.3162252809984514,0.002202970721402904
2003,DMA,0.5429257906784208,0.04062702272894303
2003,DNK,2.603466689875856,0.004144397238757263
2003,DOM,2.308044752868568,0.6365381442794456
2003,DZA,2.7778553693096804,0.12700803106593095
2003,ECU,2.3407226656687063,0.0865252484550013
2003,EGY,2.108557847132627,0.02944228548735761
2003,ERI,0.0010800073055662728,0.00222666798800882
2003,ESP,2.2242987300960726,0.0044439643529454315
2003,EST,2.4340633987469626,0.00030449119330221413
2003,ETH,0.0013149964202416183,0.0007510582968488353
2003,FIN,2.287056708520856,0.010187126187854313
2003,FJI,0.0006323777670215661,0.00041537711650952
2003,FRA,2.5951009940929652,0.005551531279894749
2003,FRO,0.0009175265919425323,0.0007684839347040824
2003,FSM,0.19970915762566144,0.12851072613633013
2003,GAB,2.32778676290777,0.05301148514957094
2003,GBR,2.6753822499943025,0.006557369162954398
2003,GEO,1.629256158218706,0.000566402055789153
2003,GHA,1.493854711674674,0.0012133575338182652
2003,GMB,0.021028398144786433,0.01070366206836162
2003,GNB,0.9600582754382216,0.0
2003,GRC,2.0696430591300596,0.000919023876250613
2003,GRD,1.1282151982858977,0.11560528836080032
2003,GRL,0.0,0.0
2003,GTM,2.6059500019972264,0.5580952093056774
2003,GUY,1.8896386566964318,0.06224303245113443
2003,HKG,1.833099591939202,0.017945720225037636
2003,HND,2.36600209338659,0.642526638047679
2003,HRV,2.3990531543558364,0.00039453579353945404
2003,HUN,1.067430079002389,0.0006409642459829223
2003,IDN,2.4883229593805125,0.0015620073528715926
2003,IND,1.522873475732651,0.001591919085364134
2003,IRL,1.9841312803679465,0.00570386220798827
2003,IRN,9.651416920734394e-05,5.044337587009781e-05
2003,ISL,0.0012242601535516033,0.0006022443897217068
2003,ISR,1.7098553383157213,0.2137174807431966
2003,ITA,2.527964270661885,0.007818648123668972
2003,JAM,2.2886881513250037,0.32782920663326925
2003,JOR,0.0005918121292403063,0.0002921709055077475
2003,JPN,2.2552398057704557,0.007556856004200089
2003,KAZ,2.057138695317096,0.0021315171353375657
2003,KEN,0.45276362967550854,0.0038568548507243337
2003,KGZ,1.3956695500345932e-05,1.1273159343541834e-05
2003,KHM,2.918133189688426e-05,1.6707972021695773e-05
2003,KNA,0.03033534356905377,0.015123574784519488
2003,KOR,2.0779222249210636,0.0031629096431149578
2003,KWT,2.368159614681956,0.06648553277218744
2003,LBN,1.7437313351966297,0.0021944443957479997
2003,LCA,1.7772918377614628,0.4716180841652878
2003,LKA,0.4640655535262686,0.00013945412207516905
2003,LSO,0.0,0.0
2003,LTU,2.3312788169879806,0.0001264017400845983
2003,LUX,1.7449414836503332,1.139853197685393e-05
2003,LVA,2.6874097948234255,0.0003264264800750567
2003,MAC,0.020554426235075394,0.010359484920518013
2003,MAR,2.4168686790049034,0.008767556602868709
2003,MDA,0.00018906978197157502,0.00010190086361084016
2003,MDG,0.9649940342687202,0.0017636524415014898
2003,MDV,0.0043667978235389865,0.0025748146861355402
2003,MEX,3.060434022321598,0.8250423470494863
2003,MKD,2.0692740047381037,0.00018412367845768737
2003,MLI,5.707209454012566e-05,3.194651607591096e-05
2003,MLT,2.3700611240248306,0.00070926553879361
2003,MNG,1.0684128703748672,0.0009662218520674224
2003,MOZ,0.8460231994070462,0.004406388336194901
2003,MRT,0.49996351982072024,0.010478770567197508
2003,MSR,3.061267797614147,0.9923503802832797
2003,MUS,0.0030192754442010463,0.0016089038844165294
2003,MWI,3.189950765684331e-06,1.8485073002564708e-06
2003,MYS,2.225490087032797,0.0027405818543451118
2003,MYT,0.013832807547206366,0.0072532785697737995
2003,NCL,0.0007534755227421567,0.00040214691996375
2003,NER,0.0016463790881951735,0.0008542082535576759
2003,NGA,2.5582522381576673,0.13485096776321484
2003,NIC,1.8452766014966806,0.16553564182337463
2003,NLD,2.324052584762224,0.007038598259355064
2003,NOR,2.7825686372787577,0.003246225637077422
2003,NPL,0.0,0.0
2003,NZL,1.5727911995151236,0.002548094111335752
2003,OMN,2.577711962641572,0.0
2003,PAK,0.5900776463889225,0.00025587003592095095
2003,PAN,2.4791872680024882,0.5384814303223585
2003,PER,2.0992801403067025,0.055953054022511405
2003,PHL,1.6379508184985558,0.002970992825794615
2003,PNG,1.608575944361787,0.015606385792594787
2003,POL,2.2828495510391322,0.00016934812419176673
2003,PRT,2.4460445738076033,0.003395760064919549
2003,PRY,0.007352649169851485,0.0033540664831109056
2003,PYF,1.7349219209628406,0.005393871718569295
2003,QAT,2.4627757799370618,0.010071737154809586
2003,ROU,2.574527111361204,0.0004299904782368303
2003,RUS,2.555636235363258,0.009053787505609843
2003,RWA,0.0013555468486124937,0.0007363427980302086
2003,SAU,2.4973635186439824,0.19779847440682696
2003,SDN,1.0042467936332951e-05,2.195391884662279e-05
2003,SEN,1.7434781562172366,0.016631702391456886
2003,SGP,2.2595792264937957,0.02754657602270266
2003,SLB,0.00016055174141694646,0.00033980582524271844
2003,SLV,1.695236829048902,0.31302691987882714
2003,STP,0.0,0.0
2003,SUR,1.406993126649235,0.04942312485641322
2003,SVK,1.9317617547220307,2.9924393010301373e-05
2003,SVN,1.8888240606248579,0.00015962388530925235
2003,SWE,2.41668652826933,0.0039038074402485685
2003,SWZ,0.0,0.0
2003,SYC,0.8302207117618652,3.653086548402269e-05
2003,SYR,1.6616437127182058,0.0005014039285688846
2003,TCA,0.38698871944578533,0.18959090869264267
2003,TGO,0.0002715651168819946,0.00023290193341474148
2003,THA,2.233050226896427,0.001642939574903972
2003,TON,0.0008222493546444077,0.0006165657071879007
2003,TTO,2.8669471449950663,0.009326777189406209
2003,TUN,2.1004963706751374,0.005082783431968413
2003,TUR,2.454541382731261,0.03299402763107572
2003,TZA,0.0004135702201176412,0.00025678373626103755
2003,UGA,3.548380917644222e-05,2.0273054742539946e-05
2003,UKR,1.9723441442076006,0.0008182851165123861
2003,URY,1.4441207899184725,0.002663518874511685
2003,USA,0.0,0.0
2003,VCT,1.7424284822658547,0.037283522807580495
2003,VEN,2.6111846716267713,0.3940871554408517
2003,VNM,2.348253804977231,0.0005506884023464674
2003,WLF,9.017637644024977e-06,5.228560288536855e-06
2003,WSM,0.01441672191638638,0.009142647038474236
2003,ZAF,2.102473146562242,0.008339016099263104
2003,ZMB,0.0001297535671453209,7.316765080237149e-05
2003,ZWE,0.00013451944269609985,0.00010087839887111344
2004,AGO,2.2080059292161156,0.06595922657790301
2004,AIA,1.9183804864316638,0.3446804995392919
2004,ALB,0.000782963259024938,0.0007724022955540147
2004,AND,0.0,0.0
2004,ARE,2.079815373721544,0.028391832733881878
2004,ARG,2.4872534063527074,0.10820192369420688
2004,ARM,0.0523592844381943,0.03906189709989609
2004,AUS,2.077134730599752,0.004852418559031275
2004,AUT,1.2923731240511376,0.00016612168953073368
2004,AZE,1.8459790374490326,0.0005460286768736877
2004,BDI,0.0,0.0
2004,BEL,2.4474732012276474,0.011271069600415115
2004,BEN,0.0002011467135598136,0.00014051888739244242
2004,BFA,0.0009040926248377394,0.0004896783170352547
2004,BGD,1.3455363069169606,0.001875870132783729
2004,BGR,1.675862923325968,0.08139164027965311
2004,BHR,2.107506075469965,0.07406202844660272
2004,BHS,2.626967285258724,0.7985405404323286
2004,BIH,0.0008939357451699991,0.0010076473404031663
2004,BLR,2.156965456463517,9.724783616736924e-05
2004,BLZ,1.7781888242618846,0.049504098645698956
2004,BOL,1.8654118644968976,0.04798053090104454
2004,BRA,2.498915315938481,0.03845833022753856
2004,BRB,1.495280923957559,0.3324282369751147
2004,BRN,1.9038712477282824,0.3129489148539112
2004,BWA,2.2323196872392067e-07,3.206324848647662e-07
2004,CAF,0.0,0.0
2004,CAN,3.1534643618909044,0.2464935132430517
2004,CHE,1.693394286182969,7.710270998503232e-05
2004,CHL,2.0306273308934077,0.07163787306667858
2004,CHN,2.0887671198451914,0.005154696252876467
2004,CIV,2.401643001819829,0.00041553103681816854
2004,CMR,2.195969288304992,0.0010002589230814218
2004,COK,0.00026578415052849454,0.00019161537968449631
2004,COL,2.468284294630802,0.29453457033753616
2004,COM,0.0,0.0
2004,CPV,0.034779825694245904,0.020224304075047238
2004,CRI,1.3905600483650118,0.1503270863211853
2004,CUB,0.0,0.0
2004,CYP,1.4619004855394997,0.0003609556077011096
2004,CZE,2.1532806003373297,0.00011373580243079651
2004,DEU,2.2490221580706833,0.002463831286030779
2004,DMA,0.07021550650916618,0.03593846684080106
2004,DNK,1.9619062106762188,0.0036352880209561955
2004,DOM,2.2799002501736387,0.5558591140118032
2004,DZA,2.3064344898196483,0.28749424683476676
2004,ECU,2.608709244724438,0.07505056021989495
2004,EGY,2.0599024418813707,0.048152726923157474
2004,ESP,2.4111709708075963,0.010623962294594811
2004,EST,1.907529121986457,0.00020475323389761667
2004,ETH,0.00037226011946997945,0.00023639064193557518
2004,FIN,2.4805771231534974,0.016204238555050626
2004,FJI,0.0003770202302594779,0.00025458232889002296
2004,FRA,2.0722290652579254,0.007784149990215016
2004,FRO,0.0006838050923829987,0.0004075855067166132
2004,FSM,0.25100287467930377,0.15608996041333692
2004,GAB,1.9842315061684808,0.01222990210601684
2004,GBR,2.5282663861989128,0.014619664274372364
2004,GEO,1.6198906536139477,0.00018719436215155566
2004,GHA,2.1712582618441996,0.011489430437278415
2004,GIN,0.002907294733255431,0.0016719529442911685
2004,GMB,0.017800487379218903,0.010436319201754658
2004,GNB,1.0696007841041573,0.0
2004,GRC,2.3233747503570723,0.0033840157101911504
2004,GRD,1.3692293077713955,0.03425713204996869
2004,GRL,0.0,0.0
2004,GTM,2.051302092935394,0.4323468596554128
