country,year,P_lng,trade_value_usd,net_weight_kg
CYM,2024,0.5277086510562624,383.393,726.524
CYP,2001,4.666666666666667,14.0,3.0
CYP,2002,204.0,816.0,4.0
CYP,2003,7.591666666666667,911.0,120.0
CYP,2008,3.550218340611354,813.0,229.0
CZE,2004,0.8206521739130435,151.0,184.0
CZE,2005,308.73333333333335,9262.0,30.0
CZE,2007,1.7814029363784665,3276.0,1839.0
CZE,2008,39.0,78.0,2.0
CZE,2009,5.2176991150442475,2948.0,565.0
CZE,2011,1.0649644370899014,8480987.0,7963634.0
CZE,2015,0.3078453285650425,13773.0,44740.0
CZE,2016,0.28346190476190475,59527.0,210000.0
CZE,2017,0.2802929972322252,376725.0,1344040.0
CZE,2018,0.393,7074.0,18000.0
CZE,2019,0.35973089356661647,116619.0,324184.0
CZE,2020,0.5839124811726975,27237.0,46645.689
CZE,2021,0.8551683608558712,2354599.0,2753374.783
CZE,2022,2.025008455430717,5298600.0,2616581.667
CZE,2023,1.2579000981903692,4107152.0,3265086.0
CZE,2024,0.7263891349042829,15079259.0,20759202.3
DEU,2008,1.325337541750167,19840.303,14970.0
DEU,2009,0.172735094017094,141470.042,819000.0
DEU,2012,1.0106661409586846,977263.625,966950.0
DEU,2013,0.8925597823274352,1362504.111,1526513.0
DEU,2014,0.4792102374849615,7554143.193,15763735.0
DEU,2015,0.40775860477499737,13985846.13,34299328.0
DEU,2016,0.34058150698203654,16215877.74,47612326.0
DEU,2017,0.38143966347701175,48591980.17,127391000.0
DEU,2018,0.39725422937637594,73750015.29,185649415.0
DEU,2019,0.3438498800685009,7643704.78,22229773.0
DEU,2020,0.2340148786305682,11038874.97,47171680.0
DEU,2021,0.7638680774640073,101185097.4,132464100.0
DEU,2022,1.7090737089684223,232890347.1,136267000.0
DEU,2023,0.701856849130994,3408101053.0,4855835000.0
DEU,2024,0.6144256841475931,2939222001.0,4783690000.0
DJI,2021,0.9227340488968395,9284.55,10062.0
DJI,2022,21.64114117647059,3678.994,170.0
DMA,2010,5.328947368421052,405.0,76.0
DMA,2012,75.0,75.0,1.0
DMA,2013,16.667,16.667,1.0
DMA,2019,4.169827586206896,241.85,58.0
DNK,2001,23.0,23.0,1.0
DNK,2002,0.6358024691358025,103.0,162.0
DNK,2003,5.101098901098901,6963.0,1365.0
DNK,2005,520.0,1827.0,1.0
DNK,2011,1.6003040224508887,136858.0,85520.0
DNK,2012,1.7099261566283217,204237.0,119442.0
DNK,2013,1.6156736075725253,187074.0,115787.0
DNK,2014,1.2632372722455467,92973.0,73599.0
DNK,2015,0.32661131862387877,342418.0,1048396.0
DNK,2016,0.35372947979014263,382961.684,1082640.0
DNK,2017,0.30630043673662916,458675.715,1497470.0
DNK,2018,0.35916198259822046,22349148.88,62225820.0
DNK,2019,0.1900390605730274,19539192.88,102816720.0
DNK,2020,0.8112055839622896,293372156.3,361649577.0
DNK,2021,0.36492622195742946,8580104.094,23511887.0
DNK,2023,0.6767746966698603,755801.678,1116770.0
DNK,2024,0.38263963640432436,718141.896,1876810.0
DOM,2003,0.2017901488409239,57560124.04,285247443.3
DOM,2004,0.37420017906846803,27705021.92,74037970.77
DOM,2005,0.4330904589003556,73804843.38,170414383.1
DOM,2006,0.5023234383073121,81665619.37,162575769.2
DOM,2007,26.41053942404836,162573271.1,6155621.0
DOM,2008,34.97743927629252,178646501.6,5107478.0
DOM,2009,0.4306532910910969,79000577.15,183443570.0
DOM,2010,0.379408135258558,126841907.0,334315201.0
DOM,2011,0.44377362494008826,171776753.0,387081934.0
DOM,2012,0.7320915849630125,300949435.0,411081675.0
DOM,2013,0.7320915850311447,241243044.0,329525771.0
DOM,2014,0.36015538661198454,321694681.0,893210800.0
DOM,2015,0.2220198073760755,182540800.5,822182501.0
DOM,2017,0.28612794693400084,273427489.5,955612663.6
DOM,2018,0.29993529394472757,286106857.9,953895269.0
DOM,2019,0.28374249688699865,326777243.0,1151668314.0
DOM,2020,0.21825656191920448,296151200.7,1356894831.0
DOM,2021,0.3426105794052397,507978778.6,1482671024.0
DOM,2022,0.5706163365883128,834483359.8,1462424586.0
DOM,2023,0.47859399459083274,707235469.9,1477735780.0
DOM,2024,0.42891761564194913,790127278.7,1842142290.0
DZA,2001,8.1875,131.0,16.0
DZA,2003,178.6,893.0,5.0
DZA,2004,238.79166666666666,5731.0,24.0
DZA,2005,50.5,303.0,6.0
DZA,2006,0.35393933260726856,6099628.0,17233541.0
DZA,2008,328.75,7890.0,24.0
DZA,2010,0.048300021018285906,2553.0,57019.0
DZA,2011,132.23691722169363,138981.0,1051.0
DZA,2012,230.85714285714286,6464.0,28.0
DZA,2014,0.566316477923406,18819281.0,33231032.0
DZA,2015,17.301204819277107,15796.0,913.0
DZA,2016,149.34782608695653,6870.0,46.0
ECU,2001,1.0533107679289189,4979.0,4727.0
ECU,2004,5.021417445482866,12895.0,2568.0
ECU,2005,6.972890416189386,18262.0,2619.0
ECU,2006,9.129533678756477,1762.0,193.0
ECU,2007,7.873239436619718,2795.0,355.0
ECU,2008,20.71232876712329,1512.0,73.0
ECU,2009,8.46629213483146,1507.0,178.0
ECU,2010,13.408450704225352,952.0,71.0
ECU,2011,188.33333333333334,565.0,3.0
ECU,2012,135.66666666666666,407.0,3.0
ECU,2013,83.84615384615384,1090.0,13.0
ECU,2014,96.68695652173913,11119.0,115.0
ECU,2017,4.120760534429599,240.57,58.38
ECU,2021,1.7233333333333334,5.17,3.0
ECU,2022,0.6624771245486735,81703.9,123330.9
ECU,2024,0.5259624868464408,48478.42,92170.87
EGY,2003,0.2017901507486652,1827.907,9058.455
EGY,2014,26.63,2663.0,100.0
EGY,2015,0.4444632130757869,1381391256.0,3107999077.0
EGY,2016,0.31864853357943396,2299365590.0,7215993007.0
EGY,2017,0.33493330630945817,2233176650.0,6667526364.0
EGY,2020,0.2745249781740986,388677982.6,1415820102.0
EGY,2021,0.45537999118081496,994143004.6,2183106469.0
EGY,2022,1.144931073824589,1886660000.0,1647837187.0
EGY,2023,0.6842729542668331,2412016000.0,3524932536.0
EGY,2024,0.5277086819928738,4900650000.0,9286657899.0
ERI,2003,0.8378004807692307,13941.0,16640.0
ESP,2001,0.1793762189682893,1409117789.0,7855655544.0
ESP,2002,0.1599399668473096,1625221658.0,10161448011.0
ESP,2003,0.1901598331288066,2310747694.0,12151607708.0
ESP,2004,0.1976133707322369,2627620496.0,13296774840.0
ESP,2005,0.2543933125187743,4109054760.0,16152369413.0
ESP,2006,0.33779722849804245,6120050975.0,18117528679.0
ESP,2007,0.3435760270412585,6230789488.0,18135111293.0
ESP,2008,0.49757233420288133,10775388859.0,21655924412.0
ESP,2012,0.5143356278459706,8042254632.0,15636199782.0
ESP,2013,0.5212302658133104,6580998632.0,12625895048.0
ESP,2014,0.5147676396672735,6436563347.0,12503822795.0
ESP,2015,0.34373178480490596,3451640385.0,10041667770.0
ESP,2018,0.34742770529482137,4189716181.0,12059246045.0
ESP,2020,0.22157121294127174,3477584088.0,15695107870.0
ESP,2021,0.5268278378622872,8300355242.0,15755346710.0
ESP,2022,1.0476350715010223,22622784739.0,21594146048.0
ESP,2024,0.497714839838435,5963227480.0,11981212941.0
EST,2003,6.0,54.0,9.0
EST,2010,193.0,386.0,2.0
EST,2014,0.5634735042735043,164816.0,292500.0
EST,2015,0.25085236202274197,271347.0,1081700.0
EST,2016,0.28354994703196346,620974.384,2190000.0
EST,2017,0.4556279527184631,3641050.546,7991280.0
EST,2018,0.4000348347668924,1959787.617,4899042.4
EST,2019,0.3171270323713346,3175450.058,10013180.0
EST,2020,0.21814610183034974,2488142.37,11405853.0
EST,2021,0.8708975095544003,24047577.36,27612408.0
EST,2022,1.8798042025172002,27528540.75,14644366.0
EST,2023,0.715468686160642,18401033.25,25718852.0
EST,2024,0.5671447439240136,15129478.73,26676574.0
ETH,2004,0.3554023267857803,96075.911,270330.0
ETH,2005,0.32895049140935695,337311.755,1025418.0
ETH,2011,9.434021832191782,881.515,93.44
ETH,2013,3.93627095908786,2934.49,745.5
ETH,2016,7.319144150943396,4848.933,662.5
ETH,2017,12.69811858608894,222.725,17.54
ETH,2018,47.90351906158357,163.351,3.41
ETH,2019,0.5256972111553785,131.95,251.0
ETH,2020,0.2471306209850107,115.41,467.0
ETH,2022,2.8495999999999997,28.496,10.0
ETH,2023,52.024800000000006,1040.496,20.0
FIN,2002,0.22008,2751.0,12500.0
FIN,2003,0.26576,3322.0,12500.0
FIN,2006,0.28024,3503.0,12500.0
FIN,2010,0.634110496405856,336979.0,531420.0
FIN,2011,0.7017567567567567,77895.0,111000.0
FIN,2016,0.37605093820477303,4971607.0,13220568.0
FIN,2017,0.4496303725059483,23582344.17,52448290.0
FIN,2018,0.4975560815154245,26533093.55,53326840.0
FIN,2020,0.30297621005954595,53588971.69,176875180.0
FIN,2021,0.525871259227569,103203065.5,196251580.0
FIN,2024,0.5508398712669234,896140324.1,1626861763.0
FJI,2004,148.1818181818182,1630.0,11.0
FJI,2011,278.5,557.0,2.0
FRA,2001,0.2661708242575592,1330364602.0,4998160883.0
FRA,2002,0.2321541087105474,1388263889.0,5979923839.0
FRA,2003,0.2976458066729945,1496508036.0,5027814948.0
FRA,2004,0.33782482192716956,1215811393.0,3598940380.0
FRA,2005,0.3378248219880092,2153203176.0,6373726961.0
FRA,2006,0.3378248220448944,3375737328.0,9992567472.0
FRA,2007,0.5798163200164158,3261139114.0,5624434845.0
FRA,2008,0.5176869620294979,5371802660.0,10376546164.0
FRA,2009,0.8369840666489917,4337273395.0,5182026239.0
FRA,2010,0.37940813678193347,4358300572.0,11487103595.0
FRA,2011,0.4437736249940423,5944701642.0,13395797558.0
FRA,2012,0.7320915846697555,4428103120.0,6048564432.0
FRA,2013,0.7320915846897448,3869763327.0,5285900573.0
FRA,2014,0.8124791439334509,2656686518.0,3269851956.0
FRA,2015,0.761870070703698,1909509781.0,2506345707.0
FRA,2016,0.4616033596662772,1700878812.0,3684719308.0
FRA,2017,0.33344155971175604,2262968976.0,6786703427.0
FRA,2019,0.3394224522802081,4421224420.0,13025727645.0
FRA,2020,0.2745249781495751,2750947803.0,10020755931.0
FRA,2021,0.4553799911934294,6476563833.0,14222328513.0
FRA,2022,1.2409409329187913,33829410023.0,27261096097.0
FRA,2023,0.6548625850290181,14191045155.0,21670264082.0
FRA,2024,0.5277086819992547,10915238820.0,20684213075.0
FRO,2001,7.125,285.0,40.0
FRO,2002,1.4,7.0,5.0
FRO,2003,0.981528895391368,10734.0,10936.0
FRO,2004,5.6891891891891895,421.0,74.0
FRO,2005,2.657831325301205,1103.0,415.0
FRO,2007,36.28,907.0,25.0
FRO,2008,8.23076923076923,214.0,26.0
FRO,2009,2.224766627771295,30506.0,13712.0
FSM,2003,0.2976466496638071,10270.0,34504.0
FSM,2004,0.3378211265358226,33874.0,100272.0
FSM,2005,0.3378261788217065,38373.0,113588.0
FSM,2006,0.3377789874795863,1241.0,3674.0
FSM,2007,0.5798159119329247,56568.0,97562.0
FSM,2008,0.517687514695509,88069.0,170120.0
FSM,2009,0.8369928299397885,78679.0,94002.0
FSM,2010,0.3794127114703673,42432.0,111836.0
FSM,2011,0.44377239018656395,150260.0,338597.0
FSM,2012,0.5440867680428083,128522.0,236216.0
FSM,2013,0.732088133752279,75490.0,103116.0
GAB,2001,2.3391472868217056,2414.0,1032.0
GAB,2002,1.2447859495060374,7938.0,6377.0
GAB,2003,1.089768134439481,10246.0,9402.0
GAB,2004,3.1685335570469797,13219.122,4172.0
GAB,2005,2.5269760290726118,72317.0,28618.0
GAB,2006,1.8165889728339495,22602.0,12442.0
GAB,2007,1.8842216444588886,23191.0,12308.0
GAB,2008,1.1998739628190316,11424.0,9521.0
GAB,2009,1.653958944281525,564.0,341.0
GAB,2012,0.7173800954101196,2438.984,3399.849
GAB,2013,159.89681622845526,6920.654,43.282
GAB,2014,9.68221183800623,6215.98,642.0
GAB,2018,34.93074193548387,1082.853,31.0
GAB,2020,13.11154802955665,10646.577,812.0
GAB,2021,0.560873112071026,5819574.541,10375920.0
GAB,2022,6.846418348623853,3731.298,545.0
GBR,2001,0.048300021018285906,24189552.0,535688617.0
GBR,2002,0.14576901314565047,5766135.0,39556658.0
GBR,2003,0.30443765768214437,77746341.0,255376886.0
GBR,2004,520.0,18079536.0,11380.0
GBR,2005,0.5880794362721744,220978849.0,375763605.0
GBR,2006,0.4237255087015614,1048996934.0,2475652073.0
GBR,2007,0.3427604441616395,364539790.0,1063541013.0
GBR,2008,0.5535539995577539,405123755.0,731859503.0
GBR,2009,0.22967285763528442,1715289004.0,7468401019.0
GBR,2010,0.28539236446522126,3852219279.0,13497975975.0
GBR,2011,0.44069704737997045,8150035321.0,18493510155.0
GBR,2012,0.4310668185843006,4469803499.0,10369166232.0
GBR,2013,0.48555834182287866,3696966965.0,7613847084.0
GBR,2014,0.3763285279239557,2940806262.0,7814465404.0
GBR,2015,0.3088915795257487,2994836024.0,9695427854.0
GBR,2016,0.18494098817748172,1399231396.0,7565826320.0
GBR,2021,0.5475322559870895,5530855605.0,10101424244.0
GBR,2022,1.4512160319579077,28788056278.0,19837195596.0
GBR,2023,0.8265450970464489,12250348389.0,14821149424.0
GEO,2004,5.6,56.0,10.0
GEO,2005,116.0,116.0,1.0
GEO,2006,237.16666666666666,1423.0,6.0
GEO,2009,346.5,693.0,2.0
GEO,2011,236.0,236.0,1.0
GEO,2012,313.8,1569.0,5.0
GEO,2013,36.0,36.0,1.0
GEO,2014,27.85,27.85,1.0
GEO,2021,1.5028115,30056.23,20000.0
GEO,2022,0.5116155440414508,9874.18,19300.0
GEO,2023,0.39439756214835675,3157.961,8007.05
GHA,2001,0.2870129420301158,9056987.0,31556023.0
GHA,2002,0.22987532570874541,2306455.0,10033504.0
GHA,2005,0.3378250484474289,14992.0,44378.0
GHA,2006,520.0,19296.0,34.0
GHA,2007,1.5419030017207316,24194.0,15691.0
GHA,2008,36.0926517571885,11297.0,313.0
GHA,2009,13.076923076923077,850.0,65.0
GHA,2011,91.0635838150289,31508.0,346.0
GHA,2012,1.8805905963302751,26238.0,13952.0
GHA,2013,23.377142857142857,8182.0,350.0
GHA,2016,0.68097439628265,29017.0,42611.0
GHA,2017,1.2101813823177268,9066.57,7491.91
GHA,2018,3.5969312779755915,41963.311,11666.42
GHA,2021,0.6081300675119767,2587021.795,4254060.0
GHA,2022,0.693534375,221.931,320.0
GIN,2001,8.639705882352942,1175.0,136.0
GIN,2002,60.23471882640587,24636.0,409.0
GIN,2005,1.1428571428571428,10728.0,9387.0
GIN,2008,5.380575539568345,7479.0,1390.0
GIN,2013,0.38139372212992917,4362.0,11437.0
GIN,2014,0.625,665.0,1064.0
GIN,2015,2.07908611599297,1183.0,569.0
GMB,2002,0.5396162213740457,19793.123,36680.0
GMB,2005,0.4468718888888889,8043.694,18000.0
GMB,2007,0.6687875,10700.6,16000.0
GMB,2008,1.148115221459763,18404.287,16030.0
GMB,2009,0.05550620437956204,304.174,5480.0
GMB,2010,0.9218285714285714,3226.4,3500.0
GMB,2011,0.43344081336238194,596.848,1377.0
GMB,2012,0.1522120354417918,1236.875,8126.0
GMB,2013,0.1792338647714176,1866.183,10412.0
GMB,2014,0.10302287457110179,2702.29,26230.0
GMB,2015,0.19841897537379066,1804.819,9096.0
GMB,2016,0.16527722027094832,3293.975,19930.0
GMB,2017,0.23399537109164006,12168.809,52004.486
GMB,2018,0.17087412095639945,10934.235,63990.0
GMB,2019,0.19887930174563592,13557.602,68170.0
GMB,2020,0.6888980127576055,28079.483,40760.0
GMB,2021,0.5954294573323994,57801.91,97076.0
GMB,2022,0.40600392494405235,11792.384,29045.0
GMB,2023,0.6503369126263452,27859.783,42839.0
GNB,2003,1.3083333333333333,314.0,240.0
GNB,2005,3.347058823529412,1138.0,340.0
GNB,2015,7.2966066666666665,1094.491,150.0
GRC,2008,0.7190975355533513,65414111.0,90966952.0
GRC,2010,0.33910090432970263,126076860.0,371797475.0
GRC,2011,0.547635863151137,531127868.0,969855891.0
GRC,2012,0.6024036008757354,628815697.0,1043844519.0
GRC,2013,0.6754776525463259,300998287.0,445608061.0
GRC,2014,0.6048472603600479,309720167.0,512063437.0
GRC,2015,0.46345765279550194,151188553.0,326218700.0
GRC,2016,0.2869673931474835,156861230.0,546616911.0
GRC,2017,0.38043189536387456,411945978.8,1082837648.0
GRC,2019,0.34895669540036767,473032680.2,1355562700.0
GRC,2020,0.16769155895713808,274803390.2,1638743130.0
GRC,2021,0.6274546431223627,1046355410.0,1667619200.0
GRC,2022,1.7755403764977533,3727106441.0,2099139220.0
GRC,2023,0.8718910165414282,1578913641.0,1810907110.0
GRC,2024,0.7762198957725747,1249173690.0,1609303880.0
GRD,2001,1.4,14.0,10.0
GRD,2002,0.46302768269981387,38554.0,83265.0
GRD,2009,21.85,437.0,20.0
GRD,2012,6.433481481481482,173.704,27.0
GRD,2015,9.110731750000001,36442.927,4000.0
GRD,2024,4.597774180493728,340.833,74.13
GRL,2006,10.293877551020408,2522.0,245.0
GRL,2007,6.318181818181818,2502.0,396.0
GRL,2018,14.856363636363636,1961.04,132.0
GTM,2001,0.4849802371541502,9816.0,20240.0
GTM,2003,84.77142857142857,2967.0,35.0
GTM,2008,0.7200902934537246,319.0,443.0
GTM,2012,18.794871794871796,733.0,39.0
GTM,2015,9.222222222222221,83.0,9.0
GUY,2002,4.647457627118644,1371.0,295.0
GUY,2003,1.6331360946745561,552.0,338.0
GUY,2004,6.813563501849568,27629.0,4055.0
GUY,2006,2.3,69.0,30.0
GUY,2008,6.0,12.0,2.0
GUY,2010,2.9292929292929295,580.0,198.0
GUY,2015,4.242547741683556,9126.399,2151.16
GUY,2016,1.2081333333333333,18122.0,15000.0
GUY,2017,1.4857891379976806,30749.892,20696.0
GUY,2018,1.4323064296617807,31151.519,21749.2
GUY,2019,0.7410603766138462,500898.256,675920.98
GUY,2020,0.048300021018285906,1224421.965,170799340.0
GUY,2021,1.200093872038565,1172057.279,976638.0
GUY,2022,1.470493707928702,2005569.9,1363875.2
GUY,2023,0.861784582158541,1195097.005,1386770.0
GUY,2024,0.7528222234414302,674549.731,896027.92
HKG,2015,1.609699,1609.699,1000.0
HKG,2016,1.575321,1575.321,1000.0
HKG,2023,0.5345938434348209,186630452.9,349107000.0
HKG,2024,0.49372314302532583,344726879.2,698219000.0
HND,2002,2.0,210.0,105.0
HND,2003,0.9479392624728851,874.0,922.0
HND,2004,0.7186147186147186,166.0,231.0
HND,2005,1.9664634146341464,645.0,328.0
HND,2006,520.0,5677.0,5.0
HND,2007,421.6363636363636,4638.0,11.0
HND,2009,12.877551020408163,631.0,49.0
HND,2011,9.125,73.0,8.0
HND,2012,2.5,205.0,82.0
HND,2016,7.053125,4514.0,640.0
HRV,2001,15.0,150.0,10.0
HRV,2004,0.6571334648257725,5997.0,9126.0
HRV,2013,0.3333333333333333,1.0,3.0
HRV,2015,0.34746972755849836,12277077.0,35332796.0
HRV,2019,0.42048093490149074,11226.0,26698.0
HRV,2020,0.34344786752487727,359638.0,1047140.0
HRV,2021,0.7532931975091421,892055754.0,1184207898.0
HRV,2022,2.104687976877399,3719886259.0,1767428854.0
HRV,2023,1.0642667289757515,1981718464.0,1862050565.0
HRV,2024,0.5664091213186874,974224425.0,1720001300.0
HUN,2010,4.0,2000.0,500.0
HUN,2020,0.048300021018285906,6435.0,5981040.0
HUN,2023,0.8248374452381824,1647229.0,1997034.7
IDN,2001,0.3619047619047619,76.0,210.0
IDN,2002,43.911764705882355,2986.0,68.0
IDN,2003,0.7281072541736049,17053.0,23421.0
IDN,2004,0.43951116337514723,5887354.0,13395232.0
IDN,2005,0.5970819401624039,68751.0,115145.0
IDN,2006,4.592957746478874,3261.0,710.0
IDN,2007,18.829493087557605,4086.0,217.0
IDN,2008,0.9396254841684258,1697627.0,1806706.0
IDN,2009,0.5466283859286492,2148964.0,3931307.0
IDN,2010,20.400954653937948,17096.0,838.0
IDN,2011,23.364452423698385,13014.0,557.0
IDN,2012,36.522510231923604,26771.0,733.0
IDN,2016,2.011961722488038,841.0,418.0
IDN,2017,0.642,8129004.0,12662000.0
IDN,2021,49.0,49.0,1.0
IND,2001,0.30175657142857143,1056148.0,3500000.0
IND,2002,0.275783834982109,6551245.0,23755000.0
IND,2003,0.38322504822461956,16092003.0,41991000.0
IND,2004,0.15364347967543066,257526775.0,1676132144.0
IND,2005,0.15072000178417982,660911557.0,4385028856.0
IND,2006,0.19036606996063168,1205806243.0,6334144752.0
IND,2007,0.242387492512625,1824814154.0,7528499656.0
IND,2008,0.3710170485908291,3005989553.0,8102025404.0
IND,2009,0.26077972378533093,2521999288.0,9670994552.0
IND,2010,0.2928119477976025,2557537143.0,8734401592.0
IND,2011,0.4694216139816136,6009937436.0,12802856232.0
IND,2012,0.563140104673482,7795964821.0,13843739340.0
IND,2013,0.6374258014161125,8311492227.0,13039152492.0
IND,2014,0.7094222515708043,9888690038.0,13939075094.0
IND,2015,0.5406135995580256,7128742401.0,13186391180.0
IND,2016,0.3157041301153274,5425467685.0,17185292074.0
IND,2017,0.38545143556705147,7207571619.0,18699039500.0
IND,2018,0.48714331708563674,10877068122.0,22328271251.0
IND,2019,0.4281556358566482,9550077431.0,22305154087.0
IND,2020,0.3053940408748313,7908671683.0,25896614290.0
IND,2021,0.49225748220155957,12078526468.0,24537009400.0
IND,2022,0.8650338187175824,17773951160.0,20547117090.0
IND,2023,0.5989428807073961,13261131852.0,22140895700.0
IND,2024,0.539142512554843,14984892381.0,27793935800.0
IRL,2001,1.6441886098736076,344337.488,209427.0
IRL,2002,1.8696614930261657,203217.247,108692.0
IRL,2003,2.2765792343142865,151160.308,66398.0
IRL,2004,0.37643911498210664,11572001.07,30740697.79
IRL,2005,2.2232051509886848,23306457.64,10483269.0
IRL,2006,0.6776245834652378,3108028.151,4586652.0
IRL,2008,2.517108290488432,7833.241,3112.0
IRL,2009,2.353424148606811,760.156,323.0
IRL,2010,2.7982559329920895,6013.452,2149.0
IRL,2011,0.2538606557377049,371.652,1464.0
IRL,2012,0.23449085516559565,474.375,2023.0
IRL,2013,0.24529207920792076,644.137,2626.0
IRL,2014,8.781039347129116,30127.746,3431.0
IRL,2015,46.00716584175769,3281277.075,71321.0
IRL,2019,2.6754804642166343,6916.117,2585.0
IRL,2020,0.3267540705001934,19261.993,58949.512
IRL,2022,1.4795538425477914,1157795298.0,782530020.0
IRL,2023,0.9120442340007499,1118985761.0,1226898564.0
IRL,2024,0.5480853397320848,306480599.2,559184085.0
IRN,2002,9.386363636363637,12390.0,1320.0
IRN,2005,0.257851445663011,20690.0,80240.0
IRN,2010,4.980160857908847,27864.0,5595.0
IRN,2011,22.946031746031746,7228.0,315.0
IRN,2016,15.51448808757244,96376.0,6212.0
IRN,2018,22.672681589767016,99261.0,4378.0
IRN,2021,24.0,24.0,1.0
IRQ,2014,12.92977827385337,4041075242.0,312540181.0
ISL,2002,0.341636064940085,14141.0,41392.0
ISL,2004,23.307692307692307,303.0,13.0
ISL,2008,48.333333333333336,290.0,6.0
ISL,2009,86.0,86.0,1.0
ISL,2010,19.75,158.0,8.0
ISL,2011,9.75,117.0,12.0
ISL,2012,7.839506172839506,1270.0,162.0
ISL,2013,8.37984496124031,1081.0,129.0
ISL,2014,5.750800768737989,8977.0,1561.0
ISL,2015,3.920253164556962,3097.0,790.0
ISL,2016,3.009723643807574,11762.0,3908.0
ISL,2017,7.366145833333333,707.15,96.0
ISL,2019,5.74756819610308,9144.381,1591.0
ISL,2020,0.4703608056936904,20619.677,43838.0
ISL,2021,0.40806916426512974,184.788,452.835
ISL,2022,13.594041666666667,326.257,24.0
ISL,2023,16.481189655172415,955.909,58.0
ISL,2024,4.313668341708542,858.42,199.0
ISR,2001,0.2661708244010791,9277000.0,34853557.0
ISR,2002,0.3363701617801336,12184000.0,36222000.0
ISR,2003,0.297645806125876,21833000.0,73352285.0
ISR,2004,0.4776141297969722,16279000.0,34084000.0
ISR,2005,0.33782482129897456,12854000.0,38049306.0
ISR,2008,0.5175983436853002,1000.0,1932.0
ISR,2009,0.8369601606963508,5000.0,5974.0
ISR,2010,0.3333333333333333,2000.0,6000.0
ISR,2011,0.4437541601952518,4000.0,9014.0
ISR,2012,0.7320979180965455,16000.0,21855.0
ISR,2013,0.3333333333333333,12000.0,36000.0
ISR,2015,0.4444632106688949,1000.0,2249.905
ISR,2017,0.3334415596985905,24342000.0,73002297.68
ITA,2009,0.3890047624109873,1308755164.0,3364367973.0
ITA,2010,0.4669868144413974,3356798751.0,7188208847.0
ITA,2011,0.5999073182691076,3800571022.0,6335263642.0
ITA,2012,0.667556451219283,3419070234.0,5121769444.0
ITA,2013,0.6102618442046076,2419783299.0,3965155813.0
ITA,2014,0.5021705690161105,1503723529.0,2994447747.0
ITA,2015,0.33605567898476185,1397518189.0,4158591199.0
ITA,2016,0.21821057623716258,970767414.9,4448764270.0
ITA,2017,0.2569925232887135,1588299871.0,6180334940.0
ITA,2018,0.3514741897395874,2239844110.0,6372712920.0
ITA,2019,0.29005248699523184,2962371909.0,10213227060.0
ITA,2020,0.214504533759918,2117770537.0,9872847440.0
ITA,2021,0.45340583071154666,3202057348.0,7062232400.0
ITA,2022,1.2325057363477965,14220725124.0,11538059990.0
ITA,2023,0.6704736862562232,7930301701.0,11827908930.0
ITA,2024,0.5095996898985088,5462422273.0,10719045520.0
JAM,2004,2.2515463917525773,1092.0,485.0
JAM,2008,181.5,363.0,2.0
JAM,2016,0.739822071198732,9570143.0,12935736.0
JAM,2017,0.5661217388268546,123888756.6,218837660.0
JAM,2018,0.5758230728005284,60168328.7,104491000.0
JAM,2019,0.49842233758948,88844778.52,178252000.0
JAM,2020,0.5107630842519298,114402247.9,223983000.0
JAM,2021,0.6651269570098257,222775627.6,334937000.0
JAM,2022,0.6963480052919152,402919838.3,578618500.0
JAM,2023,0.5522607282266311,406324660.0,735747880.0
JOR,2001,0.2905455453933219,40122306.0,138093000.0
JOR,2002,0.28926479598088467,44853110.0,155059000.0
JOR,2003,0.34819369028725766,58640915.0,168414640.0
JOR,2004,0.3923215984102562,70242709.0,179043696.0
JOR,2005,0.3378248207343666,85229020.0,252287620.0
JOR,2006,0.565326867630113,102612906.0,181510754.0
JOR,2007,0.6809553991917763,158988723.0,233478908.0
JOR,2008,0.8073483791393373,155539572.0,192654839.0
JOR,2009,0.8369840677043047,142225235.0,169925857.0
JOR,2010,0.8077355197907328,179413456.0,222119062.0
JOR,2011,0.9289019704973215,265921119.0,286274685.0
JOR,2012,0.9552989521050822,301120460.0,315210709.0
JOR,2013,0.9915034382256245,282356631.0,284776250.0
JOR,2014,0.8909028271316108,248412765.0,278832615.0
JOR,2015,0.4186989413844315,660243596.0,1576893397.0
JOR,2016,0.3247784501186641,903551247.0,2782054187.0
JOR,2017,0.39553734826405845,1184453463.0,2994542660.0
JOR,2018,0.506460763339364,1327024643.0,2620192400.0
JOR,2019,0.4734427651505819,770973647.8,1628441080.0
JOR,2020,0.27350072759480387,420798496.8,1538564451.0
JOR,2021,0.4553799910987507,258040718.9,566649224.7
JOR,2022,1.144931073897771,352510368.0,307887851.1
JOR,2023,0.654862584922039,308173577.9,470592739.6
JPN,2001,0.23800705624524496,13125923023.0,55149302000.0
JPN,2002,0.22140136031997554,11928577916.0,53877618000.0
JPN,2003,0.24783533633195853,14654279642.0,59129097000.0
JPN,2004,0.2678677837925109,15260605239.0,56970663000.0
JPN,2005,0.30999132653711403,17983765485.0,58013769888.0
JPN,2006,0.36771062249928155,22867648348.0,62189251408.0
JPN,2007,0.39986510908526957,26717508790.0,66816304256.0
JPN,2008,0.6487348182708407,44933145940.0,69262732128.0
JPN,2009,0.46943655013554764,30303231706.0,64552348336.0
JPN,2010,0.5664444833672005,39655537391.0,70007809336.0
