country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
ABW,Aruba,Other,17,22,117006156.40899998,492810470.993,609816627.402
BHS,Bahamas,Other,21,46,253487582.277,1417558927.7579997,1671046510.0349996
CAN,Canada,North_America,160,105,20318461550.319996,24626098553.83,44944560104.149994
COL,Colombia,Latin_America,86,71,18780067054.168,4134237313.62,22914304367.788
DOM,Dominican Rep.,Other,48,63,419387972.99899995,2662420683.883,3081808656.882
ECU,Ecuador,Latin_America,43,52,5987104801.414,1640476299.5,7627581100.914
HND,Honduras,Other,19,45,74538611.13100001,1094603189.014,1169141800.145
IND,India,Asia_Pacific,162,108,23175800135.998,86877466030.46701,110053266166.46501
KWT,Kuwait,Middle_East,70,56,49939540330.781,596904143.3499998,50536444474.131
MMR,Myanmar,Other,8,45,3325274826.3430004,1692128848.6200004,5017403674.963001
NIC,Nicaragua,Other,15,45,53357001.26800001,611202776.147,664559777.415
NLD,Netherlands,Europe,189,137,53867484923.11502,48823900903.85102,102691385826.96603
SDN,Sudan,Other,19,62,432175810.049,693135956.475,1125311766.5240002
SEN,Senegal,Other,45,66,664734166.239,1062248169.5780001,1726982335.817
SLV,El Salvador,Other,18,41,62274559.328,1110320332.1,1172594891.428
USA,USA,North_America,190,134,86272629070.386,119728943836.272,206001572906.65802
VEN,Venezuela,Latin_America,44,31,25487739956.677998,1780418370.806,27268158327.483997
_X ,"Areas, nes",Other,73,63,6180122990.282,80013665848.48602,86193788838.76802
AFG,Afghanistan,Other,11,33,60342862.752,318028218.71699995,378371081.4689999
ARE,United Arab Emirates,Middle_East,161,112,91374912809.49896,2806907630.9760017,94181820440.47496
KAZ,Kazakhstan,Former_USSR,59,51,15789986138.906,1290506580.695,17080492719.601
MLI,Mali,Other,10,53,214963.382,845635581.181,845850544.563
MOZ,Mozambique,Other,44,58,1132400748.9129996,871572193.5210003,2003972942.434
NPL,Nepal,Other,1,41,14201.0,1016476358.6160002,1016490559.6160002
PAK,Pakistan,Other,29,67,421945918.588,9381188639.330002,9803134557.918001
