country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
ABW,Aruba,Other,23,23,514047019.9,1825906004.7549999,2339953024.6549997
CAN,Canada,North_America,160,106,41181594914.315994,49074536066.763,90256130981.079
COL,Colombia,Latin_America,77,56,41575238429.828995,6337841795.58,47913080225.409
CRI,Costa Rica,Other,26,50,12537522.669,2300157280.0,2312694802.669
CUW,Cura_o,Other,35,27,2971793423.805,1716869001.605,4688662425.41
DOM,Dominican Rep.,Other,46,56,411111241.8389999,4890968791.148,5302080032.9869995
ECU,Ecuador,Latin_America,36,53,15250918631.525,4065450782.477,19316369414.002
FRA,France,Europe,184,131,15192056323.595,108114327393.675,123306383717.27
GBR,United Kingdom,Europe,180,114,55269094273.95698,85966762909.96,141235857183.917
JOR,Jordan,Other,30,59,13113303.52,5447973053.25,5461086356.77
KWT,Kuwait,Middle_East,83,61,105779587151.377,266338509.15,106045925660.527
MEX,Mexico,North_America,92,79,17615417908.224,10839149494.16,28454567402.384
MYS,Malaysia,Asia_Pacific,125,85,66338086199.39601,32844292637.72,99182378837.11601
PAN,Panama,Other,49,71,1443262369.033,3428343033.351,4871605402.384
PER,Peru,Latin_America,40,57,5600252619.1050005,9255137455.470001,14855390074.575
SDN,Sudan,Other,18,63,2667872209.585,1019209909.255,3687082118.84
SGP,Singapore,Asia_Pacific,154,100,65836389961.70301,116827229021.204,182663618982.907
SLV,El Salvador,Other,17,46,75536205.59,1972647238.2210002,2048183443.811
SUR,Suriname,Other,16,36,260062471.239,500777477.457,760839948.696
TTO,Trinidad and Tobago,Other,94,53,13526098445.244003,6475015134.737999,20001113579.982002
USA,USA,North_America,192,133,109878393044.03102,193382591854.477,303260984898.508
VCT,Saint Vincent and the Grenadines,Other,10,33,81460.098,62926685.179000005,63008145.277
YEM,Yemen,Other,35,38,9096019887.641003,218479661.35,9314499548.991003
_X ,"Areas, nes",Other,59,59,23262125835.631004,100316736983.459,123578862819.09
AFG,Afghanistan,Other,9,33,56275529.639,821125573.6899999,877401103.329
AGO,Angola,Africa,38,56,37916979164.881996,1918232880.7110002,39835212045.592995
ARE,United Arab Emirates,Middle_East,149,103,138505919428.63,2212464919.225001,140718384347.855
ARG,Argentina,Latin_America,47,62,4014241705.6450005,11703047029.720001,15717288735.365002
BGD,Bangladesh,Other,15,57,288664614.712,2405229732.2660003,2693894346.978
CHN,China,Asia_Pacific,192,116,16546232154.112001,188555059061.805,205101291215.917
IRN,Iran,Middle_East,63,45,46575358000.41401,360041441.36,46935399441.77401
KGZ,Kyrgyzstan,Other,56,42,137280152.0,1261009127.982,1398289279.982
MOZ,Mozambique,Other,34,62,1971639731.242,2969485825.595,4941125556.837
PAK,Pakistan,Other,39,62,682141031.963,15153467268.0,15835608299.963
A59,"North America and Central America, nes",Other,0,3,0.0,104778377.0,104778377.0
AUS,Australia,Asia_Pacific,124,82,89418168001.47401,39465609191.488,128883777192.962
BEL,Belgium,Europe,179,121,54548170960.395004,42822759590.73301,97370930551.12802
BEN,Benin,Other,11,41,22750884.802,273675117.908,296426002.71
BFA,Burkina Faso,Other,38,60,100986709.38000003,1128047241.7299998,1229033951.11
BHS,Bahamas,Other,21,46,1142159217.513,1928702154.3450003,3070861371.8580003
BRA,Brazil,Latin_America,90,74,19005482615.594997,46043558054.925,65049040670.520004
CIV,C_e d'Ivoire,Other,60,69,2320270877.693,3258750225.903,5579021103.596
CMR,Cameroon,Other,30,58,2674100076.79,1515210916.931,4189310993.7209997
COG,Congo,Other,30,52,9384937919.958,112902666.789,9497840586.747
DEU,Germany,Europe,178,113,37428109403.327,95574926579.25499,133003035982.582
ESP,Spain,Europe,154,112,18507611939.03101,75389933623.99298,93897545563.02399
IDN,Indonesia,Asia_Pacific,73,74,61982343030.787994,45074787064.296005,107057130095.084
IND,India,Asia_Pacific,162,119,49778601587.86,130446085169.31502,180224686757.17502
IRL,Ireland,Other,83,56,650393534.9400002,8892963128.296,9543356663.236
ITA,Italy,Europe,172,94,19537275407.098,91647641234.61201,111184916641.71002
JPN,Japan,Asia_Pacific,162,98,15233762856.307,199926149816.599,215159912672.906
KOR,Rep. of Korea,Asia_Pacific,175,110,47299601282.745995,144480304368.0,191779905650.746
MAR,Morocco,Other,47,70,1592357818.054,11676909538.518,13269267356.571999
NAM,Namibia,Other,72,37,99164089.99599999,735080509.107,834244599.1029999
NLD,Netherlands,Europe,184,130,94529391675.94098,108283472530.12898,202812864206.06995
