source,target,weight,data_source
A59,MEX,447.0,import_reported
MEX,A59,12165523285.0,export_mirrored
MEX,ARG,203769.28,import_reported
MEX,AUS,295855.533,import_reported
MEX,AUT,2688.633,import_reported
MEX,BEL,4075.465,import_reported
MEX,BFA,1184531.521,import_reported
MEX,BGR,682.029,import_reported
MEX,BIH,90.602,import_reported
MEX,BLZ,1703859.61,import_reported
MEX,BOL,6265163.0,import_reported
MEX,BRA,1816816.0,import_reported
MEX,BRB,166571.5,import_reported
MEX,CAN,47807503.767,import_reported
MEX,CHE,746.217,import_reported
MEX,CHL,1515661.58,import_reported
MEX,CHN,585081936.0,import_reported
MEX,COL,22960237.0,export_mirrored
MEX,CRI,12672613.0,export_mirrored
MEX,CUB,400827.0,export_mirrored
MEX,CZE,7183.0,import_reported
MEX,DEU,729572080.714,import_reported
MEX,DNK,305.317,import_reported
MEX,DOM,23512582.47,import_reported
MEX,E19,5168976328.0,export_mirrored
MEX,ECU,1530479.247,import_reported
MEX,EGY,92371.207,import_reported
MEX,ESP,4283950140.0740004,import_reported
MEX,EST,55.11,import_reported
MEX,FIN,6.494,import_reported
MEX,FJI,122.559,import_reported
MEX,FRA,977144.937,import_reported
MEX,GRC,194.828,import_reported
MEX,GRD,9014.515,import_reported
MEX,GTM,21136286.0,import_reported
MEX,GUY,386142.328,import_reported
MEX,HND,8479733.0,export_mirrored
MEX,IND,1673034624.422,import_reported
MEX,IRL,74.684,import_reported
MEX,ISR,4000.0,import_reported
MEX,ITA,338032447.505,import_reported
MEX,JAM,308677.0,export_mirrored
MEX,JPN,61938202.27,import_reported
MEX,KOR,2035487809.0,import_reported
MEX,MDA,1401.0,import_reported
MEX,MLT,340.95,import_reported
MEX,MYS,200840.917,import_reported
MEX,NIC,9877789.0,export_mirrored
MEX,NLD,55977915.1,import_reported
MEX,NOR,373632.518,import_reported
MEX,NZL,952.607,import_reported
MEX,PAN,24286645.0,import_reported
MEX,PER,35648147.798,import_reported
MEX,PHL,9851.0,import_reported
MEX,POL,246750.0,import_reported
MEX,PRT,461435.948,import_reported
MEX,PRY,905771.59,import_reported
MEX,S19,4372962668.0,export_mirrored
MEX,SAU,24618.133,import_reported
MEX,SLV,11517845.499999998,import_reported
MEX,SVK,6460.149,import_reported
MEX,SVN,2106.103,import_reported
MEX,SWE,1419.428,import_reported
MEX,THA,9189.93,import_reported
MEX,TTO,15805669.92,import_reported
MEX,TUR,247.0,import_reported
MEX,URY,48692.0,export_mirrored
MEX,USA,16813222135.0,import_reported
MEX,VEN,7339193.0,export_mirrored
MEX,ZAF,1653.9920000000002,import_reported
ABW,BEL,0.996,import_reported
ABW,GRD,40348.459,import_reported
ABW,GUY,2314785.521,import_reported
ABW,KOR,80234.0,import_reported
ABW,NLD,303.067,import_reported
ABW,SAU,305203.192,import_reported
BEL,ABW,1711.103,export_mirrored
BEL,AFG,4803.475,export_mirrored
BEL,AGO,221972393.314,export_mirrored
BEL,ALB,2944821.653,import_reported
BEL,AND,9814.019,export_mirrored
BEL,ARE,14730765.773,export_mirrored
BEL,ARG,110291325.4,import_reported
BEL,ARM,1337717.31,import_reported
BEL,ATG,5095.901,export_mirrored
BEL,AUS,257283422.0,import_reported
BEL,AUT,90825476.57000001,import_reported
BEL,AZE,16744756.75,import_reported
BEL,BDI,72885.487,export_mirrored
BEL,BEN,40826725.36,export_mirrored
BEL,BES,103.638,export_mirrored
BEL,BFA,169836506.7,import_reported
BEL,BGD,681615.89,export_mirrored
BEL,BGR,25342901.610000003,import_reported
BEL,BHR,573905.905,export_mirrored
BEL,BIH,7998035.241,import_reported
BEL,BLR,2407475.224,export_mirrored
BEL,BLZ,329.736,export_mirrored
BEL,BOL,243935427.0,import_reported
BEL,BRA,11557072.0,import_reported
BEL,BRB,1429.002,export_mirrored
BEL,BRN,100204.11,export_mirrored
BEL,BWA,176352.281,export_mirrored
BEL,CAN,460355888.0,import_reported
BEL,CHE,291651558.47499996,import_reported
BEL,CHL,6509845.335,import_reported
BEL,CHN,10819254.0,import_reported
BEL,CIV,526164656.267,export_mirrored
BEL,CMR,232192336.5,export_mirrored
BEL,COD,15365124.57,export_mirrored
BEL,COG,657337.349,export_mirrored
BEL,COL,35032282.049,export_mirrored
BEL,COM,4047.919,export_mirrored
BEL,CPV,639978.283,export_mirrored
BEL,CRI,1062298.72,export_mirrored
BEL,CUB,25707431.79,export_mirrored
BEL,CUW,12725473.32,export_mirrored
BEL,CYP,2778410.028,import_reported
BEL,CZE,66681900.0,import_reported
BEL,DEU,5345410551.94,import_reported
BEL,DJI,12599.32,export_mirrored
BEL,DNK,228567215.858,import_reported
BEL,DOM,64476551.83,import_reported
BEL,DZA,23454522.075,export_mirrored
BEL,E19,1509562.171,export_mirrored
BEL,ECU,1874977.802,import_reported
BEL,EGY,10103054.46,import_reported
BEL,ESP,410187832.926,import_reported
BEL,EST,38126706.12,import_reported
BEL,ETH,22117.048,export_mirrored
BEL,FIN,236880533.13,import_reported
BEL,FRA,19136059132.73,import_reported
BEL,FRO,93800.952,export_mirrored
BEL,GAB,25794328.555,export_mirrored
BEL,GBR,2040302698.085,import_reported
BEL,GEO,4826304.715,import_reported
BEL,GHA,338241956.2,export_mirrored
BEL,GIB,24251750.185000002,export_mirrored
BEL,GIN,84705169.041,export_mirrored
BEL,GMB,143642.624,export_mirrored
BEL,GNB,119702.966,export_mirrored
BEL,GNQ,697371.615,export_mirrored
BEL,GRC,23333584.54,import_reported
BEL,GRL,72196.638,export_mirrored
BEL,GTM,3854659.0,import_reported
BEL,GUY,230658.85,import_reported
BEL,HKG,1137937.531,import_reported
BEL,HND,245618.84,export_mirrored
BEL,HRV,19235010.0,import_reported
BEL,HTI,55875.337,export_mirrored
BEL,HUN,38424235.0,import_reported
BEL,IDN,3805983.828,export_mirrored
BEL,IND,42372297.447,import_reported
BEL,IRL,537583924.517,import_reported
BEL,IRN,4571.456,export_mirrored
BEL,IRQ,5138052.618,export_mirrored
BEL,ISL,8142292.916999999,import_reported
BEL,ISR,16849000.0,import_reported
BEL,ITA,526786127.34200007,import_reported
BEL,JAM,16637908.56,export_mirrored
BEL,JOR,1903446.947,export_mirrored
BEL,JPN,18541933.39,import_reported
BEL,KAZ,20231374.99,export_mirrored
BEL,KEN,252532259.7,export_mirrored
BEL,KGZ,5678073.0,import_reported
BEL,KHM,35977.764,export_mirrored
BEL,KOR,38422187.0,import_reported
BEL,KWT,11117438.39,export_mirrored
BEL,LBN,39618948.62,export_mirrored
BEL,LBR,598996.717,export_mirrored
BEL,LBY,358654794.9,export_mirrored
BEL,LKA,227208.624,import_reported
BEL,LTU,45443621.0,import_reported
BEL,LUX,1323906221.923,import_reported
BEL,LVA,24254280.09,import_reported
BEL,MAR,109049394.999,export_mirrored
BEL,MDA,2491191.0,import_reported
BEL,MDG,53483.319,export_mirrored
BEL,MDV,951.679,import_reported
BEL,MEX,3467349.0,import_reported
BEL,MKD,2799084.62,import_reported
BEL,MLI,768003.466,export_mirrored
BEL,MLT,31649611.021,import_reported
BEL,MMR,66287.5,import_reported
