country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
JPN,Japan,Asia_Pacific,142,79,1096888127.443,64904415601.0,66001303728.443
KOR,Rep. of Korea,Asia_Pacific,110,84,5672813354.416999,31915290920.0,37588104274.417
NAM,Namibia,Other,20,19,11161827.0,155620420.0,166782247.0
OMN,Oman,Middle_East,40,34,9163930591.5,158183079.64,9322113671.14
PRT,Portugal,Other,65,63,381926392.299,3668496343.0,4050422735.299
S19,"Other Asia, nes",Other,103,58,1854861234.4,11560433830.0,13415295064.4
SEN,Senegal,Other,28,42,144651637.343,282254922.657,426906560.0
SGP,Singapore,Asia_Pacific,117,84,10579893116.775,15937138742.64,26517031859.415
STP,Sao Tome and Principe,Other,0,12,0.0,3787773.0,3787773.0
THA,Thailand,Asia_Pacific,65,67,1797058832.8140001,7373655056.301001,9170713889.115002
TTO,Trinidad and Tobago,Other,54,44,2665806592.99,1018332239.599,3684138832.5889997
ZAF,South Africa,Africa,126,70,3574803560.234999,3129323249.427,6704126809.661999
AIA,Anguilla,Other,3,10,105336.0,6986988.0,7092324.0
PNG,Papua New Guinea,Other,9,48,778777968.0,151507140.0,930285108.0
ALB,Albania,Other,10,31,9532048.579,70350756.0,79882804.579
GRC,Greece,Other,134,69,871327178.848,4252186245.369,5123513424.217
MKD,North Macedonia,Other,31,36,1241522.297,214600184.84000006,215841707.13700005
SCG,Serbia and Montenegro (...2005),Other,34,52,49821868.62899999,853691089.0,903512957.629
AND,Andorra,Other,5,10,1604460.0,54105131.0,55709591.0
BWA,Botswana,Other,6,18,213279.492,189093931.893,189307211.38500002
SLE,Sierra Leone,Other,2,42,4051.0,140696155.169,140700206.169
ANT,Netherlands Antilles (...2010),Other,36,27,878617168.757,2346734588.331,3225351757.088
AUS,Australia,Asia_Pacific,121,60,17078501180.375004,5166647160.0,22245148340.375004
BHS,Bahamas,Other,23,44,432494991.1,626470646.9300001,1058965638.0300001
BRB,Barbados,Other,31,34,171152413.29,73011366.0,244163779.29
COL,Colombia,Latin_America,49,49,4820027349.552,184233864.0,5004261213.552
CUB,Cuba,Other,9,36,57887173.162,862970696.0,920857869.162
DOM,Dominican Rep.,Other,15,36,102892078.0,1390347620.6,1493239698.6
GUY,Guyana,Other,7,20,50806.5,125088818.0,125139624.5
IDN,Indonesia,Asia_Pacific,66,55,15329798690.872,6506161265.0,21835959955.872
JAM,Jamaica,Other,19,40,16468454.0,623933795.0,640402249.0
KNA,Saint Kitts and Nevis,Other,5,12,23905.0,8866951.0,8890856.0
PER,Peru,Latin_America,40,47,479811754.689,1006512236.0,1486323990.6890001
SUR,Suriname,Other,15,25,18805417.0,71797324.0,90602741.0
TGO,Togo,Other,17,48,58093204.671000004,67055418.0,125148622.671
VCT,Saint Vincent and the Grenadines,Other,5,37,10737.712,33808617.375,33819355.087
VEN,Venezuela,Latin_America,69,47,21757452293.708,187125625.819,21944577919.527
ARE,United Arab Emirates,Middle_East,123,64,30515283327.356003,636437986.96,31151721314.316
ARG,Argentina,Latin_America,54,54,4704423027.104,239667554.91,4944090582.014
ARM,Armenia,Other,5,31,102836.0,152062524.0,152165360.0
AZE,Azerbaijan,Former_USSR,52,35,1769682033.314,226927428.676,1996609461.9899998
BDI,Burundi,Other,1,14,4477.0,17856558.0,17861035.0
BEN,Benin,Other,7,34,14898500.0,114070860.32699999,128969360.32699999
BFA,Burkina Faso,Other,4,45,444004.0,96260266.0,96704270.0
BGR,Bulgaria,Other,85,58,283157510.40500003,276156979.0,559314489.405
BHR,Bahrain,Middle_East,46,42,4892839006.847,1694570020.231,6587409027.078
BIH,Bosnia Herzegovina,Other,7,25,8521260.777,253385192.65199998,261906453.429
CHE,Switzerland,Other,150,69,455166974.40999997,3764582199.5740013,4219749173.984001
CMR,Cameroon,Other,28,46,964209059.8,260428961.0,1224638020.8
COG,Congo,Other,28,26,1936967489.536,35336858.651,1972304348.187
COM,Comoros,Other,3,18,73811.942,4537112.79,4610924.732
CYP,Cyprus,Other,25,61,81718770.208,513052741.926,594771512.1340001
CZE,Czechia,Other,71,53,545138915.515,6246222302.0,6791361217.515
DJI,Djibouti,Other,3,14,44231.871,3644730.751,3688962.622
DNK,Denmark,Europe,98,66,3441623214.5779996,1828856936.463,5270480151.040999
DZA,Algeria,Africa,76,47,16708993504.295,121803242.32,16830796746.615
E19,"Other Europe, nes",Other,8,6,7228977.005,14109133157.8,14116362134.804998
EGY,Egypt,Africa,86,52,2600316852.481,732923832.9710001,3333240685.452
EST,Estonia,Other,66,39,732643492.8170002,399445230.0,1132088722.8170002
ETH,Ethiopia,Other,2,33,3952.858,187310009.31400004,187313962.17200005
F19,"Other Africa, nes",Other,0,8,0.0,2980640201.58,2980640201.58
GAB,Gabon,Other,48,20,2316283475.693,19934390.991,2336217866.684
GEO,Georgia,Other,20,34,176519347.29,142646148.30699998,319165495.597
GHA,Ghana,Other,12,49,70482620.519,206615982.06,277098602.579
GIN,Guinea,Other,5,35,124938491.43,140444698.0,265383189.43
GMB,Gambia,Other,5,24,52110.911,18228995.114000004,18281106.025000002
GTM,Guatemala,Other,16,44,184275897.495,825647795.0,1009923692.495
HKG,"China, Hong Kong SAR",Other,76,46,127261956.93199998,3463780046.384,3591042003.316
HUN,Hungary,Other,39,40,467274108.894,2529675450.96,2996949559.854
IND,India,Asia_Pacific,89,61,2449365739.575,20935235399.934998,23384601139.51
IRN,Iran,Middle_East,76,48,20910817061.376003,586327308.2,21497144369.576004
IRQ,Iraq,Middle_East,23,13,9680060167.1,37603155.607999995,9717663322.708
JOR,Jordan,Other,12,36,509723.58900000004,760687462.11,761197185.699
KAZ,Kazakhstan,Former_USSR,49,43,7329537989.045,663140296.0,7992678285.045
KEN,Kenya,Other,35,38,286256250.18200004,500664770.08000004,786921020.2620001
KGZ,Kyrgyzstan,Other,28,31,35222573.0,140149659.40399998,175372232.40399998
KHM,Cambodia,Other,4,27,28566.0,186363238.565,186391804.565
KWT,Kuwait,Middle_East,57,52,28498775157.364,49624865.0,28548400022.364
LBN,Lebanon,Other,41,57,44145394.0,920000152.27,964145546.27
LBR,Liberia,Other,5,30,860451.306,45568264.231000006,46428715.53700001
LBY,Libya,Africa,31,29,9549875470.321,295803991.471,9845679461.792
LKA,Sri Lanka,Other,12,37,8639536.0,830497344.0,839136880.0
MAC,"China, Macao SAR",Other,2,24,36442.0,166820909.772,166857351.772
MAR,Morocco,Other,33,49,263571703.08200002,1810788359.5960002,2074360062.6780002
MDG,Madagascar,Other,17,38,22103287.574000005,196498698.93300006,218601986.50700006
MDV,Maldives,Other,0,28,0.0,50788532.0,50788532.0
MLI,Mali,Other,13,37,9015653.643,158207713.0,167223366.643
MMR,Myanmar,Other,4,14,785239378.0,330799722.0,1116039100.0
MOZ,Mozambique,Other,12,15,167065558.755,115019680.061,282085238.816
MRT,Mauritania,Other,2,31,11638.0,105973353.58,105984991.58
MUS,Mauritius,Other,19,41,1402602.2480000001,220809471.0,222212073.248
MWI,Malawi,Other,5,22,792653.4060000001,75048324.535,75840977.941
MYS,Malaysia,Asia_Pacific,61,55,8137598297.122001,4598515332.507,12736113629.629002
MYT,Mayotte (Overseas France),Other,4,20,32289.0,1494815.0,1527104.0
NER,Niger,Other,17,35,22154719.169,47143262.126,69297981.295
NGA,Nigeria,Africa,47,58,18280892740.306,209350159.268,18490242899.574
NPL,Nepal,Other,1,9,8136.0,33749346.0,33757482.0
NZL,New Zealand,Other,48,51,355854368.51,1341684063.073,1697538431.583
PAK,Pakistan,Other,18,34,140697995.0,103212726.388,243910721.388
PHL,Philippines,Other,48,49,368132769.776,3384761424.427,3752894194.203
PRY,Paraguay,Other,5,29,47876797.0,279238215.0,327115012.0
QAT,Qatar,Middle_East,41,41,10645391911.487999,17906599.64,10663298511.127998
ROU,Romania,Other,75,60,909772163.974,1942864266.6360002,2852636430.61
RUS,Russian Federation,Former_USSR,112,74,70901146233.38799,858655988.4449999,71759802221.833
RWA,Rwanda,Other,16,23,61716640.257,40456842.0,102173482.257
SAU,Saudi Arabia,Middle_East,81,49,87672441552.72699,122015501.761,87794457054.48799
SDN,Sudan (...2011),Other,22,38,1669107433.8290002,109935242.758,1779042676.5870001
SOM,Somalia,Other,4,5,91374.0,6369968.0,6461342.0
SVN,Slovenia,Other,42,49,14830818.545,691809746.0,706640564.545
SWE,Sweden,Europe,126,59,2011417596.5410004,5279680590.83,7291098187.371
SYC,Seychelles,Other,12,34,62580700.182,60915778.33,123496478.512
SYR,Syria,Other,42,38,4645378021.205,555613021.516,5200991042.721
TCD,Chad,Other,2,11,22356.0,13428863.751,13451219.751
TJK,Tajikistan,Other,3,13,862898.0,13787552.212000001,14650450.212000001
TKM,Turkmenistan,Former_USSR,20,19,2352976883.5629997,8377570.666,2361354454.2289996
TUR,T_kiye,Other,121,72,824534485.652,2468375548.367,3292910034.019
TZA,United Rep. of Tanzania,Other,14,49,10163255.528,190343310.0,200506565.528
UGA,Uganda,Other,8,32,10806738.0,171637600.0,182444338.0
UKR,Ukraine,Other,83,52,1708657278.98,6539634082.79,8248291361.77
URY,Uruguay,Other,14,29,11625142.93,285340820.0,296965962.93
UZB,Uzbekistan,Former_USSR,13,25,141371951.24,11370218.47,152742169.71
VNM,Viet Nam,Other,52,42,3497816082.795,2142571902.378,5640387985.173
YEM,Yemen,Other,23,28,2521115974.297,78222766.992,2599338741.289
ZMB,Zambia,Other,12,27,9903570.369,69490622.0,79394192.369
ZWE,Zimbabwe,Other,9,27,11241575.116,315711373.40900004,326952948.52500004
_X ,"Areas, nes",Other,62,63,24445786634.11,54165946471.882,78611733105.992
ATG,Antigua and Barbuda,Other,7,26,10239665.99,34189714.51,44429380.5
BOL,Bolivia (Plurinational State of),Other,13,38,480468232.0500001,80893815.978,561362048.0280001
CHL,Chile,Latin_America,25,49,243729457.19,2453720450.0,2697449907.19
HTI,Haiti,Other,3,13,127355.0,128133483.0,128260838.0
ASM,American Samoa,Other,4,7,94457.0,29704014.0,29798471.0
FJI,Fiji,Other,16,17,21153712.0,100367762.0,121521474.0
TON,Tonga,Other,0,16,0.0,11441869.25,11441869.25
WSM,Samoa,Other,7,11,527877.0,17856049.0,18383926.0
LCA,Saint Lucia,Other,14,14,320139.0,30642073.0,30962212.0
ATF,Fr. South Antarctic Terr.,Other,0,4,0.0,677000.0,677000.0
BRN,Brunei Darussalam,Other,17,22,3265141263.5,3701077.0,3268842340.5
CCK,Cocos Isds,Other,0,2,0.0,131338.0,131338.0
COK,Cook Isds,Other,0,7,0.0,3874654.0,3874654.0
CXR,Christmas Isds,Other,2,2,2654017.0,1627870.0,4281887.0
FIN,Finland,Other,70,43,1404354114.435,3526643264.13,4930997378.565001
FRO,Faroe Isds,Other,6,18,1206921.892,52630454.0,53837375.892
FSM,FS Micronesia,Other,2,6,12116.25,22557255.0,22569371.25
GUM,Guam,Other,5,8,12441055.0,225568879.0,238009934.0
HRV,Croatia,Other,62,54,342343133.65700006,1149344135.876,1491687269.533
IRL,Ireland,Other,51,43,225027680.58699998,1726883433.9030004,1951911114.4900002
ISL,Iceland,Other,20,35,13336977.585,231908056.56,245245034.145
ISR,Israel,Other,60,47,394094914.031,3320287866.06,3714382780.091
KIR,Kiribati,Other,1,3,430.0,686731.0,687161.0
LTU,Lithuania,Other,62,38,1008657395.309,1255396317.4,2264053712.709
LUX,Luxembourg,Other,47,27,14985259.283000002,644653583.0,659638842.283
LVA,Latvia,Other,36,38,619655993.318,252214761.088,871870754.4059999
MHL,Marshall Isds,Other,0,13,0.0,7069169.0,7069169.0
NCL,New Caledonia,Other,8,23,3159999.0,154456500.0,157616499.0
NFK,Norfolk Isds,Other,0,2,0.0,41554.0,41554.0
NIU,Niue,Other,0,2,0.0,9141.0,9141.0
NOR,Norway,Europe,86,57,30253031569.71599,858156303.211,31111187872.926987
NRU,Nauru,Other,3,3,16792.0,2196573.0,2213365.0
O19,"Oceania, nes",Other,0,2,0.0,510576653.0,510576653.0
PLW,Palau,Other,2,3,40748.0,3843816.0,3884564.0
PYF,French Polynesia,Other,7,21,196947.0,75007360.0,75204307.0
SLB,Solomon Isds,Other,1,10,11148.0,11363411.854,11374559.854
TLS,Timor-Leste,Other,1,5,3956.0,19080916.0,19084872.0
TUV,Tuvalu,Other,3,8,26326857.0,2993886.0,29320743.0
VUT,Vanuatu,Other,2,12,1234568.0,4513977.0,5748545.0
WLF,Wallis and Futuna Isds,Other,0,9,0.0,3746755.972,3746755.972
X1 ,Bunkers,Other,4,17,367019.0,3029996908.2,3030363927.2
BLR,Belarus,Other,39,37,492776349.066,2181636897.0,2674413246.066
BTN,Bhutan,Other,2,3,454273.0,1058364.0,1512637.0
MDA,Rep. of Moldova,Other,9,36,270974.79,205661211.0,205932185.79
POL,Poland,Other,59,48,1606065588.878,4815874130.663,6421939719.541
PRK,Dem. People's Rep. of Korea,Other,16,18,83727477.0,256881628.5,340609105.5
SVK,Slovakia,Other,44,38,1421239766.225,2134574630.53,3555814396.755
CAF,Central African Rep.,Other,3,10,44287.0,8493051.5,8537338.5
COD,Dem. Rep. of the Congo,Other,9,21,258049747.75,65931419.624,323981167.374
FLK,Falkland Isds (Malvinas),Other,1,5,2756.0,11978935.552000001,11981691.552000001
GIB,Gibraltar,Other,8,23,9985461.438,619720676.414,629706137.852
GNQ,Equatorial Guinea,Other,17,16,1736935446.848,24602341.966,1761537788.8140001
GRL,Greenland,Other,1,8,75939.0,55542720.0,55618659.0
BLZ,Belize,Other,8,34,56713.25,59912056.592,59968769.842
CYM,Cayman Isds,Other,4,17,17936645.0,43074004.234,61010649.234
X2 ,Free Zones,Other,4,6,396591.0,5788814.0,6185405.0
TCA,Turks and Caicos Isds,Other,2,5,295016.499,412557.0,707573.4990000001
BMU,Bermuda,Other,5,12,8437754.0,2045430357.939,2053868111.939
GRD,Grenada,Other,4,20,7391021.0,19547237.664,26938258.664
BVT,Bouvet Island,Other,1,1,247000.0,347327.0,594327.0
SPM,Saint Pierre and Miquelon,Other,0,2,0.0,234214.0,234214.0
VGB,Br. Virgin Isds,Other,8,15,188023476.05,2656160510.348,2844183986.3980002
LAO,Lao People's Dem. Rep.,Other,2,6,1221560.0,91505049.0,92726609.0
MNG,Mongolia,Other,6,9,3210552.0,109184767.0,112395319.0
GNB,Guinea-Bissau,Other,3,7,23561362.58,8806630.372,32367992.952
SHN,Saint Helena,Other,2,8,1864.0,7590300.17,7592164.17
ERI,Eritrea,Other,1,12,54.0,585787.358,585841.358
MSR,Montserrat,Other,3,8,545515.0,5378504.593,5924019.593
XX ,Special Categories,Other,4,1,11799330915.989,2399180000.0,14198510915.989
PSE,State of Palestine,Other,1,2,320068.0,37099.737,357167.737
UMI,United States Minor Outlying Islands,Other,1,2,7552.519,28933.0,36485.519
SWZ,Eswatini,Other,7,3,8779976.909,85827784.0,94607760.909
TKL,Tokelau,Other,1,3,5704453.0,1419978.0,7124431.0
IOT,Br. Indian Ocean Terr.,Other,1,2,23584.0,22189586.0,22213170.0
A79,"LAIA, nes",Other,0,2,0.0,1219611644.0,1219611644.0
VAT,Holy See (Vatican City State),Other,0,2,0.0,3540503.012,3540503.012
LSO,Lesotho,Other,2,3,14975.427,43226613.682000004,43241589.109000005
MNP,N. Mariana Isds,Other,0,3,0.0,53430429.0,53430429.0
MCO,"Europe EU, nes",Other,1,0,17117.0,0.0,17117.0
PCN,Pitcairn,Other,1,2,24627.0,432854.0,457481.0
NTZ,Neutral Zone,Other,0,1,0.0,6623.0,6623.0
SGS,South Georgia and the South Sandwich Islands,Other,0,1,0.0,9017.6,9017.6
SMR,San Marino,Other,0,1,0.0,22150.0,22150.0
