country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
ABW,Aruba,Other,9,20,11517719.893,448245161.7230001,459762881.6160001
ARE,United Arab Emirates,Middle_East,176,148,150230857073.74103,19821929403.63701,170052786477.37805
BEL,Belgium,Europe,186,154,49883220304.448975,67790777746.94704,117673998051.39601
CAN,Canada,North_America,160,111,39415571387.17399,42418861115.30299,81834432502.47699
GUY,Guyana,Other,25,42,15331066120.353,1287680690.601,16618746810.954
ITA,Italy,Europe,173,105,25969632712.50801,131597687530.79102,157567320243.299
KOR,Rep. of Korea,Asia_Pacific,173,116,63560318954.018,179530632389.29498,243090951343.313
NLD,Netherlands,Europe,185,156,93496395516.72697,128641329531.84894,222137725048.57593
USA,USA,North_America,193,132,383681650997.9141,150622921217.91092,534304572215.8251
_X ,"Areas, nes",Other,52,66,18847610056.583004,68831914107.07799,87679524163.661
AFG,Afghanistan,Other,14,20,401488463.886,625549982.8170002,1027038446.7030001
AND,Andorra,Other,3,26,24379.146,146166003.95299995,146190383.09899995
AUT,Austria,Other,141,92,6137790086.747998,22936242718.031002,29074032804.779
BWA,Botswana,Other,20,36,108837389.703,1388471548.884,1497308938.5870001
ESP,Spain,Europe,163,120,28913183243.393997,90098483456.82098,119011666700.21498
GTM,Guatemala,Other,26,61,113793747.882,5353120914.0,5466914661.882
IND,India,Asia_Pacific,173,114,59451188303.443985,176190936670.80203,235642124974.24603
IRL,Ireland,Other,80,81,1111916186.5450003,13231390796.717,14343306983.262
IRN,Iran,Middle_East,59,48,27626901458.802002,608468747.1010001,28235370205.903004
MOZ,Mozambique,Other,50,57,4427417185.971998,2340037809.5899997,6767454995.561998
PAK,Pakistan,Other,37,67,2490419404.3769994,24281114362.567993,26771533766.944992
SGP,Singapore,Asia_Pacific,174,132,68558831736.57802,104463943845.31393,173022775581.89197
TUR,T_kiye,Other,192,103,11834178949.701998,29460593179.682,41294772129.383995
UZB,Uzbekistan,Former_USSR,49,51,1288293491.6089995,1452874177.571,2741167669.1799994
AGO,Angola,Africa,44,57,27420172060.992004,3954485130.226,31374657191.218002
AUS,Australia,Asia_Pacific,122,86,130092809761.89305,45760698639.24201,175853508401.13507
BFA,Burkina Faso,Other,46,58,23141114.436999995,1944987687.1530004,1968128801.5900004
BRA,Brazil,Latin_America,136,74,57324237320.22,47477196227.463005,104801433547.68301
CHE,Switzerland,Other,154,93,3614519710.9939995,14313015365.938,17927535076.932
CHL,Chile,Latin_America,39,69,2254101942.292,23310064748.849003,25564166691.141003
CHN,China,Asia_Pacific,198,115,39166095672.32297,213215778863.759,252381874536.08197
CMR,Cameroon,Other,24,68,5086805990.352999,1825393092.9680002,6912199083.320999
COD,Dem. Rep. of the Congo,Other,23,69,1163046065.0509999,2733651660.3400006,3896697725.3910007
COG,Congo,Other,39,42,10663526068.175,40262330.643999994,10703788398.818998
CPV,Cabo Verde,Other,18,33,160617544.856,933968271.8260002,1094585816.6820002
DEU,Germany,Europe,184,120,43948593205.95899,112763239624.842,156711832830.801
FRA,France,Europe,191,141,24322439647.376,113922830966.90807,138245270614.28406
GBR,United Kingdom,Europe,181,116,50097670400.46103,100295411602.63698,150393082003.09802
