source,target,weight,data_source
A59,SGP,86494357.0,import_reported
SGP,AFG,230539.0,import_reported
SGP,AGO,217848423.857,import_reported
SGP,ARE,7094157.0,import_reported
SGP,ARG,39509991.0,import_reported
SGP,AUS,9293564585.0,import_reported
SGP,AZE,40781.0,import_reported
SGP,BEL,47912321.0,import_reported
SGP,BFA,5224845.719,import_reported
SGP,BGD,289512790.0,import_reported
SGP,BGR,1187.0,import_reported
SGP,BHR,630570.0,import_reported
SGP,BHS,31.0,export_mirrored
SGP,BRA,934679824.0,import_reported
SGP,BRB,4085.0,import_reported
SGP,BRN,11749032.0,import_reported
SGP,BTN,25252.0,import_reported
SGP,CAN,78448399.0,import_reported
SGP,CHE,4602.0,export_mirrored
SGP,CHL,73416711.68,import_reported
SGP,CHN,4117775713.0,import_reported
SGP,CIV,2788115.44,import_reported
SGP,COG,111421.0,import_reported
SGP,COL,2260.0,import_reported
SGP,CPV,292587.0,import_reported
SGP,CRI,15.0,import_reported
SGP,CYP,61684.0,import_reported
SGP,DEU,305326578.5,import_reported
SGP,DJI,60500.0,export_mirrored
SGP,DNK,92.0,import_reported
SGP,DZA,4755.0,import_reported
SGP,E19,32459326.0,export_mirrored
SGP,ECU,1814.0,import_reported
SGP,EGY,23364574.2,import_reported
SGP,ESP,58116922.4,import_reported
SGP,ETH,343984.117,import_reported
SGP,F19,101570244.0,export_mirrored
SGP,FJI,723369730.0,import_reported
SGP,FRA,730781836.0,import_reported
SGP,FSM,11197730.0,import_reported
SGP,GAB,31155.0,import_reported
SGP,GBR,743997262.0,import_reported
SGP,GHA,259344.0,import_reported
SGP,GIN,16888.0,export_mirrored
SGP,GRC,72597559.0,import_reported
SGP,GTM,16626011.0,import_reported
SGP,GUM,334846552.0,export_mirrored
SGP,HKG,4479673110.0,import_reported
SGP,HUN,91.0,export_mirrored
SGP,IDN,10528537189.0,import_reported
SGP,IND,2845496860.0,import_reported
SGP,IRN,27303201.0,export_mirrored
SGP,ISR,714000.0,import_reported
SGP,ITA,33557840.32,import_reported
SGP,JAM,29299.0,import_reported
SGP,JOR,30939595.0,import_reported
SGP,JPN,1193062594.0,import_reported
SGP,KAZ,150650.0,import_reported
SGP,KEN,130010362.0,import_reported
SGP,KHM,26786175.0,import_reported
SGP,KIR,27334.0,import_reported
SGP,KOR,539380270.0,import_reported
SGP,KWT,210826.0,import_reported
SGP,LBN,5757886.0,import_reported
SGP,LBY,18619.0,import_reported
SGP,LCA,1329.0,import_reported
SGP,LKA,597108426.0,import_reported
SGP,MAC,169196141.17,import_reported
SGP,MAR,10514674.82,import_reported
SGP,MDG,930077.398,import_reported
SGP,MDV,54170944.0,import_reported
SGP,MEX,83619201.0,import_reported
SGP,MHL,255386.0,export_mirrored
SGP,MLT,975.0,import_reported
SGP,MMR,661936991.0,export_mirrored
SGP,MNE,124.0,import_reported
SGP,MNG,62588.0,export_mirrored
SGP,MNP,55610624.0,export_mirrored
SGP,MOZ,1726502.0,import_reported
SGP,MUS,3565917.0,import_reported
SGP,MYS,6222980326.0,import_reported
SGP,MYT,1254909.0,import_reported
SGP,NAM,388.0,import_reported
SGP,NCL,528743525.0,import_reported
SGP,NER,661968.0,import_reported
SGP,NGA,299349.0,import_reported
SGP,NLD,32211894.0,import_reported
SGP,NOR,228.723,import_reported
SGP,NPL,80976.0,export_mirrored
SGP,NZL,1019168642.0,import_reported
SGP,O19,101785683.0,export_mirrored
SGP,OMN,900424.0,import_reported
SGP,PAK,364782998.0,import_reported
SGP,PAN,321.0,import_reported
SGP,PHL,1989038205.0,import_reported
SGP,PLW,24276200.0,import_reported
SGP,PNG,238564436.0,export_mirrored
SGP,PRK,42004340.0,export_mirrored
SGP,PRT,3282294.0,export_mirrored
SGP,PRY,5978350.0,import_reported
SGP,PYF,293100565.0,import_reported
SGP,QAT,1692453.0,import_reported
SGP,RUS,12621934.0,import_reported
SGP,S19,809748611.0,import_reported
SGP,SAU,1073868.0,import_reported
SGP,SDN,727566.153,import_reported
SGP,SEN,26967192.0,import_reported
SGP,SLB,77346421.0,import_reported
SGP,SLE,25120.0,export_mirrored
SGP,SUR,23134.0,import_reported
SGP,SVK,2914.0,import_reported
SGP,SVN,22188217.0,import_reported
SGP,SYC,671364.7849999999,import_reported
SGP,SYR,23361533.0,import_reported
SGP,THA,539745471.0,import_reported
SGP,TON,40991286.0,import_reported
SGP,TUN,346472.0,import_reported
SGP,TUR,22763352.0,import_reported
SGP,TUV,49358.0,import_reported
SGP,TZA,417566823.0,import_reported
SGP,UGA,16169857.0,import_reported
SGP,UKR,12090.0,import_reported
SGP,USA,41001189.0,import_reported
SGP,VEN,251.0,import_reported
SGP,VNM,5145655849.0,import_reported
SGP,VUT,547471.0,export_mirrored
SGP,WSM,17194756.0,import_reported
SGP,YEM,280903.0,import_reported
SGP,ZAF,542295982.0,import_reported
SGP,ZWE,215136.04,import_reported
ABW,AGO,67924565.65,import_reported
ABW,BEL,97408491.0,import_reported
ABW,BRA,324492095.0,import_reported
ABW,CAN,142901650.0,import_reported
ABW,COL,163386698.0,import_reported
ABW,CRI,491113393.0,import_reported
ABW,DOM,828938.32,import_reported
ABW,ECU,25559342.0,import_reported
ABW,ESP,35012953.27,import_reported
ABW,FRA,305732987.0,import_reported
ABW,GBR,219132818.0,import_reported
ABW,KOR,34010426.0,import_reported
ABW,MEX,72353548.0,import_reported
ABW,NLD,14235355.0,import_reported
ABW,PAK,4204.0,import_reported
ABW,PER,41114853.0,import_reported
ABW,SDN,116837.518,import_reported
ABW,USA,3239463935.0,import_reported
ABW,YEM,5136.0,import_reported
ABW,ZAF,4922007.0,import_reported
AGO,BEL,31277952.0,import_reported
AGO,BEN,243185.0,import_reported
AGO,BFA,1379726.814,import_reported
AGO,BHS,264720740.4,export_mirrored
AGO,BLZ,897882.0,import_reported
AGO,BRA,2262734511.0,import_reported
AGO,CAN,2607160823.0,import_reported
AGO,CHL,1671247631.0,import_reported
AGO,CIV,1500079.194,import_reported
AGO,CMR,1349356.0,import_reported
AGO,COG,9387854.0,import_reported
AGO,DEU,674440120.0999999,import_reported
AGO,ECU,127329578.0,import_reported
AGO,ESP,1768732898.81,import_reported
AGO,FRA,4007453972.0,import_reported
AGO,GBR,1055502547.0,import_reported
AGO,GTM,10836437.0,import_reported
AGO,HND,24095453.19,export_mirrored
AGO,IND,1280281768.0,import_reported
AGO,ITA,435949057.5,import_reported
AGO,JPN,24822197.0,import_reported
AGO,KOR,89194558.13,export_mirrored
AGO,MEX,59173165.0,import_reported
AGO,NAM,6704.0,import_reported
AGO,NER,152442.0,import_reported
AGO,NGA,4846745.759,export_mirrored
AGO,NIC,3414060.0,import_reported
AGO,NLD,1849317228.0,import_reported
AGO,NOR,154816749.9,import_reported
AGO,PER,819498576.0,import_reported
AGO,PRT,597266935.0,import_reported
AGO,S19,2011799072.0,import_reported
AGO,SLV,19838322.34,import_reported
AGO,STP,25702904.0,import_reported
AGO,SWE,148557223.0,import_reported
AGO,TUR,15523071.0,import_reported
AGO,URY,203776623.0,import_reported
AGO,USA,19459530152.0,import_reported
AGO,ZAF,2596899118.0,import_reported
AGO,_X ,3074253419.47,export_mirrored
