source,target,weight,data_source
A59,SGP,46910150.0,import_reported
SGP,AGO,71169.347,import_reported
SGP,ANT,3464.0,export_mirrored
SGP,ARE,26428115.0,import_reported
SGP,ARG,229.0,import_reported
SGP,AUS,4571495733.0,import_reported
SGP,AZE,951477.0,import_reported
SGP,BEL,128192.0,import_reported
SGP,BGD,147213983.0,import_reported
SGP,BGR,5093737.0,export_mirrored
SGP,BHR,287731.0,import_reported
SGP,BRA,83142161.0,import_reported
SGP,BRN,7052302.236,import_reported
SGP,BTN,17364.0,import_reported
SGP,CAN,24512086.0,import_reported
SGP,CHE,1617.427,import_reported
SGP,CHL,5733.05,import_reported
SGP,CHN,2330390678.0,import_reported
SGP,CIV,85987.0,import_reported
SGP,CMR,27523.0,export_mirrored
SGP,COL,10639294.0,export_mirrored
SGP,CRI,16183.0,export_mirrored
SGP,CXR,191337.0,export_mirrored
SGP,CYP,48820.0,import_reported
SGP,DEU,1280000.0,import_reported
SGP,DJI,983302.0,export_mirrored
SGP,DNK,40065.0,import_reported
SGP,DZA,572.0,import_reported
SGP,EGY,58484702.5,import_reported
SGP,ESP,66679220.62,import_reported
SGP,ETH,1887820.514,import_reported
SGP,F19,369748.0,export_mirrored
SGP,FIN,297.0,import_reported
SGP,FJI,569525906.0,import_reported
SGP,FRA,465267085.0,import_reported
SGP,FSM,4887892.0,import_reported
SGP,GAB,21368.0,import_reported
SGP,GBR,64994546.0,import_reported
SGP,GHA,88955.0,import_reported
SGP,GIN,3183.0,import_reported
SGP,GRC,69719.0,import_reported
SGP,GTM,3702434.0,import_reported
SGP,GUM,446382874.0,export_mirrored
SGP,GUY,139.0,import_reported
SGP,HKG,4461352004.0,import_reported
SGP,HND,4319720.0,import_reported
SGP,IDN,6251033855.0,import_reported
SGP,IND,883744698.0,import_reported
SGP,IRN,132562971.0,export_mirrored
SGP,ISR,21000.0,import_reported
SGP,ITA,17285.831,import_reported
SGP,JAM,413.0,import_reported
SGP,JOR,56875.0,import_reported
SGP,JPN,781631916.0,import_reported
SGP,KAZ,879900.0,import_reported
SGP,KEN,125216870.0,import_reported
SGP,KHM,32586946.0,import_reported
SGP,KOR,279207184.0,import_reported
SGP,KWT,624712.0,import_reported
SGP,LAO,2195.0,export_mirrored
SGP,LBN,143956.0,import_reported
SGP,LBY,8521.0,export_mirrored
SGP,LKA,191448153.0,import_reported
SGP,LTU,1142984.0,import_reported
SGP,MAC,141782562.06,import_reported
SGP,MDG,1393837.773,import_reported
SGP,MDV,21476179.0,import_reported
SGP,MEX,1249477.0,import_reported
SGP,MHL,97861.0,export_mirrored
SGP,MLT,23319432.0,export_mirrored
SGP,MMR,95976473.0,export_mirrored
SGP,MNG,291.0,import_reported
SGP,MNP,93392493.0,export_mirrored
SGP,MOZ,16181215.0,import_reported
SGP,MUS,1709155.0,import_reported
SGP,MYS,4121768840.0,import_reported
SGP,MYT,65344.0,import_reported
SGP,NCL,268456499.0,import_reported
SGP,NGA,3037040.0,import_reported
SGP,NLD,415641284.0,import_reported
SGP,NOR,283.784,import_reported
SGP,NPL,10291.0,export_mirrored
SGP,NZL,798379441.0,import_reported
SGP,O19,106451084.0,export_mirrored
SGP,OMN,29679784.0,import_reported
SGP,PAK,19054362.0,import_reported
SGP,PAN,32.0,export_mirrored
SGP,PHL,1338650389.0,import_reported
SGP,PNG,114427313.0,export_mirrored
SGP,PRK,15830.0,export_mirrored
SGP,PRT,2479.0,export_mirrored
SGP,PYF,181853441.0,import_reported
SGP,QAT,1287407.0,import_reported
SGP,RUS,14717660.0,import_reported
SGP,S19,392488739.0,import_reported
SGP,SAU,932444.0,import_reported
SGP,SDN,335320.343,import_reported
SGP,SLB,14891088.0,import_reported
SGP,SLV,6318.0,import_reported
SGP,SVN,10.0,import_reported
SGP,SYC,541451.721,import_reported
SGP,SYR,25132795.0,import_reported
SGP,THA,430228337.0,import_reported
SGP,TON,1161135.0,import_reported
SGP,TTO,65.0,import_reported
SGP,TUN,48087.0,import_reported
SGP,TUR,58797.0,export_mirrored
SGP,TUV,2257647.0,import_reported
SGP,TZA,1434949.0,import_reported
SGP,UGA,3822571.0,import_reported
SGP,UKR,13464.0,import_reported
SGP,USA,255414441.0,import_reported
SGP,VEN,49443.0,import_reported
SGP,VNM,3474532491.0,import_reported
SGP,VUT,5148265.0,import_reported
SGP,WLF,6839108.0,import_reported
SGP,WSM,21608809.0,import_reported
SGP,YEM,715269.0,import_reported
SGP,ZAF,519649903.0,import_reported
SGP,ZMB,220.0,export_mirrored
SGP,ZWE,40543.0,export_mirrored
ABW,ARG,9266649.0,import_reported
ABW,ATG,139.0,import_reported
ABW,BRA,170841158.0,import_reported
ABW,CAN,133767156.0,import_reported
ABW,COL,64225116.0,import_reported
ABW,CRI,280824479.0,import_reported
ABW,DNK,23909035.0,import_reported
ABW,ECU,48808444.0,import_reported
ABW,ESP,61525015.6,import_reported
ABW,FRA,145452699.0,import_reported
