country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
ABW,Aruba,Other,12,19,104388711.773,215313072.978,319701784.751
ARE,United Arab Emirates,Middle_East,177,146,108265330120.26799,11756454976.113995,120021785096.38199
BEL,Belgium,Europe,186,151,40693397098.594,49583890267.905014,90277287366.49902
CUW,Cura_o,Other,21,26,178589541.88300002,205680047.96900004,384269589.85200006
FRA,France,Europe,192,130,9712414146.911999,66396489040.49301,76108903187.40501
GHA,Ghana,Other,40,79,4981845266.060999,2606400820.1799984,7588246086.240997
GUY,Guyana,Other,18,35,5635359864.261,831046170.011,6466406034.271999
IND,India,Asia_Pacific,173,115,35457554663.497,140839716365.82,176297271029.31702
KOR,Rep. of Korea,Asia_Pacific,175,109,34616719866.35698,114656297247.16,149273017113.51697
NLD,Netherlands,Europe,192,156,83249716748.28098,71969559875.359,155219276623.63995
PAN,Panama,Other,51,72,297552553.77300006,3137408603.899,3434961157.6720004
USA,USA,North_America,193,127,219165633785.30096,137427572701.819,356593206487.12
_X ,"Areas, nes",Other,53,64,11835145786.680002,60306744380.75101,72141890167.43102
AFG,Afghanistan,Other,10,25,162177233.499,630537952.1090001,792715185.608
AUT,Austria,Other,142,79,3553946338.628001,13835704963.471,17389651302.099003
BWA,Botswana,Other,11,28,29673022.506,854814635.672,884487658.1780001
COD,Dem. Rep. of the Congo,Other,29,68,795405680.4439999,399981504.262,1195387184.7059999
IRN,Iran,Middle_East,57,47,6702470468.939999,415178368.167,7117648837.106998
ITA,Italy,Europe,172,100,15914769499.362997,68107532988.05603,84022302487.41902
MOZ,Mozambique,Other,49,65,2002151944.1910007,1213652869.1259997,3215804813.3170004
PAK,Pakistan,Other,37,69,763189256.4700001,19081890447.621006,19845079704.091007
UZB,Uzbekistan,Former_USSR,39,50,923847743.6800001,1214840066.17,2138687809.8500001
AGO,Angola,Africa,45,58,11498553524.189997,1878205080.883,13376758605.072996
ARG,Argentina,Latin_America,48,57,3292943986.1919994,5358735018.0980015,8651679004.29
AUS,Australia,Asia_Pacific,131,81,110177485299.75801,25839803200.577,136017288500.335
BGD,Bangladesh,Other,16,48,66482424.87500001,7729342264.485999,7795824689.360999
BRA,Brazil,Latin_America,127,73,37099574052.935005,27410536853.357002,64510110906.29201
CAN,Canada,North_America,160,108,37301968508.54801,29741134997.159004,67043103505.707016
CHL,Chile,Latin_America,35,68,946760972.13,13902860705.325998,14849621677.455997
CHN,China,Asia_Pacific,197,120,25160475428.799988,221082879881.47903,246243355310.27902
CUB,Cuba,Other,6,50,158956287.946,2583551429.0820003,2742507717.0280004
DOM,Dominican Rep.,Other,40,57,106111293.94499998,4162407944.017,4268519237.9620004
ESP,Spain,Europe,166,122,16648401940.760002,50724363584.67499,67372765525.43499
GBR,United Kingdom,Europe,175,107,33857243156.49198,44962876636.64198,78820119793.13397
GIB,Gibraltar,Other,12,38,26878062.61,6568629196.014998,6595507258.624998
GRC,Greece,Other,157,84,11233802210.999,19511497603.089,30745299814.088
IDN,Indonesia,Asia_Pacific,96,82,45870630191.86201,27386459765.287,73257089957.149
ISR,Israel,Other,94,64,3127027853.776001,9661491602.799,12788519456.575
JPN,Japan,Asia_Pacific,159,87,6278143278.061,105321830007.27698,111599973285.33798
KWT,Kuwait,Middle_East,79,59,74217384820.06398,1865984190.019,76083369010.08298
MAR,Morocco,Other,46,73,406727582.95600003,7999072690.390999,8405800273.346999
MYS,Malaysia,Asia_Pacific,148,84,62071711370.468,28380746189.398003,90452457559.866
NER,Niger,Other,49,51,261037867.928,70989369.53000002,332027237.458
NGA,Nigeria,Africa,73,79,50185898246.76399,15832044629.836,66017942876.59999
PHL,Philippines,Other,41,61,411808841.701,15367648182.941998,15779457024.642998
PRT,Portugal,Other,112,74,3545788068.491,9580602976.823002,13126391045.314003
S19,"Other Asia, nes",Other,125,73,7822402392.561998,49055290623.591,56877693016.153
SGP,Singapore,Asia_Pacific,165,137,43425035384.686,78346419242.549,121771454627.23499
STP,Sao Tome and Principe,Other,2,21,4089.004,32404470.38,32408559.384
TGO,Togo,Other,34,63,1478562837.4720001,546924415.4149998,2025487252.887
THA,Thailand,Asia_Pacific,129,83,6263191045.853999,36634506398.25398,42897697444.10798
TZA,United Rep. of Tanzania,Other,31,68,128280808.09600003,2193553325.235,2321834133.3310003
URY,Uruguay,Other,22,52,14630505.175999999,1494274679.5610008,1508905184.737001
VNM,Viet Nam,Other,74,70,3325782002.323999,15121571090.235998,18447353092.559998
ZAF,South Africa,Africa,140,118,10520758246.763,14718319986.696001,25239078233.459
AIA,Anguilla,Other,2,5,973.3259999999999,19617192.975,19618166.301000003
GRD,Grenada,Other,8,25,55845.428,64064362.35999999,64120207.787999995
MSR,Montserrat,Other,1,12,19361.852,6215817.459,6235179.311
ALB,Albania,Other,44,43,252707076.67400008,339162739.02800006,591869815.7020001
BGR,Bulgaria,Other,97,61,1822587637.3920002,4872633618.127,6695221255.519
BIH,Bosnia Herzegovina,Other,33,56,19363187.656,1366802415.8590002,1386165603.515
CIV,C_e d'Ivoire,Other,53,74,1739954991.2099998,2389913291.857001,4129868283.0670004
CYP,Cyprus,Other,48,76,776157852.8130002,1536876279.8290002,2313034132.642
DEU,Germany,Europe,186,114,34795620697.81499,69348763111.33101,104144383809.146
DNK,Denmark,Europe,135,80,3784473159.7760005,5955610557.961001,9740083717.737001
EST,Estonia,Other,86,61,827547342.9769999,1494657618.7080004,2322204961.6850004
GEO,Georgia,Other,53,58,404795443.8920001,1224365234.3969998,1629160678.289
HRV,Croatia,Other,54,64,2042852614.2620006,3490593907.5490003,5533446521.811001
HUN,Hungary,Other,101,61,1448544969.4290001,8673860255.09,10122405224.519001
IRL,Ireland,Other,91,74,941312492.8319999,6790952859.587999,7732265352.419999
LBN,Lebanon,Other,46,64,10127896.586,3909235807.226,3919363703.812
LKA,Sri Lanka,Other,61,51,267959918.017,3289622274.0149994,3557582192.0319996
LUX,Luxembourg,Other,105,52,33736223.41699997,1616062133.811,1649798357.2280002
