country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
GRC,Greece,Other,136,81,3460864853.7449994,11312179597.54,14773044451.285
MKD,North Macedonia,Other,30,40,20806942.290000003,682159501.5300001,702966443.82
MNE,Montenegro,Other,7,35,7096823.0,216819840.0,223916663.0
SRB,Serbia,Other,53,54,99888445.742,2766901700.0,2866790145.742
SWE,Sweden,Europe,141,67,6409756211.411998,16024454488.138,22434210699.55
TUR,T_kiye,Other,155,80,6428188545.247,10026388702.85,16454577248.097
UGA,Uganda,Other,13,51,39205874.877,642608552.974,681814427.851
URY,Uruguay,Other,12,34,62560368.22,1205289232.6100001,1267849600.8300002
AND,Andorra,Other,10,13,6641240.412,97944104.194,104585344.606
LCA,Saint Lucia,Other,7,21,51982645.0,1236567236.9299998,1288549881.9299998
MLI,Mali,Other,8,41,6687065.0,476940091.47800004,483627156.47800004
MYS,Malaysia,Asia_Pacific,85,64,31317143139.580997,12697465020.167,44014608159.748
POL,Poland,Other,103,63,2535164716.7679996,15646453990.22,18181618706.988
SVK,Slovakia,Other,48,52,2451197323.9059997,6074105859.477,8525303183.382999
ZWE,Zimbabwe,Other,12,42,12708941.416,571540487.837,584249429.253
AUS,Australia,Asia_Pacific,125,68,43837744407.34001,20871420847.0,64709165254.34001
BHS,Bahamas,Other,22,50,760756848.76,1500705398.388,2261462247.148
BLZ,Belize,Other,15,36,121738245.66,117171813.528,238910059.188
BOL,Bolivia (Plurinational State of),Other,16,38,2168656041.46,278861990.0,2447518031.46
GIN,Guinea,Other,17,47,923508088.362,371582660.857,1295090749.2189999
GRD,Grenada,Other,7,21,67387.0,61581138.24,61648525.24
GUY,Guyana,Other,8,23,171766.0,246180045.69,246351811.69
JAM,Jamaica,Other,13,42,2402086.7,2305875115.5030003,2308277202.203
NGA,Nigeria,Africa,53,60,37502590417.551,807999404.302,38310589821.853004
NIC,Nicaragua,Other,10,44,11478763.21,790226978.0,801705741.21
PRY,Paraguay,Other,4,29,375909.581,763498412.0,763874321.581
SLV,El Salvador,Other,19,46,56932629.85999999,1416000057.4099998,1472932687.2699997
SUR,Suriname,Other,13,32,86792941.74,166259406.0,253052347.74
TTO,Trinidad and Tobago,Other,59,46,10357993664.129,2577509129.579,12935502793.708
VEN,Venezuela,Latin_America,60,43,20882000993.342003,69151975.471,20951152968.813004
ARM,Armenia,Other,6,38,4532655.434,458200940.926,462733596.36
AUT,Austria,Other,120,70,2745201580.876,13052091546.939999,15797293127.815998
AZE,Azerbaijan,Former_USSR,58,43,14282577806.78,125871363.179,14408449169.959002
BDI,Burundi,Other,5,14,5925979.0,116693553.0,122619532.0
BEN,Benin,Other,15,43,131183888.643,297028260.905,428212149.548
BFA,Burkina Faso,Other,22,46,60558355.00200001,400520580.115,461078935.11700004
BGD,Bangladesh,Other,19,51,212569886.0,1791060013.0,2003629899.0
BGR,Bulgaria,Other,108,62,1695582231.458,5780746568.706,7476328800.1640005
BHR,Bahrain,Middle_East,38,46,13686304254.55,5936244908.0,19622549162.55
BIH,Bosnia Herzegovina,Other,15,40,13339282.74,1165566599.0,1178905881.74
BRN,Brunei Darussalam,Other,18,29,7423861054.0,43132959.0,7466994013.0
BWA,Botswana,Other,9,16,24248026.129999995,565270455.0,589518481.13
CAF,Central African Rep.,Other,1,16,9519.0,36353884.0,36363403.0
CIV,C_e d'Ivoire,Other,66,61,2339958588.74,2045499217.1839998,4385457805.924
CMR,Cameroon,Other,34,46,3294452815.7460003,86782442.15,3381235257.8960004
COM,Comoros,Other,2,16,2555.062,2204909.52,2207464.582
DJI,Djibouti,Other,5,18,26983459.0,192013998.18,218997457.18
DNK,Denmark,Europe,118,73,8296545891.954,4586653031.092,12883198923.046001
DZA,Algeria,Africa,75,54,53458437120.87701,144791610.199,53603228731.076004
EGY,Egypt,Africa,95,61,10706121469.097,4208905907.8110003,14915027376.908
ERI,Eritrea,Other,0,14,0.0,94194027.478,94194027.478
EST,Estonia,Other,82,45,1479678255.247,2344013892.27,3823692147.517
ETH,Ethiopia,Other,7,43,30530.564000000002,743617485.897,743648016.461
F19,"Other Africa, nes",Other,1,8,20596453.0,4939244413.0,4959840866.0
FIN,Finland,Other,96,52,4536668624.3220005,10521257445.667,15057926069.989
FJI,Fiji,Other,13,26,75531534.0,594463721.0,669995255.0
GEO,Georgia,Other,27,47,421404865.34400004,855839553.8740001,1277244419.2180002
GHA,Ghana,Other,25,58,173192421.415,881276580.75,1054469002.165
GMB,Gambia,Other,5,27,1699686.38,82909687.56,84609373.94
GNQ,Equatorial Guinea,Other,34,24,8607674757.893,178308732.628,8785983490.521
HKG,"China, Hong Kong SAR",Other,78,50,130777094.66,10749517234.029999,10880294328.689999
HRV,Croatia,Other,62,55,1384674244.0859997,3535093075.04,4919767319.125999
HUN,Hungary,Other,58,48,1344692413.6200001,8038731997.91,9383424411.53
IDN,Indonesia,Asia_Pacific,79,56,35428771943.426,21831058837.611,57259830781.037
IRL,Ireland,Other,66,62,634663000.8030001,7675164966.362001,8309827967.165002
IRN,Iran,Middle_East,74,46,63184953142.136,3199212616.85,66384165758.986
IRQ,Iraq,Middle_East,29,29,36078808827.0,115113544.70300001,36193922371.703
JOR,Jordan,Other,24,52,77994963.786,2919283867.58,2997278831.3659997
KAZ,Kazakhstan,Former_USSR,54,56,25652914737.896004,3301268107.0,28954182844.896004
KEN,Kenya,Other,37,56,259481019.504,1891889335.4359999,2151370354.94
KGZ,Kyrgyzstan,Other,32,39,233065279.345,730013983.3,963079262.645
KHM,Cambodia,Other,2,28,426228.0,295205076.525,295631304.525
KWT,Kuwait,Middle_East,65,55,76320978181.312,225503800.36699998,76546481981.679
LBN,Lebanon,Other,55,59,11633033.165,2568097893.8199997,2579730926.9849997
LBR,Liberia,Other,11,41,44956722.0,190962059.269,235918781.269
LBY,Libya,Africa,44,45,44189481206.444,76612098.13599999,44266093304.58
LKA,Sri Lanka,Other,12,38,1901336.294,2666480349.376,2668381685.67
LTU,Lithuania,Other,65,51,2438531742.776,3870318810.351,6308850553.127
LUX,Luxembourg,Other,41,33,51407309.109000005,1975175809.2840002,2026583118.3930001
MDG,Madagascar,Other,44,36,26062437.383999996,391991333.4569999,418053770.8409999
MDV,Maldives,Other,2,30,18521.254,203497480.0,203516001.254
MLT,Malta,Other,35,52,1306172254.101,924029997.043,2230202251.144
MMR,Myanmar,Other,5,20,2125193345.0,521712791.656,2646906136.656
MRT,Mauritania,Other,8,37,663737603.066,485064473.65900004,1148802076.725
MUS,Mauritius,Other,19,35,18539784.594,710501584.811,729041369.405
MWI,Malawi,Other,3,22,1045990.403,179364275.57299998,180410265.97599998
MYT,Mayotte (Overseas France),Other,3,26,18324.0,64270156.0,64288480.0
NAM,Namibia,Other,45,20,18152985.147,409428679.835,427581664.982
NCL,New Caledonia,Other,7,32,45349.142,338846494.0,338891843.142
NER,Niger,Other,39,43,14677855.0,146195967.896,160873822.896
NPL,Nepal,Other,3,13,5407.0,432638531.0,432643938.0
NZL,New Zealand,Other,55,56,1165210485.437,4394941246.0,5560151731.437
OMN,Oman,Middle_East,51,42,23263457672.961998,487529986.47999996,23750987659.441998
PHL,Philippines,Other,50,45,1122197173.465,9890200485.958,11012397659.423
PSE,State of Palestine,Other,3,22,1769129.383,889828325.0939999,891597454.4769999
QAT,Qatar,Middle_East,46,50,36864566921.034,88399340.42,36952966261.453995
ROU,Romania,Other,110,63,2710981324.390001,7020323395.2,9731304719.59
RUS,Russian Federation,Former_USSR,109,67,196480961063.751,2092545999.01,198573507062.76102
RWA,Rwanda,Other,8,28,1606231.0,17831445.158000004,19437676.158000004
SAU,Saudi Arabia,Middle_East,91,61,151482019458.872,552907290.4679999,152034926749.34
SEN,Senegal,Other,34,60,296228742.689,1297730699.785,1593959442.474
SLE,Sierra Leone,Other,7,32,20117715.899,62448931.809999995,82566647.70899999
SOM,Somalia,Other,1,7,4905.0,3603259.761,3608164.761
SYC,Seychelles,Other,14,27,449479827.97400004,564420104.327,1013899932.3010001
SYR,Syria,Other,42,52,4305147671.778,4802572056.259,9107719728.036999
TCD,Chad,Other,7,14,2406690273.0,68677567.03600001,2475367840.0360003
TGO,Togo,Other,14,48,128659297.404,732770108.7060001,861429406.1100001
TJK,Tajikistan,Other,2,21,1287790.0,257276754.588,258564544.588
TKM,Turkmenistan,Former_USSR,26,27,5901891906.732,16896587.619,5918788494.351001
UKR,Ukraine,Other,99,58,2650456462.7609997,15404177100.6,18054633563.361
UZB,Uzbekistan,Former_USSR,24,27,936933399.129,391593149.03,1328526548.159
VNM,Viet Nam,Other,63,49,10079557859.189001,8453705667.0,18533263526.189003
ZMB,Zambia,Other,11,31,39274313.769999996,459863132.16999996,499137445.93999994
CUB,Cuba,Other,10,30,155736301.147,274098034.43,429834335.577
ISR,Israel,Other,69,57,2126661593.825,10267861208.615,12394522802.44
ASM,American Samoa,Other,7,4,7959752.0,5274154.0,13233906.0
WSM,Samoa,Other,3,11,324653.0,49224095.0,49548748.0
BMU,Bermuda,Other,11,33,45442554.14,108267922.301,153710476.44099998
BRB,Barbados,Other,26,43,129335524.00999999,69483612.597,198819136.607
CPV,Cabo Verde,Other,12,29,56078398.0,80739679.862,136818077.862
DMA,Dominica,Other,5,19,45313.0,39582178.86,39627491.86
GIB,Gibraltar,Other,7,34,57682275.221999995,4013966384.958,4071648660.1800003
MSR,Montserrat,Other,1,6,5.0,9008284.0,9008289.0
TCA,Turks and Caicos Isds,Other,2,8,3363.9139999999998,47877616.0,47880979.914
VCT,Saint Vincent and the Grenadines,Other,8,35,299571.926,65098933.705,65398505.631
VGB,Br. Virgin Isds,Other,10,12,16299658.4,1700448295.53,1716747953.93
ATA,Antarctica,Other,0,4,0.0,2628753.0,2628753.0
CCK,Cocos Isds,Other,1,3,818271.0,271289.0,1089560.0
COK,Cook Isds,Other,1,11,637.0,20165124.0,20165761.0
CXR,Christmas Isds,Other,0,3,0.0,2614438.0,2614438.0
CZE,Czechia,Other,95,57,1336642959.0499997,8210917007.808001,9547559966.858
FRO,Faroe Isds,Other,15,24,7970194.7469999995,159046490.0,167016684.747
FSM,FS Micronesia,Other,1,13,52624.0,29287643.0,29340267.0
GUM,Guam,Other,4,7,64471991.0,559824351.0,624296342.0
ISL,Iceland,Other,74,43,36494858.507999994,735928953.1300001,772423811.6380001
KIR,Kiribati,Other,2,11,65503.0,17495248.0,17560751.0
LAO,Lao People's Dem. Rep.,Other,4,6,6671505.494,328353464.0,335024969.494
MAC,"China, Macao SAR",Other,2,27,5826622.0,470942584.7179999,476769206.7179999
MHL,Marshall Isds,Other,4,19,35042176.74,119013438.463,154055615.203
MNG,Mongolia,Other,12,32,156408133.0,555900037.072,712308170.072
MNP,N. Mariana Isds,Other,1,4,15745.0,48357214.0,48372959.0
NFK,Norfolk Isds,Other,0,4,0.0,128927.0,128927.0
NRU,Nauru,Other,1,2,124.0,16500387.0,16500511.0
PLW,Palau,Other,0,10,0.0,35040811.0,35040811.0
PNG,Papua New Guinea,Other,7,15,1441751948.0,559149109.0,2000901057.0
PYF,French Polynesia,Other,8,24,87773.0,188159390.0,188247163.0
SLB,Solomon Isds,Other,0,14,0.0,71480570.0,71480570.0
SVN,Slovenia,Other,52,57,56235183.216,2227971007.8500004,2284206191.0660005
TLS,Timor-Leste,Other,1,4,21410083.0,4863962.0,26274045.0
TON,Tonga,Other,1,9,2054.0,44577609.0,44579663.0
TUV,Tuvalu,Other,0,8,0.0,3511841.0,3511841.0
VUT,Vanuatu,Other,3,16,119013.0,37312482.0,37431495.0
WLF,Wallis and Futuna Isds,Other,0,5,0.0,311871.0,311871.0
X1 ,Bunkers,Other,2,21,12440.0,12599515460.652,12599527900.652
BLR,Belarus,Other,58,37,5001168458.671999,9891810176.64,14892978635.311998
BTN,Bhutan,Other,3,8,3347473.0,70295072.0,73642545.0
LVA,Latvia,Other,70,38,2363020049.65,1473984447.813,3837004497.4630003
MDA,Rep. of Moldova,Other,7,35,898595.22,678279722.0,679178317.22
PRK,Dem. People's Rep. of Korea,Other,18,18,276907523.65999997,1273782789.3000002,1550690312.96
XX ,Special Categories,Other,2,5,2779727676.0,5037898785.0,7817626461.0
COD,Dem. Rep. of the Congo,Other,10,28,336465138.56799996,317184106.509,653649245.0769999
CYM,Cayman Isds,Other,6,24,175359460.76999998,123941378.222,299300838.992
GRL,Greenland,Other,1,17,72.0,164904294.839,164904366.839
SGS,South Georgia and the South Sandwich Islands,Other,0,2,0.0,101577.42,101577.42
VAT,Holy See (Vatican City State),Other,1,3,1526717.0,11078987.76,12605704.76
E19,"Other Europe, nes",Other,23,10,310435219.599,3051278711.73,3361713931.329
HTI,Haiti,Other,1,16,7.3,67721769.596,67721776.896
X2 ,Free Zones,Other,4,10,26499672.0,48117813.8,74617485.8
SPM,Saint Pierre and Miquelon,Other,0,2,0.0,61470.0,61470.0
GNB,Guinea-Bissau,Other,0,8,0.0,21272808.163999997,21272808.163999997
SMR,San Marino,Other,1,5,794.49,93767.174,94561.664
UMI,United States Minor Outlying Islands,Other,3,2,1419632.0,7054678.0,8474310.0
IOT,Br. Indian Ocean Terr.,Other,0,2,0.0,115648.0,115648.0
NIU,Niue,Other,0,2,0.0,2810536.0,2810536.0
TKL,Tokelau,Other,1,4,2122522.0,14565622.0,16688144.0
FLK,Falkland Isds (Malvinas),Other,1,4,307783.32,34929760.03,35237543.35
SHN,Saint Helena,Other,0,5,0.0,18783329.73,18783329.73
ATF,Fr. South Antarctic Terr.,Other,0,6,0.0,4486026.0,4486026.0
LSO,Lesotho,Other,2,3,683349.87,65866490.97799999,66549840.84799999
PCN,Pitcairn,Other,1,1,393.0,8397.0,8790.0
SWZ,Eswatini,Other,10,4,13975853.243,167299342.0,181275195.243
A79,"LAIA, nes",Other,0,1,0.0,2203470186.0,2203470186.0
O19,"Oceania, nes",Other,0,2,0.0,439985923.0,439985923.0
