country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
A59,"North America and Central America, nes",Other,1,0,13896.723,0.0,13896.723
JPN,Japan,Asia_Pacific,169,85,8276290778.209003,114294963761.714,122571254539.923
ABW,Aruba,Other,18,20,124853219.431,198787772.721,323640992.15199995
ARE,United Arab Emirates,Middle_East,169,116,96654413931.61203,8893898810.463001,105548312742.07503
CAN,Canada,North_America,163,105,29594078265.394,29372624191.906,58966702457.3
CRI,Costa Rica,Other,23,55,926623.2260000001,1474860437.4750001,1475787060.7010002
CUB,Cuba,Other,7,53,67204372.345,2509134968.6749997,2576339341.0199995
CUW,Cura_o,Other,39,26,636247068.751,56144872.41999999,692391941.171
DOM,Dominican Rep.,Other,43,66,604831971.8080001,3209824490.4750004,3814656462.2830005
HND,Honduras,Other,19,49,149430724.87100002,1246537341.3400002,1395968066.2110002
KOR,Rep. of Korea,Asia_Pacific,178,120,30762457341.472992,108157950483.195,138920407824.668
NIC,Nicaragua,Other,11,39,11830606.326,662148395.463,673979001.789
NLD,Netherlands,Europe,190,133,64160016043.07898,60578580351.92699,124738596395.00597
PAN,Panama,Other,45,78,880415121.87,2458850462.7819996,3339265584.6519995
SDN,Sudan,Other,14,57,734030935.46,877785252.9640002,1611816188.4240003
SGP,Singapore,Asia_Pacific,159,126,45840089846.113,72134293493.07399,117974383339.18698
SLV,El Salvador,Other,22,44,70184111.52999999,1300751966.06,1370936077.59
USA,USA,North_America,197,139,106283391996.10205,145882035562.594,252165427558.69604
VCT,Saint Vincent and the Grenadines,Other,10,36,84213126.651,36637057.909,120850184.56
VEN,Venezuela,Latin_America,46,32,29623678999.030006,2004712805.785,31628391804.815006
_X ,"Areas, nes",Other,68,67,7569527028.254001,54267130674.360016,61836657702.61401
AFG,Afghanistan,Other,4,40,68942921.68,409004057.823,477946979.503
MOZ,Mozambique,Other,53,66,2483703223.9950004,1008673613.057,3492376837.0520005
NGA,Nigeria,Africa,79,69,42902603390.028,8717325361.618998,51619928751.646996
