country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
BWA,Botswana,Other,9,17,10785306.532,808499136.09,819284442.622
MLI,Mali,Other,14,45,9321496.0,706476684.4760001,715798180.4760001
TUN,Tunisia,Other,56,52,3324211003.119,4019112205.0299997,7343323208.149
TZA,United Rep. of Tanzania,Other,30,63,125527248.464,2358163569.0510006,2483690817.515001
UGA,Uganda,Other,14,60,49245816.142,832968201.0,882214017.142
ZWE,Zimbabwe,Other,10,40,11221730.441,211839283.55499998,223061013.996
ARG,Argentina,Latin_America,53,50,7897770949.340999,3473400761.818,11371171711.158998
EST,Estonia,Other,77,46,975693298.7439998,2596339930.48,3572033229.224
GRD,Grenada,Other,5,24,79411.0,70318068.676,70397479.676
JAM,Jamaica,Other,14,39,9711424.45,3423547226.0,3433258650.45
LCA,Saint Lucia,Other,19,20,54504457.0,3742305896.0,3796810353.0
MSR,Montserrat,Other,3,7,11908.0,13498621.0,13510529.0
POL,Poland,Other,113,65,3384148242.333,22712219610.22,26096367852.553
SUR,Suriname,Other,11,34,194829086.447,203030635.266,397859721.713
THA,Thailand,Asia_Pacific,113,70,10457677351.868,36170432384.990005,46628109736.858
TTO,Trinidad and Tobago,Other,70,58,14200319113.731,3419087676.748,17619406790.479
VEN,Venezuela,Latin_America,61,46,78549787706.87901,319550290.74,78869337997.61902
ARM,Armenia,Other,6,36,7442308.449999999,622717679.1800001,630159987.6300001
AUS,Australia,Asia_Pacific,132,71,74410528920.44199,30504646603.868,104915175524.30998
AUT,Austria,Other,124,69,3936436137.701,18142005811.93,22078441949.631
AZE,Azerbaijan,Former_USSR,69,43,29415490766.82,111897835.78999999,29527388602.61
BDI,Burundi,Other,3,17,1130449.0,6234595.49,7365044.49
BHR,Bahrain,Middle_East,56,47,13273474864.006,7927189629.338,21200664493.344
BRN,Brunei Darussalam,Other,22,29,10950335451.553,61314628.0,11011650079.553
CAF,Central African Rep.,Other,3,18,10444173.0,123258814.16,133702987.16
CHE,Switzerland,Other,153,80,2140807868.5420003,15032828451.204004,17173636319.746004
CHN,China,Asia_Pacific,183,97,17398135122.673996,117746341897.807,135144477020.481
COM,Comoros,Other,1,17,1522.149,9475327.941,9476850.09
CUB,Cuba,Other,15,34,241117950.69,259373305.287,500491255.977
CZE,Czechia,Other,97,67,2366165264.752,13182186878.207,15548352142.959
DJI,Djibouti,Other,8,17,26303696.0,103431643.653,129735339.653
DNK,Denmark,Europe,115,72,9852409991.583,7172379519.827,17024789511.41
DZA,Algeria,Africa,55,56,68450339206.77,235304271.97,68685643478.74
E19,"Other Europe, nes",Other,22,10,317825206.16400003,4176506096.632,4494331302.796
EGY,Egypt,Africa,92,61,15179731962.038002,5986152251.934999,21165884213.973
ERI,Eritrea,Other,2,9,87129.69099999999,5369224.8040000005,5456354.495
ETH,Ethiopia,Other,6,42,5233.553,1984380222.3100002,1984385455.8630002
F19,"Other Africa, nes",Other,2,7,26101088.0,7492528178.981,7518629266.981
FJI,Fiji,Other,12,28,244153169.0,767926418.0,1012079587.0
GAB,Gabon,Other,44,36,5851073327.998,109153644.885,5960226972.883
GEO,Georgia,Other,34,48,626410966.01,1010713105.6730001,1637124071.683
GHA,Ghana,Other,20,62,239286605.11699998,1244121663.88,1483408268.9970002
GIN,Guinea,Other,20,46,338766916.606,643970903.892,982737820.4979999
GMB,Gambia,Other,6,26,217498.415,51370751.91700002,51588250.33200002
GNQ,Equatorial Guinea,Other,34,22,15501276656.548998,208558884.76,15709835541.308998
HKG,"China, Hong Kong SAR",Other,86,53,242293019.56100005,13854972989.462,14097266009.023
HUN,Hungary,Other,62,46,1977779114.288,8042000695.22,10019779809.508
IDN,Indonesia,Asia_Pacific,79,63,50546475962.538994,30339959419.623,80886435382.16199
IRN,Iran,Middle_East,72,41,86650834767.91801,2566795714.904,89217630482.82202
IRQ,Iraq,Middle_East,26,26,37058141363.869995,142792057.02600002,37200933420.895996
JOR,Jordan,Other,21,58,136476141.797,3618978909.58,3755455051.377
KAZ,Kazakhstan,Former_USSR,51,52,37132101543.062,4861171417.0,41993272960.062
KEN,Kenya,Other,26,60,253626353.74,2997469152.951,3251095506.691
KHM,Cambodia,Other,3,26,6122.443,342754895.521,342761017.96400005
KWT,Kuwait,Middle_East,74,56,84553495556.41899,358630790.12,84912126346.53899
LBR,Liberia,Other,14,38,331138566.162,615684025.569,946822591.731
LBY,Libya,Africa,40,43,60486545899.77999,250521818.513,60737067718.29299
LKA,Sri Lanka,Other,14,41,1724600.887,3101028274.066,3102752874.953
LTU,Lithuania,Other,68,43,5842609603.445,8512701858.49,14355311461.935
MAR,Morocco,Other,35,56,669532752.884,8745850438.400002,9415383191.284002
MDG,Madagascar,Other,49,40,100398184.54500002,495817214.7989999,596215399.3439999
MDV,Maldives,Other,2,36,20567.0,313399390.605,313419957.605
MLT,Malta,Other,25,60,2689774534.19,850478099.6709999,3540252633.861
MMR,Myanmar,Other,4,21,3190818908.0,1002428717.136,4193247625.136
MRT,Mauritania,Other,8,33,761275500.487,597241247.214,1358516747.701
MUS,Mauritius,Other,24,43,21869177.113,987860363.0430001,1009729540.1560001
MWI,Malawi,Other,8,17,30694.316000000003,205949386.37199995,205980080.68799996
MYS,Malaysia,Asia_Pacific,105,68,44854996012.632,16768432739.0,61623428751.632
MYT,Mayotte (Overseas France),Other,5,28,13142.37,89897465.0,89910607.37
NPL,Nepal,Other,2,13,30789.0,670394478.644,670425267.644
NZL,New Zealand,Other,54,60,2764622984.5740004,6355015669.0,9119638653.574001
OMN,Oman,Middle_East,52,45,34554848557.347,556794593.1600001,35111643150.507
PHL,Philippines,Other,47,49,1591062468.4610002,12784131764.758001,14375194233.219002
PRY,Paraguay,Other,2,36,13784090.0,1390307919.5700002,1404092009.5700002
PSE,State of Palestine,Other,2,18,2707911.819,1032303452.084,1035011363.903
QAT,Qatar,Middle_East,50,53,64123864898.819,128057697.12,64251922595.939
RUS,Russian Federation,Former_USSR,124,71,245298886720.851,3514271483.2619996,248813158204.113
RWA,Rwanda,Other,3,28,2105023.0,34187835.150000006,36292858.150000006
SAU,Saudi Arabia,Middle_East,103,59,166281523248.222,870595886.956,167152119135.17798
SEN,Senegal,Other,35,51,879863436.7149999,1790322393.032,2670185829.7469997
SLE,Sierra Leone,Other,7,32,54058530.461,104171313.49800003,158229843.95900002
SOM,Somalia,Other,2,5,39156.0,3289109.0,3328265.0
SYC,Seychelles,Other,16,34,301829295.811,648025172.487,949854468.298
SYR,Syria,Other,47,52,5451456290.868999,5686312332.08,11137768622.948997
TCD,Chad,Other,5,16,3821758475.0,5924360.092999999,3827682835.093
TGO,Togo,Other,19,55,203079950.43899998,852051017.5439999,1055130967.9829999
TJK,Tajikistan,Other,3,19,4309060.0,407248181.775,411557241.775
TKM,Turkmenistan,Former_USSR,25,27,7520761137.305,25716458.126000002,7546477595.431001
UZB,Uzbekistan,Former_USSR,26,25,2858490199.894,550689422.131,3409179622.025
VNM,Viet Nam,Other,61,51,13078170917.633999,11964229185.746,25042400103.379997
ZMB,Zambia,Other,10,37,22033298.551,746089789.6199999,768123088.1709999
ASM,American Samoa,Other,3,5,9289.886,2344733.0,2354022.886
ATG,Antigua and Barbuda,Other,12,26,41178830.0,309318543.529,350497373.529
BRB,Barbados,Other,29,39,229319111.88000003,552336117.269,781655229.149
ATA,Antarctica,Other,0,7,0.0,32954258.0,32954258.0
BGR,Bulgaria,Other,115,60,2791362980.2590003,7974772955.996,10766135936.255001
CCK,Cocos Isds,Other,0,1,0.0,244215.0,244215.0
COK,Cook Isds,Other,2,7,7922696.0,16724307.0,24647003.0
CXR,Christmas Isds,Other,0,1,0.0,4467324.0,4467324.0
FRO,Faroe Isds,Other,20,25,15273630.0,206817400.77,222091030.77
FSM,FS Micronesia,Other,1,16,4225.51,40475263.0,40479488.51
GUM,Guam,Other,7,6,45673565.0,476281903.0,521955468.0
ISL,Iceland,Other,66,38,63161741.438999996,729934793.19,793096534.6290001
ISR,Israel,Other,79,55,3756903650.205,18613824653.996002,22370728304.201004
KIR,Kiribati,Other,2,8,6600.0,20583488.0,20590088.0
LUX,Luxembourg,Other,45,46,34664467.23200001,2822178026.313,2856842493.545
MAC,"China, Macao SAR",Other,4,27,4219814.0,599338933.7269999,603558747.7269999
MHL,Marshall Isds,Other,4,26,5185022.212,156171247.337,161356269.54900002
MNG,Mongolia,Other,8,23,356200620.0,766849438.457,1123050058.457
MNP,N. Mariana Isds,Other,1,4,1937.0,56063831.0,56065768.0
NCL,New Caledonia,Other,11,30,376542.0,599701356.0,600077898.0
NFK,Norfolk Isds,Other,0,2,0.0,64274.0,64274.0
NRU,Nauru,Other,0,5,0.0,53463756.484,53463756.484
PLW,Palau,Other,2,12,41118.0,47736939.0,47778057.0
PNG,Papua New Guinea,Other,11,16,1493480620.0,532130913.931,2025611533.931
PYF,French Polynesia,Other,8,20,132989.0,312634928.0,312767917.0
SLB,Solomon Isds,Other,1,16,3279.0,106079545.0,106082824.0
TLS,Timor-Leste,Other,2,5,138317177.354,52601148.0,190918325.354
TON,Tonga,Other,3,10,3777.0,43940980.0,43944757.0
TUV,Tuvalu,Other,1,8,44606.0,4813796.0,4858402.0
VUT,Vanuatu,Other,2,14,375097.0,25150926.622,25526023.622
WLF,Wallis and Futuna Isds,Other,1,5,2513.62,1910185.0,1912698.62
WSM,Samoa,Other,3,16,115113.0,71413895.0,71529008.0
X1 ,Bunkers,Other,1,21,21633.0,14830486590.456,14830508223.456
BLR,Belarus,Other,58,38,6499396483.002999,13797446092.59,20296842575.593
COD,Dem. Rep. of the Congo,Other,12,28,228549906.748,384827176.156,613377082.904
KGZ,Kyrgyzstan,Other,17,23,49326372.78,222734530.852,272060903.63199997
LVA,Latvia,Other,66,40,2424865433.6899996,2071330108.8210003,4496195542.511
MDA,Rep. of Moldova,Other,9,39,3680912.08,952330532.0,956011444.08
PRK,Dem. People's Rep. of Korea,Other,21,20,290750555.293,1530927914.873,1821678470.166
XX ,Special Categories,Other,2,4,4269047993.0,7216161907.0,11485209900.0
VGB,Br. Virgin Isds,Other,9,17,113463811.993,543289855.814,656753667.807
CPV,Cabo Verde,Other,2,28,80847.0,91520756.0,91601603.0
DMA,Dominica,Other,3,20,3853.0,36536877.14,36540730.14
GIB,Gibraltar,Other,9,35,23488514.970000003,7228556484.32,7252044999.29
GRL,Greenland,Other,1,17,1635.0,236393087.314,236394722.314
GUY,Guyana,Other,6,16,5334.0,436126043.0,436131377.0
HTI,Haiti,Other,3,10,41500.35,561082334.2,561123834.5500001
SMR,San Marino,Other,1,7,8337.0,375716.373,384053.373
VCT,Saint Vincent and the Grenadines,Other,12,33,1978694.171,93941442.786,95920136.957
CYM,Cayman Isds,Other,5,20,24072345.0,887261008.153,911333353.153
TCA,Turks and Caicos Isds,Other,3,11,6413634.0,71508147.0,77921781.0
BMU,Bermuda,Other,9,26,180848559.0,255399667.57,436248226.57
GNB,Guinea-Bissau,Other,0,6,0.0,36747497.854,36747497.854
SWZ,Eswatini,Other,17,8,84789493.372,217478829.37100002,302268322.74300003
BTN,Bhutan,Other,2,7,438881.0,72744165.0,73183046.0
BVT,Bouvet Island,Other,3,1,14670309.34,5131.0,14675440.34
SPM,Saint Pierre and Miquelon,Other,0,2,0.0,145226.0,145226.0
SHN,Saint Helena,Other,2,7,152590.0,15959112.161,16111702.161
UMI,United States Minor Outlying Islands,Other,0,1,0.0,26566.984,26566.984
X2 ,Free Zones,Other,6,9,39191852.0,67811269.096,107003121.096
ATF,Fr. South Antarctic Terr.,Other,0,3,0.0,8703547.357,8703547.357
IOT,Br. Indian Ocean Terr.,Other,0,4,0.0,174001.63,174001.63
LAO,Lao People's Dem. Rep.,Other,3,7,8583924.0,462937744.277,471521668.277
TKL,Tokelau,Other,1,4,1995.0,18078462.596,18080457.596
VAT,Holy See (Vatican City State),Other,0,2,0.0,14815653.415000001,14815653.415000001
ESH,Western Sahara,Other,1,0,63562.0,0.0,63562.0
FLK,Falkland Isds (Malvinas),Other,0,4,0.0,33633627.480000004,33633627.480000004
PCN,Pitcairn,Other,0,3,0.0,25086.0,25086.0
LSO,Lesotho,Other,2,3,627109.4469999999,71711024.347,72338133.794
NIU,Niue,Other,1,1,26735.0,3797414.0,3824149.0
O19,"Oceania, nes",Other,1,2,24787422.0,407129264.0,431916686.0
SGS,South Georgia and the South Sandwich Islands,Other,1,4,35234.0,147184.82,182418.82
A79,"LAIA, nes",Other,0,2,0.0,15026972369.0,15026972369.0
