country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
A59,"North America and Central America, nes",Other,1,0,10898000.0,0.0,10898000.0
ISR,Israel,Other,80,63,1667400382.372,6638713388.714001,8306113771.086
ABW,Aruba,Other,13,19,86837584.63499999,61021539.076,147859123.711
ARE,United Arab Emirates,Middle_East,169,121,78628267901.177,22984119551.293,101612387452.47
COL,Colombia,Latin_America,84,65,13652243695.424997,2144994301.1680002,15797237996.592999
CRI,Costa Rica,Other,30,55,1529177.3650000002,902604538.001,904133715.366
CUW,Cura_o,Other,16,19,58130468.716000006,137302718.299,195433187.015
DOM,Dominican Rep.,Other,38,61,28240279.939000007,2243962147.012,2272202426.951
GRD,Grenada,Other,4,24,26709.992,52562975.31700001,52589685.30900001
GTM,Guatemala,Other,24,48,86210304.439,2010260660.608,2096470965.047
KOR,Rep. of Korea,Asia_Pacific,182,114,21408892775.332005,85637831219.889,107046723995.22101
NLD,Netherlands,Europe,192,140,45501683472.087,42396649952.038994,87898333424.12599
OMN,Oman,Middle_East,84,59,41145635057.54701,2018959456.556,43164594514.10301
PAN,Panama,Other,52,71,239058283.902,1291362594.99,1530420878.892
USA,USA,North_America,193,134,143457613351.836,79439159037.00598,222896772388.84198
_X ,"Areas, nes",Other,64,60,19067959645.236996,70161496770.32297,89229456415.55997
AFG,Afghanistan,Other,8,32,43275805.618,257875257.273,301151062.89100003
IRN,Iran,Middle_East,36,46,9788483026.439,238877943.875,10027360970.314
LVA,Latvia,Other,87,49,567025287.141,873986291.9000002,1441011579.0410004
MOZ,Mozambique,Other,37,62,1178318420.4359999,710634553.5189999,1888952973.955
PAK,Pakistan,Other,32,70,250406027.229,10176015445.106997,10426421472.335997
SGP,Singapore,Asia_Pacific,157,126,29316090552.954002,49214971539.159004,78531062092.113
TJK,Tajikistan,Other,6,36,163332.0,476066119.818,476229451.818
UZB,Uzbekistan,Former_USSR,19,50,998329797.491,811252297.355,1809582094.8460002
AGO,Angola,Africa,46,63,22808257876.21699,919963476.211,23728221352.42799
BEL,Belgium,Europe,186,128,23019412369.23301,21272167521.512,44291579890.74501
BEN,Benin,Other,21,47,45125981.071,363770573.89,408896554.96099997
BFA,Burkina Faso,Other,49,63,9187904.209,960243764.2450004,969431668.4540004
BRA,Brazil,Latin_America,140,69,26334676871.339005,14438804444.395,40773481315.73401
CAN,Canada,North_America,159,110,21320860489.516994,19169336670.784,40490197160.300995
CHL,Chile,Latin_America,35,67,475256362.76399994,7591890550.299001,8067146913.063001
CHN,China,Asia_Pacific,196,114,19135278863.233006,177250726601.97098,196386005465.20398
COD,Dem. Rep. of the Congo,Other,24,69,523401047.13399994,313032555.002,836433602.1359999
COG,Congo,Other,29,43,4231328518.1229987,88251108.84500001,4319579626.9679985
CPV,Cabo Verde,Other,5,28,471484.22,372621375.93899995,373092860.159
ESP,Spain,Europe,166,114,10468893484.634,29057088726.73599,39525982211.36999
FRA,France,Europe,188,124,5593027645.8130045,37061326946.036995,42654354591.85
GAB,Gabon,Other,54,48,3027131366.9090004,152834467.35,3179965834.2590003
GBR,United Kingdom,Europe,183,114,21887099737.760998,32036178618.186996,53923278355.948
GRC,Greece,Other,149,89,6057498056.53,10564270778.732996,16621768835.262997
IDN,Indonesia,Asia_Pacific,87,72,27825392848.16399,14867816644.833,42693209492.996994
IND,India,Asia_Pacific,167,112,21450740651.192005,101587542016.078,123038282667.27
ITA,Italy,Europe,173,98,9338077078.806004,33424610180.993,42762687259.799
JPN,Japan,Asia_Pacific,164,80,4102374064.4189987,104595503258.04097,108697877322.45996
KWT,Kuwait,Middle_East,68,59,46245262678.77,683828746.264,46929091425.034
MAR,Morocco,Other,49,75,170740244.52400002,4987192580.753001,5157932825.277001
MMR,Myanmar,Other,16,53,3628761564.2539997,2805796919.961,6434558484.215
MYS,Malaysia,Asia_Pacific,136,89,37841478480.00802,21888048608.384007,59729527088.39203
NAM,Namibia,Other,52,62,172641631.71499997,570974333.7759998,743615965.4909997
NER,Niger,Other,57,50,220901860.13999996,57416406.249000005,278318266.38899994
NOR,Norway,Europe,88,70,34160371830.81899,3099531868.9769998,37259903699.79599
PHL,Philippines,Other,37,61,335955897.21099997,8216995201.2,8552951098.410999
PRT,Portugal,Other,115,72,2533783319.8250003,6345536207.781003,8879319527.606003
S19,"Other Asia, nes",Other,127,74,3460561484.4170003,40995096744.81499,44455658229.23199
