source,target,weight,data_source
A59,JPN,13896.723,import_reported
JPN,AFG,35001.776,export_mirrored
JPN,AGO,37012.15,import_reported
JPN,AND,272.864,import_reported
JPN,ARE,65454438.258999996,import_reported
JPN,ARG,246491.75,import_reported
JPN,ARM,184403.64,import_reported
JPN,ATG,66.674,import_reported
JPN,AUS,2240882378.572,import_reported
JPN,AUT,580479.143,import_reported
JPN,AZE,544112.73,import_reported
JPN,BDI,146.542,import_reported
JPN,BEL,469245.727,import_reported
JPN,BFA,70785.878,import_reported
JPN,BGD,650185.861,export_mirrored
JPN,BGR,13319.638,import_reported
JPN,BHR,758651.119,import_reported
JPN,BHS,140.0,import_reported
JPN,BIH,33336.93,import_reported
JPN,BLR,697200.0,import_reported
JPN,BLZ,10480.975,import_reported
JPN,BMU,2041.24,import_reported
JPN,BOL,23056.33,import_reported
JPN,BRA,4000530.0,import_reported
JPN,BRB,52109.0,import_reported
JPN,BRN,265661.164,import_reported
JPN,BTN,11370.004,export_mirrored
JPN,CAN,2297816.269,import_reported
JPN,CHE,275331.17,import_reported
JPN,CHL,273142572.6,import_reported
JPN,CHN,645584030.0,import_reported
JPN,CIV,63136.551,import_reported
JPN,CMR,101160.931,import_reported
JPN,COD,4371.513,import_reported
JPN,COG,4156.333,import_reported
JPN,COL,541091.2,import_reported
JPN,CRI,373516.377,import_reported
JPN,CUB,1086.51,import_reported
JPN,CYP,11541.951,import_reported
JPN,CZE,1403288.0,import_reported
JPN,DEU,6302151.059,import_reported
JPN,DNK,9649.712000000001,import_reported
JPN,DOM,50593.292,import_reported
JPN,DZA,279720.03,import_reported
JPN,ECU,229725.04,import_reported
JPN,EGY,1207379.755,import_reported
JPN,ESP,813680.632,import_reported
JPN,EST,79691.012,import_reported
JPN,ETH,4628.632,import_reported
JPN,FIN,206678.336,import_reported
JPN,FJI,31510.218,import_reported
JPN,FRA,1645161.9510000001,import_reported
JPN,FSM,25718.503,export_mirrored
JPN,GAB,6505.331,import_reported
JPN,GBR,18723550.35,import_reported
JPN,GEO,831490.32,import_reported
JPN,GHA,26630.946,import_reported
JPN,GRC,587.309,import_reported
JPN,GRD,11369.989,import_reported
JPN,GRL,6983.11,import_reported
JPN,GTM,123891.0,import_reported
JPN,GUM,123517656.7,export_mirrored
JPN,GUY,23519.087,import_reported
JPN,HKG,816612760.7,import_reported
JPN,HND,108150.29,import_reported
JPN,HRV,67.0,import_reported
JPN,HUN,149266.0,import_reported
JPN,IDN,27867877.0,import_reported
JPN,IND,15131766.693,import_reported
JPN,IRL,37847.703,import_reported
JPN,IRN,771935.0,import_reported
JPN,IRQ,1401587.05,export_mirrored
JPN,ISL,36635.348,import_reported
JPN,ISR,615000.0,import_reported
JPN,ITA,550902.496,import_reported
JPN,JAM,176274.88,import_reported
JPN,JOR,233109.908,import_reported
JPN,KAZ,4685505.24,import_reported
JPN,KEN,590379.059,import_reported
JPN,KGZ,256615.0,import_reported
JPN,KHM,188152.31,import_reported
JPN,KIR,23543.771,import_reported
JPN,KNA,29160.997,import_reported
JPN,KOR,666357549.0,import_reported
JPN,KWT,1316100.284,import_reported
JPN,LAO,3049.0,import_reported
JPN,LBN,188487.394,import_reported
JPN,LBR,452.0,import_reported
JPN,LCA,62398.689,import_reported
JPN,LKA,2563848.1199999996,import_reported
JPN,LTU,48.0,import_reported
JPN,LUX,30484.114,import_reported
JPN,LVA,483327.712,export_mirrored
JPN,MAC,1368685.565,import_reported
JPN,MAR,77565.166,import_reported
JPN,MDA,265936.0,import_reported
JPN,MDG,904.984,import_reported
JPN,MDV,16606.622,import_reported
JPN,MEX,197574631.0,import_reported
JPN,MHL,17638353.7,export_mirrored
JPN,MKD,100803.3,import_reported
JPN,MLI,191.409,import_reported
JPN,MMR,3465054.14,import_reported
JPN,MNE,66536.073,import_reported
JPN,MNG,1129994.34,import_reported
JPN,MNP,11502377.35,export_mirrored
JPN,MOZ,18849.982,import_reported
JPN,MRT,1828174.235,import_reported
JPN,MUS,564220.884,import_reported
JPN,MWI,305815.126,import_reported
JPN,MYS,229271228.355,import_reported
JPN,NAM,71614.109,import_reported
JPN,NCL,1899.459,export_mirrored
JPN,NER,8041.971,import_reported
JPN,NGA,4350.545,import_reported
JPN,NIC,177799.79,import_reported
JPN,NLD,10046513.77,import_reported
JPN,NOR,647424.103,import_reported
JPN,NPL,171833.981,import_reported
JPN,NZL,89306983.39,import_reported
JPN,OMN,2775014.055,import_reported
JPN,PAK,3736322.157,import_reported
JPN,PAN,474563.0,import_reported
JPN,PER,22242773.6,import_reported
JPN,PHL,279397548.0,import_reported
JPN,PLW,3228.189,export_mirrored
JPN,PNG,14562.522,export_mirrored
JPN,POL,846456.0,import_reported
JPN,PRT,305.097,import_reported
JPN,PRY,165188.0,import_reported
JPN,PSE,866.317,import_reported
JPN,PYF,4328.066,import_reported
JPN,QAT,2946338.037,import_reported
JPN,ROU,214461.56,import_reported
JPN,RUS,45898427.78,import_reported
JPN,RWA,580896.344,import_reported
JPN,S19,143550869.21,import_reported
JPN,SAU,14615506.935,import_reported
JPN,SDN,1138794.0,import_reported
JPN,SGP,1462366531.328,import_reported
JPN,SLB,32940.99,import_reported
JPN,SLE,19059.405,import_reported
JPN,SLV,89600.85,import_reported
JPN,SRB,51325.0,import_reported
JPN,SUR,8565.279,import_reported
JPN,SVK,129610.56,import_reported
JPN,SVN,115535.24,import_reported
