country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
ABW,Aruba,Other,23,21,228738249.05500004,186646939.532,415385188.587
BEL,Belgium,Europe,184,124,33378329510.844,34417291306.852,67795620817.696
CAN,Canada,North_America,157,100,25010393788.551,28094855498.960003,53105249287.511
CHL,Chile,Latin_America,30,66,650204597.376,8898495262.184002,9548699859.560001
CIV,C_e d'Ivoire,Other,73,70,2016259891.3320003,1738112054.788,3754371946.1200004
COL,Colombia,Latin_America,75,67,21524205248.204,5146396659.839,26670601908.043
CUW,Cura_o,Other,34,33,964143656.962,1023053060.926,1987196717.888
DOM,Dominican Rep.,Other,46,53,456297415.67300004,2964775451.8539996,3421072867.5269995
FRA,France,Europe,181,136,9638547754.609999,57893087581.1,67531635335.71
GRD,Grenada,Other,6,27,57574.37100000001,67299254.00999999,67356828.381
HND,Honduras,Other,14,45,107466930.386,1303822990.039,1411289920.425
KOR,Rep. of Korea,Asia_Pacific,170,108,30538194642.08101,101610187891.45801,132148382533.53902
NIC,Nicaragua,Other,14,42,15728994.683,747843568.802,763572563.485
NLD,Netherlands,Europe,193,164,62234889759.98901,56127312534.22903,118362202294.21805
PAN,Panama,Other,49,74,751949849.6669998,2126382534.3459997,2878332384.0129995
PER,Peru,Latin_America,67,62,2107547829.1089997,4189608209.0329995,6297156038.141999
PRY,Paraguay,Other,11,41,64503397.71,1369046414.3270001,1433549812.0370002
SDN,Sudan,Other,10,58,839158409.716,216089418.13300002,1055247827.849
SGP,Singapore,Asia_Pacific,153,111,41529554063.80901,64458033605.046005,105987587668.85501
SLV,El Salvador,Other,20,49,46955437.452,1309984351.917,1356939789.369
SUR,Suriname,Other,7,29,161968008.192,234124290.90599996,396092299.09799993
USA,USA,North_America,192,137,97058741804.53104,123955513664.97998,221014255469.51102
VEN,Venezuela,Latin_America,43,38,34059137638.295006,2511896929.306,36571034567.601006
_X ,"Areas, nes",Other,66,67,11035907812.716002,78605827828.455,89641735641.171
AFG,Afghanistan,Other,6,31,65004094.166,404852564.23200005,469856658.39800006
BFA,Burkina Faso,Other,35,62,24576930.411000002,791718037.404,816294967.815
IND,India,Asia_Pacific,157,116,26560171180.887,102311429432.537,128871600613.42401
ITA,Italy,Europe,167,101,12279320766.051004,49364875122.25802,61644195888.30902
NGA,Nigeria,Africa,89,70,51421838409.17802,6195968702.367003,57617807111.54502
PAK,Pakistan,Other,36,62,592652397.668,9906374687.074001,10499027084.742
AGO,Angola,Africa,39,57,34683701209.95999,1433988788.1929998,36117689998.15299
ARE,United Arab Emirates,Middle_East,154,105,92161700184.006,1583375195.5360003,93745075379.54199
AUS,Australia,Asia_Pacific,129,81,68176393601.419,21106110142.787,89282503744.206
AUT,Austria,Other,147,73,3229348681.246001,10076879876.607998,13306228557.853998
BRA,Brazil,Latin_America,96,74,15737902329.189,25378947012.684998,41116849341.87399
CHN,China,Asia_Pacific,194,113,14082665973.947998,162886003949.40198,176968669923.34998
COD,Dem. Rep. of the Congo,Other,23,77,343588868.0399999,476017488.20999986,819606356.2499998
COG,Congo,Other,34,63,4602012799.827,487419541.3439998,5089432341.171
DEU,Germany,Europe,180,107,26832312001.704002,62291358844.361984,89123670846.06598
DNK,Denmark,Europe,127,73,4262793366.630001,5121003731.646999,9383797098.277
ESP,Spain,Europe,158,116,12624440064.904001,41569107781.80302,54193547846.707016
FIN,Finland,Other,112,63,4106211158.3760004,6832532528.1449995,10938743686.521
GBR,United Kingdom,Europe,174,121,29504833908.88701,51814641351.58299,81319475260.47
IDN,Indonesia,Asia_Pacific,87,68,36366284139.018,24396364107.385,60762648246.403
JPN,Japan,Asia_Pacific,164,89,9811565842.274,126772071528.649,136583637370.923
MHL,Marshall Isds,Other,12,32,12265244.097,407000373.84799993,419265617.94499993
MYS,Malaysia,Asia_Pacific,126,92,37018480306.54099,20948612485.34,57967092791.881
NAM,Namibia,Other,64,48,110518164.05100003,1109443833.095,1219961997.1460001
NOR,Norway,Europe,90,74,45853889078.96298,2718794064.4990005,48572683143.46198
O19,"Oceania, nes",Other,0,2,0.0,350868534.1,350868534.1
PRT,Portugal,Other,105,68,3936213262.2920003,8454942782.955999,12391156045.248
ROU,Romania,Other,83,62,2183206657.2869997,3948789609.0,6131996266.287
S19,"Other Asia, nes",Other,128,78,7941415628.794999,36894493001.668,44835908630.463
SEN,Senegal,Other,41,60,763841977.07,1285884384.158,2049726361.2280002
STP,Sao Tome and Principe,Other,0,13,0.0,215029.49800000002,215029.49800000002
THA,Thailand,Asia_Pacific,117,84,5681915430.323,29224512972.462997,34906428402.785995
ZAF,South Africa,Africa,145,112,9609629371.360998,12958549878.276003,22568179249.637
ALB,Albania,Other,28,38,286770514.075,321772184.23,608542698.3050001
BGR,Bulgaria,Other,105,56,1730577644.1089997,4133678744.015,5864256388.124
BIH,Bosnia Herzegovina,Other,30,48,67978575.48099999,1123890616.75,1191869192.231
CYP,Cyprus,Other,40,64,1325448331.9129994,1513264054.0090005,2838712385.922
GRC,Greece,Other,147,75,5787815369.68,12005508889.964,17793324259.644
HRV,Croatia,Other,54,51,874108451.7709998,2286496965.347,3160605417.118
LBN,Lebanon,Other,54,67,36616106.03300001,3779655884.443,3816271990.476
LKA,Sri Lanka,Other,24,48,209046510.393,2605766537.401,2814813047.794
MKD,North Macedonia,Other,37,50,12644347.564,540890583.8100003,553534931.3740003
MLT,Malta,Other,61,66,2403725259.2650003,1815864657.3330002,4219589916.5980005
MNE,Montenegro,Other,11,43,15892202.092,165840510.48000002,181732712.57200003
SAU,Saudi Arabia,Middle_East,98,68,133360415206.38998,731288219.87,134091703426.25998
SRB,Serbia,Other,63,56,178894047.036,1831108448.54,2010002495.576
SVN,Slovenia,Other,70,63,823415747.4230001,2395964427.7799997,3219380175.203
TUR,T_kiye,Other,176,89,4109732550.0739994,14325457620.34,18435190170.414
