country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
A59,"North America and Central America, nes",Other,1,1,447.0,12165523285.0,12165523732.0
MEX,Mexico,North_America,69,48,48543976289.001,27313316261.945,75857292550.946
ABW,Aruba,Other,6,16,2740875.235,204332450.113,207073325.34800002
BEL,Belgium,Europe,181,149,53603292048.93101,32492790106.21599,86096082155.147
GRD,Grenada,Other,8,29,4127.755,104698138.86200002,104702266.61700001
GUY,Guyana,Other,46,46,22308510272.345,1053804949.5790001,23362315221.924
KOR,Rep. of Korea,Asia_Pacific,169,106,53290620072.001976,131727109171.19301,185017729243.19498
NLD,Netherlands,Europe,181,159,63563270945.07996,94991026255.84702,158554297200.92697
SAU,Saudi Arabia,Middle_East,75,74,79857593623.34499,12852215232.918005,92709808856.26299
AFG,Afghanistan,Other,9,13,105741373.983,321868316.59000003,427609690.573
BFA,Burkina Faso,Other,50,62,53872446.607,2467881614.942999,2521754061.5499988
CAN,Canada,North_America,142,104,43927315463.88501,33546040731.62201,77473356195.50702
FRA,France,Europe,184,146,14340068613.887999,92992574765.274,107332643379.162
GBR,United Kingdom,Europe,164,100,33167152293.867992,74844128182.85999,108011280476.72798
IND,India,Asia_Pacific,165,115,56267745534.93299,111002944712.37595,167270690247.30893
PAK,Pakistan,Other,37,65,792734435.6989998,17519307020.296,18312041455.995003
POL,Poland,Other,139,93,3329148576.7649994,26784112474.195,30113261050.96
TUR,T_kiye,Other,187,96,10752563944.035,28356806874.072002,39109370818.107
UZB,Uzbekistan,Former_USSR,57,58,2259139828.3449993,5765114618.910999,8024254447.255999
AGO,Angola,Africa,26,28,33098284365.227993,1124532554.8689997,34222816920.096992
BGR,Bulgaria,Other,86,84,4037638543.3669996,5990076206.700001,10027714750.067001
BIH,Bosnia Herzegovina,Other,39,61,12331605.026,1645561555.0520003,1657893160.0780003
BRA,Brazil,Latin_America,152,74,37434483986.04902,33203056659.489002,70637540645.53802
CHN,China,Asia_Pacific,203,111,38224763266.187,228649973653.434,266874736919.62097
CZE,Czechia,Other,106,82,1696078736.496,11303232832.078,12999311568.574
DEU,Germany,Europe,188,116,26084265731.712997,81625691166.72597,107709956898.43896
DOM,Dominican Rep.,Other,36,60,18615678.985999994,5332442444.705999,5351058123.691999
ESP,Spain,Europe,154,115,19828217778.831005,57236805103.628,77065022882.459
GRC,Greece,Other,144,80,13620969844.23301,22257955778.760994,35878925622.994
ITA,Italy,Europe,158,101,18822474280.046013,66489226237.35198,85311700517.398
MUS,Mauritius,Other,20,61,8046951.6899999995,1427525202.979,1435572154.6690001
MYS,Malaysia,Asia_Pacific,138,88,57561927031.55898,47627665529.55601,105189592561.11499
NAM,Namibia,Other,71,72,311615489.99999994,1400519996.0650005,1712135486.0650005
PRT,Portugal,Other,111,68,4669487633.295,10761490849.678,15430978482.973
SRB,Serbia,Other,67,70,669032752.3679999,3670027757.86,4339060510.228
THA,Thailand,Asia_Pacific,125,90,8178374923.292997,48572340747.80102,56750715671.09402
USA,USA,North_America,181,111,319231050207.15405,140711009236.495,459942059443.64905
ZAF,South Africa,Africa,140,118,10399033097.437002,18639579926.299004,29038613023.736008
AIA,Anguilla,Other,3,7,1490221.746,38567554.261,40057776.007
MSR,Montserrat,Other,1,9,633.341,7869577.559,7870210.9
PER,Peru,Latin_America,61,67,4465328163.894,8964515752.577002,13429843916.471
PRY,Paraguay,Other,6,48,77254888.36400001,2206898436.641,2284153325.0049996
ALB,Albania,Other,46,43,165854728.07700002,679149025.8719999,845003753.9489999
AUT,Austria,Other,132,86,2894642226.433001,13285855573.888002,16180497800.321003
BLZ,Belize,Other,5,32,38185.464,209572283.47,209610468.934
CHE,Switzerland,Other,134,78,1020911464.6950003,8612337440.443996,9633248905.138996
CYP,Cyprus,Other,37,65,1738566847.2049997,2590434783.4240007,4329001630.629001
DNK,Denmark,Europe,118,78,3545186159.561,6675295778.663999,10220481938.224998
ECU,Ecuador,Latin_America,41,54,10543884600.668,4801724132.828,15345608733.495998
EST,Estonia,Other,79,62,688774416.8239999,1395234468.2539997,2084008885.0779996
FIN,Finland,Other,96,62,5316171499.607,10293149192.707,15609320692.314001
GEO,Georgia,Other,40,56,166048813.527,1759651550.885,1925700364.412
HRV,Croatia,Other,63,60,898912690.677,5682482544.726,6581395235.403
IRL,Ireland,Other,88,80,631729137.1369998,8236486743.542995,8868215880.679995
ISR,Israel,Other,60,63,5084541314.0529995,9575033530.975,14659574845.028
LKA,Sri Lanka,Other,63,52,302793165.00299996,3921741121.4389997,4224534286.4419994
LTU,Lithuania,Other,124,63,4470553692.675001,7180637282.966,11651190975.641
LUX,Luxembourg,Other,85,52,101741617.08899996,1845115790.5129995,1946857407.6019995
MKD,North Macedonia,Other,42,55,15047544.815,1044985334.2459999,1060032879.061
MLT,Malta,Other,38,62,1842390842.4069998,1625433399.0380006,3467824241.4450006
MNE,Montenegro,Other,16,46,14145556.991,351341501.199,365487058.19
PAN,Panama,Other,49,62,124273514.78799999,5251202574.028,5375476088.816
ROU,Romania,Other,87,74,3351690536.295,8909897635.594002,12261588171.889002
SVK,Slovakia,Other,72,67,2558443571.5939994,7182666993.528999,9741110565.123
SVN,Slovenia,Other,71,65,1964919430.1079998,4161470177.7809997,6126389607.889
SWE,Sweden,Europe,146,78,9688439358.278994,18499413974.496,28187853332.774994
TUN,Tunisia,Other,30,37,1019244939.0120002,1201766790.589,2221011729.6010003
UKR,Ukraine,Other,108,69,371074144.7810001,7891754785.497,8262828930.278
AND,Andorra,Other,6,12,2339880.636,119800955.151,122140835.787
SLV,El Salvador,Other,27,57,174058061.01699996,2308163690.061,2482221751.078
ARE,United Arab Emirates,Middle_East,86,64,97354915682.602,10562833395.560999,107917749078.16301
ARG,Argentina,Latin_America,35,57,8097979950.318997,3077810157.969,11175790108.287998
ARM,Armenia,Other,11,51,1319061.58,1028987006.646,1030306068.2260001
ATG,Antigua and Barbuda,Other,26,35,87715047.72800002,54638960.495,142354008.22300002
AUS,Australia,Asia_Pacific,108,76,96376426457.85904,38425065255.09302,134801491712.95206
AZE,Azerbaijan,Former_USSR,87,59,20572620575.748005,1836144675.4930003,22408765251.241005
BOL,Bolivia (Plurinational State of),Other,22,36,1878286801.4459996,2870446751.8219995,4748733553.268
BRB,Barbados,Other,16,46,172869998.227,735205009.3010001,908075007.5280001
CHL,Chile,Latin_America,39,69,1307831748.518,15842409390.53,17150241139.048
EGY,Egypt,Africa,112,74,11450973903.060001,16862277671.759007,28313251574.819008
FJI,Fiji,Other,21,34,298133460.848,709248674.5040001,1007382135.352
GTM,Guatemala,Other,30,67,134266120.701,4684817612.0,4819083732.701
HKG,"China, Hong Kong SAR",Other,77,57,331625199.71900004,13977420236.510998,14309045436.229998
HUN,Hungary,Other,108,60,1425837898.197,9193549652.67,10619387550.867
ISL,Iceland,Other,72,84,91927332.952,1104161706.4089997,1196089039.3609996
JPN,Japan,Asia_Pacific,139,78,6750161314.662002,87344317667.93602,94094478982.59802
KGZ,Kyrgyzstan,Other,65,51,347342367.938,1243270865.088,1590613233.026
LVA,Latvia,Other,86,54,727571478.3200002,2063364760.7180004,2790936239.0380006
MDA,Rep. of Moldova,Other,16,56,6407070.0879999995,1411195448.433,1417602518.5210001
MDV,Maldives,Other,4,42,15069269.765,753820046.708,768889316.4729999
MMR,Myanmar,Other,10,36,3256707733.0059996,4460250587.106,7716958320.1119995
NGA,Nigeria,Africa,67,71,50659166848.575005,15318943738.411993,65978110586.987
NOR,Norway,Europe,84,70,82294489954.36597,5645888772.575,87940378726.94096
NZL,New Zealand,Other,65,59,974576329.3289999,6147846182.228997,7122422511.557997
PHL,Philippines,Other,49,61,963208888.0160002,20057574371.779,21020783259.795
SUR,Suriname,Other,10,29,156474898.25399998,225262644.846,381737543.09999996
TGO,Togo,Other,26,51,281845508.56499994,352093242.14,633938750.7049999
TTO,Trinidad and Tobago,Other,60,50,5947304305.502,1156696469.0389998,7104000774.540999
ZWE,Zimbabwe,Other,11,45,13626755.330999998,1776968911.4389997,1790595666.7699997
URY,Uruguay,Other,10,36,47572738.242,1446286751.599,1493859489.841
_X ,"Areas, nes",Other,39,43,11456017761.077997,13719103717.752998,25175121478.830994
BLR,Belarus,Other,12,31,145743545.868,155448049.90399995,301191595.77199996
CUW,Cura_o,Other,12,16,22054913.056,421526156.945,443581070.001
IRN,Iran,Middle_East,22,26,942592464.5350001,42746209.940000005,985338674.4750001
RUS,Russian Federation,Former_USSR,57,32,107028432054.19702,646159041.715,107674591095.91202
ATA,Antarctica,Other,2,4,237140.76,4828196.962,5065337.722
BHS,Bahamas,Other,18,31,1606016995.885,3638856388.082,5244873383.967
CYM,Cayman Isds,Other,8,19,131475803.59799999,250873845.522,382349649.12
DMA,Dominica,Other,2,12,215.267,14933875.444999998,14934090.712
KNA,Saint Kitts and Nevis,Other,5,17,2056.178,55091413.982999995,55093470.161
LCA,Saint Lucia,Other,6,16,41047264.189,895501156.0370001,936548420.2260001
MHL,Marshall Isds,Other,13,27,74425416.322,2110843634.234,2185269050.5559998
SXM,Sint Maarten,Other,6,9,15317.903,95797454.64,95812772.543
TCA,Turks and Caicos Isds,Other,3,7,14703.272,47870294.924,47884998.196
VCT,Saint Vincent and the Grenadines,Other,4,14,20193.485,38491741.727,38511935.212
VGB,Br. Virgin Isds,Other,6,12,50148498.421000004,66851927.322000004,117000425.743
BGD,Bangladesh,Other,20,32,78701597.56999998,5413303655.377999,5492005252.947999
BRN,Brunei Darussalam,Other,15,19,6610045183.344999,1381660444.2030003,7991705627.547999
CCK,Cocos Isds,Other,0,2,0.0,225964.521,225964.521
CIV,C_e d'Ivoire,Other,19,34,2003711569.8539996,2787340097.012999,4791051666.866999
COK,Cook Isds,Other,2,10,243.134,38332586.653,38332829.787
COL,Colombia,Latin_America,50,43,20687270163.222,5772534437.273,26459804600.495
CPV,Cabo Verde,Other,5,16,18477.901,176703440.988,176721918.889
CXR,Christmas Isds,Other,2,3,434.989,17034556.766999997,17034991.755999997
GAB,Gabon,Other,16,26,4379606064.797001,57426394.954,4437032459.751001
GHA,Ghana,Other,28,40,4017785756.0110006,1480816765.347,5498602521.358001
IDN,Indonesia,Asia_Pacific,58,46,40758909660.597984,15020248247.565998,55779157908.16399
KEN,Kenya,Other,14,38,832512.705,1787406402.0199995,1788238914.7249994
KHM,Cambodia,Other,8,24,921742.145,1850950864.476,1851872606.621
KIR,Kiribati,Other,1,8,38.0,3373809.8919999995,3373847.8919999995
LAO,Lao People's Dem. Rep.,Other,5,10,16459159.364,1302815981.82,1319275141.184
MNG,Mongolia,Other,3,36,8597773848.914,106430180.528,8704204029.442
NCL,New Caledonia,Other,6,20,131552.022,76278822.596,76410374.618
NFK,Norfolk Isds,Other,0,3,0.0,3589132.2939999998,3589132.2939999998
NPL,Nepal,Other,3,19,87169.722,2064541119.9310002,2064628289.653
NRU,Nauru,Other,2,7,489.961,2484206.413,2484696.3740000003
PNG,Papua New Guinea,Other,10,17,5109431936.839001,196023212.191,5305455149.030001
PYF,French Polynesia,Other,8,26,149967.464,97282982.63400002,97432950.09800002
S19,"Other Asia, nes",Other,73,50,6162432919.581999,19827827343.885006,25990260263.467003
SEN,Senegal,Other,16,39,1230915521.139,1783939194.5069995,3014854715.6459994
SGP,Singapore,Asia_Pacific,82,57,36040301836.134995,50822115213.39001,86862417049.525
SLB,Solomon Isds,Other,3,10,8872.49,8378413.748999999,8387286.238999999
TLS,Timor-Leste,Other,2,6,64161039.18,14178194.367999999,78339233.548
TON,Tonga,Other,3,7,1130046.2200000002,53337355.097,54467401.317
TUV,Tuvalu,Other,3,10,1224.8999999999999,15636136.358000001,15637361.258000001
TZA,United Rep. of Tanzania,Other,16,32,150091207.063,3082275651.9889994,3232366859.0519996
VNM,Viet Nam,Other,49,43,1748275870.7859995,10056849256.91,11805125127.696
VUT,Vanuatu,Other,4,16,72194.343,98500121.895,98572316.23799999
WLF,Wallis and Futuna Isds,Other,1,6,227.56,12970638.095999999,12970865.656
WSM,Samoa,Other,1,8,60214.853,5597448.174,5657663.027
X1 ,Bunkers,Other,2,20,309204849.653,22571350117.267006,22880554966.920006
ZMB,Zambia,Other,5,22,24391.717,127185953.08299997,127210344.79999997
BHR,Bahrain,Middle_East,35,33,4414071918.531,57976164.722,4472048083.253
COD,Dem. Rep. of the Congo,Other,11,26,602307565.613,135257542.15199998,737565107.765
CUB,Cuba,Other,3,29,9891530.086000001,70102565.47,79994095.556
DJI,Djibouti,Other,2,19,66846.554,356097427.666,356164274.22
DZA,Algeria,Africa,44,34,41269557831.37301,159817523.865,41429375355.23801
ERI,Eritrea,Other,1,9,870.643,3148557.6619999995,3149428.3049999997
FRO,Faroe Isds,Other,6,16,7698109.916,162454724.426,170152834.342
GIN,Guinea,Other,7,28,48078142.606,141476665.378,189554807.984
IRQ,Iraq,Middle_East,32,35,40197927665.734,712065555.0930002,40909993220.827
JAM,Jamaica,Other,13,27,61803431.25399999,1228329393.751,1290132825.0049999
JOR,Jordan,Other,15,36,345179.17799999996,639748952.732,640094131.91
KAZ,Kazakhstan,Former_USSR,43,42,41967847846.576,306689280.28099996,42274537126.856995
KWT,Kuwait,Middle_East,53,36,52008192630.370995,640530237.138,52648722867.508995
LBN,Lebanon,Other,13,37,2553410.314,2610093836.691,2612647247.005
LBY,Libya,Africa,36,41,28621516862.722004,3972240225.736001,32593757088.458004
MAC,"China, Macao SAR",Other,4,19,2220503.94,85716181.469,87936685.409
MAR,Morocco,Other,16,43,23664206.691999998,5016655907.338,5040320114.030001
MDG,Madagascar,Other,6,21,40444.113,58683152.62899999,58723596.74199999
MRT,Mauritania,Other,5,23,1944.9060000000002,74321443.79500002,74323388.70100002
NIC,Nicaragua,Other,9,30,3463301.0379999997,1364234427.349,1367697728.387
OMN,Oman,Middle_East,39,39,20452300185.328,1932232144.1,22384532329.427998
PSE,State of Palestine,Other,0,10,0.0,26386620.543,26386620.543
QAT,Qatar,Middle_East,49,40,67635931686.42001,314360304.41300005,67950291990.833015
RWA,Rwanda,Other,4,16,60174.458,69730272.17499998,69790446.63299999
SMR,San Marino,Other,3,16,63956.905,21475806.792000003,21539763.697000004
TJK,Tajikistan,Other,6,26,30238315.058,79726085.258,109964400.316
TKM,Turkmenistan,Former_USSR,15,24,12347597383.144,44668320.66899999,12392265703.813
UGA,Uganda,Other,7,20,5959.015,18502316.663,18508275.678
VEN,Venezuela,Latin_America,18,29,10165355909.404,2285636729.322,12450992638.726
XX ,Special Categories,Other,2,4,3110005711.699,3148907203.213,6258912914.912
YEM,Yemen,Other,0,21,0.0,62351529.679,62351529.679
BMU,Bermuda,Other,5,18,386126.63,152421881.099,152808007.729
GMB,Gambia,Other,6,16,9025.078999999998,6764221.664,6773246.743
BDI,Burundi,Other,1,8,2293.71,1408314.636,1410608.346
BEN,Benin,Other,9,16,1954784.791,52422876.857999995,54377661.649
BES,Bonaire,Other,4,10,21659900.213,310567592.89199996,332227493.10499996
BWA,Botswana,Other,5,11,36650854.716000006,906331775.5239999,942982630.2399999
CMR,Cameroon,Other,18,30,3423304293.3789997,302135577.02199996,3725439870.4009995
COG,Congo,Other,17,24,5450723917.524999,34493793.475999996,5485217711.0009985
COM,Comoros,Other,4,10,960.6769999999999,4983404.745999999,4984365.4229999995
CRI,Costa Rica,Other,34,33,3415090.6750000003,2275921429.902,2279336520.577
E19,"Other Europe, nes",Other,21,13,2478830331.167,5317380089.371,7796210420.538
ETH,Ethiopia,Other,4,21,7764.081,200033821.477,200041585.558
