country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
ABW,Aruba,Other,26,28,4142203417.8729997,1816409674.361,5958613092.233999
ARG,Argentina,Latin_America,47,65,4929312041.1449995,8501913310.48,13431225351.625
BRA,Brazil,Latin_America,85,81,31101914587.391994,41309694084.9,72411608672.29199
CAN,Canada,North_America,161,101,42340960819.988,51534590053.369,93875550873.357
COL,Colombia,Latin_America,85,59,36519928090.557,3846876907.962,40366804998.519
CRI,Costa Rica,Other,31,55,36689263.98,2251334433.84,2288023697.82
CUW,Cura_o,Other,49,33,2712184676.1619997,2529817061.3770003,5242001737.539
DOM,Dominican Rep.,Other,32,59,200251691.937,4484637432.48,4684889124.417
ESP,Spain,Europe,151,111,17070702027.323002,77435067280.61201,94505769307.93501
FRA,France,Europe,185,123,17394257399.092003,111668810595.22801,129063067994.32
GBR,United Kingdom,Europe,178,123,61770044091.198,60294787821.26299,122064831912.461
IND,India,Asia_Pacific,163,122,49934318499.714,131619621015.236,181553939514.94998
ISR,Israel,Other,82,61,4246045964.003,16478949783.0,20724995747.003
KOR,Rep. of Korea,Asia_Pacific,166,103,48855853342.17901,138746732798.67102,187602586140.85004
KWT,Kuwait,Middle_East,75,63,93660914876.21,172752689.11,93833667565.32
NLD,Netherlands,Europe,180,128,59631347573.94701,97927721886.42398,157559069460.37097
PAN,Panama,Other,49,67,1756672667.9080002,3172451137.262,4929123805.17
PER,Peru,Latin_America,44,57,5228598613.734,5906461905.2300005,11135060518.964
ROU,Romania,Other,98,62,2843011847.0779996,7778286845.0,10621298692.078
SDN,Sudan (...2011),Other,22,57,12708706211.635002,941191826.297,13649898037.932003
SGP,Singapore,Asia_Pacific,139,101,65774112117.08302,118835135064.83495,184609247181.91797
SUR,Suriname,Other,17,32,226792405.444,396469338.272,623261743.7160001
TTO,Trinidad and Tobago,Other,80,46,13401163805.345,3728095256.9100003,17129259062.255
USA,USA,North_America,193,129,93669285265.54198,230406787055.491,324076072321.03296
VEN,Venezuela,Latin_America,59,44,69200764205.71301,1047006874.4169999,70247771080.13002
ZAF,South Africa,Africa,144,97,11996028451.464005,20479528506.022987,32475556957.48699
_X ,"Areas, nes",Other,57,64,23011864608.522,81340966859.10202,104352831467.62402
AFG,Afghanistan,Other,5,43,36761282.131,2377208489.362,2413969771.493
ARE,United Arab Emirates,Middle_East,147,98,106382245078.71698,2203259856.8,108585504935.51698
PAK,Pakistan,Other,36,58,867388353.8479999,14772643424.525,15640031778.373
AGO,Angola,Africa,31,70,39635838165.735,2470270387.35,42106108553.085
BEL,Belgium,Europe,176,111,47411017929.178,40970151150.59801,88381169079.776
BFA,Burkina Faso,Other,37,60,19676553.894999996,676804650.1550001,696481204.0500001
CMR,Cameroon,Other,32,54,2285413893.8269997,109300759.562,2394714653.3889995
COG,Congo,Other,40,49,10815755846.611998,144149594.608,10959905441.219997
DEU,Germany,Europe,175,119,33360238345.700996,68319386612.172005,101679624957.873
ECU,Ecuador,Latin_America,37,58,14085385669.9,3720266124.548,17805651794.447998
GHA,Ghana,Other,40,63,3258787270.789,1016714018.28,4275501289.0690002
IDN,Indonesia,Asia_Pacific,81,70,66933835291.03099,40446625620.012,107380460911.043
ITA,Italy,Europe,169,102,22622084156.829002,105058011154.54199,127680095311.371
JPN,Japan,Asia_Pacific,170,84,14821857156.857,192169744440.889,206991601597.746
LTU,Lithuania,Other,77,50,7224019604.145,9873260976.609,17097280580.754
MEX,Mexico,North_America,87,80,14596268159.027,11182835458.58,25779103617.607002
MYS,Malaysia,Asia_Pacific,117,76,56405276952.167,22051360222.917,78456637175.084
NAM,Namibia,Other,70,30,86837355.597,608598491.421,695435847.018
NER,Niger,Other,13,44,313036079.669,320583291.922,633619371.5910001
NGA,Nigeria,Africa,101,85,91217617629.515,6238698185.257,97456315814.772
PRT,Portugal,Other,95,71,3718618605.238,13722722700.659998,17441341305.898
S19,"Other Asia, nes",Other,130,77,13056490818.340998,74369638862.74701,87426129681.08801
STP,Sao Tome and Principe,Other,5,13,5097538.0,20007990.0,25105528.0
SWE,Sweden,Europe,152,83,11136549943.807,23846117978.809998,34982667922.617
AIA,Anguilla,Other,2,5,4505159.0,6055019.014,10560178.014
PNG,Papua New Guinea,Other,16,49,1517356699.768,540503125.0,2057859824.768
ALB,Albania,Other,31,48,351726612.964,677498799.647,1029225412.611
BGR,Bulgaria,Other,110,52,3228677007.0210004,7752590101.0,10981267108.021
BLZ,Belize,Other,11,32,174342518.155,2830591174.8110003,3004933692.9660006
COM,Comoros,Other,3,20,20633.255,6898285.263,6918918.518
CYP,Cyprus,Other,40,61,1537813155.646,2634656510.978,4172469666.624
CZE,Czechia,Other,107,78,2768447174.405,12641444734.0,15409891908.405
EST,Estonia,Other,75,55,1541848035.8520002,3139600004.656,4681448040.508
GRC,Greece,Other,151,81,7819659667.853001,20115048690.878002,27934708358.731003
HUN,Hungary,Other,99,49,2296733470.8120003,10944072784.316,13240806255.128
KNA,Saint Kitts and Nevis,Other,6,22,15892.0,630951342.405,630967234.405
LBR,Liberia,Other,15,43,144893280.641,1415237900.8520002,1560131181.4930003
MKD,North Macedonia,Other,30,47,11941754.052000001,1143908972.338,1155850726.39
MLT,Malta,Other,50,63,3023925915.132,2877017568.7710004,5900943483.903
MNE,Montenegro,Other,12,41,18057321.0,273984542.0,292041863.0
POL,Poland,Other,122,66,4312927907.412002,25533909357.0,29846837264.412003
SEN,Senegal,Other,40,57,737637763.757,1849924639.656,2587562403.413
SRB,Serbia,Other,60,55,225180243.067,3196430356.0,3421610599.067
SWZ,Eswatini,Other,18,10,40588790.442999996,275558515.223,316147305.666
TGO,Togo,Other,19,52,128864757.43599997,314612409.72,443477167.156
TUR,T_kiye,Other,176,85,4811137390.545,19037049043.38,23848186433.925003
AND,Andorra,Other,11,15,1345021.325,154014756.15,155359777.475
COK,Cook Isds,Other,0,15,0.0,16407857.357,16407857.357
MDA,Rep. of Moldova,Other,16,47,13523913.111,719246527.048,732770440.1589999
MOZ,Mozambique,Other,28,46,883659908.127,1254225572.376,2137885480.5029998
MRT,Mauritania,Other,12,39,215166579.105,1047560209.4679999,1262726788.573
MWI,Malawi,Other,10,30,3124430.1010000003,198387625.375,201512055.476
THA,Thailand,Asia_Pacific,111,87,10030717596.974998,42169073915.086,52199791512.061
WSM,Samoa,Other,6,12,11891733.0,73702407.0,85594140.0
A59,"North America and Central America, nes",Other,0,4,0.0,19241140809.0,19241140809.0
A79,"LAIA, nes",Other,0,2,0.0,4613147094.0,4613147094.0
ARM,Armenia,Other,5,49,7117791.0,783177988.165,790295779.165
AUS,Australia,Asia_Pacific,123,76,91625748675.565,38790054906.818,130415803582.383
AUT,Austria,Other,131,74,5628045704.985001,19162465728.0,24790511432.985
