source,target,weight,data_source
ABW,ARG,24077771.00,import_reported
ABW,BRA,159436473.00,import_reported
ABW,CAN,5416324.00,import_reported
ABW,COL,181809215.00,import_reported
ABW,CRI,6463227.00,import_reported
ABW,CUW,3357.00,export_mirrored
ABW,DOM,43671407.00,import_reported
ABW,ESP,14054182.64,import_reported
ABW,FRA,50154415.00,import_reported
ABW,GBR,3057310.00,import_reported
ABW,IND,1850321.00,import_reported
ABW,ISR,39839000.00,import_reported
ABW,KOR,51543108.00,import_reported
ABW,KWT,8255.00,import_reported
ABW,NLD,8778326.25,import_reported
ABW,PAN,697.00,export_mirrored
ABW,PER,77005978.97,import_reported
ABW,ROU,2829790.00,import_reported
ABW,SDN,251805.00,import_reported
ABW,SGP,99121888.11,import_reported
ABW,SUR,45111.00,import_reported
ABW,TTO,54112563.22,import_reported
ABW,USA,3280071836.00,import_reported
ABW,VEN,680.00,export_mirrored
ABW,ZAF,38600367.68,import_reported
ARG,AGO,181218.00,import_reported
ARG,AUS,65524.00,import_reported
ARG,BEL,1814.92,import_reported
ARG,BLZ,10644.26,import_reported
ARG,BOL,184890902.62,import_reported
ARG,BRA,1568923102.00,import_reported
ARG,CAN,3523.00,import_reported
ARG,CHL,1151536970.81,import_reported
ARG,CHN,319429228.00,import_reported
ARG,COL,14863819.00,import_reported
ARG,CRI,587505.00,import_reported
ARG,CUW,4531348.00,export_mirrored
ARG,DEU,978.00,export_mirrored
ARG,DNK,21222.00,import_reported
ARG,DOM,3821835.00,import_reported
ARG,ECU,73623134.00,import_reported
ARG,ESP,5190.42,import_reported
ARG,ETH,94.00,export_mirrored
ARG,FRA,15584.00,import_reported
ARG,GBR,21027.00,import_reported
ARG,GTM,28839.00,import_reported
ARG,HND,142226.00,import_reported
ARG,IDN,812.00,export_mirrored
ARG,IND,47457.00,import_reported
ARG,ISR,26000.00,import_reported
ARG,JAM,16220.00,import_reported
ARG,JPN,4421.00,import_reported
ARG,KOR,13.00,import_reported
ARG,KWT,130.00,import_reported
ARG,MAR,21316374.00,import_reported
ARG,MDV,206684.00,import_reported
ARG,MEX,1054.00,import_reported
ARG,MUS,33655.00,import_reported
ARG,NGA,423654.00,import_reported
ARG,NIC,2353445.00,import_reported
ARG,NLD,847.38,import_reported
ARG,NPL,93415.00,import_reported
ARG,PER,614503.70,import_reported
ARG,PRT,10971356.00,import_reported
ARG,PRY,247054363.00,import_reported
ARG,SLV,4697225.04,import_reported
ARG,SVN,7935.00,import_reported
ARG,SWE,154.00,import_reported
ARG,TZA,459.00,import_reported
ARG,URY,149189004.00,import_reported
ARG,USA,1169480484.00,import_reported
ARG,VEN,66647.00,import_reported
BRA,ABW,35.00,import_reported
BRA,AGO,778536.00,import_reported
BRA,ARE,3274.00,export_mirrored
BRA,ARG,233977573.00,import_reported
BRA,AUS,192605.00,import_reported
BRA,AUT,178.00,import_reported
BRA,BEL,33729625.13,import_reported
BRA,BGD,143749.00,import_reported
BRA,BHR,367888.00,import_reported
BRA,BHS,28152778.00,export_mirrored
BRA,BOL,148207101.02,import_reported
BRA,BRB,32.00,import_reported
BRA,CAN,633494466.00,import_reported
BRA,CHE,951.00,import_reported
BRA,CHL,2757297537.41,import_reported
BRA,CHN,4884796109.00,import_reported
BRA,CMR,19723.00,export_mirrored
BRA,COG,6928.00,export_mirrored
BRA,COL,4705078.00,import_reported
BRA,CPV,1216.00,import_reported
BRA,CRI,88371.00,import_reported
BRA,CUB,226727.00,export_mirrored
BRA,CUW,1014219997.00,export_mirrored
BRA,CYM,269105796.00,export_mirrored
BRA,CZE,21.00,import_reported
BRA,DEU,274181520.30,import_reported
BRA,DNK,959.00,import_reported
BRA,DOM,426477.00,import_reported
BRA,DZA,881.00,import_reported
BRA,ECU,744795.00,import_reported
BRA,EGY,518.00,export_mirrored
BRA,ESP,446351445.34,import_reported
BRA,ETH,68.86,import_reported
BRA,FRA,496299602.00,import_reported
BRA,GBR,157132902.00,import_reported
BRA,GHA,13420.00,import_reported
BRA,GIN,235.00,export_mirrored
BRA,GMB,28717.00,export_mirrored
BRA,GNQ,1204679.00,export_mirrored
BRA,GRC,3293.00,import_reported
BRA,GTM,166490.00,import_reported
BRA,GUY,413149.00,import_reported
BRA,HND,46592.00,import_reported
BRA,IDN,170.00,import_reported
BRA,IND,2186766699.00,import_reported
BRA,ITA,5054.00,import_reported
BRA,JAM,36551.00,import_reported
BRA,JPN,87985.00,import_reported
BRA,KOR,35306509.00,import_reported
BRA,KWT,3122786.00,export_mirrored
BRA,LBN,4440.00,export_mirrored
BRA,LCA,2941032222.00,export_mirrored
BRA,LKA,793.00,import_reported
BRA,LUX,1845.00,import_reported
BRA,MAR,13540.00,import_reported
BRA,MEX,169237.00,import_reported
BRA,MLT,17326.00,import_reported
BRA,MOZ,3000.00,import_reported
BRA,MYS,894.00,export_mirrored
BRA,NGA,6618141.00,import_reported
BRA,NIC,691.00,import_reported
BRA,NLD,810238075.30,import_reported
BRA,NOR,30781732.00,import_reported
BRA,NZL,3.16,import_reported
BRA,PAN,333042.00,import_reported
BRA,PER,210448043.91,import_reported
BRA,PHL,3161.00,export_mirrored
BRA,PNG,657.00,import_reported
BRA,POL,3490159.00,import_reported
BRA,PRT,1060780441.00,import_reported
BRA,PRY,163708588.00,import_reported
BRA,SAU,75.00,export_mirrored
BRA,SGP,872622226.54,import_reported
BRA,SLV,2653.37,import_reported
BRA,SUR,274321.00,import_reported
BRA,SWE,8324.00,import_reported
BRA,THA,113140170.00,import_reported
BRA,TTO,157520107.46,import_reported
BRA,TUN,30.00,import_reported
BRA,TUR,29499.00,import_reported
BRA,URY,404244166.00,import_reported
BRA,USA,10707684862.00,import_reported
BRA,VEN,6880177.00,import_reported
BRA,YEM,640.00,import_reported
BRA,ZAF,3512.60,import_reported
CAN,ABW,950.00,import_reported
CAN,AFG,21860.00,export_mirrored
