country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
WLF,Wallis and Futuna Isds,Other,1,9,189.00,5912967.00,5913156.00
BLR,Belarus,Other,45,34,2997200681.91,5379892413.00,8377093094.91
FRO,Faroe Isds,Other,3,23,60847.00,119214880.00,119275727.00
LTU,Lithuania,Other,74,38,3266348929.65,3755457034.20,7021805963.85
LUX,Luxembourg,Other,32,28,27452915.65,1620125818.11,1647578733.76
LVA,Latvia,Other,61,34,2067853285.72,1167539721.83,3235393007.55
MDA,Rep. of Moldova,Other,12,37,1030466.33,442738484.44,443768950.77
TCA,Turks and Caicos Isds,Other,5,8,308111.90,30965796.51,31273908.41
CAF,Central African Rep.,Other,5,20,3293454.00,30995362.76,34288816.76
CPV,Cabo Verde,Other,21,32,41866329.00,38197482.00,80063811.00
CYM,Cayman Isds,Other,6,17,70307754.12,119658146.00,189965900.12
GRL,Greenland,Other,1,9,134.00,132468538.06,132468672.06
SGS,South Georgia and the South Sandwich Islands,Other,2,5,6309725.51,89930.23,6399655.73
BTN,Bhutan,Other,3,8,1914154.00,50809762.24,52723916.24
SWZ,Eswatini,Other,8,6,27739278.00,173294488.38,201033766.38
MHL,Marshall Isds,Other,1,11,46948.00,11099264.00,11146212.00
HTI,Haiti,Other,2,14,466.00,222162640.31,222163106.31
SPM,Saint Pierre and Miquelon,Other,1,2,379695.52,1163601.00,1543296.52
UMI,United States Minor Outlying Islands,Other,3,1,16276.19,28.11,16304.30
GNB,Guinea-Bissau,Other,1,11,208948.00,69566223.94,69775171.94
IOT,Br. Indian Ocean Terr.,Other,0,5,0.00,751666.37,751666.37
TKL,Tokelau,Other,0,3,0.00,574301.00,574301.00
FLK,Falkland Isds (Malvinas),Other,0,2,0.00,5210595.00,5210595.00
PCN,Pitcairn,Other,1,2,895.00,70615.00,71510.00
VAT,Holy See (Vatican City State),Other,0,3,0.00,24222771.93,24222771.93
LSO,Lesotho,Other,3,3,479735.19,79431131.60,79910866.79
NIU,Niue,Other,1,2,1095.61,1859240.00,1860335.61
SMR,San Marino,Other,1,3,206.00,68236.00,68442.00
