source,target,weight,data_source
ABW,ATG,713082.00,import_reported
ABW,BEL,40263444.00,import_reported
ABW,BHS,2854763.00,import_reported
ABW,BMU,1276.00,import_reported
ABW,BRA,117516901.00,import_reported
ABW,BRB,1100000.00,import_reported
ABW,CAN,43605258.00,import_reported
ABW,COL,12994542.00,import_reported
ABW,CRI,139934529.00,import_reported
ABW,CUB,920571.00,import_reported
ABW,ESP,126590666.90,import_reported
ABW,FRA,122519827.00,import_reported
ABW,GBR,53433964.00,import_reported
ABW,MEX,25089998.00,import_reported
ABW,NLD,49598752.00,import_reported
ABW,SWE,17355951.00,import_reported
ABW,TTO,43254521.00,import_reported
ABW,USA,2963626115.00,import_reported
ABW,ZWE,14309.63,import_reported
ATG,AIA,8270034.00,export_mirrored
ATG,BHS,23829.00,export_mirrored
ATG,BLZ,8936.00,export_mirrored
ATG,BMU,24833.00,export_mirrored
ATG,BRA,6792.00,export_mirrored
ATG,BRB,992.00,import_reported
ATG,CRI,42203.00,export_mirrored
ATG,DMA,3967939.00,export_mirrored
ATG,ESP,2713596.71,import_reported
ATG,FRA,2025676.00,import_reported
ATG,GBR,5880789.00,export_mirrored
ATG,GIB,18747.00,export_mirrored
ATG,GRC,135241.00,export_mirrored
ATG,GRD,53300.00,export_mirrored
ATG,GTM,56451.00,export_mirrored
ATG,GUY,784505.00,export_mirrored
ATG,ITA,6874.00,export_mirrored
ATG,KNA,10481590.00,export_mirrored
ATG,LCA,37.00,import_reported
ATG,MEX,491.00,import_reported
ATG,MRT,595906.00,export_mirrored
ATG,MSR,11992.00,export_mirrored
ATG,NLD,2611745.00,export_mirrored
ATG,PAN,9373.00,export_mirrored
ATG,PRT,20763.00,export_mirrored
ATG,SEN,1815441.00,export_mirrored
ATG,SLE,7700294.00,export_mirrored
ATG,SUR,1026974.00,import_reported
ATG,TTO,439534.00,export_mirrored
ATG,USA,3596578.00,export_mirrored
ATG,VCT,11280.00,export_mirrored
ATG,VEN,1333.00,import_reported
ATG,VGB,7562876.00,export_mirrored
BEL,AGO,16284764.47,import_reported
BEL,ALB,236778.00,import_reported
BEL,ARE,5833650.00,import_reported
BEL,ARG,4349557.00,import_reported
BEL,ARM,104087.00,import_reported
BEL,ATG,49863.00,export_mirrored
BEL,AUS,2660725.00,import_reported
BEL,AUT,109388994.00,import_reported
BEL,AZE,5058157.00,import_reported
BEL,BDI,24222.00,import_reported
BEL,BEN,2244349.00,import_reported
BEL,BFA,3391826.46,import_reported
BEL,BGD,86549.00,import_reported
BEL,BGR,6424197.00,import_reported
BEL,BHR,645677.00,import_reported
BEL,BHS,4503241.00,export_mirrored
BEL,BIH,940334.00,import_reported
BEL,BLR,4939100.00,import_reported
BEL,BOL,12114.00,import_reported
BEL,BRA,18134216.00,import_reported
