country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
IRN,Iran,Middle_East,79,47,30077850649.06,161894195.00,30239744844.06
IRQ,Iraq,Middle_East,33,43,45877298904.75,2531238469.94,48408537374.69
ISL,Iceland,Other,66,62,54140489.41,592869507.26,647009996.68
JAM,Jamaica,Other,17,43,3269565.11,960446465.82,963716030.93
JOR,Jordan,Other,27,54,2268265.79,2720021968.50,2722290234.29
KEN,Kenya,Other,89,67,245893921.01,2056674469.90,2302568390.91
KGZ,Kyrgyzstan,Other,39,35,81804117.00,391973365.95,473777482.95
KHM,Cambodia,Other,10,32,4247949.08,1075573342.39,1079821291.46
KIR,Kiribati,Other,8,15,167675.77,13927077.73,14094753.50
LBR,Liberia,Other,19,43,102845545.22,369680552.58,472526097.81
LBY,Libya,Africa,35,33,7084947073.00,1092274818.98,8177221891.98
LUX,Luxembourg,Other,79,43,68253860.40,1073894512.56,1142148372.96
LVA,Latvia,Other,96,42,1219334510.03,1163733490.07,2383068000.10
MAC,"China, Macao SAR",Other,4,27,8253906.98,77003136.05,85257043.03
MAR,Morocco,Other,49,66,210865546.16,5015854868.40,5226720414.56
MDA,Rep. of Moldova,Other,10,44,7631758.98,604300899.74,611932658.72
MDG,Madagascar,Other,36,42,25760687.55,473293324.16,499054011.71
MDV,Maldives,Other,7,43,67541898.98,246646968.79,314188867.77
MEX,Mexico,North_America,85,61,18364733375.12,7148190606.86,25512923981.99
MNG,Mongolia,Other,9,35,1282617402.00,527981018.05,1810598420.05
MUS,Mauritius,Other,28,45,319761586.06,630541808.13,950303394.18
MWI,Malawi,Other,6,31,108242.99,267680670.21,267788913.20
NER,Niger,Other,26,42,124974518.76,37286725.56,162261244.32
NZL,New Zealand,Other,72,57,685888667.36,2987217079.75,3673105747.11
OMN,Oman,Middle_East,62,55,19245253721.77,1863718996.44,21108972718.21
PER,Peru,Latin_America,47,56,1689864027.10,4051606354.28,5741470381.38
PNG,Papua New Guinea,Other,13,25,3278470429.24,422575085.75,3701045514.99
PRY,Paraguay,Other,10,38,36323187.31,1127715609.99,1164038797.29
PSE,State of Palestine,Other,2,30,1513431.00,486350460.00,487863891.00
PYF,French Polynesia,Other,16,26,56721.30,132729003.59,132785724.88
QAT,Qatar,Middle_East,70,55,45291513286.40,167384293.33,45458897579.73
RUS,Russian Federation,Former_USSR,161,75,133523942843.24,1210021370.71,134733964213.95
RWA,Rwanda,Other,25,38,24993765.96,414408889.14,439402655.10
SGP,Singapore,Asia_Pacific,153,104,33361234508.33,49360656911.24,82721891419.57
SLB,Solomon Isds,Other,5,20,874409.46,87224836.99,88099246.45
SLE,Sierra Leone,Other,6,40,1265695.68,60462724.86,61728420.54
SOM,Somalia,Other,1,15,9914.00,37577588.33,37587502.33
SUR,Suriname,Other,9,29,107756375.83,179572744.61,287329120.44
SYC,Seychelles,Other,18,38,135189382.31,193068216.78,328257599.08
SYR,Syria,Other,8,21,324354.94,22904503.46,23228858.40
TCD,Chad,Other,12,25,1380820261.88,23775117.79,1404595379.67
TKM,Turkmenistan,Former_USSR,19,32,6715168001.24,86905975.34,6802073976.57
TTO,Trinidad and Tobago,Other,90,49,4834211823.92,2045500825.00,6879712648.92
TUN,Tunisia,Other,47,56,891119187.09,2042378737.24,2933497924.34
TZA,United Rep. of Tanzania,Other,26,71,149744517.04,1400965606.59,1550710123.63
UGA,Uganda,Other,12,51,2248035.17,764440990.73,766689025.91
UKR,Ukraine,Other,120,69,462244745.43,7442521534.62,7904766280.05
UZB,Uzbekistan,Former_USSR,13,34,822667346.40,468128792.01,1290796138.40
VNM,Viet Nam,Other,73,63,3456158134.23,7105919871.18,10562078005.42
YEM,Yemen,Other,4,29,158929586.05,118799988.98,277729575.03
BOL,Bolivia (Plurinational State of),Other,21,38,2381344972.92,765396917.07,3146741889.98
CHE,Switzerland,Other,159,80,2248871594.56,5453191783.16,7702063377.72
ASM,American Samoa,Other,4,8,2122310.09,84200168.10,86322478.20
WSM,Samoa,Other,11,13,9100335.49,47178410.00,56278745.49
ATA,Antarctica,Other,1,7,120464.00,18167197.02,18287661.02
ATF,Fr. South Antarctic Terr.,Other,1,4,11.00,418770.33,418781.33
ATG,Antigua and Barbuda,Other,17,34,25954348.09,23731131.51,49685479.60
BMU,Bermuda,Other,7,33,9642463.89,94969363.96,104611827.86
DMA,Dominica,Other,3,19,237878.00,27059152.56,27297030.56
KNA,Saint Kitts and Nevis,Other,7,22,11466.96,2515224.92,2526691.88
VCT,Saint Vincent and the Grenadines,Other,8,28,33056723.49,44484851.40,77541574.89
CCK,Cocos Isds,Other,1,1,1305.00,138135.00,139440.00
CXR,Christmas Isds,Other,1,1,95.50,6993220.00,6993315.50
CZE,Czechia,Other,114,65,1190522086.25,5531085680.72,6721607766.97
FLK,Falkland Isds (Malvinas),Other,4,5,1552055.14,15959060.60,17511115.74
FSM,FS Micronesia,Other,1,9,45816.00,45261700.44,45307516.44
LAO,Lao People's Dem. Rep.,Other,8,20,2810053.36,565146526.61,567956579.97
MHL,Marshall Isds,Other,14,26,22760511.70,271373704.14,294134215.85
NCL,New Caledonia,Other,4,23,95836.89,355028535.72,355124372.60
NFK,Norfolk Isds,Other,0,4,0.00,2705337.55,2705337.55
NRU,Nauru,Other,3,7,188037.57,1318993.85,1507031.41
SVK,Slovakia,Other,66,52,1616805323.73,4022942824.28,5639748148.01
TLS,Timor-Leste,Other,3,11,41213405.06,34151916.93,75365321.99
TON,Tonga,Other,1,10,1420.17,39600337.08,39601757.24
VUT,Vanuatu,Other,2,16,126465.00,28926571.24,29053036.24
CUW,Cura_o,Other,43,22,717678487.51,627429177.59,1345107665.10
FRO,Faroe Isds,Other,4,15,73401.60,47663045.05,47736446.64
GIB,Gibraltar,Other,17,33,118680254.47,6907301506.26,7025981760.74
GRD,Grenada,Other,6,21,21612.23,96488685.81,96510298.04
GRL,Greenland,Other,3,19,975450.97,84018082.87,84993533.85
GUM,Guam,Other,4,9,915365.60,317719114.10,318634479.70
LCA,Saint Lucia,Other,19,20,106706299.94,559442035.16,666148335.11
SSD,South Sudan,Other,2,14,1459765671.00,22596542.09,1482362213.09
SXM,Sint Maarten,Other,4,5,28901.86,18310627.90,18339529.76
VGB,Br. Virgin Isds,Other,12,17,28049043.19,38608548.91,66657592.10
WLF,Wallis and Futuna Isds,Other,1,6,23702.22,5026534.69,5050236.90
BES,Bonaire,Other,3,7,7760700.89,316462647.98,324223348.87
TCA,Turks and Caicos Isds,Other,4,7,5864784.26,29168349.54,35033133.80
BLM,Saint Barth_emy,Other,1,2,5525.00,5499422.29,5504947.29
CYM,Cayman Isds,Other,7,17,101664.93,106508092.49,106609757.42
SMR,San Marino,Other,1,8,1770.00,9966084.66,9967854.66
BTN,Bhutan,Other,1,5,92812.00,72803146.72,72895958.72
SPM,Saint Pierre and Miquelon,Other,1,2,14011.79,11210372.11,11224383.90
COK,Cook Isds,Other,2,16,8544.50,19044510.45,19053054.96
LSO,Lesotho,Other,1,3,73955.73,128554878.56,128628834.28
PRK,Dem. People's Rep. of Korea,Other,25,10,1223631653.67,376899744.42,1600531398.09
TUV,Tuvalu,Other,1,10,343.82,4335974.39,4336318.21
ESH,Western Sahara,Other,1,2,62.26,1304955.55,1305017.81
SHN,Saint Helena,Other,0,4,0.00,6225274.31,6225274.31
NIU,Niue,Other,1,3,24169.00,2123228.74,2147397.74
IOT,Br. Indian Ocean Terr.,Other,1,1,74.00,10848934.73,10849008.73
VAT,Holy See (Vatican City State),Other,0,1,0.00,6805492.89,6805492.89
MNP,N. Mariana Isds,Other,0,4,0.00,17634195.64,17634195.64
UMI,United States Minor Outlying Islands,Other,2,1,2181.53,142.00,2323.53
SGS,South Georgia and the South Sandwich Islands,Other,1,0,27898.00,0.00,27898.00
TKL,Tokelau,Other,3,1,42835.37,447885.00,490720.37
