source,target,weight,data_source
ABW,BHS,5758530.00,import_reported
ABW,BRA,178869995.00,import_reported
ABW,CAN,78456232.00,import_reported
ABW,COL,7795320.00,import_reported
ABW,CRI,22701371.00,import_reported
ABW,CZE,4262.00,import_reported
ABW,DEU,11716252.88,import_reported
ABW,DNK,9000704.00,import_reported
ABW,DOM,42883136.88,import_reported
ABW,FRA,90683545.00,import_reported
ABW,GBR,38279785.00,import_reported
ABW,GRC,16769910.00,import_reported
ABW,GTM,29915398.00,import_reported
ABW,MEX,18297364.00,import_reported
ABW,NLD,35597166.00,import_reported
ABW,PAN,112.00,export_mirrored
ABW,PER,20463391.00,import_reported
ABW,SDN,15641.70,import_reported
ABW,TUR,3919918.00,import_reported
ABW,USA,1288721907.00,import_reported
ABW,VEN,368.00,export_mirrored
ABW,YEM,10246.00,import_reported
BHS,AGO,27.00,import_reported
BHS,BEN,749001.00,import_reported
BHS,BFA,7429104.81,import_reported
BHS,BLR,5400.00,import_reported
BHS,CAN,13.00,import_reported
BHS,CHL,749.00,import_reported
BHS,CRI,234.00,import_reported
BHS,DEU,150.00,export_mirrored
BHS,DOM,175562523.80,import_reported
BHS,GHA,304117.00,import_reported
BHS,GTM,60661899.00,import_reported
BHS,HND,15210440.00,import_reported
BHS,IND,502.00,import_reported
BHS,KEN,9020.00,import_reported
BHS,MAR,23847854.60,import_reported
BHS,MDV,46593937.00,import_reported
BHS,MLT,21687.00,import_reported
BHS,NLD,5692478.00,import_reported
BHS,SAU,28536.00,import_reported
BHS,SGP,434995238.00,import_reported
BHS,SLV,9329761.41,import_reported
BHS,TCA,3194418.00,import_reported
BHS,UGA,115629.00,import_reported
BHS,USA,526156395.00,import_reported
BHS,ZWE,880619.65,import_reported
BRA,ABW,72034694.00,export_mirrored
BRA,AGO,98512315.00,import_reported
BRA,ARE,160.00,import_reported
BRA,ARG,156387916.00,import_reported
BRA,AUS,47562.00,export_mirrored
BRA,AUT,318.00,import_reported
BRA,BEL,11790.00,import_reported
BRA,BEN,1225320.00,import_reported
BRA,BFA,15816644.78,import_reported
BRA,BGD,366550.00,import_reported
BRA,BHS,335.00,import_reported
BRA,BOL,34808175.00,import_reported
BRA,CAN,8222260.00,import_reported
BRA,CHE,38965.51,import_reported
BRA,CHL,572268731.08,import_reported
BRA,CHN,1610749002.00,import_reported
BRA,CIV,165.47,import_reported
BRA,COL,1085972.00,import_reported
BRA,CRI,1779.00,import_reported
BRA,CUB,41301.00,export_mirrored
BRA,CZE,660.00,export_mirrored
BRA,DEU,158076347.66,import_reported
BRA,DNK,19864674.00,import_reported
BRA,DOM,203525.85,import_reported
BRA,DZA,521.00,import_reported
BRA,ECU,770457.00,import_reported
BRA,EGY,69720.00,export_mirrored
BRA,ESP,90731372.44,import_reported
BRA,EST,1884433.11,import_reported
BRA,FRA,30591956.00,import_reported
BRA,GBR,329239082.00,import_reported
BRA,GHA,16842162.00,export_mirrored
BRA,GMB,33760.00,export_mirrored
BRA,GNQ,556122.00,export_mirrored
BRA,GRC,9417.00,import_reported
BRA,GTM,8927743.00,import_reported
BRA,GUY,126.00,import_reported
BRA,HKG,25.00,import_reported
BRA,HND,28718.00,import_reported
BRA,HRV,422.00,import_reported
BRA,IDN,1104.00,import_reported
BRA,IND,933488519.00,import_reported
BRA,IRL,5953349.41,import_reported
BRA,IRN,669.00,export_mirrored
BRA,ISR,2000.00,import_reported
BRA,ITA,14278690.19,import_reported
BRA,JOR,403.00,import_reported
BRA,JPN,179595.00,import_reported
BRA,KEN,1583361.00,import_reported
BRA,KOR,66345708.00,import_reported
BRA,KWT,1697.00,export_mirrored
BRA,LBN,14806847.00,import_reported
BRA,LCA,2431922830.00,export_mirrored
BRA,LUX,1964185.00,import_reported
BRA,MAR,4390.54,import_reported
BRA,MEX,29424428.00,import_reported
BRA,MKD,343.96,import_reported
BRA,MOZ,1485.00,export_mirrored
BRA,MUS,517.00,export_mirrored
BRA,MYS,1302.00,export_mirrored
BRA,NER,2019076.00,import_reported
BRA,NGA,879326.00,import_reported
BRA,NIC,4240.00,import_reported
BRA,NLD,530439621.00,import_reported
BRA,NOR,1359.34,import_reported
BRA,PAK,62084.00,import_reported
BRA,PAN,340652.00,import_reported
BRA,PER,299010118.00,import_reported
BRA,PHL,11113.00,export_mirrored
BRA,POL,386605.00,import_reported
BRA,PRT,422574499.00,import_reported
BRA,PRY,52727762.00,import_reported
BRA,QAT,1615.00,export_mirrored
BRA,SDN,854.00,export_mirrored
BRA,SGP,456335957.00,import_reported
BRA,SLV,29595261.57,import_reported
BRA,STP,238.00,export_mirrored
BRA,SUR,46711.00,import_reported
BRA,SVN,290.00,import_reported
BRA,SWE,15021572.00,import_reported
BRA,TGO,23188754.57,import_reported
BRA,THA,36677078.00,import_reported
BRA,TTO,73549297.00,import_reported
BRA,TUN,707.00,export_mirrored
BRA,TUR,11086.00,export_mirrored
BRA,TZA,5527062.00,import_reported
BRA,UGA,4275671.00,import_reported
BRA,URY,228370788.00,import_reported
BRA,USA,6866259318.00,import_reported
BRA,VEN,125714.00,import_reported
BRA,ZAF,55438.00,export_mirrored
CAN,ABW,34.00,import_reported
CAN,AFG,1233.00,export_mirrored
CAN,AGO,13015340.00,import_reported
CAN,ALB,220125.00,import_reported
CAN,AND,48.76,import_reported
CAN,ARE,1430396.00,import_reported
CAN,ARG,2516211.00,import_reported
CAN,ARM,3340.00,import_reported
CAN,ATA,256.00,export_mirrored
CAN,ATG,4923.00,import_reported
CAN,AUS,761279.00,import_reported
CAN,AUT,253037.00,import_reported
CAN,AZE,85077.00,import_reported
CAN,BEL,22279233.00,import_reported
CAN,BEN,74.00,import_reported
CAN,BFA,213571.36,import_reported
CAN,BGD,28955.00,import_reported
CAN,BGR,1043.00,import_reported
CAN,BHR,54253.00,import_reported
CAN,BHS,969.00,import_reported
CAN,BIH,57256.00,import_reported
CAN,BLR,207600.00,import_reported
CAN,BLZ,879.77,import_reported
CAN,BMU,253151.00,import_reported
CAN,BOL,7070.00,import_reported
CAN,BRA,232162159.00,import_reported
CAN,BRB,36491.00,import_reported
CAN,BRN,2084.00,import_reported
CAN,CHE,107951.01,import_reported
CAN,CHL,224000304.24,import_reported
CAN,CHN,756382567.00,import_reported
CAN,CIV,4158.04,import_reported
CAN,COD,931.00,export_mirrored
CAN,COL,23229295.00,import_reported
CAN,COM,3356.00,export_mirrored
CAN,CRI,954217.00,import_reported
CAN,CUB,872890.00,export_mirrored
CAN,CYM,3599.00,export_mirrored
CAN,CYP,3186.00,import_reported
CAN,CZE,437524.00,import_reported
CAN,DEU,404780255.50,import_reported
CAN,DMA,461.00,import_reported
CAN,DNK,869548.00,import_reported
CAN,DOM,17831199.02,import_reported
CAN,DZA,6319.00,import_reported
CAN,ECU,265772.00,import_reported
CAN,EGY,18447552.00,export_mirrored
CAN,ERI,22269.00,export_mirrored
CAN,ESP,193189229.02,import_reported
CAN,EST,24837771.40,import_reported
CAN,ETH,64.86,import_reported
CAN,FIN,76890998.00,import_reported
CAN,FJI,1252.00,import_reported
CAN,FRA,144454381.00,import_reported
CAN,FRO,1762.00,import_reported
CAN,GAB,2010.00,import_reported
CAN,GBR,70017476.00,import_reported
CAN,GEO,1628893.00,import_reported
CAN,GHA,222926.00,import_reported
CAN,GIB,14742347.00,export_mirrored
CAN,GIN,44995.00,export_mirrored
CAN,GNQ,28.00,export_mirrored
CAN,GRC,40276.00,import_reported
CAN,GRD,6009.00,import_reported
CAN,GTM,16388303.00,import_reported
CAN,GUY,115875.00,import_reported
CAN,HKG,136300.00,import_reported
CAN,HND,3343710.00,import_reported
CAN,HRV,37301.00,import_reported
CAN,HUN,36000.00,import_reported
CAN,IDN,68304062.00,import_reported
CAN,IND,35165146.00,import_reported
CAN,IRL,3889699.70,import_reported
CAN,IRN,67263.00,export_mirrored
CAN,IRQ,3427.00,export_mirrored
CAN,ISL,170839.00,import_reported
CAN,ISR,336000.00,import_reported
CAN,ITA,152654727.88,import_reported
CAN,JAM,203121.00,import_reported
CAN,JOR,14280.00,import_reported
CAN,JPN,1756814604.00,import_reported
CAN,KAZ,694548.00,import_reported
CAN,KEN,81754.00,import_reported
CAN,KGZ,12615.00,export_mirrored
CAN,KNA,8518.00,import_reported
CAN,KOR,979725477.00,import_reported
CAN,KWT,77240.00,export_mirrored
CAN,LBN,285222.00,import_reported
CAN,LBR,17854.00,export_mirrored
CAN,LBY,1256541.00,import_reported
CAN,LCA,7011.00,import_reported
CAN,LTU,191.00,import_reported
CAN,LUX,520.00,import_reported
CAN,LVA,210.61,import_reported
CAN,MAR,62480924.97,import_reported
CAN,MDA,506.00,import_reported
CAN,MDG,47977.89,import_reported
CAN,MDV,62609.00,import_reported
CAN,MEX,94373921.00,import_reported
CAN,MKD,9428.41,import_reported
CAN,MLT,5733.00,import_reported
CAN,MNE,2984.00,import_reported
CAN,MNG,43164.00,export_mirrored
CAN,MRT,643.00,export_mirrored
CAN,MUS,258.00,import_reported
CAN,MYS,639173.00,import_reported
CAN,NCL,2520.00,import_reported
CAN,NGA,29809.00,export_mirrored
CAN,NIC,97413.00,import_reported
CAN,NLD,164564360.00,import_reported
CAN,NOR,32845703.55,import_reported
CAN,NPL,49683.00,import_reported
CAN,NZL,463530.00,import_reported
CAN,OMN,16962.00,import_reported
CAN,PAK,23763469.00,import_reported
CAN,PAN,103705.00,import_reported
CAN,PER,820975.00,import_reported
CAN,PHL,541.00,import_reported
CAN,PNG,19.00,export_mirrored
CAN,POL,1240899.00,import_reported
CAN,PRT,21597880.00,import_reported
CAN,PRY,16664.00,export_mirrored
CAN,PYF,1256.00,import_reported
CAN,QAT,64433.00,export_mirrored
CAN,ROU,870.78,import_reported
