source,target,weight,data_source
ABW,BRA,79903012.00,import_reported
ABW,BRB,575413.00,import_reported
ABW,CAN,202.00,import_reported
ABW,COL,95628335.00,import_reported
ABW,CUW,53682.00,export_mirrored
ABW,DOM,87957804.00,import_reported
ABW,ECU,32959537.00,import_reported
ABW,FRA,7946856.00,import_reported
ABW,GBR,43169026.00,import_reported
ABW,GMB,6.70,import_reported
ABW,GTM,15824802.00,import_reported
ABW,IND,12022.00,export_mirrored
ABW,ISR,396000.00,import_reported
ABW,JOR,6425.00,import_reported
ABW,NLD,465.00,export_mirrored
ABW,SDN,97863.00,import_reported
ABW,SGP,175995237.10,import_reported
ABW,SUR,83284.00,import_reported
ABW,TTO,7261.00,export_mirrored
ABW,URY,9593635.00,import_reported
ABW,USA,793522432.00,import_reported
ABW,VCT,687480.00,import_reported
ABW,VEN,178.00,export_mirrored
BRA,AGO,1568862.00,import_reported
BRA,ARE,7769.00,import_reported
BRA,ARG,162741470.00,import_reported
BRA,AUS,702434.00,import_reported
BRA,AUT,59.13,import_reported
BRA,BEL,5065484.54,import_reported
BRA,BGD,90407.00,import_reported
BRA,BHR,212978.00,import_reported
BRA,BHS,182677536.00,export_mirrored
BRA,BOL,145065234.19,import_reported
BRA,BRB,906.00,import_reported
BRA,CAN,792376363.00,import_reported
BRA,CHE,31.00,export_mirrored
BRA,CHL,1423542313.54,import_reported
BRA,CHN,4658987493.00,import_reported
BRA,CIV,527.61,import_reported
BRA,CMR,19795.00,import_reported
BRA,COG,16579.00,export_mirrored
BRA,COL,3538615.00,import_reported
BRA,CRI,72820.00,import_reported
BRA,CUB,362754.00,export_mirrored
BRA,CUW,1253243423.00,export_mirrored
BRA,CYP,89982820.00,import_reported
BRA,CZE,2353.00,import_reported
BRA,DEU,327074263.44,import_reported
BRA,DNK,1380.00,import_reported
BRA,DOM,577464.00,import_reported
BRA,ECU,808479.00,import_reported
BRA,ESP,328135568.00,import_reported
BRA,EST,357.00,import_reported
BRA,FIN,13433.00,export_mirrored
BRA,FRA,974849885.00,import_reported
BRA,GAB,4386.74,import_reported
BRA,GBR,3465528.00,import_reported
BRA,GHA,8278.00,import_reported
BRA,GIN,8001.00,export_mirrored
BRA,GMB,9985.00,export_mirrored
BRA,GNQ,1392257.00,export_mirrored
BRA,GRC,25573.00,import_reported
BRA,GTM,220217.00,import_reported
BRA,GUY,524598.00,import_reported
BRA,HKG,493.00,export_mirrored
BRA,HND,44071.00,import_reported
BRA,HUN,1.00,import_reported
BRA,IDN,36371.00,import_reported
BRA,IND,3510153561.00,import_reported
BRA,ISR,50000.00,import_reported
BRA,ITA,50735.00,import_reported
BRA,JAM,71766.00,import_reported
BRA,JPN,40513814.00,import_reported
BRA,KEN,563.00,export_mirrored
BRA,KOR,20251200.00,import_reported
BRA,LBN,29187.00,import_reported
BRA,LCA,1250761683.00,export_mirrored
BRA,LKA,64121.00,import_reported
BRA,LUX,8267.00,import_reported
BRA,MAR,29583.00,import_reported
BRA,MEX,9204119.00,import_reported
BRA,MMR,11.00,export_mirrored
BRA,MOZ,1300.00,import_reported
BRA,MRT,145.00,export_mirrored
BRA,NGA,14011052.00,import_reported
BRA,NIC,25109.00,import_reported
BRA,NLD,933811935.00,import_reported
BRA,NOR,5244.00,import_reported
BRA,OMN,580.00,import_reported
BRA,PAN,415729.00,import_reported
BRA,PER,206790053.19,import_reported
BRA,PHL,11651.00,export_mirrored
BRA,PNG,5255.00,import_reported
BRA,POL,1459076.00,import_reported
BRA,PRT,970146446.00,import_reported
BRA,PRY,189686432.00,import_reported
BRA,QAT,5960.00,export_mirrored
BRA,RUS,29946.00,export_mirrored
BRA,SGP,973387022.32,import_reported
BRA,SLV,1115.65,import_reported
BRA,SRB,518.00,import_reported
BRA,SUR,520473.00,import_reported
BRA,SWE,13437.39,import_reported
BRA,SYR,370.00,export_mirrored
BRA,THA,108044.00,import_reported
BRA,TTO,153097484.20,import_reported
BRA,TUR,10209610.00,import_reported
BRA,TZA,52.00,export_mirrored
BRA,URY,411504251.00,import_reported
BRA,USA,9571324371.00,import_reported
BRA,VEN,29383657.00,import_reported
BRA,ZAF,15613.82,import_reported
BRB,ATG,28470.00,export_mirrored
BRB,BEL,438.53,import_reported
BRB,BHS,112945.00,import_reported
BRB,BLZ,202.00,import_reported
BRB,BMU,16373743.00,import_reported
BRB,BRA,2738.00,import_reported
BRB,CAN,905.00,export_mirrored
BRB,DMA,249663.00,import_reported
BRB,DOM,15133766.00,import_reported
BRB,GBR,8.00,export_mirrored
BRB,GRD,353490.02,import_reported
BRB,GUY,61914.00,import_reported
BRB,JAM,4260269.00,import_reported
BRB,KNA,227.00,import_reported
BRB,LCA,344.00,import_reported
BRB,NGA,7391009.00,import_reported
BRB,SGP,1.00,export_mirrored
BRB,SUR,34.00,export_mirrored
BRB,SWE,1.00,export_mirrored
BRB,TTO,69447111.56,import_reported
BRB,URY,1778.00,import_reported
BRB,USA,128.00,export_mirrored
BRB,VCT,19568.00,import_reported
BRB,ZAF,19501.16,import_reported
CAN,ABW,3890.00,import_reported
CAN,AFG,27235.00,export_mirrored
CAN,AGO,85810.00,import_reported
CAN,ALB,3505266.00,import_reported
CAN,ARE,1084343.00,import_reported
CAN,ARG,91997202.00,import_reported
CAN,ARM,465.00,import_reported
CAN,ATA,3062.00,export_mirrored
CAN,ATG,188.00,import_reported
CAN,AUS,2120399.00,import_reported
CAN,AUT,1345350.64,import_reported
CAN,AZE,21694.00,import_reported
CAN,BEL,80865583.78,import_reported
CAN,BFA,512313.89,import_reported
CAN,BGR,27830.00,import_reported
CAN,BHR,3891.00,import_reported
CAN,BHS,459088743.00,export_mirrored
CAN,BIH,40761.00,import_reported
CAN,BLR,318700.00,import_reported
CAN,BLZ,2176.00,import_reported
CAN,BMU,98097.00,import_reported
CAN,BOL,85725.00,import_reported
CAN,BRA,384907169.00,import_reported
CAN,BRB,26332.00,import_reported
CAN,BRN,10.00,import_reported
CAN,CHE,2199142.16,import_reported
CAN,CHL,195247598.32,import_reported
CAN,CHN,1978056531.00,import_reported
CAN,CIV,61988.97,import_reported
CAN,CMR,9452.00,import_reported
CAN,COD,41531.00,export_mirrored
CAN,COG,57632.00,import_reported
CAN,COL,3632500.00,import_reported
CAN,CRI,2071272.00,import_reported
CAN,CUB,1253476.00,export_mirrored
CAN,CUW,144018584.00,export_mirrored
CAN,CYM,6450.00,export_mirrored
CAN,CYP,1408.00,import_reported
CAN,CZE,1353508.00,import_reported
CAN,DEU,559265206.43,import_reported
CAN,DNK,33672454.00,import_reported
CAN,DOM,326996.00,import_reported
CAN,DZA,11125.00,import_reported
CAN,ECU,72026714.00,import_reported
CAN,EGY,10967.00,import_reported
CAN,ERI,10459.00,export_mirrored
CAN,ESP,374573903.70,import_reported
CAN,EST,11472.00,import_reported
CAN,ETH,58.41,import_reported
CAN,FIN,92847692.00,import_reported
CAN,FJI,3665.00,import_reported
CAN,FRA,759255194.00,import_reported
CAN,GAB,8505.17,import_reported
CAN,GBR,455468023.00,import_reported
CAN,GEO,830.00,import_reported
CAN,GHA,606147.00,import_reported
CAN,GIB,28307259.00,export_mirrored
CAN,GIN,62306.00,export_mirrored
CAN,GMB,10647.25,import_reported
CAN,GRC,59542779.00,import_reported
CAN,GRD,167.41,import_reported
CAN,GRL,112944.00,export_mirrored
CAN,GTM,336431.00,import_reported
CAN,GUY,97181.00,import_reported
CAN,HKG,335620.00,import_reported
CAN,HND,108274.00,import_reported
CAN,HRV,128305.00,import_reported
CAN,HTI,1438.00,export_mirrored
CAN,HUN,1174.00,import_reported
CAN,IDN,572610.00,import_reported
CAN,IND,321997126.00,import_reported
CAN,IRL,37058115.93,import_reported
CAN,IRQ,427031.00,export_mirrored
CAN,ISL,199133.00,import_reported
CAN,ISR,33298000.00,import_reported
CAN,ITA,282874968.00,import_reported
CAN,JAM,340289.00,import_reported
CAN,JOR,7063.00,import_reported
CAN,JPN,2110269601.00,import_reported
CAN,KAZ,1017800.00,import_reported
CAN,KEN,7091.00,export_mirrored
CAN,KGZ,69323.00,import_reported
CAN,KNA,6341.00,import_reported
CAN,KOR,1911432141.00,import_reported
CAN,KWT,56599.00,export_mirrored
CAN,LBN,35506343.00,import_reported
CAN,LBR,268756.00,export_mirrored
CAN,LBY,177904.00,export_mirrored
CAN,LCA,3374.00,import_reported
CAN,LKA,9059.00,import_reported
CAN,LTU,5351.00,export_mirrored
CAN,LUX,4823.00,import_reported
CAN,LVA,6180.00,import_reported
CAN,MAR,75986406.00,import_reported
CAN,MDA,737.00,import_reported
CAN,MDG,19296.50,import_reported
CAN,MDV,66533.00,import_reported
CAN,MEX,75235305.00,import_reported
CAN,MKD,6111819.00,import_reported
CAN,MLI,102130.00,import_reported
CAN,MLT,830.00,import_reported
CAN,MNE,3356.00,import_reported
CAN,MNG,157983.00,export_mirrored
CAN,MOZ,12240.00,import_reported
CAN,MRT,3414.00,export_mirrored
CAN,MSR,71.00,import_reported
CAN,MUS,165.00,import_reported
CAN,MYS,1682223.00,import_reported
CAN,NCL,1689.00,import_reported
CAN,NER,116.00,import_reported
CAN,NGA,68262.00,export_mirrored
CAN,NIC,137222.00,import_reported
CAN,NLD,311618654.91,import_reported
CAN,NOR,167519580.00,import_reported
CAN,NPL,1387.00,import_reported
CAN,NZL,542242.99,import_reported
CAN,OMN,34676.00,import_reported
CAN,PAK,14016185.00,import_reported
CAN,PAN,326789.00,import_reported
CAN,PER,2387380.56,import_reported
CAN,PHL,4207.00,import_reported
CAN,PNG,4349.00,import_reported
CAN,POL,6155724.00,import_reported
CAN,PRT,40711415.00,import_reported
CAN,PRY,112326.00,import_reported
CAN,QAT,227129.42,import_reported
CAN,ROU,5630.00,import_reported
CAN,RUS,15531458.00,import_reported
CAN,SAU,891734.00,import_reported
CAN,SDN,57418.00,import_reported
CAN,SEN,29737.00,import_reported
CAN,SGP,11366799.67,import_reported
