source,target,weight,data_source
ABW,BEL,1.00,import_reported
ABW,GRD,40348.46,import_reported
ABW,GUY,2314785.52,import_reported
ABW,KOR,80234.00,import_reported
ABW,NLD,303.07,import_reported
ABW,SAU,305203.19,import_reported
BEL,ABW,1711.10,export_mirrored
BEL,AFG,4803.48,export_mirrored
BEL,AGO,221972393.31,export_mirrored
BEL,ALB,2944821.65,import_reported
BEL,AND,9814.02,export_mirrored
BEL,ARE,14730765.77,export_mirrored
BEL,ARG,110291325.40,import_reported
BEL,ARM,1337717.31,import_reported
BEL,ATG,5095.90,export_mirrored
BEL,AUS,257283422.00,import_reported
BEL,AUT,90825476.57,import_reported
BEL,AZE,16744756.75,import_reported
BEL,BDI,72885.49,export_mirrored
BEL,BEN,40826725.36,export_mirrored
BEL,BES,103.64,export_mirrored
BEL,BFA,169836506.70,import_reported
BEL,BGD,681615.89,export_mirrored
BEL,BGR,25342901.61,import_reported
BEL,BHR,573905.91,export_mirrored
BEL,BIH,7998035.24,import_reported
BEL,BLR,2407475.22,export_mirrored
BEL,BLZ,329.74,export_mirrored
BEL,BOL,243935427.00,import_reported
BEL,BRA,11557072.00,import_reported
BEL,BRB,1429.00,export_mirrored
BEL,BRN,100204.11,export_mirrored
BEL,BWA,176352.28,export_mirrored
BEL,CAN,460355888.00,import_reported
BEL,CHE,291651558.47,import_reported
BEL,CHL,6509845.33,import_reported
BEL,CHN,10819254.00,import_reported
BEL,CIV,526164656.27,export_mirrored
BEL,CMR,232192336.50,export_mirrored
BEL,COD,15365124.57,export_mirrored
BEL,COG,657337.35,export_mirrored
BEL,COL,35032282.05,export_mirrored
BEL,COM,4047.92,export_mirrored
BEL,CPV,639978.28,export_mirrored
BEL,CRI,1062298.72,export_mirrored
BEL,CUB,25707431.79,export_mirrored
BEL,CUW,12725473.32,export_mirrored
BEL,CYP,2778410.03,import_reported
BEL,CZE,66681900.00,import_reported
BEL,DEU,5345410551.94,import_reported
BEL,DJI,12599.32,export_mirrored
BEL,DNK,228567215.86,import_reported
BEL,DOM,64476551.83,import_reported
BEL,DZA,23454522.07,export_mirrored
BEL,ECU,1874977.80,import_reported
BEL,EGY,10103054.46,import_reported
BEL,ESP,410187832.93,import_reported
BEL,EST,38126706.12,import_reported
BEL,ETH,22117.05,export_mirrored
BEL,FIN,236880533.13,import_reported
BEL,FRA,19136059132.73,import_reported
