source,target,weight,data_source
ABW,BHR,13.68,import_reported
ABW,COL,39.11,export_mirrored
ABW,CRI,22.38,import_reported
ABW,CUW,2724.02,export_mirrored
ABW,DOM,12402654.50,import_reported
ABW,GUY,377999.76,import_reported
ABW,JOR,6045.07,import_reported
ABW,MYS,50213239.15,import_reported
ABW,NLD,148.90,import_reported
ABW,PAN,4763.13,export_mirrored
ABW,SUR,12123.31,import_reported
ABW,USA,354.75,export_mirrored
ABW,VEN,27.93,export_mirrored
ABW,YEM,611.26,import_reported
BHR,ARE,2944438233.11,import_reported
BHR,ARG,2801724.52,import_reported
BHR,AUS,685113.33,import_reported
BHR,AUT,1605703.64,import_reported
BHR,AZE,44298.91,import_reported
BHR,BEL,89869167.16,import_reported
BHR,BGD,353631.92,export_mirrored
BHR,BRA,17094554.00,import_reported
BHR,CAN,89.69,import_reported
BHR,CHE,1101695.71,import_reported
BHR,CHL,215613.18,import_reported
BHR,CHN,54250837.00,import_reported
BHR,COD,193763.83,import_reported
BHR,COL,154477.83,import_reported
BHR,CYP,4295.00,export_mirrored
BHR,DEU,170.02,export_mirrored
BHR,DNK,751.74,export_mirrored
BHR,ECU,319150.14,import_reported
BHR,EGY,59261345.15,import_reported
BHR,FIN,100.75,import_reported
BHR,FRA,239282651.79,import_reported
BHR,GBR,298192891.40,import_reported
BHR,HKG,315584.54,export_mirrored
BHR,IDN,151356965.00,import_reported
BHR,IND,97786756.60,import_reported
BHR,IRQ,19018.09,export_mirrored
BHR,JOR,92791206.81,import_reported
BHR,JPN,1113512333.17,import_reported
BHR,KEN,5325727.71,import_reported
BHR,KOR,276878763.00,import_reported
BHR,KWT,16189.00,import_reported
BHR,LKA,32413738.67,import_reported
BHR,MAR,406032.42,import_reported
BHR,MDG,17477319.03,import_reported
BHR,MDV,14538.12,import_reported
BHR,MEX,366653.00,import_reported
BHR,MOZ,44540693.75,import_reported
BHR,MUS,6528296.36,import_reported
BHR,MYS,35110489.08,import_reported
BHR,NER,12466.00,import_reported
BHR,NLD,21894403.26,import_reported
BHR,NPL,99980.53,import_reported
BHR,OMN,3984.39,import_reported
BHR,PAK,1290194.85,import_reported
BHR,PAN,35517.63,export_mirrored
BHR,PER,113882.17,import_reported
BHR,POL,45059.00,import_reported
BHR,RUS,1588558.67,import_reported
BHR,SAU,393670604.80,import_reported
BHR,SGP,247534422.40,import_reported
BHR,SRB,22290.00,import_reported
BHR,SWZ,1305328.50,import_reported
BHR,THA,182868444.30,import_reported
BHR,TUN,95341.52,import_reported
BHR,TUR,6777005.00,import_reported
BHR,TZA,39596.70,import_reported
BHR,UGA,684334.07,import_reported
BHR,UKR,287912.26,import_reported
BHR,URY,78777.96,import_reported
BHR,USA,142493952.00,import_reported
BHR,YEM,226.06,export_mirrored
BHR,ZAF,262563404.10,import_reported
COL,ABW,29811040.70,export_mirrored
COL,AGO,3444.95,import_reported
COL,ARE,89086.79,export_mirrored
COL,ARG,8864976.42,import_reported
COL,AUS,11039883.70,import_reported
COL,AUT,230779.62,import_reported
COL,AZE,2720.72,export_mirrored
COL,BEL,192104.79,import_reported
COL,BEN,512130.93,import_reported
COL,BES,115641580.60,export_mirrored
COL,BFA,139452.16,import_reported
COL,BGR,4140.00,export_mirrored
COL,BHS,233801879.59,export_mirrored
COL,BIH,8739569.62,import_reported
COL,BLZ,17713.02,export_mirrored
COL,BOL,21681.62,import_reported
COL,BRA,431829398.00,import_reported
COL,CAN,167684394.86,import_reported
COL,CHE,31066.28,import_reported
COL,CHL,681712619.05,import_reported
COL,CHN,5676539271.00,import_reported
COL,CIV,133351244.60,import_reported
COL,CRI,163561.36,import_reported
COL,CUB,485291.20,import_reported
COL,CUW,4481820.82,export_mirrored
COL,CZE,949.00,import_reported
COL,DEU,147716463.20,import_reported
COL,DNK,3839750.52,export_mirrored
COL,DOM,119423511.15,import_reported
COL,ECU,30712480.87,import_reported
COL,EGY,2286268.17,export_mirrored
COL,ESP,82614828.75,import_reported
COL,FIN,2365152.71,import_reported
COL,FRA,135760356.74,import_reported
COL,GBR,57969418.17,import_reported
COL,GTM,274503621.00,import_reported
COL,GUY,11090.29,export_mirrored
COL,HND,2661024.12,import_reported
COL,HRV,5943529.00,import_reported
COL,HTI,11716.16,export_mirrored
COL,IDN,125.00,import_reported
COL,IND,92948252.37,import_reported
COL,IRL,25564618.81,import_reported
COL,ISL,2170373.34,import_reported
COL,ISR,335077274.10,export_mirrored
COL,ITA,130804980.20,import_reported
COL,JAM,289237202.85,import_reported
COL,JPN,243468423.59,import_reported
COL,KOR,512522772.00,import_reported
COL,KWT,1360.36,export_mirrored
COL,LBN,20026.53,import_reported
COL,LCA,867236727.30,export_mirrored
COL,MAR,8404562.45,import_reported
COL,MEX,554759219.00,import_reported
COL,MLT,109881.42,import_reported
COL,MYS,12069201.81,import_reported
COL,NGA,958.34,export_mirrored
COL,NIC,20267848.06,import_reported
COL,NLD,278384961.73,import_reported
COL,NOR,36747779.07,import_reported
COL,PAN,66599186.00,import_reported
COL,PER,263121854.29,import_reported
COL,POL,94298763.00,import_reported
COL,PRK,2772000.00,export_mirrored
COL,PRT,140220243.90,import_reported
COL,PRY,1682836.42,export_mirrored
COL,QAT,464.25,export_mirrored
COL,RUS,7782133.06,import_reported
COL,SGP,149489121.40,import_reported
COL,SLV,133056.72,import_reported
COL,SUR,45509.36,import_reported
COL,SVK,24534588.74,import_reported
COL,THA,12999460.81,import_reported
COL,TTO,511385.57,import_reported
COL,TUN,6748.94,import_reported
COL,TUR,1291501640.00,import_reported
COL,UKR,40946792.29,import_reported
COL,URY,49359706.00,import_reported
COL,USA,8802078661.00,import_reported
COL,VEN,4610943.48,export_mirrored
COL,ZAF,557344.19,import_reported
CRI,ALB,2367.64,export_mirrored
CRI,ARG,314.66,export_mirrored
CRI,AUS,125.38,export_mirrored
CRI,BEL,151.87,import_reported
CRI,BLR,1200.00,import_reported
CRI,BLZ,2794.56,import_reported
CRI,BRA,410.00,import_reported
CRI,CAN,163.55,import_reported
CRI,CHL,82.32,import_reported
CRI,CHN,3650.00,import_reported
CRI,COL,2007.80,import_reported
CRI,DEU,113.88,export_mirrored
CRI,DOM,1775.50,import_reported
CRI,ECU,2499.31,import_reported
CRI,GBR,2318.14,export_mirrored
CRI,GTM,200718.00,import_reported
CRI,HND,64608.62,import_reported
CRI,IRL,1094.78,export_mirrored
CRI,JPN,299.60,export_mirrored
CRI,KOR,1285054.00,import_reported
CRI,MEX,201.00,import_reported
CRI,NIC,47628.48,import_reported
CRI,NLD,1154.68,export_mirrored
CRI,PAN,144405.00,import_reported
CRI,PER,34979.65,export_mirrored
CRI,SLV,6257.50,import_reported
CRI,SWE,489.84,export_mirrored
CRI,USA,185569.00,import_reported
