country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
MEX,Mexico,North_America,90,59,28538333287.08,13559879081.07,42098212368.15
MLI,Mali,Other,16,53,198285.59,1301811670.90,1302009956.49
MMR,Myanmar,Other,18,42,4263944007.00,4186671466.81,8450615473.81
MNG,Mongolia,Other,15,36,3232605660.10,1139679091.09,4372284751.19
MRT,Mauritania,Other,9,38,17883147.45,1038222890.44,1056106037.89
MUS,Mauritius,Other,22,47,142737609.55,1123011085.77,1265748695.32
MWI,Malawi,Other,9,38,134529.40,285058879.24,285193408.64
NER,Niger,Other,50,45,243247084.56,49846922.54,293094007.10
NGA,Nigeria,Africa,75,75,58647477620.10,12667677880.96,71315155501.05
NOR,Norway,Europe,94,58,60705019084.21,4421048818.85,65126067903.06
NPL,Nepal,Other,3,39,144038.94,2090807221.42,2090951260.36
NZL,New Zealand,Other,79,60,936089861.79,5184338713.90,6120428575.68
OMN,Oman,Middle_East,75,52,12300502234.24,1301788127.43,13602290361.67
PER,Peru,Latin_America,63,60,3795779336.75,6810601050.78,10606380387.53
PNG,Papua New Guinea,Other,16,26,4293686885.74,717667826.38,5011354712.11
PSE,State of Palestine,Other,2,33,838715.91,684091829.74,684930545.65
QAT,Qatar,Middle_East,66,62,73433124303.29,224887667.35,73658011970.64
RUS,Russian Federation,Former_USSR,163,75,220414371502.20,2079145698.45,222493517200.65
RWA,Rwanda,Other,15,47,12749618.79,545827011.33,558576630.12
SLE,Sierra Leone,Other,9,40,10540214.00,13845813.59,24386027.59
SOM,Somalia,Other,2,16,12614.01,73788948.97,73801562.98
SSD,South Sudan,Other,5,13,1644502611.87,10088454.45,1654591066.31
SWE,Sweden,Europe,147,75,9519604204.89,19492236186.80,29011840391.70
SWZ,Eswatini,Other,22,26,61994412.57,219699365.52,281693778.08
SYC,Seychelles,Other,17,40,13487293.69,295699624.72,309186918.41
SYR,Syria,Other,6,26,160605.96,149679461.88,149840067.85
TCD,Chad,Other,8,28,1470862560.17,72231036.65,1543093596.81
TJK,Tajikistan,Other,6,34,1114542.52,503460001.93,504574544.45
TKM,Turkmenistan,Former_USSR,25,33,7369372070.15,35519542.40,7404891612.55
TTO,Trinidad and Tobago,Other,72,49,7477865111.52,2377313670.55,9855178782.07
TUN,Tunisia,Other,55,59,1310448897.52,3240419542.03,4550868439.56
TUR,T_kiye,Other,178,89,6991299860.30,19738873283.62,26730173143.92
TZA,United Rep. of Tanzania,Other,27,76,180324609.53,1735435123.95,1915759733.47
UKR,Ukraine,Other,127,67,549876190.13,12802106914.40,13351983104.54
UZB,Uzbekistan,Former_USSR,21,47,1424768612.42,776878217.82,2201646830.23
VNM,Viet Nam,Other,65,65,3872808447.34,14017411438.60,17890219885.94
WSM,Samoa,Other,17,18,8860029.50,67010669.80,75870699.30
YEM,Yemen,Other,9,34,959995542.52,970730123.73,1930725666.25
ZMB,Zambia,Other,16,44,49288192.13,1251358379.36,1300646571.49
CZE,Czechia,Other,123,71,1593667561.30,9551991556.53,11145659117.83
ASM,American Samoa,Other,8,7,28611292.79,59679884.83,88291177.62
ATA,Antarctica,Other,1,7,40256.00,5785020.71,5825276.71
ATF,Fr. South Antarctic Terr.,Other,1,3,80.28,1334584.56,1334664.85
BMU,Bermuda,Other,7,30,96022224.03,140939658.22,236961882.25
LCA,Saint Lucia,Other,22,21,59974630.50,1381730143.38,1441704773.88
SXM,Sint Maarten,Other,5,11,52233.61,52209863.66,52262097.27
VGB,Br. Virgin Isds,Other,13,19,76571923.32,112221967.36,188793890.68
CCK,Cocos Isds,Other,0,3,0.00,208050.69,208050.69
CXR,Christmas Isds,Other,1,2,11.58,9981831.50,9981843.08
FIN,Finland,Other,107,63,6471508093.70,10034621541.35,16506129635.05
KIR,Kiribati,Other,9,14,1241294.15,15346526.85,16587821.00
LAO,Lao People's Dem. Rep.,Other,5,22,1249726.96,808681757.40,809931484.36
MHL,Marshall Isds,Other,8,34,22415678.74,789027391.37,811443070.10
MNP,N. Mariana Isds,Other,1,4,5144.42,36105195.40,36110339.82
NCL,New Caledonia,Other,6,21,9283.47,662950214.13,662959497.60
NFK,Norfolk Isds,Other,0,3,0.00,3168080.55,3168080.55
NRU,Nauru,Other,1,9,4637.00,39021966.38,39026603.38
PLW,Palau,Other,3,18,699359.63,39573914.58,40273274.21
SLB,Solomon Isds,Other,1,19,1.48,96605779.16,96605780.64
SVK,Slovakia,Other,69,56,2230910620.83,6385931473.33,8616842094.17
TLS,Timor-Leste,Other,6,15,43707778.24,132652928.16,176360706.40
TON,Tonga,Other,2,10,244.77,38319297.07,38319541.84
VUT,Vanuatu,Other,3,15,637.79,32775701.85,32776339.63
HRV,Croatia,Other,55,51,1211292694.16,2933805039.26,4145097733.42
HTI,Haiti,Other,4,23,81792.31,311795786.24,311877578.55
LSO,Lesotho,Other,2,6,214683.42,171460827.84,171675511.26
SMR,San Marino,Other,3,12,101996.14,14236687.60,14338683.74
GIB,Gibraltar,Other,10,36,65035757.21,7276702515.13,7341738272.34
FRO,Faroe Isds,Other,3,11,2564078.95,188801127.19,191365206.14
GRL,Greenland,Other,3,17,804629.59,152140972.67,152945602.26
WLF,Wallis and Futuna Isds,Other,1,7,390.43,6742074.41,6742464.84
PRK,Dem. People's Rep. of Korea,Other,23,7,3959908.72,220606773.22,224566681.94
BES,Bonaire,Other,1,7,9154992.26,551429903.20,560584895.45
BLZ,Belize,Other,9,25,21889497.08,152254442.75,174143939.83
VCT,Saint Vincent and the Grenadines,Other,9,33,90005140.92,58604684.63,148609825.55
TUV,Tuvalu,Other,1,11,201.50,13498883.00,13499084.50
TCA,Turks and Caicos Isds,Other,5,7,2692695.32,46851002.86,49543698.18
BLM,Saint Barth_emy,Other,3,2,5635.66,7449302.99,7454938.66
FLK,Falkland Isds (Malvinas),Other,0,5,0.00,25809730.92,25809730.92
KNA,Saint Kitts and Nevis,Other,3,13,7089.35,42865016.32,42872105.66
NIU,Niue,Other,1,4,2381.83,3245783.82,3248165.65
PCN,Pitcairn,Other,2,2,622.44,244643.93,245266.36
BTN,Bhutan,Other,2,7,3938922.90,125305275.90,129244198.80
SPM,Saint Pierre and Miquelon,Other,1,2,66891.94,24048.62,90940.56
FSM,FS Micronesia,Other,1,10,183542.45,3848148.24,4031690.68
HMD,Heard Island and McDonald Islands,Other,1,1,32023.22,115896.60,147919.82
SHN,Saint Helena,Other,1,3,3130.65,7311663.51,7314794.16
IOT,Br. Indian Ocean Terr.,Other,1,3,969945.31,8535.19,978480.50
VAT,Holy See (Vatican City State),Other,0,1,0.00,7130257.78,7130257.78
TKL,Tokelau,Other,1,2,20415.67,1286902.13,1307317.80
UMI,United States Minor Outlying Islands,Other,5,0,229018.11,0.00,229018.11
