country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
IDN,Indonesia,Asia_Pacific,57,46,40758893422.92,15020248247.57,55779141670.49
KEN,Kenya,Other,14,38,832512.70,1787406402.02,1788238914.72
KHM,Cambodia,Other,8,24,921742.15,1850950864.48,1851872606.62
KIR,Kiribati,Other,1,7,38.00,3334050.22,3334088.22
LAO,Lao People's Dem. Rep.,Other,4,10,16459139.84,1302815981.82,1319275121.66
MNG,Mongolia,Other,3,36,8597773848.91,106430180.53,8704204029.44
NCL,New Caledonia,Other,6,20,131552.02,76278822.60,76410374.62
NFK,Norfolk Isds,Other,0,3,0.00,3589132.29,3589132.29
NPL,Nepal,Other,3,19,87169.72,2064541119.93,2064628289.65
NRU,Nauru,Other,2,6,489.96,2483810.76,2484300.72
PNG,Papua New Guinea,Other,10,17,5109431936.84,196023212.19,5305455149.03
PYF,French Polynesia,Other,8,25,149967.46,95246424.02,95396391.48
SEN,Senegal,Other,16,38,1230915521.14,1783900924.66,3014816445.80
SGP,Singapore,Asia_Pacific,81,56,35979707802.14,50820857136.14,86800564938.29
SLB,Solomon Isds,Other,3,10,8872.49,8378413.75,8387286.24
TLS,Timor-Leste,Other,2,6,64161039.18,14178194.37,78339233.55
TON,Tonga,Other,3,7,1130046.22,53337355.10,54467401.32
TUV,Tuvalu,Other,3,10,1224.90,15636136.36,15637361.26
TZA,United Rep. of Tanzania,Other,16,32,150091207.06,3082275651.99,3232366859.05
VNM,Viet Nam,Other,48,43,1748275604.26,10056849256.91,11805124861.17
VUT,Vanuatu,Other,3,15,70704.65,97212179.54,97282884.18
WLF,Wallis and Futuna Isds,Other,1,6,227.56,12970638.10,12970865.66
WSM,Samoa,Other,1,8,60214.85,5597448.17,5657663.03
ZMB,Zambia,Other,5,21,24391.72,104116312.00,104140703.72
BHR,Bahrain,Middle_East,34,33,4243002222.73,57976164.72,4300978387.45
COD,Dem. Rep. of the Congo,Other,10,25,600573579.08,133413120.06,733986699.13
CUB,Cuba,Other,3,29,9891530.09,70102565.47,79994095.56
DJI,Djibouti,Other,2,19,66846.55,356097427.67,356164274.22
DZA,Algeria,Africa,44,34,41269557831.37,159817523.87,41429375355.24
ERI,Eritrea,Other,1,9,870.64,3148557.66,3149428.30
FRO,Faroe Isds,Other,5,15,7663414.92,162442833.32,170106248.25
GIN,Guinea,Other,7,27,48078142.61,141367719.55,189445862.16
IRQ,Iraq,Middle_East,32,35,40197927665.73,712065555.09,40909993220.83
JAM,Jamaica,Other,13,27,61803431.25,1228329393.75,1290132825.00
JOR,Jordan,Other,15,36,345179.18,639748952.73,640094131.91
KAZ,Kazakhstan,Former_USSR,43,42,41967847846.58,306689280.28,42274537126.86
KWT,Kuwait,Middle_East,52,36,51980871399.60,640530237.14,52621401636.74
LBN,Lebanon,Other,13,37,2553410.31,2610093836.69,2612647247.01
LBY,Libya,Africa,36,41,28621516862.72,3972240225.74,32593757088.46
MAC,"China, Macao SAR",Other,4,18,2220503.94,85521593.61,87742097.55
MAR,Morocco,Other,16,43,23664206.69,5016655907.34,5040320114.03
MDG,Madagascar,Other,6,21,40444.11,58683152.63,58723596.74
MRT,Mauritania,Other,5,22,1944.91,74287581.17,74289526.07
NIC,Nicaragua,Other,9,30,3463301.04,1364234427.35,1367697728.39
OMN,Oman,Middle_East,38,38,20244617102.53,1932185172.32,22176802274.85
PSE,State of Palestine,Other,0,10,0.00,26386620.54,26386620.54
QAT,Qatar,Middle_East,48,40,67595533126.01,314360304.41,67909893430.42
RWA,Rwanda,Other,4,16,60174.46,69730272.17,69790446.63
SMR,San Marino,Other,3,16,63956.90,21475806.79,21539763.70
TJK,Tajikistan,Other,6,26,30238315.06,79726085.26,109964400.32
TKM,Turkmenistan,Former_USSR,15,24,12347597383.14,44668320.67,12392265703.81
UGA,Uganda,Other,7,20,5959.02,18502316.66,18508275.68
VEN,Venezuela,Latin_America,18,29,10165355909.40,2285636729.32,12450992638.73
YEM,Yemen,Other,0,21,0.00,62351529.68,62351529.68
BMU,Bermuda,Other,5,17,386126.63,152388892.68,152775019.31
GMB,Gambia,Other,6,16,9025.08,6764221.66,6773246.74
BDI,Burundi,Other,1,8,2293.71,1408314.64,1410608.35
BEN,Benin,Other,9,16,1954784.79,52422876.86,54377661.65
BES,Bonaire,Other,4,10,21659900.21,310567592.89,332227493.10
BWA,Botswana,Other,4,10,31716218.01,687560875.42,719277093.43
CMR,Cameroon,Other,18,29,3423304293.38,301409619.15,3724713912.53
COG,Congo,Other,16,23,5448676946.09,34486745.34,5483163691.42
COM,Comoros,Other,4,10,960.68,4983404.75,4984365.42
CRI,Costa Rica,Other,34,33,3415090.68,2275921429.90,2279336520.58
ETH,Ethiopia,Other,4,21,7764.08,200033821.48,200041585.56
GIB,Gibraltar,Other,13,28,96136113.84,8045743454.57,8141879568.40
GNB,Guinea-Bissau,Other,0,9,0.00,66316973.89,66316973.89
GNQ,Equatorial Guinea,Other,25,18,3837350452.76,5336300.09,3842686752.86
GRL,Greenland,Other,5,12,1047004.64,216890222.88,217937227.51
HND,Honduras,Other,8,27,43354.98,2368208376.53,2368251731.51
HTI,Haiti,Other,9,17,60630.71,503560692.19,503621322.91
LBR,Liberia,Other,14,28,142498905.44,3067386188.81,3209885094.25
MLI,Mali,Other,11,21,127651256.59,20309593.35,147960849.94
MOZ,Mozambique,Other,19,22,3976703367.89,1413683874.70,5390387242.59
MWI,Malawi,Other,2,8,111.41,14199725.11,14199836.52
NER,Niger,Other,12,13,222988484.55,6483615.83,229472100.38
SDN,Sudan,Other,4,14,594927239.22,28006828.19,622934067.41
SGS,South Georgia and the South Sandwich Islands,Other,0,2,0.00,18246.77,18246.77
SLE,Sierra Leone,Other,6,22,19523.80,86894680.24,86914204.04
SOM,Somalia,Other,1,16,1034.99,5300014.35,5301049.35
SSD,South Sudan,Other,2,9,309080130.38,615904.58,309696034.96
SWZ,Eswatini,Other,9,10,76995713.74,424048050.32,501043764.05
SYC,Seychelles,Other,9,23,373355.95,2030398.67,2403754.62
SYR,Syria,Other,3,9,37689.51,133518797.24,133556486.76
TCD,Chad,Other,7,14,3109465107.64,3445519.74,3112910627.38
CAF,Central African Rep.,Other,0,12,0.00,11133636.84,11133636.84
PRK,Dem. People's Rep. of Korea,Other,5,2,63309.11,10628776.52,10692085.63
PLW,Palau,Other,2,12,20.33,36255661.36,36255681.69
BLM,Saint Barth_emy,Other,3,3,17950.69,14798811.96,14816762.65
FLK,Falkland Isds (Malvinas),Other,2,4,226.74,25555667.24,25555893.98
GUM,Guam,Other,2,8,1130738.05,189069540.83,190200278.88
HMD,Heard Island and McDonald Islands,Other,0,2,0.00,455659.00,455659.00
MNP,N. Mariana Isds,Other,0,4,0.00,1588462.48,1588462.48
BTN,Bhutan,Other,1,4,94.63,200560162.64,200560257.26
SPM,Saint Pierre and Miquelon,Other,1,2,1556.46,19336053.66,19337610.12
FSM,FS Micronesia,Other,1,6,3659.00,1959107.54,1962766.54
STP,Sao Tome and Principe,Other,4,3,6414871.86,1290135.39,7705007.25
ATF,Fr. South Antarctic Terr.,Other,0,3,0.00,1024671.00,1024671.00
LSO,Lesotho,Other,1,2,13844.68,226781887.16,226795731.84
ASM,American Samoa,Other,0,4,0.00,97134107.74,97134107.74
SHN,Saint Helena,Other,3,3,1269953.15,9243950.17,10513903.32
IOT,Br. Indian Ocean Terr.,Other,0,2,0.00,34336979.30,34336979.30
VAT,Holy See (Vatican City State),Other,2,1,8260.73,9961587.90,9969848.63
NIU,Niue,Other,0,2,0.00,3766784.39,3766784.39
PCN,Pitcairn,Other,2,1,184142.04,1041600.98,1225743.02
ESH,Western Sahara,Other,0,1,0.00,1013.23,1013.23
UMI,United States Minor Outlying Islands,Other,1,0,146.70,0.00,146.70
