country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
CHN,China,Asia_Pacific,164,92,8668417700.77,45957343484.35,54625761185.12
CIV,C_e d'Ivoire,Other,70,53,1390112012.56,1089541454.00,2479653466.56
GAB,Gabon,Other,37,32,3273919601.59,27705321.95,3301624923.54
IND,India,Asia_Pacific,112,66,4642806857.26,4627121335.59,9269928192.85
ISR,Israel,Other,55,47,638849667.69,1638703123.73,2277552791.42
ITA,Italy,Europe,158,80,7846199581.20,30400014116.67,38246213697.87
JPN,Japan,Asia_Pacific,144,84,1564234646.67,97159055138.68,98723289785.35
KOR,Rep. of Korea,Asia_Pacific,132,90,9182662341.01,48714767789.42,57897430130.42
PER,Peru,Latin_America,35,43,746259752.88,1845695332.41,2591955085.29
STP,Sao Tome and Principe,Other,1,11,908.25,6155551.00,6156459.25
ZAF,South Africa,Africa,118,74,4571671907.14,6704120278.81,11275792185.95
AIA,Anguilla,Other,7,10,1170188.00,9431049.00,10601237.00
KNA,Saint Kitts and Nevis,Other,1,12,920.00,17274700.00,17275620.00
VCT,Saint Vincent and the Grenadines,Other,4,29,2347.00,28718458.38,28720805.38
VGB,Br. Virgin Isds,Other,5,15,72664620.00,2635617817.07,2708282437.07
ALB,Albania,Other,4,37,12304136.92,142406624.00,154710760.92
BIH,Bosnia Herzegovina,Other,13,43,1015585.49,482827356.00,483842941.49
GRC,Greece,Other,114,69,1015471116.34,6523128336.32,7538599452.66
AND,Andorra,Other,6,10,494370.79,75747145.00,76241515.79
BWA,Botswana,Other,4,15,2142784.76,336846276.54,338989061.30
MKD,North Macedonia,Other,25,38,2302082.97,359533718.81,361835801.78
SVK,Slovakia,Other,43,47,1605598665.94,3354355189.00,4959953854.94
ZWE,Zimbabwe,Other,12,31,24702973.83,226110500.57,250813474.40
ARE,United Arab Emirates,Middle_East,125,75,37469844473.77,505517490.16,37975361963.93
ARM,Armenia,Other,6,37,68663.00,210760878.56,210829541.56
AUS,Australia,Asia_Pacific,121,61,19892513629.29,9427477552.08,29319991181.37
AZE,Azerbaijan,Former_USSR,56,37,2544281324.04,342058732.00,2886340056.04
BDI,Burundi,Other,3,11,201251.00,28409147.00,28610398.00
BEN,Benin,Other,9,42,165680455.70,144799274.00,310479729.70
BFA,Burkina Faso,Other,5,30,1816399.00,157987317.00,159803716.00
BGD,Bangladesh,Other,14,50,22155589.00,889618951.63,911774540.63
BGR,Bulgaria,Other,77,55,524835632.58,587391564.98,1112227197.56
BHR,Bahrain,Middle_East,42,43,1479270452.56,18635665.00,1497906117.56
BRN,Brunei Darussalam,Other,16,26,4708208427.00,10052270.00,4718260697.00
CMR,Cameroon,Other,32,39,1673864773.36,369646136.00,2043510909.36
COG,Congo,Other,18,30,2765353278.68,19842840.00,2785196118.68
COM,Comoros,Other,2,14,698.85,4756540.28,4757239.13
CYP,Cyprus,Other,29,58,83938902.64,822585707.15,906524609.79
DJI,Djibouti,Other,4,18,306227.92,4673319.15,4979547.07
DNK,Denmark,Europe,103,60,5191251455.02,3219288710.56,8410540165.59
DZA,Algeria,Africa,78,48,28897670977.93,142683759.35,29040354737.28
EGY,Egypt,Africa,82,56,3545870274.80,1063612267.19,4609482541.99
ERI,Eritrea,Other,1,16,10391.00,4925826.76,4936217.76
EST,Estonia,Other,85,40,1050982192.38,638758625.82,1689740818.20
ETH,Ethiopia,Other,2,38,25918.70,416210481.63,416236400.34
FIN,Finland,Other,82,47,2315837660.28,5697436327.30,8013273987.58
FJI,Fiji,Other,11,24,13923545.83,188136435.00,202059980.83
GEO,Georgia,Other,30,35,343419965.71,267515091.94,610935057.64
GHA,Ghana,Other,15,44,129258196.12,103123881.26,232382077.38
GIN,Guinea,Other,10,35,45468005.00,229827481.00,275295486.00
GMB,Gambia,Other,3,31,2996.00,39905463.49,39908459.49
GNQ,Equatorial Guinea,Other,16,18,3356350351.06,59581323.01,3415931674.08
GRL,Greenland,Other,3,8,140727.00,81987859.00,82128586.00
GUM,Guam,Other,5,7,11637844.00,314180769.00,325818613.00
HKG,"China, Hong Kong SAR",Other,80,49,110330687.95,5531162553.04,5641493240.99
HUN,Hungary,Other,62,45,963430754.71,3892277924.76,4855708679.47
IRN,Iran,Middle_East,78,53,27919749885.64,2766512147.46,30686262033.10
IRQ,Iraq,Middle_East,26,26,16070813897.80,1911830637.56,17982644535.36
JOR,Jordan,Other,21,44,70530414.25,1528578851.36,1599109265.61
KAZ,Kazakhstan,Former_USSR,57,50,11859056236.51,1413731615.00,13272787851.51
KEN,Kenya,Other,53,35,349184880.46,191050592.13,540235472.59
KHM,Cambodia,Other,3,28,319918.47,199314754.53,199634673.00
KWT,Kuwait,Middle_East,56,55,22446906189.53,136423351.00,22583329540.53
LBN,Lebanon,Other,34,56,9537675.01,1945401460.98,1954939135.99
LBR,Liberia,Other,8,32,14808804.72,82669283.22,97478087.94
LBY,Libya,Africa,25,33,18232162203.48,550220029.82,18782382233.30
LKA,Sri Lanka,Other,15,37,15528359.31,1130377547.29,1145905906.60
LTU,Lithuania,Other,70,38,2449744122.55,2299991319.21,4749735441.76
LVA,Latvia,Other,52,36,1630622597.48,733994613.47,2364617210.95
MAR,Morocco,Other,27,59,313831575.85,2883209423.10,3197040998.94
MDG,Madagascar,Other,30,37,22970402.78,210188740.62,233159143.40
MDV,Maldives,Other,5,28,34618566.00,90452870.00,125071436.00
MLI,Mali,Other,12,46,4071830.00,284847888.95,288919718.95
MLT,Malta,Other,29,54,103361230.72,438860967.22,542222197.94
MMR,Myanmar,Other,4,20,1090879326.08,520869856.08,1611749182.16
MNG,Mongolia,Other,21,29,20099890.00,217213780.97,237313670.97
MOZ,Mozambique,Other,11,31,139199144.44,29723435.06,168922579.51
MRT,Mauritania,Other,7,27,2004521.65,19633198.09,21637719.74
MUS,Mauritius,Other,20,44,2204345.94,361252595.02,363456940.96
MWI,Malawi,Other,5,19,2353626.35,106304594.15,108658220.50
MYS,Malaysia,Asia_Pacific,68,55,13129341146.22,6253040172.28,19382381318.50
MYT,Mayotte (Overseas France),Other,4,19,41621.00,31316738.00,31358359.00
NER,Niger,Other,39,40,61724327.64,79589758.00,141314085.64
NGA,Nigeria,Africa,42,44,17057520078.68,1730509968.53,18788030047.21
NOR,Norway,Europe,90,53,48349519882.99,1290328477.81,49639848360.80
NPL,Nepal,Other,1,10,2039.00,251343126.00,251345165.00
NZL,New Zealand,Other,48,45,397500969.74,2228580948.00,2626081917.74
OMN,Oman,Middle_East,32,34,10892463839.22,205903502.85,11098367342.07
PHL,Philippines,Other,50,44,407844261.62,4445111715.27,4852955976.89
PNG,Papua New Guinea,Other,16,47,564780111.00,262973121.00,827753232.00
PRT,Portugal,Other,70,60,606272382.76,5892243512.80,6498515895.56
QAT,Qatar,Middle_East,43,39,15877629883.08,18510747.96,15896140631.04
ROU,Romania,Other,101,46,1205264766.55,3377547428.48,4582812195.03
RUS,Russian Federation,Former_USSR,117,63,98379938577.83,1210263288.72,99590201866.55
RWA,Rwanda,Other,14,23,275633255.00,44575877.00,320209132.00
SAU,Saudi Arabia,Middle_East,87,47,74875274547.41,295412255.51,75170686802.92
SDN,Sudan (...2011),Other,14,45,3217036142.24,68501722.23,3285537864.47
SEN,Senegal,Other,28,45,89302753.24,517902471.25,607205224.49
SGP,Singapore,Asia_Pacific,109,83,18866704749.42,24333988525.96,43200693275.38
SLE,Sierra Leone,Other,2,29,6713170.00,56375305.86,63088475.86
SOM,Somalia,Other,3,4,58685.00,2189677.46,2248362.46
SVN,Slovenia,Other,53,53,13312780.76,1163892046.95,1177204827.71
SYC,Seychelles,Other,14,27,215737375.50,300396482.59,516133858.08
SYR,Syria,Other,39,42,4770051409.24,2208960354.54,6979011763.78
TCD,Chad,Other,7,17,1245664575.00,20750648.22,1266415223.22
TGO,Togo,Other,11,44,146240728.84,142871763.17,289112492.01
THA,Thailand,Asia_Pacific,76,68,3197147231.20,13000765464.26,16197912695.46
TJK,Tajikistan,Other,2,14,1440051.00,110725825.00,112165876.00
TKM,Turkmenistan,Former_USSR,23,22,3114775726.56,12097426.88,3126873153.44
TUN,Tunisia,Other,52,48,875336037.25,1260644852.08,2135980889.33
TUR,T_kiye,Other,97,68,1591721376.73,3843109151.64,5434830528.37
TZA,United Rep. of Tanzania,Other,25,55,132357312.14,423942494.80,556299806.94
UGA,Uganda,Other,8,28,298361.00,215356287.00,215654648.00
UKR,Ukraine,Other,92,50,2657176442.90,9438454246.00,12095630688.90
URY,Uruguay,Other,9,26,125592497.21,678163172.43,803755669.64
UZB,Uzbekistan,Former_USSR,20,29,314216973.53,61460544.53,375677518.06
VNM,Viet Nam,Other,56,44,6192311909.97,3599799971.00,9792111880.97
ZMB,Zambia,Other,10,23,28163519.67,217000828.00,245164347.66
BHS,Bahamas,Other,16,37,475590030.58,604143569.91,1079733600.48
CHE,Switzerland,Other,153,67,1042148546.91,6114707972.51,7156856519.43
COL,Colombia,Latin_America,52,43,6579012267.20,374205515.12,6953217782.32
CPV,Cabo Verde,Other,0,29,0.00,32290736.00,32290736.00
CUB,Cuba,Other,11,37,9341895.00,1226434228.00,1235776123.00
DOM,Dominican Rep.,Other,17,42,175288238.60,97865160.22,273153398.82
ECU,Ecuador,Latin_America,33,38,4735346988.88,414879466.02,5150226454.90
POL,Poland,Other,97,58,2043259193.13,7829691151.90,9872950345.03
PRY,Paraguay,Other,4,24,483659.56,472147830.00,472631489.56
SWE,Sweden,Europe,130,61,3938527940.84,9093732268.04,13032260208.88
VEN,Venezuela,Latin_America,50,41,10260172321.61,56402178.31,10316574499.93
ASM,American Samoa,Other,9,7,227139.22,1068366.00,1295505.22
TON,Tonga,Other,1,12,290.00,18422701.63,18422991.63
WSM,Samoa,Other,5,10,246885.00,29536843.00,29783728.00
ATG,Antigua and Barbuda,Other,12,23,4415396.00,60230935.82,64646331.82
DMA,Dominica,Other,5,13,29146.28,15694133.02,15723279.30
GRD,Grenada,Other,3,15,459.00,15174661.00,15175120.00
LCA,Saint Lucia,Other,17,14,26966934.00,65092344.00,92059278.00
ATA,Antarctica,Other,0,4,0.00,2068378.00,2068378.00
AUT,Austria,Other,111,65,820685354.49,6066444811.79,6887130166.28
CCK,Cocos Isds,Other,0,3,0.00,1321414.93,1321414.93
COK,Cook Isds,Other,1,10,622.00,5826293.00,5826915.00
CXR,Christmas Isds,Other,0,3,0.00,2229664.00,2229664.00
FRO,Faroe Isds,Other,2,20,40463.00,88734744.54,88775207.54
FSM,FS Micronesia,Other,1,12,85.66,20471361.00,20471446.66
HRV,Croatia,Other,63,50,569288305.83,1857654537.31,2426942843.14
IRL,Ireland,Other,59,45,457101098.25,3152131891.57,3609232989.82
ISL,Iceland,Other,50,40,11219512.46,470598706.29,481818218.75
JAM,Jamaica,Other,12,37,34294648.07,959688786.57,993983434.64
KIR,Kiribati,Other,1,9,2274.00,7320157.00,7322431.00
LAO,Lao People's Dem. Rep.,Other,5,9,12501736.00,136544040.22,149045776.22
MAC,"China, Macao SAR",Other,4,27,3331851.17,247649427.65,250981278.83
MHL,Marshall Isds,Other,2,18,37533228.00,7639942.04,45173170.04
MNP,N. Mariana Isds,Other,1,4,205216.00,62162824.00,62368040.00
NCL,New Caledonia,Other,9,29,6891067.53,190091373.00,196982440.53
NFK,Norfolk Isds,Other,0,2,0.00,73387.00,73387.00
NIC,Nicaragua,Other,9,39,7379536.13,360703967.00,368083503.13
NIU,Niue,Other,0,4,0.00,1195481.29,1195481.29
NRU,Nauru,Other,5,2,7983496.00,336837.00,8320333.00
PLW,Palau,Other,1,2,2261.00,19461.00,21722.00
PYF,French Polynesia,Other,5,24,6269.00,114092628.00,114098897.00
SHN,Saint Helena,Other,2,7,6527.00,3296730.86,3303257.86
SLB,Solomon Isds,Other,1,13,161567.00,2899509.00,3061076.00
TLS,Timor-Leste,Other,5,10,46133762.95,35945502.00,82079264.95
TUV,Tuvalu,Other,2,8,4140.00,1687295.00,1691435.00
VUT,Vanuatu,Other,4,10,2002561.00,8877584.56,10880145.56
WLF,Wallis and Futuna Isds,Other,1,8,140157.00,5553325.00,5693482.00
ATF,Fr. South Antarctic Terr.,Other,0,4,0.00,3011775.00,3011775.00
BLR,Belarus,Other,37,35,2137935809.36,4395089304.39,6533025113.75
LUX,Luxembourg,Other,37,27,16667811.62,1189998777.05,1206666588.68
MDA,Rep. of Moldova,Other,7,37,1236583.20,321975726.52,323212309.72
PRK,Dem. People's Rep. of Korea,Other,14,24,75178975.00,510027846.68,585206821.67
GIB,Gibraltar,Other,5,28,3287467.36,1940693632.13,1943981099.49
KGZ,Kyrgyzstan,Other,5,23,469194.12,55438980.02,55908174.14
BRB,Barbados,Other,20,32,306243898.28,26914550.56,333158448.84
CAF,Central African Rep.,Other,7,15,2645065.98,948901.53,3593967.51
COD,Dem. Rep. of the Congo,Other,6,24,107618333.94,170682026.02,278300359.96
GNB,Guinea-Bissau,Other,7,10,27995429.13,10582484.53,38577913.66
BLZ,Belize,Other,8,23,6990420.98,28323598.63,35314019.61
CYM,Cayman Isds,Other,4,16,31432304.00,68255096.03,99687400.03
TCA,Turks and Caicos Isds,Other,1,7,292632.00,490618.70,783250.70
BMU,Bermuda,Other,4,15,14086530.00,42738347.83,56824877.83
HTI,Haiti,Other,2,11,761.00,189251929.75,189252690.75
MSR,Montserrat,Other,4,9,527864.00,5625188.00,6153052.00
SPM,Saint Pierre and Miquelon,Other,0,1,0.00,190240.00,190240.00
BTN,Bhutan,Other,0,3,0.00,1311198.62,1311198.62
UMI,United States Minor Outlying Islands,Other,0,4,0.00,62818.70,62818.70
SGS,South Georgia and the South Sandwich Islands,Other,0,1,0.00,6000.00,6000.00
TKL,Tokelau,Other,0,3,0.00,216311.00,216311.00
PSE,State of Palestine,Other,1,3,655974.00,78871.20,734845.20
FLK,Falkland Isds (Malvinas),Other,1,3,611900.00,5399963.57,6011863.57
IOT,Br. Indian Ocean Terr.,Other,0,4,0.00,179342.67,179342.67
LSO,Lesotho,Other,2,3,278686.28,64584528.61,64863214.89
VAT,Holy See (Vatican City State),Other,1,5,59291.00,12560187.35,12619478.35
SMR,San Marino,Other,1,2,48959.00,264157.00,313116.00
SWZ,Eswatini,Other,8,4,13523286.00,123764121.00,137287407.00
PCN,Pitcairn,Other,2,2,8988341.00,339556.00,9327897.00
BVT,Bouvet Island,Other,0,1,0.00,223417.00,223417.00
