country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
CYP,Cyprus,Other,46,74,581962894.57,1497115874.23,2079078768.80
DEU,Germany,Europe,182,112,20771203132.01,69347229382.16,90118432514.17
DNK,Denmark,Europe,132,77,3731781652.40,5951768880.91,9683550533.32
EST,Estonia,Other,83,58,593957547.12,1447751175.13,2041708722.24
GEO,Georgia,Other,53,58,404795443.89,1224365234.40,1629160678.29
HRV,Croatia,Other,52,62,2038783934.26,3414730725.55,5453514659.81
HUN,Hungary,Other,99,60,1447686006.78,8673860202.09,10121546208.87
IRL,Ireland,Other,88,71,940398574.41,6786806729.13,7727205303.55
LBN,Lebanon,Other,45,63,4333381.59,3909207129.23,3913540510.81
LKA,Sri Lanka,Other,59,49,252473298.19,3283993636.59,3536466934.78
LUX,Luxembourg,Other,103,49,33731008.50,1615445600.69,1649176609.19
LVA,Latvia,Other,82,55,378044945.35,1567280157.20,1945325102.54
MDA,Rep. of Moldova,Other,19,47,12013079.82,1029911764.18,1041924844.01
MKD,North Macedonia,Other,34,60,17881064.16,813183682.92,831064747.07
MNE,Montenegro,Other,17,46,4771709.70,228832910.23,233604619.93
NOR,Norway,Europe,88,65,56721811649.26,4283898763.28,61005710412.54
POL,Poland,Other,152,75,2625159833.43,20062411022.25,22687570855.69
ROU,Romania,Other,87,61,2058286242.99,6843342480.03,8901628723.02
SAU,Saudi Arabia,Middle_East,92,76,73805024191.27,7075817913.44,80880842104.71
SEN,Senegal,Other,43,67,588008314.13,2403833803.43,2991842117.57
SRB,Serbia,Other,66,62,405281215.93,2567894921.94,2973176137.87
SVN,Slovenia,Other,71,59,1020644851.12,2404539622.05,3425184473.16
SWE,Sweden,Europe,152,78,8783167339.91,16801240717.50,25584408057.42
TUR,T_kiye,Other,188,109,6328850014.99,16108844534.54,22437694549.53
UKR,Ukraine,Other,134,71,862387540.09,11534803410.63,12397190950.71
AND,Andorra,Other,8,21,119949.09,85052116.23,85172065.32
BDI,Burundi,Other,28,25,2901592.82,164367495.78,167269088.61
DJI,Djibouti,Other,15,40,8420660.14,269407024.17,277827684.31
SLV,El Salvador,Other,25,51,95219463.68,1796064847.46,1891284311.14
SWZ,Eswatini,Other,16,33,27484797.50,199627702.44,227112499.94
SYC,Seychelles,Other,9,37,14677029.29,203159656.90,217836686.19
ARM,Armenia,Other,9,46,3394028.97,863438871.22,866832900.19
AZE,Azerbaijan,Former_USSR,76,57,19005369732.78,320503307.83,19325873040.61
BEN,Benin,Other,24,48,34329319.05,372405976.71,406735295.76
BFA,Burkina Faso,Other,57,59,9251109.38,1185464580.80,1194715690.19
BHR,Bahrain,Middle_East,61,52,5178378883.06,59089786.79,5237468669.85
BHS,Bahamas,Other,18,42,356718271.08,1003391558.97,1360109830.05
BOL,Bolivia (Plurinational State of),Other,23,38,2382425035.55,2241466836.86,4623891872.42
BRB,Barbados,Other,22,44,23507371.66,387718558.62,411225930.29
BRN,Brunei Darussalam,Other,19,51,8050298122.71,6575790974.83,14626089097.54
CAF,Central African Rep.,Other,3,28,4669538.81,62743037.13,67412575.94
CHE,Switzerland,Other,154,86,3319080222.94,6697350766.30,10016430989.24
CMR,Cameroon,Other,27,62,2990906782.62,1195638600.27,4186545382.89
COG,Congo,Other,31,40,6354786952.17,100005174.23,6454792126.40
COL,Colombia,Latin_America,82,61,19451066550.53,3615832932.73,23066899483.26
COM,Comoros,Other,3,21,6091.99,105567146.48,105573238.47
CPV,Cabo Verde,Other,18,34,19295596.97,441866597.92,461162194.89
CRI,Costa Rica,Other,39,51,4151518.56,1648155534.88,1652307053.45
CYM,Cayman Isds,Other,9,28,59672175.18,198351855.40,258024030.58
CZE,Czechia,Other,119,84,1933955226.76,10576234871.46,12510190098.22
DZA,Algeria,Africa,59,40,33352728314.68,241406337.26,33594134651.95
ECU,Ecuador,Latin_America,34,59,9723547971.28,3194231144.24,12917779115.52
EGY,Egypt,Africa,103,78,11411357628.80,9413292913.87,20824650542.67
ERI,Eritrea,Other,4,13,24967.68,12998530.85,13023498.54
ETH,Ethiopia,Other,5,47,287037.55,1055118998.20,1055406035.75
FIN,Finland,Other,101,65,4723127812.32,8108786525.55,12831914337.87
FJI,Fiji,Other,24,31,51268250.07,342368689.13,393636939.20
GAB,Gabon,Other,53,49,4493623876.03,123581113.14,4617204989.17
GIN,Guinea,Other,10,33,11160744.84,140606418.61,151767163.45
GMB,Gambia,Other,6,29,12068163.92,281691154.21,293759318.14
GNB,Guinea-Bissau,Other,2,13,22047321.07,53294727.32,75342048.39
GNQ,Equatorial Guinea,Other,30,25,4718819268.27,7161483.37,4725980751.63
GTM,Guatemala,Other,22,56,97531386.75,3774166451.12,3871697837.87
GUM,Guam,Other,5,9,506118.37,513649236.96,514155355.33
HKG,"China, Hong Kong SAR",Other,82,56,388846567.51,10393741699.79,10782588267.31
HND,Honduras,Other,14,43,68028490.54,1638077503.65,1706105994.19
HTI,Haiti,Other,2,22,2594.52,297243222.67,297245817.18
IRQ,Iraq,Middle_East,46,44,30263875139.42,7884140508.68,38148015648.10
ISL,Iceland,Other,59,58,53464252.22,576865726.22,630329978.43
JAM,Jamaica,Other,36,40,220105559.47,1540256554.24,1760362113.70
JOR,Jordan,Other,30,49,62707955.54,2627265664.99,2689973620.53
KAZ,Kazakhstan,Former_USSR,62,50,28160748775.69,892122717.65,29052871493.34
KEN,Kenya,Other,63,68,191007679.57,3400394500.21,3591402179.78
KGZ,Kyrgyzstan,Other,51,36,97133971.73,877762391.68,974896363.41
KHM,Cambodia,Other,12,33,92646.74,1737881495.20,1737974141.94
LAO,Lao People's Dem. Rep.,Other,7,27,862220.74,840656430.58,841518651.32
LBR,Liberia,Other,24,51,58415676.80,782868344.42,841284021.22
LBY,Libya,Africa,43,47,31420522257.67,2549729513.24,33970251770.92
LSO,Lesotho,Other,3,9,156442.58,182836318.37,182992760.95
LTU,Lithuania,Other,110,54,3149936293.12,5859427607.22,9009363900.34
MDG,Madagascar,Other,42,33,15591500.68,685303701.73,700895202.41
MDV,Maldives,Other,5,43,36327810.17,454395213.09,490723023.26
MEX,Mexico,North_America,83,51,26967187245.42,17550459506.48,44517646751.91
MLI,Mali,Other,17,34,26255828.36,1128630197.31,1154886025.67
MLT,Malta,Other,45,70,1142020034.03,1640040849.68,2782060883.71
MMR,Myanmar,Other,9,41,3146008122.87,3096488025.81,6242496148.69
MNG,Mongolia,Other,7,42,2542745275.17,1156911737.17,3699657012.34
MNP,N. Mariana Isds,Other,4,6,878821.93,12247326.01,13126147.94
MRT,Mauritania,Other,14,38,355395.59,1019490158.00,1019845553.58
MUS,Mauritius,Other,23,44,26424237.27,864150382.50,890574619.77
MWI,Malawi,Other,9,36,101120.88,246295879.50,246397000.38
NIC,Nicaragua,Other,16,47,22544316.77,1737056810.70,1759601127.47
NPL,Nepal,Other,4,43,1123707.53,2281836723.88,2282960431.41
NZL,New Zealand,Other,67,59,635394820.40,3843833731.91,4479228552.31
OMN,Oman,Middle_East,79,57,17093046163.19,3343101318.40,20436147481.59
PER,Peru,Latin_America,53,63,3213821621.91,6363483134.51,9577304756.43
PNG,Papua New Guinea,Other,23,48,5340642032.83,544695114.14,5885337146.98
PRY,Paraguay,Other,8,42,251637.15,1670031636.46,1670283273.61
PSE,State of Palestine,Other,3,35,930922.40,703180810.39,704111732.79
PYF,French Polynesia,Other,10,35,278132.95,201134579.90,201412712.84
QAT,Qatar,Middle_East,85,61,71906810506.39,141872596.98,72048683103.38
RUS,Russian Federation,Former_USSR,160,71,216120196390.97,1880671620.62,218000868011.59
RWA,Rwanda,Other,18,52,7048143.50,390296196.32,397344339.82
SDN,Sudan,Other,14,35,423309520.27,92737775.02,516047295.29
SLB,Solomon Isds,Other,2,11,1275375.87,79180085.88,80455461.75
SLE,Sierra Leone,Other,13,21,7525825.42,67913111.80,75438937.23
SOM,Somalia,Other,4,23,114519.27,68522192.59,68636711.86
SSD,South Sudan,Other,8,15,540578015.74,9429119.09,550007134.82
SUR,Suriname,Other,28,31,162423876.84,133616471.17,296040348.01
SVK,Slovakia,Other,68,63,1941754503.06,7294406239.12,9236160742.19
SYR,Syria,Other,8,19,1039666.23,196743811.31,197783477.53
TCD,Chad,Other,9,20,1591927896.34,29321202.15,1621249098.49
TJK,Tajikistan,Other,6,35,912086.96,672821917.75,673734004.71
TKM,Turkmenistan,Former_USSR,24,29,8013727657.77,33412223.68,8047139881.45
TTO,Trinidad and Tobago,Other,66,43,4885301199.82,33039115.39,4918340315.21
TUN,Tunisia,Other,57,57,1101092484.96,2915993478.97,4017085963.94
UGA,Uganda,Other,37,52,68243544.33,1263325581.59,1331569125.92
VEN,Venezuela,Latin_America,13,33,1165981458.85,263964311.04,1429945769.89
VGB,Br. Virgin Isds,Other,5,21,4074177.59,125768390.49,129842568.08
WSM,Samoa,Other,12,13,1558721.66,58379183.12,59937904.78
YEM,Yemen,Other,9,33,1133938366.03,202790047.82,1336728413.85
ZMB,Zambia,Other,17,47,11203160.23,660397103.09,671600263.32
ZWE,Zimbabwe,Other,8,40,38858019.40,1250766031.83,1289624051.23
BLR,Belarus,Other,52,39,3082605614.28,7340475924.30,10423081538.58
ASM,American Samoa,Other,7,8,10268823.16,44325692.29,54594515.45
ATA,Antarctica,Other,1,11,14090.00,28150199.57,28164289.57
ATG,Antigua and Barbuda,Other,28,32,132676012.58,50582509.14,183258521.72
BMU,Bermuda,Other,7,23,37770.89,157575738.80,157613509.69
DMA,Dominica,Other,3,17,590200.03,11560837.66,12151037.69
KNA,Saint Kitts and Nevis,Other,5,15,16422.98,54493338.88,54509761.86
LCA,Saint Lucia,Other,7,15,9450494.01,1071265851.98,1080716345.99
SXM,Sint Maarten,Other,7,10,12987545.78,43814308.39,56801854.17
VCT,Saint Vincent and the Grenadines,Other,10,37,135279.14,52007448.08,52142727.21
CCK,Cocos Isds,Other,0,2,0.00,246946.22,246946.22
COK,Cook Isds,Other,1,10,7321.99,17033198.57,17040520.56
CXR,Christmas Isds,Other,1,5,27.54,9089603.00,9089630.54
KIR,Kiribati,Other,5,13,31917.04,22129502.61,22161419.65
MAC,"China, Macao SAR",Other,4,27,808271.96,114960975.17,115769247.13
MHL,Marshall Isds,Other,14,28,187001931.49,1556628140.15,1743630071.64
NCL,New Caledonia,Other,7,20,405691.50,421879904.46,422285595.96
NFK,Norfolk Isds,Other,0,3,0.00,3054411.70,3054411.70
NRU,Nauru,Other,2,8,24354.12,1094719.97,1119074.09
PLW,Palau,Other,3,11,14637.91,14785205.17,14799843.08
TLS,Timor-Leste,Other,10,9,375069462.50,87363596.43,462433058.93
TON,Tonga,Other,1,7,2630806.32,30652713.18,33283519.50
VUT,Vanuatu,Other,4,18,1485401.35,42457854.51,43943255.86
SMR,San Marino,Other,1,14,488.00,16627390.76,16627878.76
BES,Bonaire,Other,4,9,65758797.11,422202393.32,487961190.43
BLZ,Belize,Other,10,22,11104957.21,137974314.28,149079271.49
FRO,Faroe Isds,Other,6,13,1062338.71,141297322.31,142359661.02
GRL,Greenland,Other,4,12,248403.77,135425524.14,135673927.92
SGS,South Georgia and the South Sandwich Islands,Other,0,2,0.00,11756.15,11756.15
WLF,Wallis and Futuna Isds,Other,1,8,689.64,5832014.29,5832703.93
TUV,Tuvalu,Other,3,7,8892.19,13739156.19,13748048.38
TCA,Turks and Caicos Isds,Other,3,8,31333159.51,48381654.66,79714814.17
BLM,Saint Barth_emy,Other,2,5,189990.42,7570492.50,7760482.92
SPM,Saint Pierre and Miquelon,Other,1,2,43884.40,12763341.29,12807225.69
UMI,United States Minor Outlying Islands,Other,6,2,38161.49,3622465.91,3660627.40
FSM,FS Micronesia,Other,3,8,72687.98,3880454.99,3953142.97
PRK,Dem. People's Rep. of Korea,Other,11,4,42950097.15,166788009.67,209738106.83
ATF,Fr. South Antarctic Terr.,Other,0,2,0.00,1136385.63,1136385.63
FLK,Falkland Isds (Malvinas),Other,1,4,16252.89,22667103.16,22683356.05
SHN,Saint Helena,Other,4,6,14847.28,4189764.23,4204611.51
IOT,Br. Indian Ocean Terr.,Other,0,5,0.00,224098.24,224098.24
NIU,Niue,Other,1,4,378.00,1784008.79,1784386.79
BTN,Bhutan,Other,0,4,0.00,116475449.52,116475449.52
VAT,Holy See (Vatican City State),Other,1,1,15580.24,7125465.12,7141045.36
PCN,Pitcairn,Other,2,2,29146.57,922280.37,951426.95
ESH,Western Sahara,Other,0,1,0.00,34874849.77,34874849.77
TKL,Tokelau,Other,2,1,63617.89,1003084.92,1066702.81
