source,target,weight,data_source
ABW,BRA,20889920.00,import_reported
ABW,COL,10109795.00,import_reported
ABW,ESP,5397193.84,import_reported
ABW,FRA,28292976.00,import_reported
ABW,GBR,24907343.00,import_reported
ABW,GTM,4816583.00,import_reported
ABW,GUY,522859.00,import_reported
ABW,HND,2484404.00,import_reported
ABW,IRN,21735.00,import_reported
ABW,MEX,31263012.00,import_reported
ABW,NIC,356993.00,import_reported
ABW,PAN,326111.00,import_reported
ABW,USA,1010383130.00,import_reported
ABW,VEN,5120208.00,import_reported
BRA,AGO,95871.00,export_mirrored
BRA,ARE,41159.00,import_reported
BRA,ARG,130621684.00,import_reported
BRA,AUS,2448.00,import_reported
BRA,BEL,1392.00,import_reported
BRA,BGD,12618.00,import_reported
BRA,BGR,3011094.00,import_reported
BRA,BHS,6449917.00,import_reported
BRA,BOL,3655850.00,import_reported
BRA,CAN,4942163.00,import_reported
BRA,CHE,17624.03,import_reported
BRA,CHL,82570197.00,import_reported
BRA,CHN,8818.00,import_reported
BRA,CMR,124.00,import_reported
BRA,COL,536804.00,import_reported
BRA,CRI,10936257.00,import_reported
BRA,CUB,16.00,import_reported
BRA,CYM,11863253.00,export_mirrored
BRA,CZE,11606.00,export_mirrored
BRA,DEU,18752000.00,import_reported
BRA,DNK,7106392.00,import_reported
BRA,DOM,39955.00,export_mirrored
BRA,ECU,7042.00,import_reported
BRA,ESP,4041777.86,import_reported
BRA,EST,14346.00,import_reported
BRA,FRA,83140455.00,import_reported
BRA,GBR,10734263.00,import_reported
BRA,GHA,13149155.00,import_reported
BRA,GMB,1440.00,export_mirrored
BRA,GNQ,1851.00,export_mirrored
BRA,GTM,4074.00,import_reported
BRA,GUY,13790.00,import_reported
BRA,HKG,800.00,import_reported
BRA,HND,875.00,export_mirrored
BRA,IND,34543.00,export_mirrored
BRA,ISR,2000.00,import_reported
BRA,ITA,31866127.52,import_reported
BRA,JAM,2811.00,import_reported
BRA,JPN,58823.00,import_reported
BRA,KWT,15659.00,import_reported
BRA,LCA,99.00,import_reported
BRA,MEX,5196696.00,import_reported
BRA,MYS,5684776.00,import_reported
BRA,NGA,1178784.00,import_reported
BRA,NIC,939.00,import_reported
BRA,NLD,1791.00,import_reported
BRA,NOR,26368.40,import_reported
BRA,PAN,2477.00,import_reported
BRA,PER,8527.00,import_reported
BRA,PHL,2879.00,import_reported
BRA,PRK,18594915.00,export_mirrored
BRA,PRT,32707816.00,import_reported
BRA,PRY,14070048.00,import_reported
BRA,QAT,300.00,export_mirrored
BRA,RUS,1728.00,export_mirrored
BRA,SGP,24640302.00,import_reported
BRA,SLV,315.00,export_mirrored
BRA,SUR,3120.00,export_mirrored
BRA,SVN,15.00,import_reported
BRA,SWE,97.00,import_reported
BRA,TGO,991797.00,import_reported
BRA,TTO,136901691.00,import_reported
BRA,TUR,3825.00,import_reported
BRA,URY,2640042.00,import_reported
BRA,USA,1094950935.00,import_reported
BRA,VEN,188686.00,import_reported
BRA,ZAF,1393.00,import_reported
COL,ABW,26.00,export_mirrored
COL,ARG,8878360.00,import_reported
COL,AUS,4386.00,export_mirrored
COL,AUT,85695.00,import_reported
COL,BEL,8731191.00,import_reported
COL,BHS,6212715.00,export_mirrored
COL,BOL,2694018.00,import_reported
COL,BRA,79785351.00,import_reported
COL,CAN,107830544.00,import_reported
COL,CHL,5159467.00,import_reported
COL,CPV,2160.00,import_reported
COL,CRI,26974040.00,import_reported
COL,CUB,68275.00,import_reported
COL,CYM,3254890.00,export_mirrored
COL,DEU,132134000.00,import_reported
COL,DNK,7923366.00,export_mirrored
COL,DOM,2736000.00,import_reported
COL,ECU,1760599.00,import_reported
COL,ESP,15234735.46,import_reported
COL,EST,1482.00,import_reported
COL,FRA,70780358.00,import_reported
COL,GBR,304214217.00,import_reported
COL,GIB,1946583.00,export_mirrored
COL,GRC,4032767.00,import_reported
COL,GTM,17402810.00,import_reported
COL,HND,348372.00,import_reported
COL,HRV,1996916.00,export_mirrored
COL,IND,1175433.00,import_reported
COL,IRL,891148.47,import_reported
COL,ISR,75504000.00,import_reported
COL,ITA,73799000.24,import_reported
COL,JAM,1406817.00,import_reported
COL,JPN,1333922.00,import_reported
COL,MEX,55326440.00,import_reported
COL,MKD,2583400.29,import_reported
COL,NLD,251216185.00,import_reported
COL,NOR,10495095.16,import_reported
COL,PAN,95016263.00,import_reported
COL,PER,99400361.00,import_reported
COL,POL,2076000.00,import_reported
COL,PRT,48834819.00,import_reported
COL,PRY,61111.00,import_reported
COL,ROU,8483734.59,import_reported
COL,RUS,686228.00,import_reported
COL,SLV,30395.96,import_reported
COL,SUR,8087.00,export_mirrored
COL,SVN,135200.00,import_reported
COL,SWE,9003116.00,import_reported
COL,TTO,130352914.00,import_reported
COL,URY,17874.00,import_reported
