country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
MOZ,Mozambique,Other,32,60,1856547075.24,2969226865.59,4825773940.84
PAK,Pakistan,Other,38,60,501936730.96,15152195917.00,15654132647.96
AUS,Australia,Asia_Pacific,120,79,67879545373.47,35677062693.49,103556608066.96
BEL,Belgium,Europe,176,119,48713983278.64,42822734293.18,91536717571.82
BEN,Benin,Other,11,41,22750884.80,273675117.91,296426002.71
BFA,Burkina Faso,Other,38,60,100986709.38,1128047241.73,1229033951.11
BHS,Bahamas,Other,21,44,1142159217.51,1897131393.35,3039290610.86
BRA,Brazil,Latin_America,88,72,18996621342.59,46023145911.93,65019767254.52
CIV,C_e d'Ivoire,Other,59,67,2225951594.42,3258707083.80,5484658678.22
CMR,Cameroon,Other,30,57,2674100076.79,1515184663.93,4189284740.72
COG,Congo,Other,29,51,9305112651.96,112726576.79,9417839228.75
DEU,Germany,Europe,173,111,29498659009.15,78120335069.00,107618994078.14
ESP,Spain,Europe,150,108,17385877408.28,74088863680.38,91474741088.66
IDN,Indonesia,Asia_Pacific,72,72,57190298490.79,44759575332.30,101949873823.08
IND,India,Asia_Pacific,159,116,43350731929.86,130236346586.32,173587078516.18
IRL,Ireland,Other,81,53,643851126.06,8878249428.26,9522100554.33
ITA,Italy,Europe,168,90,19337832379.10,90107635028.61,109445467407.71
JPN,Japan,Asia_Pacific,161,95,15096025222.31,164423161828.60,179519187050.91
KOR,Rep. of Korea,Asia_Pacific,172,107,45282983632.75,144358348476.00,189641332108.75
MAR,Morocco,Other,45,68,1243123416.05,11676250073.52,12919373489.57
NLD,Netherlands,Europe,178,126,68248390452.29,107484777572.79,175733168025.08
PRT,Portugal,Other,101,71,4479349104.11,14068123842.69,18547472946.80
STP,Sao Tome and Principe,Other,1,12,1482902.80,39734402.02,41217304.82
THA,Thailand,Asia_Pacific,115,88,9113239609.37,50820776626.14,59934016235.51
TUR,T_kiye,Other,169,86,6725678452.32,21675626241.72,28401304694.03
URY,Uruguay,Other,13,52,63424600.44,2276039230.00,2339463830.44
ZAF,South Africa,Africa,133,104,9155469713.24,21743977549.62,30899447262.86
ALB,Albania,Other,36,47,876327192.86,784287280.08,1660614472.93
AUT,Austria,Other,132,78,4902798340.42,13048770843.43,17951569183.85
BGR,Bulgaria,Other,94,56,3008110106.26,7665922259.41,10674032365.67
BIH,Bosnia Herzegovina,Other,29,50,170072909.56,1872470937.00,2042543846.56
CHE,Switzerland,Other,162,77,3113564311.69,13151272030.07,16264836341.76
CYP,Cyprus,Other,47,56,2017455472.88,2303645800.90,4321101273.78
EGY,Egypt,Africa,87,68,11264486489.51,10074926663.95,21339413153.45
GAB,Gabon,Other,42,49,9763949685.00,598895470.96,10362845155.96
GRC,Greece,Other,116,73,10764854338.09,22360244101.17,33125098439.26
HUN,Hungary,Other,86,45,2535609370.15,10838568598.07,13374177968.22
LBN,Lebanon,Other,48,61,319838482.63,4900752978.25,5220591460.87
MKD,North Macedonia,Other,28,52,20414725.00,849146689.00,869561414.00
MLT,Malta,Other,49,63,2630442325.73,3158196124.52,5788638450.25
MNE,Montenegro,Other,16,47,14804348.34,258639881.13,273444229.46
NPL,Nepal,Other,2,39,14928.00,1143971474.54,1143986402.54
SRB,Serbia,Other,63,59,161512821.95,2851439674.00,3012952495.95
SVN,Slovenia,Other,66,65,1505530207.07,3327927150.69,4833457357.76
SWE,Sweden,Europe,151,82,10546747435.68,22056220172.99,32602967608.68
AND,Andorra,Other,11,25,214771321.25,149518208.76,364289530.01
MWI,Malawi,Other,7,35,1676678.60,511178137.39,512854815.99
SVK,Slovakia,Other,58,51,3482803282.41,8709804600.42,12192607882.83
SWZ,Eswatini,Other,16,12,91826530.29,288699838.81,380526369.09
TZA,United Rep. of Tanzania,Other,31,61,158029841.77,4790028033.35,4948057875.12
ZMB,Zambia,Other,18,35,13162696.68,1015755150.76,1028917847.44
AIA,Anguilla,Other,0,7,0.00,15225516.47,15225516.47
ARM,Armenia,Other,8,51,519555.01,912227596.00,912747151.01
AZE,Azerbaijan,Former_USSR,76,49,28979217757.32,123541917.07,29102759674.40
BDI,Burundi,Other,3,21,1290.98,163420680.00,163421970.98
BHR,Bahrain,Middle_East,66,55,5165020085.43,8587893447.43,13752913532.86
BLR,Belarus,Other,61,54,5359305621.33,12115885004.00,17475190625.33
BRN,Brunei Darussalam,Other,18,34,10937095595.33,268620172.06,11205715767.39
BWA,Botswana,Other,6,17,21341261.49,2009873127.91,2031214389.40
CAF,Central African Rep.,Other,4,20,96144.00,212337434.91,212433578.91
CHL,Chile,Latin_America,34,58,762710345.27,15607707516.03,16370417861.30
COM,Comoros,Other,1,13,1325.98,4171199.12,4172525.10
CPV,Cabo Verde,Other,1,23,7840.00,153390170.71,153398010.71
CZE,Czechia,Other,111,66,2215463014.58,12042296848.59,14257759863.16
DJI,Djibouti,Other,5,21,303629.92,56569035.10,56872665.02
DNK,Denmark,Europe,121,69,8569904199.22,9800137725.62,18370041924.83
DZA,Algeria,Africa,52,55,61621596066.64,3854273123.53,65475869190.17
ERI,Eritrea,Other,1,8,28.00,936676.84,936704.84
EST,Estonia,Other,66,48,786728558.60,2485756353.00,3272484911.60
ETH,Ethiopia,Other,6,48,32464.01,1725223247.90,1725255711.91
FJI,Fiji,Other,22,32,40127304.40,660302487.50,700429791.90
GEO,Georgia,Other,41,52,384009994.95,1000776876.00,1384786870.95
GHA,Ghana,Other,35,64,3686271854.83,490922461.98,4177194316.82
GIN,Guinea,Other,14,37,738854590.00,726622881.06,1465477471.06
GMB,Gambia,Other,8,29,2234555.05,93589945.73,95824500.78
GNB,Guinea-Bissau,Other,1,9,165.00,58506610.54,58506775.54
GNQ,Equatorial Guinea,Other,25,30,13406508316.86,168504399.01,13575012715.87
GUY,Guyana,Other,10,29,4085990.64,788434393.60,792520384.24
HKG,"China, Hong Kong SAR",Other,94,54,553576149.80,16650603170.35,17204179320.15
HRV,Croatia,Other,72,52,1378553870.28,3923746970.00,5302300840.28
HTI,Haiti,Other,0,14,0.00,76680051.44,76680051.44
IRQ,Iraq,Middle_East,34,48,48367204489.49,947872755.52,49315077245.01
ISL,Iceland,Other,78,47,88641080.85,927282844.81,1015923925.66
JAM,Jamaica,Other,12,38,74233.92,2256969126.00,2257043359.92
KAZ,Kazakhstan,Former_USSR,63,57,48625938374.00,4959893598.00,53585831972.00
KEN,Kenya,Other,54,70,768213606.14,3826355409.12,4594569015.25
KHM,Cambodia,Other,7,28,84948.14,998475980.63,998560928.76
KIR,Kiribati,Other,7,14,2166589.00,20115363.85,22281952.85
LAO,Lao People's Dem. Rep.,Other,8,16,154796662.69,567233157.00,722029819.69
LBR,Liberia,Other,16,44,35596701.13,915282736.02,950879437.15
LBY,Libya,Africa,45,37,41449186019.47,3518975168.81,44968161188.29
LKA,Sri Lanka,Other,23,42,90283700.40,4026436951.00,4116720651.40
LTU,Lithuania,Other,82,49,6329572146.96,10022506012.75,16352078159.70
LVA,Latvia,Other,88,45,2114356683.09,2484852225.91,4599208909.01
MAC,"China, Macao SAR",Other,6,24,27018205.89,575612390.25,602630596.14
MDG,Madagascar,Other,28,36,16743399.10,645298226.48,662041625.58
MDV,Maldives,Other,4,35,76918.54,503072740.69,503149659.23
MLI,Mali,Other,8,30,103346.24,319482206.11,319585552.35
MMR,Myanmar,Other,6,30,3968791748.78,1721830573.80,5690622322.58
MNG,Mongolia,Other,15,42,1668267124.27,1431827020.10,3100094144.37
MRT,Mauritania,Other,14,41,303720085.17,795696898.94,1099416984.12
MSR,Montserrat,Other,1,13,2222.00,14177589.00,14179811.00
MUS,Mauritius,Other,29,42,102172717.08,1156409518.63,1258582235.71
NCL,New Caledonia,Other,10,33,123325.00,830983832.66,831107157.66
NER,Niger,Other,21,36,405677906.71,53173305.67,458851212.38
NGA,Nigeria,Africa,66,74,95885011907.30,6346378183.33,102231390090.64
NOR,Norway,Europe,93,63,57008512345.09,5192390297.54,62200902642.63
NZL,New Zealand,Other,67,68,1788200348.45,6492149906.03,8280350254.48
OMN,Oman,Middle_East,64,57,19341474263.22,7196956881.08,26538431144.30
PHL,Philippines,Other,40,52,1052152601.68,11804688196.92,12856840798.60
PSE,State of Palestine,Other,2,25,2067074.00,1077291650.00,1079358724.00
PYF,French Polynesia,Other,9,24,215784.24,307396175.93,307611960.18
QAT,Qatar,Middle_East,65,51,77577093001.48,119423979.10,77696516980.57
ROU,Romania,Other,91,56,2748829891.17,6661211567.00,9410041458.17
RUS,Russian Federation,Former_USSR,144,70,262090321801.86,2957127544.58,265047449346.44
RWA,Rwanda,Other,25,38,71034755.89,396024943.33,467059699.23
SAU,Saudi Arabia,Middle_East,87,61,103138781924.11,1901195337.08,105039977261.19
SEN,Senegal,Other,37,59,162463773.82,1916057051.58,2078520825.40
SLE,Sierra Leone,Other,3,34,55786.52,86827948.38,86883734.90
SOM,Somalia,Other,2,11,485.05,23072241.63,23072726.68
SYC,Seychelles,Other,10,38,172251.02,624481318.97,624653569.99
SYR,Syria,Other,8,19,667973.60,405348007.95,406015981.56
TCD,Chad,Other,10,21,2968042416.62,16868873.17,2984911289.79
TGO,Togo,Other,23,49,493490021.65,1073835046.56,1567325068.21
TJK,Tajikistan,Other,2,21,106387.00,488328851.83,488435238.83
TKM,Turkmenistan,Former_USSR,22,32,10317570274.27,63426625.07,10380996899.34
TUN,Tunisia,Other,47,55,2732119600.56,4190955368.52,6923074969.09
UGA,Uganda,Other,21,56,3902320.12,1293830945.22,1297733265.34
UKR,Ukraine,Other,139,65,2728835382.83,20861502846.17,23590338229.00
UZB,Uzbekistan,Former_USSR,20,33,1282261365.99,736080526.34,2018341892.33
VNM,Viet Nam,Other,60,59,8894191023.40,8101541710.81,16995732734.21
ZWE,Zimbabwe,Other,11,32,88773007.07,1526707743.05,1615480750.12
BLZ,Belize,Other,12,30,72768060.36,326071000.39,398839060.75
BOL,Bolivia (Plurinational State of),Other,24,32,7050876674.35,1226866624.81,8277743299.16
CUB,Cuba,Other,15,30,450142866.42,273671941.10,723814807.52
PRY,Paraguay,Other,6,36,24637381.00,1709031952.10,1733669333.10
VEN,Venezuela,Latin_America,44,41,45506425298.39,245135831.70,45751561130.09
ASM,American Samoa,Other,3,7,859774.00,88679869.29,89539643.29
WSM,Samoa,Other,7,12,247666.43,80474331.00,80721997.43
ATA,Antarctica,Other,2,7,19173263.21,5479319.60,24652582.81
ATF,Fr. South Antarctic Terr.,Other,1,6,201.47,3027344.47,3027545.94
ATG,Antigua and Barbuda,Other,24,34,119532876.98,104862610.56,224395487.54
BRB,Barbados,Other,18,39,121918821.08,625849097.54,747767918.62
DMA,Dominica,Other,6,20,5702741.10,45566860.10,51269601.20
GRD,Grenada,Other,7,17,22145.28,94872821.28,94894966.56
KNA,Saint Kitts and Nevis,Other,4,21,870.48,7029853.40,7030723.88
LCA,Saint Lucia,Other,13,22,143509331.12,543938556.00,687447887.12
VGB,Br. Virgin Isds,Other,9,18,54076201.34,432232907.41,486309108.75
CCK,Cocos Isds,Other,2,2,32053.00,129569.00,161622.00
COK,Cook Isds,Other,2,12,1716.00,22167165.92,22168881.92
CXR,Christmas Isds,Other,0,3,0.00,7287707.26,7287707.26
FIN,Finland,Other,101,55,9051698232.27,16444685049.00,25496383281.27
GUM,Guam,Other,5,9,45284683.00,492746453.27,538031136.27
ISR,Israel,Other,81,61,4819438712.01,3639955030.35,8459393742.37
NFK,Norfolk Isds,Other,0,4,0.00,4220223.49,4220223.49
NIC,Nicaragua,Other,15,37,49175113.73,1024807479.91,1073982593.63
NRU,Nauru,Other,1,4,163.00,9883479.18,9883642.18
PNG,Papua New Guinea,Other,9,19,1139785810.03,1166201134.96,2305986944.99
POL,Poland,Other,123,59,5372402241.63,5677165743.98,11049567985.60
SLB,Solomon Isds,Other,7,18,621261.82,176777505.62,177398767.44
TLS,Timor-Leste,Other,4,13,549025100.72,112336051.00,661361151.72
TON,Tonga,Other,7,11,21189.54,43750672.00,43771861.54
VUT,Vanuatu,Other,4,18,12259.68,35019410.13,35031669.82
WLF,Wallis and Futuna Isds,Other,0,7,0.00,10237929.83,10237929.83
COD,Dem. Rep. of the Congo,Other,10,36,1015051199.72,375703028.93,1390754228.65
GTM,Guatemala,Other,17,38,346008247.86,3267862502.00,3613870749.86
HND,Honduras,Other,8,31,119900229.66,1810419579.67,1930319809.33
LUX,Luxembourg,Other,75,46,36271456.15,2592749672.46,2629021128.61
MDA,Rep. of Moldova,Other,12,39,31521367.00,714797732.00,746319099.00
SMR,San Marino,Other,2,8,18834.06,25858429.99,25877264.05
BMU,Bermuda,Other,4,29,278310063.01,157397762.23,435707825.25
CYM,Cayman Isds,Other,6,16,47161.79,103001684.70,103048846.50
BTN,Bhutan,Other,3,3,559232.00,57293803.07,57853035.07
FRO,Faroe Isds,Other,4,15,308849.08,192472014.49,192780863.57
GIB,Gibraltar,Other,18,34,450111237.21,13861614446.07,14311725683.27
GRL,Greenland,Other,3,18,1022222.58,208439010.40,209461232.98
MYT,Mayotte (Overseas France),Other,2,7,85521.46,1832429.68,1917951.14
MHL,Marshall Isds,Other,9,26,19442021.27,336451275.63,355893296.90
TUV,Tuvalu,Other,2,8,3778.00,6071883.27,6075661.27
BLM,Saint Barth_emy,Other,2,1,11892.88,80025.00,91917.88
SPM,Saint Pierre and Miquelon,Other,0,2,0.00,4320358.00,4320358.00
TCA,Turks and Caicos Isds,Other,2,6,492052.00,31042486.78,31534538.78
BES,Bonaire,Other,0,3,0.00,141527786.60,141527786.60
SXM,Sint Maarten,Other,6,6,955641.38,178873664.67,179829306.04
FSM,FS Micronesia,Other,2,11,27212.00,48824025.00,48851237.00
LSO,Lesotho,Other,1,3,189466.06,142579887.15,142769353.21
PLW,Palau,Other,0,13,0.00,55585022.77,55585022.77
PRK,Dem. People's Rep. of Korea,Other,24,11,1540566654.32,930454519.40,2471021173.72
SSD,South Sudan,Other,1,4,2468313737.00,619600.00,2468933337.00
ESH,Western Sahara,Other,1,0,1046.00,0.00,1046.00
FLK,Falkland Isds (Malvinas),Other,0,5,0.00,49702301.28,49702301.28
SHN,Saint Helena,Other,1,7,136080.00,29122103.32,29258183.32
MNP,N. Mariana Isds,Other,2,3,3468.00,2054814.42,2058282.42
HMD,Heard Island and McDonald Islands,Other,2,0,7967770.13,0.00,7967770.13
IOT,Br. Indian Ocean Terr.,Other,1,4,9132.15,69263391.00,69272523.15
VAT,Holy See (Vatican City State),Other,1,2,56816.00,15704359.00,15761175.00
TKL,Tokelau,Other,1,3,26651.00,218177697.79,218204348.79
BVT,Bouvet Island,Other,0,1,0.00,2.66,2.66
NIU,Niue,Other,0,1,0.00,4143253.96,4143253.96
PCN,Pitcairn,Other,0,1,0.00,2373.57,2373.57
UMI,United States Minor Outlying Islands,Other,0,2,0.00,73626.00,73626.00
SGS,South Georgia and the South Sandwich Islands,Other,1,0,542.00,0.00,542.00
