source,target,weight,data_source
ABW,ARG,9266649.00,import_reported
ABW,ATG,139.00,import_reported
ABW,BRA,170841158.00,import_reported
ABW,CAN,133767156.00,import_reported
ABW,COL,64225116.00,import_reported
ABW,CRI,280824479.00,import_reported
ABW,DNK,23909035.00,import_reported
ABW,ECU,48808444.00,import_reported
ABW,ESP,61525015.60,import_reported
ABW,FRA,145452699.00,import_reported
ABW,HND,3154759.00,import_reported
ABW,ITA,20585584.53,import_reported
ABW,MEX,187999870.00,import_reported
ABW,NIC,336453.00,import_reported
ABW,PER,58719361.00,import_reported
ABW,SDN,105147.06,import_reported
ABW,SLV,1281823.38,import_reported
ABW,SWE,1709532.00,import_reported
ABW,USA,2845974625.00,import_reported
ARG,AGO,77.21,import_reported
ARG,AUS,3578.00,export_mirrored
ARG,BGD,9114.00,import_reported
ARG,BHS,4458904.00,export_mirrored
ARG,BOL,126110927.00,import_reported
ARG,BRA,1382347261.00,import_reported
ARG,CAN,56707.00,import_reported
ARG,CHE,1421.23,import_reported
ARG,CHL,1766068326.84,import_reported
ARG,CHN,812397846.00,import_reported
ARG,CIV,1591794.00,import_reported
ARG,COL,568712.00,import_reported
ARG,CRI,44513.00,import_reported
ARG,CUB,1838303.00,export_mirrored
ARG,DEU,132.00,export_mirrored
ARG,DOM,898281.15,import_reported
ARG,ECU,62689639.00,import_reported
ARG,ESP,4120143.79,import_reported
ARG,FRA,26367.00,import_reported
ARG,GBR,6254.00,import_reported
ARG,GIN,10530.00,import_reported
ARG,GTM,101295176.00,import_reported
ARG,GUY,12767.00,export_mirrored
ARG,HND,31846930.00,import_reported
ARG,IND,13693615.00,import_reported
ARG,ISR,1848.00,export_mirrored
ARG,ITA,15573420.41,import_reported
ARG,JAM,5225272.00,import_reported
ARG,JPN,51907469.00,import_reported
ARG,KAZ,608.00,import_reported
ARG,MAR,27975981.82,import_reported
ARG,MEX,529505644.00,import_reported
ARG,MLI,30944.00,export_mirrored
ARG,MYS,43078.00,import_reported
ARG,NGA,21400998.00,export_mirrored
ARG,NIC,31159206.00,import_reported
ARG,NLD,3160540.00,export_mirrored
ARG,NOR,7026.93,import_reported
ARG,NZL,30.00,export_mirrored
ARG,PAK,625297.00,import_reported
ARG,PAN,399142.00,import_reported
ARG,PER,6573760.00,import_reported
ARG,PRT,3783171.00,import_reported
ARG,PRY,275719398.00,import_reported
ARG,SGP,15276787.00,import_reported
ARG,SLV,70963185.11,import_reported
ARG,TTO,8768.00,import_reported
ARG,UGA,23001.00,import_reported
ARG,URY,150175750.00,import_reported
ARG,USA,1396289908.00,import_reported
ARG,VEN,264624.00,import_reported
ARG,ZAF,225871560.00,import_reported
ATG,BHS,2497255.00,import_reported
ATG,BRB,5050.00,import_reported
ATG,CRI,21.00,import_reported
ATG,DMA,319.00,import_reported
ATG,GHA,34.00,import_reported
ATG,IND,26765.00,import_reported
