country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
ABW,Aruba,Other,23,25,1344420957.80,1087154769.43,2431575727.23
BRA,Brazil,Latin_America,89,77,28654640158.75,39856517500.56,68511157659.32
BRB,Barbados,Other,24,38,113458254.27,1463012481.57,1576470735.83
CAN,Canada,North_America,158,100,21640478388.26,50096046541.28,71736524929.54
COL,Colombia,Latin_America,78,61,23928737632.81,5603834890.77,29532572523.59
CUW,Cura_o,Other,42,30,3194230646.66,2638772293.98,5833002940.64
DOM,Dominican Rep.,Other,44,59,575814934.49,4294403126.00,4870218060.49
ECU,Ecuador,Latin_America,31,47,14282244429.24,3533793676.67,17816038105.91
FRA,France,Europe,182,123,16388384748.94,112247193196.19,128635577945.13
GBR,United Kingdom,Europe,174,110,58683730396.95,69420539101.12,128104269498.08
GMB,Gambia,Other,3,26,10412944.41,102661630.25,113074574.67
GTM,Guatemala,Other,13,38,357401958.17,3225931863.00,3583333821.17
IND,India,Asia_Pacific,154,119,44131934654.47,135492836008.48,179624770662.96
ISR,Israel,Other,80,65,3244127847.33,6447131967.26,9691259814.59
JOR,Jordan,Other,25,55,115542534.30,6589730827.72,6705273362.02
NLD,Netherlands,Europe,176,129,67771681283.52,107411859113.98,175183540397.50
SDN,Sudan,Other,13,60,2147383553.36,532884354.01,2680267907.37
SGP,Singapore,Asia_Pacific,146,104,66066192023.50,119866343987.95,185932536011.45
SUR,Suriname,Other,11,30,240763481.60,268396805.16,509160286.77
TTO,Trinidad and Tobago,Other,75,47,12832037732.79,4900675860.15,17732713592.94
URY,Uruguay,Other,13,42,81870277.47,2830711299.98,2912581577.46
USA,USA,North_America,192,134,102222831103.62,136604085605.88,238826916709.51
VCT,Saint Vincent and the Grenadines,Other,12,37,302778.23,116194358.58,116497136.82
VEN,Venezuela,Latin_America,59,45,45153105167.12,479141116.84,45632246283.97
AFG,Afghanistan,Other,4,37,60402445.00,1280021302.68,1340423747.68
ARE,United Arab Emirates,Middle_East,155,104,106378507518.13,7664615153.61,114043122671.74
MYS,Malaysia,Asia_Pacific,113,78,59115026398.63,27182283604.69,86297310003.32
PAK,Pakistan,Other,34,63,569050389.57,15837326614.34,16406377003.90
SEN,Senegal,Other,39,62,538177535.47,1800771895.71,2338949431.18
AGO,Angola,Africa,33,54,33704474840.47,911678822.45,34616153662.93
BEL,Belgium,Europe,178,110,43931744800.64,37340922017.97,81272666818.61
BEN,Benin,Other,18,48,282704134.77,373395199.68,656099334.44
BFA,Burkina Faso,Other,35,56,37833026.28,907966524.65,945799550.93
CHN,China,Asia_Pacific,188,112,14244677221.82,166799287184.31,181043964406.13
CIV,C_e d'Ivoire,Other,66,63,3049245063.21,3023898050.61,6073143113.83
CMR,Cameroon,Other,31,56,2807730219.06,1919868348.58,4727598567.64
COG,Congo,Other,30,43,9858132722.47,81239818.18,9939372540.64
CRI,Costa Rica,Other,29,53,21120267.17,2262146110.00,2283266377.17
DEU,Germany,Europe,176,112,26179281338.58,72748630048.37,98927911386.94
DNK,Denmark,Europe,118,75,9463310756.98,8583973868.86,18047284625.83
ESP,Spain,Europe,153,108,17000853159.23,77627633913.15,94628487072.38
IDN,Indonesia,Asia_Pacific,80,69,61624235296.99,43444332179.94,105068567476.93
ITA,Italy,Europe,160,95,25870615036.51,103766480731.53,129637095768.04
JPN,Japan,Asia_Pacific,160,87,11731679755.08,163937881136.69,175669560891.78
KOR,Rep. of Korea,Asia_Pacific,162,106,48841201605.61,132130945603.34,180972147208.95
MAR,Morocco,Other,40,67,881666468.85,11913479819.87,12795146288.72
MOZ,Mozambique,Other,33,51,1568259337.78,1193824719.31,2762084057.09
NER,Niger,Other,27,40,318685018.70,37011672.88,355696691.57
PAN,Panama,Other,44,67,1272076034.13,2112219431.80,3384295465.93
PER,Peru,Latin_America,41,58,4831028569.98,8267750090.18,13098778660.16
PRT,Portugal,Other,90,74,2813638983.57,14086869530.97,16900508514.54
STP,Sao Tome and Principe,Other,3,17,416447.00,35446648.99,35863095.99
SWE,Sweden,Europe,139,82,13523775063.42,25602690381.51,39126465444.94
THA,Thailand,Asia_Pacific,117,82,10341713728.47,46462774402.89,56804488131.36
ZAF,South Africa,Africa,139,103,10718397982.48,22230650450.84,32949048433.32
AIA,Anguilla,Other,2,5,941.35,3871684.18,3872625.53
FJI,Fiji,Other,23,31,62838014.01,675740320.00,738578334.01
SLV,El Salvador,Other,19,42,77256997.39,1893570838.60,1970827835.99
ALB,Albania,Other,27,49,495257996.81,670334677.00,1165592673.81
AUT,Austria,Other,130,72,4886287964.79,14294972146.85,19181260111.65
GRC,Greece,Other,114,75,8923495728.97,22669875041.03,31593370770.00
HUN,Hungary,Other,100,56,2524272105.39,10685313547.52,13209585652.91
ISL,Iceland,Other,73,43,72848044.98,1334786371.11,1407634416.08
MDA,Rep. of Moldova,Other,17,43,10714411.41,674177925.00,684892336.41
MKD,North Macedonia,Other,31,47,12579485.13,1090305837.00,1102885322.13
MLT,Malta,Other,61,64,2300905343.39,3595407748.08,5896313091.47
MNE,Montenegro,Other,12,40,19892584.00,266703646.00,286596230.00
NZL,New Zealand,Other,73,70,2138099326.93,6555266577.04,8693365903.97
QAT,Qatar,Middle_East,64,52,78243150544.27,114859761.59,78358010305.87
ROU,Romania,Other,84,60,2619562191.52,7763648365.55,10383210557.07
SLE,Sierra Leone,Other,1,29,241.00,78118311.13,78118552.13
SRB,Serbia,Other,55,55,131881825.59,2956452013.00,3088333838.59
SVK,Slovakia,Other,63,55,3367917313.54,8221318044.28,11589235357.82
SVN,Slovenia,Other,62,62,965903412.86,3593555245.95,4559458658.81
TUR,T_kiye,Other,168,84,5366571814.01,20212872835.84,25579444649.85
AND,Andorra,Other,11,19,28839016.56,222108484.42,250947500.98
BWA,Botswana,Other,11,23,23858502.92,3322104361.90,3345962864.81
LKA,Sri Lanka,Other,26,40,9092525.97,3717674906.38,3726767432.35
MWI,Malawi,Other,5,30,1248918.46,323188363.19,324437281.65
NGA,Nigeria,Africa,82,71,91162080377.38,1788608658.70,92950689036.08
NPL,Nepal,Other,1,34,71.00,1292114862.99,1292114933.99
TZA,United Rep. of Tanzania,Other,32,63,65249306.15,3747851926.13,3813101232.27
ARG,Argentina,Latin_America,49,56,5599049349.26,8289763890.00,13888813239.26
ARM,Armenia,Other,6,46,3020964.00,882619805.82,885640769.82
AUS,Australia,Asia_Pacific,120,74,56280789936.87,37794919655.30,94075709592.17
AZE,Azerbaijan,Former_USSR,83,48,28485536172.53,80267203.00,28565803375.53
BDI,Burundi,Other,4,25,484764.81,162016370.00,162501134.81
BGD,Bangladesh,Other,19,55,124155980.77,3061192856.00,3185348836.76
BGR,Bulgaria,Other,93,53,3400765977.65,7942574257.00,11343340234.65
BHR,Bahrain,Middle_East,65,47,5838037843.17,197828386.94,6035866230.11
BHS,Bahamas,Other,22,43,1731471376.77,4302637409.45,6034108786.22
BIH,Bosnia Herzegovina,Other,37,46,180342291.60,1908206117.00,2088548408.60
BLR,Belarus,Other,63,52,8863171929.24,17329549388.00,26192721317.24
BRN,Brunei Darussalam,Other,22,30,12796209906.78,343322973.00,13139532879.78
CAF,Central African Rep.,Other,2,13,60210.47,143932936.69,143993147.16
CHE,Switzerland,Other,167,76,3790590110.69,13747968938.40,17538559049.09
CHL,Chile,Latin_America,30,58,377471264.05,16364261527.47,16741732791.52
COD,Dem. Rep. of the Congo,Other,15,32,780135976.87,360257598.91,1140393575.78
COM,Comoros,Other,2,17,4557.68,2698635.63,2703193.31
CUB,Cuba,Other,16,30,252968679.99,379269254.51,632237934.51
CYP,Cyprus,Other,51,64,2557930433.76,2777279782.74,5335210216.50
CZE,Czechia,Other,110,62,2299301678.32,12280451956.00,14579753634.32
DJI,Djibouti,Other,7,19,431031.86,43301085.82,43732117.68
DZA,Algeria,Africa,59,52,69912421627.37,5305253149.52,75217674776.89
EGY,Egypt,Africa,75,63,13121172571.07,13294982039.59,26416154610.66
ERI,Eritrea,Other,0,9,0.00,5849614.75,5849614.75
EST,Estonia,Other,67,52,1088457084.90,3208833269.00,4297290353.90
ETH,Ethiopia,Other,5,47,35821.64,2423356345.00,2423392166.64
FIN,Finland,Other,96,59,7549770475.97,15236234741.00,22786005216.97
GAB,Gabon,Other,44,54,11721729709.27,678061783.66,12399791492.92
GEO,Georgia,Other,36,56,607825710.99,978760809.84,1586586520.83
GHA,Ghana,Other,37,60,3172420537.07,540056675.57,3712477212.64
GIN,Guinea,Other,8,41,373600417.69,581327317.16,954927734.85
GNB,Guinea-Bissau,Other,2,12,679378.97,54915327.53,55594706.51
GNQ,Equatorial Guinea,Other,30,29,14323819162.94,182194924.47,14506014087.41
GUY,Guyana,Other,10,31,6745855.08,669148394.87,675894249.94
HKG,"China, Hong Kong SAR",Other,88,58,569334150.23,17024932713.71,17594266863.93
HRV,Croatia,Other,69,57,1471661220.32,4060635328.00,5532296548.32
HTI,Haiti,Other,4,14,475524.11,47874185.83,48349709.94
IRL,Ireland,Other,73,58,1301425095.51,8904872660.65,10206297756.15
IRN,Iran,Middle_East,60,37,40446423386.31,201070650.62,40647494036.93
IRQ,Iraq,Middle_East,37,38,49879490195.29,2752556568.20,52632046763.49
JAM,Jamaica,Other,13,38,37245688.55,2379502703.77,2416748392.32
KAZ,Kazakhstan,Former_USSR,59,53,47933106034.94,4181924802.00,52115030836.94
KEN,Kenya,Other,19,45,296435550.17,3115247566.07,3411683116.24
KGZ,Kyrgyzstan,Other,56,40,111353742.00,1141286429.00,1252640171.00
KHM,Cambodia,Other,4,27,18889.01,1165131397.31,1165150286.32
KIR,Kiribati,Other,3,12,169260.00,19555874.51,19725134.51
KWT,Kuwait,Middle_East,67,42,84110743441.81,778951138.95,84889694580.76
LAO,Lao People's Dem. Rep.,Other,3,13,15748458.00,646718422.00,662466880.00
LBN,Lebanon,Other,49,54,63017535.10,5821207665.32,5884225200.41
LBR,Liberia,Other,20,41,196486469.09,1499195585.00,1695682054.09
LBY,Libya,Africa,38,42,57770624031.58,3093264898.48,60863888930.06
LTU,Lithuania,Other,83,47,7019887741.03,10404860067.01,17424747808.04
LVA,Latvia,Other,92,44,2260887628.81,2469438102.46,4730325731.27
MAC,"China, Macao SAR",Other,3,24,2596576.12,567560458.29,570157034.41
MDG,Madagascar,Other,33,35,15278443.61,609628960.13,624907403.74
MDV,Maldives,Other,6,33,124483.00,486094983.72,486219466.73
MEX,Mexico,North_America,105,71,15777127157.03,9622874635.00,25400001792.03
MLI,Mali,Other,11,43,1497742.49,979918445.47,981416187.96
MMR,Myanmar,Other,7,32,3446376132.70,1385892818.57,4832268951.27
MNG,Mongolia,Other,6,27,2129378156.00,1457315094.42,3586693250.42
MRT,Mauritania,Other,13,35,175213765.76,1099924387.24,1275138153.00
MUS,Mauritius,Other,30,46,11330310.21,1184398456.66,1195728766.87
MYT,Mayotte (Overseas France),Other,2,10,4682.15,3841582.94,3846265.09
NIC,Nicaragua,Other,15,42,94893648.85,1457084403.00,1551978051.85
NOR,Norway,Europe,93,66,57724098911.71,4935805940.76,62659904852.47
OMN,Oman,Middle_East,57,57,20873853879.90,2048481014.00,22922334893.90
PHL,Philippines,Other,37,53,1018371650.83,12182073055.66,13200444706.49
PNG,Papua New Guinea,Other,18,58,1535471853.30,1341240330.00,2876712183.30
PSE,State of Palestine,Other,3,24,2446786.00,960620232.72,963067018.72
RUS,Russian Federation,Former_USSR,132,73,262184290752.10,3193038213.61,265377328965.71
RWA,Rwanda,Other,24,26,22321386.72,57818619.95,80140006.67
SAU,Saudi Arabia,Middle_East,89,65,104722049437.27,753087903.60,105475137340.86
SOM,Somalia,Other,1,10,20.00,17034830.41,17034850.41
SWZ,Eswatini,Other,14,9,35129819.42,280365268.32,315495087.73
SYC,Seychelles,Other,11,29,541847003.17,883757812.86,1425604816.04
SYR,Syria,Other,15,27,140661352.47,93577200.92,234238553.39
TCD,Chad,Other,7,16,3079255454.00,14686047.77,3093941501.77
TGO,Togo,Other,27,54,689583786.85,1136499854.59,1826083641.45
TJK,Tajikistan,Other,3,19,7518136.00,528006715.51,535524851.51
TKM,Turkmenistan,Former_USSR,24,31,9944728280.89,62602062.45,10007330343.33
TUN,Tunisia,Other,51,51,3400393586.96,4121708755.68,7522102342.64
UGA,Uganda,Other,22,63,5870740.20,1304886280.40,1310757020.61
UKR,Ukraine,Other,130,60,3567951402.52,25783058659.13,29351010061.64
UZB,Uzbekistan,Former_USSR,18,30,337338561.63,628817483.26,966156044.89
VNM,Viet Nam,Other,61,57,11194365087.95,9498717730.97,20693082818.92
YEM,Yemen,Other,40,39,8140805470.77,3106027756.92,11246833227.70
ZMB,Zambia,Other,15,35,64761736.55,862198998.10,926960734.64
ZWE,Zimbabwe,Other,8,39,21665326.42,1516897684.65,1538563011.07
BLZ,Belize,Other,8,25,105538588.98,142638540.04,248177129.02
BOL,Bolivia (Plurinational State of),Other,22,28,5114507982.93,1212821287.10,6327329270.03
LCA,Saint Lucia,Other,12,25,59443486.75,1488528964.20,1547972450.94
PRY,Paraguay,Other,6,32,36783005.05,2008779922.43,2045562927.48
ASM,American Samoa,Other,5,7,35266682.11,112854230.54,148120912.65
WSM,Samoa,Other,7,14,73272.95,79742133.00,79815405.95
ATF,Fr. South Antarctic Terr.,Other,1,7,205.68,904629.19,904834.87
ATG,Antigua and Barbuda,Other,21,44,40362862.67,430077651.45,470440514.13
DMA,Dominica,Other,7,24,12023613.93,75080121.50,87103735.43
KNA,Saint Kitts and Nevis,Other,6,19,1561.00,9833118.00,9834679.00
MSR,Montserrat,Other,2,11,2009.52,12160963.00,12162972.52
ATA,Antarctica,Other,0,8,0.00,5233829.44,5233829.44
CCK,Cocos Isds,Other,0,2,0.00,296273.00,296273.00
CXR,Christmas Isds,Other,1,4,2071.00,8496738.48,8498809.48
FSM,FS Micronesia,Other,3,12,108992.00,56295484.00,56404476.00
GUM,Guam,Other,5,11,77019947.00,676796720.91,753816667.91
HND,Honduras,Other,13,44,303714884.26,2162435532.49,2466150416.75
LUX,Luxembourg,Other,59,52,99083420.79,2776536898.85,2875620319.64
MHL,Marshall Isds,Other,10,27,27358997.78,768647011.44,796006009.22
MNP,N. Mariana Isds,Other,3,5,2991.00,10168366.48,10171357.48
NCL,New Caledonia,Other,10,28,176997.60,740762685.00,740939682.60
NFK,Norfolk Isds,Other,0,3,0.00,2447870.93,2447870.93
NRU,Nauru,Other,3,3,57901.00,5010042.00,5067943.00
PLW,Palau,Other,3,13,17843.00,50887363.00,50905206.00
POL,Poland,Other,119,68,4806527494.30,6086496979.24,10893024473.54
PYF,French Polynesia,Other,9,24,8554.00,293115010.89,293123564.89
SLB,Solomon Isds,Other,4,17,240482.82,131085575.58,131326058.41
TLS,Timor-Leste,Other,5,9,636255858.21,54852118.26,691107976.47
TON,Tonga,Other,6,10,12691.72,46585067.00,46597758.72
VUT,Vanuatu,Other,2,19,5047.60,57987061.62,57992109.22
WLF,Wallis and Futuna Isds,Other,0,9,0.00,12435674.17,12435674.17
BTN,Bhutan,Other,3,7,4635227.00,151221575.00,155856802.00
BVT,Bouvet Island,Other,2,2,13795806.44,39774474.56,53570281.00
BMU,Bermuda,Other,5,28,62639491.55,123422784.10,186062275.65
CYM,Cayman Isds,Other,6,18,13011820.76,218581779.99,231593600.75
CPV,Cabo Verde,Other,14,22,37601631.19,107839646.00,145441277.19
FLK,Falkland Isds (Malvinas),Other,1,6,1562.00,29510630.35,29512192.35
FRO,Faroe Isds,Other,5,11,91976.60,146956894.66,147048871.27
GIB,Gibraltar,Other,13,37,357121954.01,15293722427.33,15650844381.34
GRL,Greenland,Other,1,16,579.00,260410281.22,260410860.22
SGS,South Georgia and the South Sandwich Islands,Other,2,1,1855.00,8021.17,9876.17
SMR,San Marino,Other,0,5,0.00,36741828.16,36741828.16
VGB,Br. Virgin Isds,Other,7,18,3839694.86,387274232.45,391113927.31
TCA,Turks and Caicos Isds,Other,4,7,55540711.10,134842756.28,190383467.38
GRD,Grenada,Other,8,28,47580.66,96722951.38,96770532.04
LSO,Lesotho,Other,1,5,84278.24,128083175.64,128167453.88
SPM,Saint Pierre and Miquelon,Other,0,2,0.00,257540.00,257540.00
COK,Cook Isds,Other,1,12,6659.00,32039074.43,32045733.43
PRK,Dem. People's Rep. of Korea,Other,22,10,1280665309.72,888420680.39,2169085990.11
SSD,South Sudan,Other,2,3,643472153.00,255737.00,643727890.00
TUV,Tuvalu,Other,1,5,3617.00,7610507.09,7614124.09
HMD,Heard Island and McDonald Islands,Other,1,1,2760854.00,284996.00,3045850.00
UMI,United States Minor Outlying Islands,Other,0,2,0.00,60530014.16,60530014.16
ESH,Western Sahara,Other,1,1,143.00,2900729.50,2900872.50
SHN,Saint Helena,Other,1,5,19011.00,5920347.94,5939358.94
VAT,Holy See (Vatican City State),Other,1,2,9200.00,17957989.00,17967189.00
IOT,Br. Indian Ocean Terr.,Other,0,3,0.00,85252432.01,85252432.01
NIU,Niue,Other,1,1,3661.02,1946105.74,1949766.76
PCN,Pitcairn,Other,0,1,0.00,1343.55,1343.55
TKL,Tokelau,Other,0,3,0.00,15348353.37,15348353.37
SXM,Sint Maarten,Other,2,2,30298.07,39640788.73,39671086.79
BES,Bonaire,Other,0,1,0.00,31712960.80,31712960.80
