country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
BDI,Burundi,Other,28,26,8913986.14,298300257.63,307214243.77
BEN,Benin,Other,19,50,32969005.30,572728270.43,605697275.73
BGD,Bangladesh,Other,18,43,12439141.83,14609841646.88,14622280788.72
BHR,Bahrain,Middle_East,62,53,7661724703.70,97923403.26,7759648106.96
BLR,Belarus,Other,31,41,930265738.90,140522505.21,1070788244.11
BOL,Bolivia (Plurinational State of),Other,21,36,3449220990.16,4360382642.20,7809603632.36
BRN,Brunei Darussalam,Other,23,46,11752821579.77,6222036334.61,17974857914.38
CAF,Central African Rep.,Other,0,27,0.00,143632308.45,143632308.45
CCK,Cocos Isds,Other,1,3,14186.91,333487.37,347674.27
COL,Colombia,Latin_America,94,69,33339953629.85,6938048983.47,40278002613.32
COM,Comoros,Other,5,18,887.21,22807431.64,22808318.86
CRI,Costa Rica,Other,46,51,2585580.60,2627207949.68,2629793530.28
CUB,Cuba,Other,7,29,18057572.86,26610184.64,44667757.50
CUW,Cura_o,Other,18,19,123443898.99,288788197.59,412232096.58
CYM,Cayman Isds,Other,10,23,110823926.26,327066693.99,437890620.25
DJI,Djibouti,Other,21,28,21055679.66,454426191.17,475481870.83
DMA,Dominica,Other,10,23,1288774.74,44244814.92,45533589.66
DOM,Dominican Rep.,Other,34,53,233024781.20,4226134136.84,4459158918.04
DZA,Algeria,Africa,64,42,40134549158.80,299711848.71,40434261007.50
ECU,Ecuador,Latin_America,39,47,12587531099.29,5375697955.10,17963229054.39
ERI,Eritrea,Other,6,9,1506.02,12950695.05,12952201.07
ETH,Ethiopia,Other,12,49,858564.88,1101485070.24,1102343635.12
FIN,Finland,Other,105,65,6982405478.33,14130804504.99,21113209983.33
FJI,Fiji,Other,23,37,99587882.90,730031440.96,829619323.86
GAB,Gabon,Other,57,46,7283532325.79,69736491.08,7353268816.87
GIN,Guinea,Other,14,32,47007930.20,798128280.24,845136210.44
GMB,Gambia,Other,7,31,16982761.30,374497857.87,391480619.17
GNB,Guinea-Bissau,Other,1,13,15.34,73802931.86,73802947.20
GNQ,Equatorial Guinea,Other,28,26,7181148899.49,16469277.01,7197618176.50
GRD,Grenada,Other,5,25,17784.96,108239042.92,108256827.88
HKG,"China, Hong Kong SAR",Other,83,57,285526925.57,13698019186.68,13983546112.24
HND,Honduras,Other,13,37,349591.12,2559246291.94,2559595883.06
HTI,Haiti,Other,6,21,9163.45,526698328.59,526707492.04
HUN,Hungary,Other,106,58,2203040312.14,16158333323.00,18361373635.14
IRQ,Iraq,Middle_East,45,47,53168970816.49,8352707612.42,61521678428.91
ISL,Iceland,Other,57,72,129024532.40,1404557812.00,1533582344.41
ISR,Israel,Other,84,64,6895858827.65,4719833635.89,11615692463.54
JAM,Jamaica,Other,45,39,203213455.06,2369947831.65,2573161286.71
JOR,Jordan,Other,24,52,116865324.41,4040829505.28,4157694829.69
KAZ,Kazakhstan,Former_USSR,77,55,46211486648.74,1106006204.08,47317492852.83
KEN,Kenya,Other,64,68,147925218.52,5356722847.22,5504648065.74
KGZ,Kyrgyzstan,Other,68,43,188158336.67,989991879.93,1178150216.60
KHM,Cambodia,Other,7,36,29375933.46,3282407745.53,3311783678.99
LAO,Lao People's Dem. Rep.,Other,5,26,54352890.59,1413814499.23,1468167389.83
LBR,Liberia,Other,22,42,120626048.32,1055966802.35,1176592850.67
LBY,Libya,Africa,34,48,37928193963.31,5280519634.00,43208713597.31
LSO,Lesotho,Other,2,6,187431.30,253081568.59,253268999.89
LUX,Luxembourg,Other,95,52,83007961.28,2719537461.76,2802545423.04
LVA,Latvia,Other,89,61,2283737535.12,4306691617.55,6590429152.67
MDA,Rep. of Moldova,Other,16,55,31120808.48,2389932882.71,2421053691.20
MDG,Madagascar,Other,45,39,20431881.52,1136371765.17,1156803646.68
MDV,Maldives,Other,8,50,97028050.27,830796127.95,927824178.22
MEX,Mexico,North_America,74,53,17120290243.62,3578653429.16,20698943672.78
MLI,Mali,Other,12,34,19306.67,1999367059.52,1999386366.19
MMR,Myanmar,Other,11,39,3871435027.75,5770422188.09,9641857215.84
MNG,Mongolia,Other,10,44,5268117187.57,1745069634.99,7013186822.57
MRT,Mauritania,Other,11,39,423916.29,2003880398.81,2004304315.11
MUS,Mauritius,Other,25,48,24963017.82,1500485982.68,1525449000.50
NER,Niger,Other,23,47,112560885.50,147478883.36,260039768.86
NGA,Nigeria,Africa,65,76,62880609337.24,23509272190.71,86389881527.96
NIC,Nicaragua,Other,16,45,140104833.41,1809569467.62,1949674301.03
NPL,Nepal,Other,4,39,66544.03,3054375860.40,3054442404.43
NZL,New Zealand,Other,59,57,1005231947.04,5962202759.26,6967434706.31
OMN,Oman,Middle_East,71,63,30977693711.51,8924648041.21,39902341752.72
PAN,Panama,Other,45,62,536522202.65,7398817949.39,7935340152.04
PER,Peru,Latin_America,51,60,6675089262.39,11070945348.69,17746034611.08
PNG,Papua New Guinea,Other,19,20,8693480147.11,839942089.06,9533422236.17
PRY,Paraguay,Other,13,42,94794886.31,2470127869.55,2564922755.86
PSE,State of Palestine,Other,4,35,3031194.83,1503109175.74,1506140370.57
QAT,Qatar,Middle_East,81,55,117469116897.50,358357966.47,117827474863.97
RUS,Russian Federation,Former_USSR,114,61,257957741876.39,1950921412.88,259908663289.27
RWA,Rwanda,Other,23,51,14570565.43,756938753.00,771509318.43
SDN,Sudan,Other,11,42,860731518.56,380155750.81,1240887269.37
SLE,Sierra Leone,Other,13,28,1160336.61,58220716.31,59381052.92
SLV,El Salvador,Other,39,44,93064770.07,2655802426.35,2748867196.42
SOM,Somalia,Other,2,24,258889.82,111085484.05,111344373.87
SSD,South Sudan,Other,7,13,495398709.75,16299286.72,511697996.47
SUR,Suriname,Other,35,32,313824605.88,161273264.64,475097870.52
SVK,Slovakia,Other,75,64,2761701034.71,10698448307.36,13460149342.07
SWZ,Eswatini,Other,15,36,142166460.41,271733796.22,413900256.64
SYC,Seychelles,Other,14,41,5274101.86,265921080.31,271195182.17
SYR,Syria,Other,7,21,269714.75,151276105.11,151545819.85
TCD,Chad,Other,7,24,3196802127.12,38233490.61,3235035617.73
TJK,Tajikistan,Other,5,33,6522588.69,928583618.87,935106207.57
TKM,Turkmenistan,Former_USSR,27,30,12523687939.54,37767774.38,12561455713.92
TON,Tonga,Other,0,9,0.00,53840959.96,53840959.96
TTO,Trinidad and Tobago,Other,54,46,10499617228.81,43074909.27,10542692138.08
TUN,Tunisia,Other,62,53,1383739254.04,4754406786.20,6138146040.24
TZA,United Rep. of Tanzania,Other,47,70,659920589.02,3854981754.00,4514902343.01
UGA,Uganda,Other,36,60,90674045.49,1975188668.27,2065862713.76
URY,Uruguay,Other,16,47,145238889.63,2182517912.12,2327756801.75
VEN,Venezuela,Latin_America,15,35,631863971.58,197404845.82,829268817.40
VGB,Br. Virgin Isds,Other,4,13,24707031.49,154723208.00,179430239.49
WSM,Samoa,Other,15,13,8858314.57,90648438.75,99506753.32
YEM,Yemen,Other,8,31,1066870875.64,270230377.42,1337101253.05
ZMB,Zambia,Other,14,40,5777788.58,502620943.98,508398732.55
ZWE,Zimbabwe,Other,11,38,72857480.61,1419628942.66,1492486423.27
VCT,Saint Vincent and the Grenadines,Other,11,36,31855698.48,85168488.76,117024187.23
ASM,American Samoa,Other,4,6,897127.52,117857669.60,118754797.12
ATA,Antarctica,Other,2,6,4376546.18,6815615.76,11192161.95
BHS,Bahamas,Other,22,44,1351638863.12,1003769756.65,2355408619.77
BRB,Barbados,Other,16,42,14316557.79,578489565.49,592806123.28
KNA,Saint Kitts and Nevis,Other,8,13,37946.05,45520934.51,45558880.56
LCA,Saint Lucia,Other,6,13,3098033.67,704971539.16,708069572.83
MSR,Montserrat,Other,0,9,0.00,8716976.74,8716976.74
SXM,Sint Maarten,Other,4,9,53959.51,195706637.81,195760597.32
CXR,Christmas Isds,Other,2,6,746.03,24792660.52,24793406.55
KIR,Kiribati,Other,2,9,802.09,11727987.36,11728789.45
MHL,Marshall Isds,Other,12,26,113138931.41,2348326710.17,2461465641.58
NCL,New Caledonia,Other,4,20,4915.23,873318026.46,873322941.69
NFK,Norfolk Isds,Other,1,3,5044.94,2632428.57,2637473.52
NRU,Nauru,Other,1,8,610.61,2815426.70,2816037.31
PYF,French Polynesia,Other,10,25,130679.94,322033096.67,322163776.60
SLB,Solomon Isds,Other,2,8,2824.83,118931787.45,118934612.28
TLS,Timor-Leste,Other,8,12,358727025.47,131050601.75,489777627.22
VUT,Vanuatu,Other,4,16,18466.59,73848917.69,73867384.28
BLZ,Belize,Other,8,28,22177354.51,221915857.39,244093211.90
FRO,Faroe Isds,Other,8,14,4038425.78,180434627.19,184473052.97
MAC,"China, Macao SAR",Other,5,24,2067357.60,294393515.25,296460872.86
SMR,San Marino,Other,2,14,135692.24,12657948.35,12793640.59
BMU,Bermuda,Other,7,22,161539.10,158628238.51,158789777.62
BLM,Saint Barth_emy,Other,7,4,366047705.03,5776174.63,371823879.66
COK,Cook Isds,Other,1,10,25448.60,34110769.43,34136218.03
GRL,Greenland,Other,3,11,542616.42,255905825.86,256448442.27
SGS,South Georgia and the South Sandwich Islands,Other,0,2,0.00,90329.59,90329.59
WLF,Wallis and Futuna Isds,Other,0,7,0.00,20077430.59,20077430.59
BES,Bonaire,Other,3,6,4331561.64,619978720.88,624310282.51
TCA,Turks and Caicos Isds,Other,5,9,401306.68,63623116.13,64024422.81
PLW,Palau,Other,3,11,12748.03,33037882.99,33050631.02
GUM,Guam,Other,3,11,9688330.96,857130891.90,866819222.86
HMD,Heard Island and McDonald Islands,Other,0,1,0.00,302091.00,302091.00
NIU,Niue,Other,0,6,0.00,4379863.72,4379863.72
PCN,Pitcairn,Other,1,2,20768.28,1499592.08,1520360.36
TUV,Tuvalu,Other,3,10,5482.10,20248418.76,20253900.86
SPM,Saint Pierre and Miquelon,Other,1,2,15.44,16242090.18,16242105.62
UMI,United States Minor Outlying Islands,Other,2,1,1130.51,8911477.68,8912608.18
AIA,Anguilla,Other,0,5,0.00,32110099.50,32110099.50
FSM,FS Micronesia,Other,0,7,0.00,7710126.86,7710126.86
PRK,Dem. People's Rep. of Korea,Other,13,4,31316771.16,361507215.65,392823986.81
FLK,Falkland Isds (Malvinas),Other,0,3,0.00,27151822.73,27151822.73
ATF,Fr. South Antarctic Terr.,Other,0,4,0.00,1768502.77,1768502.77
SHN,Saint Helena,Other,1,3,21777.58,914484.46,936262.03
BTN,Bhutan,Other,0,4,0.00,153629248.21,153629248.21
MNP,N. Mariana Isds,Other,3,5,317824.72,84007841.24,84325665.96
IOT,Br. Indian Ocean Terr.,Other,1,3,2319.47,223464.71,225784.18
VAT,Holy See (Vatican City State),Other,0,1,0.00,13323213.39,13323213.39
ESH,Western Sahara,Other,0,1,0.00,150284656.00,150284656.00
TKL,Tokelau,Other,2,1,1292.57,1823407.90,1824700.47
