source,target,weight,data_source
ABW,AGO,67924565.65,import_reported
ABW,BEL,97408491.00,import_reported
ABW,BRA,324492095.00,import_reported
ABW,CAN,142901650.00,import_reported
ABW,COL,163386698.00,import_reported
ABW,CRI,491113393.00,import_reported
ABW,DOM,828938.32,import_reported
ABW,ECU,25559342.00,import_reported
ABW,ESP,35012953.27,import_reported
ABW,FRA,305732987.00,import_reported
ABW,GBR,219132818.00,import_reported
ABW,KOR,34010426.00,import_reported
ABW,MEX,72353548.00,import_reported
ABW,NLD,14235355.00,import_reported
ABW,PAK,4204.00,import_reported
ABW,PER,41114853.00,import_reported
ABW,SDN,116837.52,import_reported
ABW,USA,3239463935.00,import_reported
ABW,YEM,5136.00,import_reported
ABW,ZAF,4922007.00,import_reported
AGO,BEL,31277952.00,import_reported
AGO,BEN,243185.00,import_reported
AGO,BFA,1379726.81,import_reported
AGO,BHS,264720740.40,export_mirrored
AGO,BLZ,897882.00,import_reported
AGO,BRA,2262734511.00,import_reported
AGO,CAN,2607160823.00,import_reported
AGO,CHL,1671247631.00,import_reported
AGO,CIV,1500079.19,import_reported
AGO,CMR,1349356.00,import_reported
AGO,COG,9387854.00,import_reported
AGO,DEU,674440120.10,import_reported
AGO,ECU,127329578.00,import_reported
AGO,ESP,1768732898.81,import_reported
AGO,FRA,4007453972.00,import_reported
AGO,GBR,1055502547.00,import_reported
AGO,GTM,10836437.00,import_reported
AGO,HND,24095453.19,export_mirrored
AGO,IND,1280281768.00,import_reported
AGO,ITA,435949057.50,import_reported
AGO,JPN,24822197.00,import_reported
AGO,KOR,89194558.13,export_mirrored
AGO,MEX,59173165.00,import_reported
AGO,NER,152442.00,import_reported
AGO,NGA,4846745.76,export_mirrored
AGO,NIC,3414060.00,import_reported
AGO,NLD,1849317228.00,import_reported
AGO,NOR,154816749.90,import_reported
AGO,PER,819498576.00,import_reported
AGO,PRT,597266935.00,import_reported
AGO,SLV,19838322.34,import_reported
AGO,STP,25702904.00,import_reported
