source,target,weight,data_source
ABW,ARE,353.98,import_reported
ABW,BEL,77825.18,import_reported
ABW,CUW,2131.84,export_mirrored
ABW,FRA,2191928.85,import_reported
ABW,GHA,32597.69,import_reported
ABW,GUY,823747.47,import_reported
ABW,IND,1269089.49,import_reported
ABW,KOR,92997518.00,import_reported
ABW,NLD,6970573.45,import_reported
ABW,PAN,1.12,export_mirrored
ABW,USA,7529.61,export_mirrored
ARE,AFG,42288793.26,export_mirrored
ARE,AGO,17921913.75,import_reported
ARE,ALB,98666.27,export_mirrored
ARE,ARG,312933067.10,import_reported
ARE,ARM,146060.02,import_reported
ARE,AUS,154930068.58,import_reported
ARE,AUT,637583.37,import_reported
ARE,AZE,2022407.65,import_reported
ARE,BDI,30877608.51,import_reported
ARE,BEL,75598603.52,import_reported
ARE,BEN,15507129.64,import_reported
ARE,BFA,19905839.15,import_reported
ARE,BGD,62259574.48,export_mirrored
ARE,BGR,190772.62,import_reported
ARE,BHR,28515650.79,import_reported
ARE,BHS,1299.78,export_mirrored
ARE,BOL,119824.43,import_reported
ARE,BRA,750063096.00,import_reported
ARE,BRB,9206.00,import_reported
ARE,BRN,175824003.28,import_reported
ARE,BWA,506222.42,import_reported
ARE,CAF,916646.14,import_reported
ARE,CAN,7376625.99,import_reported
ARE,CHE,137.86,import_reported
ARE,CHL,2582046.93,import_reported
ARE,CHN,4813762538.00,import_reported
ARE,CIV,8762221.47,import_reported
ARE,CMR,56810198.89,import_reported
ARE,COD,126872780.52,import_reported
ARE,COG,2316229.18,import_reported
ARE,COL,623235.52,import_reported
ARE,COM,102649410.60,import_reported
ARE,CPV,23224611.25,import_reported
ARE,CRI,336069.95,import_reported
ARE,CUB,21596167.49,import_reported
ARE,CUW,79787.61,export_mirrored
ARE,CYM,21111.61,export_mirrored
ARE,CYP,132531.96,import_reported
ARE,CZE,640.00,import_reported
ARE,DEU,45336644.70,import_reported
ARE,DJI,19372674.06,import_reported
ARE,DNK,1580.53,import_reported
ARE,DOM,1231394.16,import_reported
ARE,DZA,7636078.98,export_mirrored
ARE,ECU,31361235.71,import_reported
ARE,EGY,614525550.60,import_reported
ARE,ERI,5946715.45,export_mirrored
ARE,ESP,575095525.00,import_reported
ARE,EST,248.33,export_mirrored
ARE,ETH,238861843.19,import_reported
ARE,FIN,51478.01,export_mirrored
ARE,FJI,787425.25,import_reported
ARE,FRA,1301400787.60,import_reported
ARE,GAB,3080326.38,import_reported
ARE,GBR,976383872.70,import_reported
ARE,GEO,2340423.66,import_reported
ARE,GHA,31131090.23,import_reported
ARE,GIB,75.26,export_mirrored
ARE,GIN,26182929.51,export_mirrored
ARE,GMB,2202145.12,import_reported
ARE,GNB,454393.42,export_mirrored
ARE,GNQ,968601.65,export_mirrored
ARE,GRC,41417536.07,import_reported
ARE,GTM,1936691.00,import_reported
ARE,GUM,194.68,export_mirrored
ARE,GUY,651139.04,import_reported
ARE,HKG,557214.38,import_reported
ARE,HND,487625.01,import_reported
ARE,HRV,28190068.00,import_reported
ARE,HTI,194159.16,export_mirrored
ARE,HUN,290.00,import_reported
ARE,IDN,1371466179.00,import_reported
ARE,IND,18284304202.92,import_reported
ARE,IRL,159157264.14,import_reported
ARE,IRN,170202469.00,import_reported
ARE,IRQ,3254692802.46,export_mirrored
ARE,ISL,8655.01,import_reported
ARE,ISR,48297000.00,import_reported
ARE,ITA,409521004.40,import_reported
ARE,JAM,194783.48,import_reported
ARE,JOR,315531610.00,import_reported
ARE,JPN,3587919620.50,import_reported
ARE,KAZ,396408.60,import_reported
ARE,KEN,1287315767.35,import_reported
ARE,KGZ,162008.00,import_reported
ARE,KHM,4349876.72,import_reported
ARE,KOR,6661979151.00,import_reported
ARE,KWT,82674277.00,import_reported
ARE,LAO,280265.50,import_reported
ARE,LBN,49531736.00,import_reported
ARE,LBR,4326968.19,import_reported
ARE,LBY,16307030.10,export_mirrored
ARE,LKA,990452653.19,import_reported
ARE,LSO,3921813.05,import_reported
ARE,LTU,138705.00,import_reported
ARE,LUX,173.57,import_reported
ARE,LVA,14534.70,import_reported
ARE,MAR,68346488.50,import_reported
ARE,MDA,9371.00,import_reported
ARE,MDG,126997238.44,import_reported
ARE,MDV,41263666.32,import_reported
