year,reporter,reporter_name,partner,partner_name,flow,flow_name,product_code,product_name,trade_value_raw_usd
2005,AGO,Angola,COG,Congo,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",4409887.422
2005,AGO,Angola,COG,Congo,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,3457480.077
2005,AGO,Angola,DEU,Germany,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",4803.81
2005,AGO,Angola,DEU,Germany,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,281.855
2005,AGO,Angola,DNK,Denmark,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",2326.143
2005,AGO,Angola,ESP,Spain,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,623451287.7
2005,AGO,Angola,ESP,Spain,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",467664.931
2005,AGO,Angola,ESP,Spain,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,16355.233
2005,AGO,Angola,EST,Estonia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",21436191.81
2005,AGO,Angola,FIN,Finland,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",14162.604
2005,AGO,Angola,FRA,France,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,1847002786.0
2005,AGO,Angola,FRA,France,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",962937.279
2005,AGO,Angola,FRA,France,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,3080483.418
2005,AGO,Angola,FRA,France,X,Export,2711,Petroleum gases and other gaseous hydrocarbons,18909083.63
2005,AGO,Angola,GAB,Gabon,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",712418.602
2005,AGO,Angola,GBR,United Kingdom,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,202.632
2005,AGO,Angola,GBR,United Kingdom,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,47506990.05
2005,AGO,Angola,GBR,United Kingdom,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",7365191.689
2005,AGO,Angola,GBR,United Kingdom,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,844032.064
2005,AGO,Angola,GNQ,Equatorial Guinea,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",9857.85
2005,AGO,Angola,GNQ,Equatorial Guinea,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,2698415.215
2005,AGO,Angola,GRC,Greece,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",19303822.8
2005,AGO,Angola,HKG,"China, Hong Kong SAR",X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,33740851.38
2005,AGO,Angola,IDN,Indonesia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",40202673.16
2005,AGO,Angola,IND,India,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,527915321.4
2005,AGO,Angola,IND,India,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",87935719.54
2005,AGO,Angola,ISR,Israel,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,191110878.5
2005,AGO,Angola,ISR,Israel,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",15005357.84
2005,AGO,Angola,ITA,Italy,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,67962351.88
2005,AGO,Angola,ITA,Italy,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",17581.144
2005,AGO,Angola,ITA,Italy,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,2279919.53
2005,AGO,Angola,JPN,Japan,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,58746694.82
2005,AGO,Angola,JPN,Japan,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",1735.064
2005,AGO,Angola,JPN,Japan,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,1789.827
2005,AGO,Angola,KEN,Kenya,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",152.133
2005,AGO,Angola,KOR,Rep. of Korea,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",3140.426
2005,AGO,Angola,KWT,Kuwait,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",17855863.58
2005,AGO,Angola,LUX,Luxembourg,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",152.707
2005,AGO,Angola,MLI,Mali,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",4248.242
2005,AGO,Angola,MUS,Mauritius,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",31276.353
2005,AGO,Angola,MYS,Malaysia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",37370675.95
2005,AGO,Angola,NAM,Namibia,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,5643.364
2005,AGO,Angola,NAM,Namibia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",122785.3
2005,AGO,Angola,NAM,Namibia,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,23344.081
2005,AGO,Angola,NGA,Nigeria,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",1031.654
2005,AGO,Angola,NLD,Netherlands,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,1324.726
2005,AGO,Angola,NLD,Netherlands,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,98195021.18
2005,AGO,Angola,NLD,Netherlands,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",184263.33
2005,AGO,Angola,NLD,Netherlands,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,8478.425
2005,AGO,Angola,NOR,Norway,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",119509.665
2005,AGO,Angola,NOR,Norway,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,246.443
2005,AGO,Angola,PAN,Panama,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",16798509.44
2005,AGO,Angola,PER,Peru,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,216672536.7
2005,AGO,Angola,PRT,Portugal,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",422.563
2005,AGO,Angola,PRT,Portugal,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,3326697.761
2005,AGO,Angola,PRT,Portugal,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,28124695.22
2005,AGO,Angola,PRT,Portugal,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",7885399.521
2005,AGO,Angola,PRT,Portugal,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,710072.896
2005,AGO,Angola,RUS,Russian Federation,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",6849414.76
2005,AGO,Angola,S19,"Other Asia, nes",X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,970788571.4
2005,AGO,Angola,SAU,Saudi Arabia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",18282322.37
2005,AGO,Angola,SGP,Singapore,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,104555424.5
2005,AGO,Angola,STP,Sao Tome and Principe,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",10634818.58
2005,AGO,Angola,SWE,Sweden,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",37315.449
2005,AGO,Angola,TGO,Togo,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",19561921.04
2005,AGO,Angola,THA,Thailand,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,138722372.4
2005,AGO,Angola,THA,Thailand,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",214.302
2005,AGO,Angola,TTO,Trinidad and Tobago,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,2513113.235
2005,AGO,Angola,TUN,Tunisia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",83.929
2005,AGO,Angola,TUR,T_kiye,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",4225915.244
2005,AGO,Angola,TUR,T_kiye,X,Export,2711,Petroleum gases and other gaseous hydrocarbons,16043530.58
2005,AGO,Angola,URY,Uruguay,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,38919337.58
2005,AGO,Angola,URY,Uruguay,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",3247.848
2005,AGO,Angola,USA,USA,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",59.445
2005,AGO,Angola,USA,USA,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,5069.057
2005,AGO,Angola,USA,USA,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,7432165817.0
2005,AGO,Angola,USA,USA,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",3109540.825
2005,AGO,Angola,USA,USA,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",213158944.5
2005,AGO,Angola,USA,USA,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,4104050.433
2005,AGO,Angola,USA,USA,X,Export,2711,Petroleum gases and other gaseous hydrocarbons,16961269.14
2005,AGO,Angola,ZAF,South Africa,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",8272.349
2005,AGO,Angola,ZAF,South Africa,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,338063155.2
2005,AGO,Angola,ZAF,South Africa,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",5701563.645
2005,AGO,Angola,ZAF,South Africa,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,211965.836
2005,AGO,Angola,_X ,"Areas, nes",X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,48035096.37
2005,ALB,Albania,ARE,United Arab Emirates,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",579.0
2005,ALB,Albania,AUT,Austria,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",109654.0
2005,ALB,Albania,AZE,Azerbaijan,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",2255119.0
2005,ALB,Albania,BEL,Belgium,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",236778.0
2005,ALB,Albania,BGR,Bulgaria,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8073007.0
2005,ALB,Albania,BGR,Bulgaria,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",7650.0
2005,ALB,Albania,BGR,Bulgaria,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,70408.0
2005,ALB,Albania,CAN,Canada,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",177400.0
2005,ALB,Albania,CHN,China,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",84235.0
2005,ALB,Albania,CHN,China,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",6322.0
2005,ALB,Albania,CPV,Cabo Verde,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",4232.0
2005,ALB,Albania,CYP,Cyprus,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",1599260.0
2005,ALB,Albania,CZE,Czechia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",11993.0
2005,ALB,Albania,CZE,Czechia,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,8718.0
2005,ALB,Albania,DEU,Germany,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",1081198.0
2005,ALB,Albania,DEU,Germany,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,1299.0
2005,ALB,Albania,ESP,Spain,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",17861.0
2005,ALB,Albania,ESP,Spain,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,1163540.0
2005,ALB,Albania,FRA,France,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",302843.0
2005,ALB,Albania,FRA,France,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,2441220.0
2005,ALB,Albania,GBR,United Kingdom,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",103836.0
2005,ALB,Albania,GEO,Georgia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8703697.0
2005,ALB,Albania,GRC,Greece,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",1698.0
2005,ALB,Albania,GRC,Greece,X,Export,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",133514.0
2005,ALB,Albania,GRC,Greece,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",65632563.0
2005,ALB,Albania,GRC,Greece,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",52190.0
2005,ALB,Albania,GRC,Greece,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,11930654.0
2005,ALB,Albania,HRV,Croatia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",336.0
2005,ALB,Albania,HRV,Croatia,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,8220939.0
2005,ALB,Albania,HUN,Hungary,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",40076.0
2005,ALB,Albania,ISR,Israel,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",823910.0
2005,ALB,Albania,ITA,Italy,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",1404.0
2005,ALB,Albania,ITA,Italy,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,40.0
2005,ALB,Albania,ITA,Italy,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,9886581.0
2005,ALB,Albania,ITA,Italy,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",4096024.0
2005,ALB,Albania,ITA,Italy,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",6399.0
2005,ALB,Albania,ITA,Italy,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,6218102.0
2005,ALB,Albania,KAZ,Kazakhstan,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",344768.0
2005,ALB,Albania,LBY,Libya,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,503716.0
2005,ALB,Albania,MKD,North Macedonia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",1791.0
2005,ALB,Albania,MKD,North Macedonia,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",31509.0
2005,ALB,Albania,MYS,Malaysia,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",186.0
2005,ALB,Albania,NLD,Netherlands,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",140011.0
2005,ALB,Albania,PAN,Panama,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",40034.0
2005,ALB,Albania,PRK,Dem. People's Rep. of Korea,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",2202.0
2005,ALB,Albania,PRT,Portugal,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",109824.0
2005,ALB,Albania,ROU,Romania,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",153822.0
2005,ALB,Albania,ROU,Romania,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",6457772.0
2005,ALB,Albania,ROU,Romania,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,71324.0
2005,ALB,Albania,RUS,Russian Federation,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",95786.0
2005,ALB,Albania,RUS,Russian Federation,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",59398827.0
