year,reporter,reporter_name,partner,partner_name,flow,flow_name,product_code,product_name,trade_value_raw_usd
2002,ALB,Albania,DEU,Germany,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,587.0
2002,ALB,Albania,DEU,Germany,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",264245.0
2002,ALB,Albania,DEU,Germany,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,89.0
2002,ALB,Albania,ESP,Spain,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",9275.0
2002,ALB,Albania,FRA,France,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",24586.0
2002,ALB,Albania,FRA,France,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,484310.0
2002,ALB,Albania,GBR,United Kingdom,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",33402.0
2002,ALB,Albania,GBR,United Kingdom,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",114.0
2002,ALB,Albania,GBR,United Kingdom,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,180.0
2002,ALB,Albania,GRC,Greece,X,Export,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",4706.0
2002,ALB,Albania,GRC,Greece,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",24654388.0
2002,ALB,Albania,GRC,Greece,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",27619.0
2002,ALB,Albania,GRC,Greece,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,8102107.0
2002,ALB,Albania,GRC,Greece,X,Export,2711,Petroleum gases and other gaseous hydrocarbons,1779.0
2002,ALB,Albania,HRV,Croatia,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",2166534.0
2002,ALB,Albania,HRV,Croatia,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,2036516.0
2002,ALB,Albania,ISR,Israel,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",7621.0
2002,ALB,Albania,ITA,Italy,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",9.0
2002,ALB,Albania,ITA,Italy,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",3287378.0
2002,ALB,Albania,ITA,Italy,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",3458933.0
2002,ALB,Albania,ITA,Italy,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,601543.0
2002,ALB,Albania,JPN,Japan,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",6012.0
2002,ALB,Albania,KEN,Kenya,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",243.0
2002,ALB,Albania,KEN,Kenya,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,37904.0
2002,ALB,Albania,MKD,North Macedonia,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",15647.0
2002,ALB,Albania,MKD,North Macedonia,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,27162.0
2002,ALB,Albania,MKD,North Macedonia,X,Export,2711,Petroleum gases and other gaseous hydrocarbons,3417.0
2002,ALB,Albania,MLI,Mali,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",343514.0
2002,ALB,Albania,MLT,Malta,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",155020.0
2002,ALB,Albania,MLT,Malta,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",774848.0
2002,ALB,Albania,NLD,Netherlands,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",331.0
2002,ALB,Albania,NLD,Netherlands,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",15.0
2002,ALB,Albania,ROU,Romania,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",11552218.0
2002,ALB,Albania,RUS,Russian Federation,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",14287323.0
2002,ALB,Albania,SCG,Serbia and Montenegro (...2005),X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",31369.0
2002,ALB,Albania,SCG,Serbia and Montenegro (...2005),M,Import,2711,Petroleum gases and other gaseous hydrocarbons,388650.0
2002,ALB,Albania,SCG,Serbia and Montenegro (...2005),X,Export,2711,Petroleum gases and other gaseous hydrocarbons,69855.0
2002,ALB,Albania,SVN,Slovenia,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",8623.0
2002,ALB,Albania,TUR,T_kiye,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",29082.0
2002,ALB,Albania,TUR,T_kiye,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,3131.0
2002,ALB,Albania,UKR,Ukraine,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",85685.0
2002,ALB,Albania,UKR,Ukraine,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",1160638.0
2002,ALB,Albania,USA,USA,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",68466.0
2002,ALB,Albania,USA,USA,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",50.0
2002,AND,Andorra,AUT,Austria,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",85.0
2002,AND,Andorra,DEU,Germany,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",136.0
2002,AND,Andorra,ESP,Spain,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",312.0
2002,AND,Andorra,ESP,Spain,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4033.0
2002,AND,Andorra,ESP,Spain,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",25387844.0
2002,AND,Andorra,ESP,Spain,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,554429.0
2002,AND,Andorra,FRA,France,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,438.0
2002,AND,Andorra,FRA,France,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",27441281.0
2002,AND,Andorra,FRA,France,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",378.0
2002,AND,Andorra,FRA,France,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,682736.0
2002,AND,Andorra,GBR,United Kingdom,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",612.0
2002,AND,Andorra,JPN,Japan,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",15.0
2002,AND,Andorra,NLD,Netherlands,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",2202.0
2002,AND,Andorra,SLE,Sierra Leone,X,Export,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",1795.0
2002,AND,Andorra,USA,USA,M,Import,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",973.0
2002,ARE,United Arab Emirates,AFG,Afghanistan,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",5943647.0
2002,ARE,United Arab Emirates,AGO,Angola,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",27757.0
2002,ARE,United Arab Emirates,ARG,Argentina,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",7206.0
2002,ARE,United Arab Emirates,ARM,Armenia,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",139774.0
2002,ARE,United Arab Emirates,AUS,Australia,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",3247.0
2002,ARE,United Arab Emirates,AUS,Australia,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",114026.0
2002,ARE,United Arab Emirates,AUS,Australia,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",33589.0
2002,ARE,United Arab Emirates,AUS,Australia,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,146.0
2002,ARE,United Arab Emirates,AUT,Austria,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",303.0
2002,ARE,United Arab Emirates,AZE,Azerbaijan,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",333397.0
2002,ARE,United Arab Emirates,AZE,Azerbaijan,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",630166.0
2002,ARE,United Arab Emirates,BEL,Belgium,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,1522448.0
2002,ARE,United Arab Emirates,BEL,Belgium,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",2422415.0
2002,ARE,United Arab Emirates,BEL,Belgium,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,3932.0
2002,ARE,United Arab Emirates,BEN,Benin,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",87053.0
2002,ARE,United Arab Emirates,BGD,Bangladesh,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",4604013.0
2002,ARE,United Arab Emirates,BHR,Bahrain,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",2257272.0
2002,ARE,United Arab Emirates,BHR,Bahrain,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,10822.0
2002,ARE,United Arab Emirates,BHR,Bahrain,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,107500.0
2002,ARE,United Arab Emirates,BHR,Bahrain,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",13846447.0
2002,ARE,United Arab Emirates,BHR,Bahrain,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",5055251.0
2002,ARE,United Arab Emirates,BIH,Bosnia Herzegovina,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",15191.0
2002,ARE,United Arab Emirates,BRA,Brazil,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",43795.0
2002,ARE,United Arab Emirates,CAN,Canada,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,681.0
2002,ARE,United Arab Emirates,CAN,Canada,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",114850.0
2002,ARE,United Arab Emirates,CAN,Canada,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",21833.0
2002,ARE,United Arab Emirates,CHE,Switzerland,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",6768.0
2002,ARE,United Arab Emirates,CHE,Switzerland,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,203.0
2002,ARE,United Arab Emirates,CHN,China,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",48365.0
2002,ARE,United Arab Emirates,CHN,China,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,3050.0
2002,ARE,United Arab Emirates,CHN,China,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",37922.0
2002,ARE,United Arab Emirates,CHN,China,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",941524.0
2002,ARE,United Arab Emirates,CIV,C_e d'Ivoire,X,Export,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",14722.0
2002,ARE,United Arab Emirates,CIV,C_e d'Ivoire,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",440612.0
2002,ARE,United Arab Emirates,CMR,Cameroon,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",519337.0
2002,ARE,United Arab Emirates,COG,Congo,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",858525.0
2002,ARE,United Arab Emirates,COL,Colombia,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",25639.0
2002,ARE,United Arab Emirates,COM,Comoros,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",27913.0
2002,ARE,United Arab Emirates,CYP,Cyprus,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",23815.0
2002,ARE,United Arab Emirates,CZE,Czechia,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,31000.0
2002,ARE,United Arab Emirates,DEU,Germany,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",1187.0
2002,ARE,United Arab Emirates,DEU,Germany,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4061.0
2002,ARE,United Arab Emirates,DEU,Germany,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",1171403.0
2002,ARE,United Arab Emirates,DEU,Germany,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",9089.0
2002,ARE,United Arab Emirates,DEU,Germany,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,8699.0
2002,ARE,United Arab Emirates,DJI,Djibouti,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",153486.0
2002,ARE,United Arab Emirates,DJI,Djibouti,X,Export,2711,Petroleum gases and other gaseous hydrocarbons,63305.0
2002,ARE,United Arab Emirates,DNK,Denmark,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",2127.0
2002,ARE,United Arab Emirates,DZA,Algeria,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",6706061.0
2002,ARE,United Arab Emirates,E19,"Other Europe, nes",X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,26674200.0
2002,ARE,United Arab Emirates,EGY,Egypt,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",9593.0
2002,ARE,United Arab Emirates,EGY,Egypt,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",984162.0
2002,ARE,United Arab Emirates,EGY,Egypt,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",552503.0
2002,ARE,United Arab Emirates,ESP,Spain,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",1473334.0
2002,ARE,United Arab Emirates,ETH,Ethiopia,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",15536.0
2002,ARE,United Arab Emirates,F19,"Other Africa, nes",X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,231176400.0
2002,ARE,United Arab Emirates,FIN,Finland,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",15751.0
2002,ARE,United Arab Emirates,FRA,France,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",191.0
2002,ARE,United Arab Emirates,FRA,France,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,28639.0
2002,ARE,United Arab Emirates,FRA,France,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,10.0
2002,ARE,United Arab Emirates,FRA,France,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",4613513.0
2002,ARE,United Arab Emirates,FRA,France,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",1488.0
2002,ARE,United Arab Emirates,FRA,France,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,10355.0
2002,ARE,United Arab Emirates,GAB,Gabon,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",24235.0
2002,ARE,United Arab Emirates,GBR,United Kingdom,M,Import,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",45366.0
2002,ARE,United Arab Emirates,GBR,United Kingdom,M,Import,2709,Petroleum oils and oils obtained from bituminous minerals; crude,21370.0
2002,ARE,United Arab Emirates,GBR,United Kingdom,X,Export,2709,Petroleum oils and oils obtained from bituminous minerals; crude,164431.0
2002,ARE,United Arab Emirates,GBR,United Kingdom,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",1195070.0
2002,ARE,United Arab Emirates,GBR,United Kingdom,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",233889.0
2002,ARE,United Arab Emirates,GBR,United Kingdom,M,Import,2711,Petroleum gases and other gaseous hydrocarbons,53653.0
2002,ARE,United Arab Emirates,GEO,Georgia,M,Import,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",551.0
2002,ARE,United Arab Emirates,GEO,Georgia,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",32326.0
2002,ARE,United Arab Emirates,GHA,Ghana,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",475521.0
2002,ARE,United Arab Emirates,GIN,Guinea,X,Export,2710,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",209596.0
