year,country_code,country_name,in_degree,out_degree,total_degree,norm_in_degree,norm_out_degree,norm_total_degree,in_strength,out_strength,total_strength,norm_in_strength,norm_out_strength,norm_total_strength,betweenness_centrality,pagerank_centrality,eigenvector_centrality,global_density,global_nodes,global_edges,global_max_possible_edges,global_edge_coverage_ratio,global_total_weight,global_avg_edge_weight,global_weight_density,global_is_strongly_connected,global_num_strongly_connected_components,global_largest_scc_size,global_largest_scc_ratio,global_is_weakly_connected,global_num_weakly_connected_components,global_largest_wcc_size,global_largest_wcc_ratio,global_avg_path_length,global_median_path_length,global_max_path_length,global_min_path_length,global_avg_weighted_path_length,global_median_weighted_path_length,global_reachability_ratio,global_sampled_pairs,global_reachable_pairs,global_weighted_reachable_pairs,global_lwcc_node_ratio,global_lwcc_edge_ratio,global_global_efficiency,global_weighted_global_efficiency,global_efficiency_sample_size,global_efficiency_sample_pairs,global_global_clustering,global_avg_clustering,global_weighted_avg_clustering
2005,SDN,Sudan (...2011),40,12,52,0.18018018018018017,0.05405405405405406,0.11711711711711711,102430088.40999998,4636340416.582999,4738770504.992999,9.564340049660686e-05,0.004329151425964809,0.004424794826461416,0.0045045045045045045,0.002000736158573085,0.00018529368327483998,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,SEN,Senegal,45,29,74,0.20270270270270271,0.13063063063063063,0.16666666666666666,805440730.543,101829398.447,907270128.99,0.0007520748206254894,9.508251031680408e-05,0.0008471573309422935,0.004076474664709959,0.003182616569919698,0.004020569491081554,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,SLE,Sierra Leone,28,1,29,0.12612612612612611,0.0045045045045045045,0.06531531531531531,90946679.876,2159099.0,93105778.876,8.492084564448893e-05,2.016044050867606e-06,8.693688969535654e-05,0.0,0.0010458861761441342,0.0001304709810425037,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,SOM,Somalia,8,4,12,0.036036036036036036,0.018018018018018018,0.02702702702702703,4161798.0,1423220.0,5585018.0,3.886050662249716e-06,1.3289220244536234e-06,5.21497268670334e-06,0.0,0.0007555862175096545,3.0243074109797654e-07,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,SVN,Slovenia,53,52,105,0.23873873873873874,0.23423423423423423,0.23648648648648649,1635911267.28,13374515.571,1649285782.851,0.001527521053062935,1.2488363224729719e-05,0.0015400094162876647,0.0,0.003908460882883639,0.004051780177059069,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,SYC,Seychelles,31,16,47,0.13963963963963963,0.07207207207207207,0.10585585585585586,300099714.26100004,264111448.405,564211162.666,0.00028021607328008465,0.00024661227406567597,0.0005268283473457606,0.004219151277974807,0.0007835356438758628,2.9127111185242725e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,SYR,Syria,40,46,86,0.18018018018018017,0.2072072072072072,0.19369369369369369,481103557.057,3739124728.788,4220228285.8450003,0.0004492271841430192,0.003491382361311361,0.00394060954545438,0.0,0.001193890616142751,0.0013296174890713886,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,TCD,Chad,14,5,19,0.06306306306306306,0.02252252252252252,0.04279279279279279,15645879.566,1940253138.0,1955899017.566,1.4609233953433973e-05,0.0018116982111714673,0.0018263074451249012,0.0,0.0007317425615539466,2.1858218359039197e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,TGO,Togo,47,11,58,0.21171171171171171,0.04954954954954955,0.13063063063063063,184341453.072,112423247.412,296764700.48399997,0.0001721275818265376,0.00010497444495327892,0.00027710202677981653,0.01799763564469447,0.004283166348107803,0.0009444137804999428,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,TJK,Tajikistan,18,1,19,0.08108108108108109,0.0045045045045045045,0.04279279279279279,96547344.462,1127992.0,97675336.462,9.015042822477366e-05,1.053254881330709e-06,9.120368310610437e-05,0.0,0.0007815154153647539,1.2589499860819365e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,TKM,Turkmenistan,21,24,45,0.0945945945945946,0.10810810810810811,0.10135135135135136,8493425.0,4331300717.45,4339794142.45,7.930678001675789e-06,0.004044322675307461,0.004052253353309138,0.0,0.0007281645312298885,3.093628204657999e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,TUN,Tunisia,44,57,101,0.1981981981981982,0.25675675675675674,0.22747747747747749,1764354123.6,1211531083.6069999,2975885207.207,0.0016474536992085627,0.001131258934188324,0.0027787126333968866,0.0,0.0027513654269312915,0.004927634268213932,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,TZA,United Rep. of Tanzania,50,31,81,0.22522522522522523,0.13963963963963963,0.18243243243243243,723280186.33,87791666.558,811071852.888,0.000675357969579445,8.197487335226797e-05,0.0007573328429317129,0.009090538502303208,0.0035827065103044057,0.0002143526683104482,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,UGA,Uganda,36,8,44,0.16216216216216217,0.036036036036036036,0.0990990990990991,342061111.657,9924995.276999999,351986106.934,0.0003193972435674579,9.267397040656743e-06,0.0003286646406081146,0.0,0.002004585581521136,3.9404332145790836e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,UKR,Ukraine,52,95,147,0.23423423423423423,0.42792792792792794,0.3310810810810811,10444787040.99,2636435082.94,13081222123.93,0.009752749075687106,0.002461753381600302,0.012214502457287408,0.008295625942684766,0.0018075654215767788,0.0026483041501337828,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,UZB,Uzbekistan,26,20,46,0.11711711711711711,0.09009009009009009,0.1036036036036036,90619414.441,612462545.28,703081959.721,8.461526376367367e-05,0.0005718827486794147,0.0006564980124430884,0.0,0.0007417455755346899,8.105608434602728e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,VNM,Viet Nam,40,52,92,0.18018018018018017,0.23423423423423423,0.2072072072072072,4736766181.389,8377695831.796,13114462013.185,0.004422923302887066,0.007822616675599713,0.012245539978486777,0.017671517671517672,0.011681866219987909,0.012102251142530102,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,YEM,Yemen,34,31,65,0.15315315315315314,0.13963963963963963,0.1463963963963964,1060423810.387,5413866511.826,6474290322.213,0.0009901635424448205,0.005055161145162017,0.006045324687606837,0.01685622273857568,0.0028518202023901256,0.0024379037381564578,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,ZMB,Zambia,28,10,38,0.12612612612612611,0.04504504504504504,0.08558558558558559,258502224.0,13285243.034000002,271787467.034,0.00024137469881244225,1.2405005598643696e-05,0.0002537797044110859,0.013493131140189964,0.004999186153510687,0.0016969272401668478,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,ARG,Argentina,50,48,98,0.22522522522522523,0.21621621621621623,0.22072072072072071,1035846028.8269999,6944684005.937,7980530034.764,0.0009672142055697806,0.0064845516001464975,0.0074517658057162775,0.004667563491092903,0.0029895813844924746,0.007034739353261892,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,BOL,Bolivia (Plurinational State of),33,9,42,0.14864864864864866,0.04054054054054054,0.0945945945945946,238333486.72,1453568201.4099998,1691901688.1299999,0.00022254227713707872,0.0013572594517356341,0.0015798017288727129,0.0045045045045045045,0.003091637811026945,0.0005288084146158259,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,DOM,Dominican Rep.,41,18,59,0.18468468468468469,0.08108108108108109,0.13288288288288289,86374755.75999999,229199796.54,315574552.29999995,8.065184250240051e-05,0.00021401375586507736,0.00029466559836747785,0.0042395336512983575,0.0013478310716143532,0.001446654533890541,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,GTM,Guatemala,45,21,66,0.20270270270270271,0.0945945945945946,0.14864864864864866,1367470922.0,217084337.98000002,1584555259.98,0.0012768667008935394,0.0002027010285869762,0.0014795677294805155,0.013472748766866414,0.00754871003581688,0.02148195538171882,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,LCA,Saint Lucia,21,12,33,0.0945945945945946,0.05405405405405406,0.07432432432432433,246603182.59,101052233.0,347655415.59000003,0.00023026404958067576,9.43568373504583e-05,0.0003246208869311341,0.008988626635685459,0.0017677660347800279,0.0014711202206920955,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,NIC,Nicaragua,37,7,44,0.16666666666666666,0.03153153153153153,0.0990990990990991,362248522.0,12936360.37,375184882.37,0.0003382471010887796,1.2079238776831428e-05,0.00035032633986561106,0.0,0.0012467565917027906,0.0017302155135228234,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,PRY,Paraguay,20,4,24,0.09009009009009009,0.018018018018018018,0.05405405405405406,533235416.28,16062.65,533251478.92999995,0.0004979049541976562,1.4998390520151483e-08,0.0004979199525881763,0.0,0.002376929144609707,0.001111637110800544,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,SLV,El Salvador,41,24,65,0.18468468468468469,0.10810810810810811,0.1463963963963964,833715594.5799999,26330709.888,860046304.4679999,0.0007784762831943128,2.45861218150827e-05,0.0008030624050093955,0.0,0.0026244171013659304,0.006980407193085193,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,ASM,American Samoa,5,4,9,0.02252252252252252,0.018018018018018018,0.02027027027027027,4059683.0,16372.0,4076055.0,3.790701473419401e-06,1.5287243985016177e-08,3.805988717404417e-06,0.0,0.0007193653105730582,5.93282848002449e-06,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,WSM,Samoa,12,4,16,0.05405405405405406,0.018018018018018018,0.036036036036036036,36993249.0,1053555.9109999998,38046804.911,3.454219541054579e-05,9.837506879619465e-07,3.5525946098507734e-05,0.004259916024621907,0.0008750702956397175,7.072265861176971e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,ATA,Antarctica,3,1,4,0.013513513513513514,0.0045045045045045045,0.009009009009009009,10482137.0,458.0,10482595.0,9.787624346650715e-06,4.276543944012588e-10,9.788052001045117e-06,0.0,0.0007222079081362801,1.55951246353862e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,ATF,Fr. South Antarctic Terr.,5,1,6,0.02252252252252252,0.0045045045045045045,0.013513513513513514,19311384.0,15356407.0,34667791.0,1.8031873863690303e-05,1.4338940907782208e-05,3.237081477147251e-05,0.004463739757857405,0.0009442534932014412,1.9165685224531444e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,BLZ,Belize,31,12,43,0.13963963963963963,0.05405405405405406,0.09684684684684684,86730077.431,33327049.22,120057126.651,8.098362170333753e-05,3.1118906225676954e-05,0.00011210252792901447,0.0,0.0012340603050234422,0.0004322909937718949,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,DMA,Dominica,20,5,25,0.09009009009009009,0.02252252252252252,0.05630630630630631,26194225.496,73401.0,26267626.496,2.4458680439523782e-05,6.853768603372663e-08,2.452721812555751e-05,0.0045045045045045045,0.0011992047528809643,2.5377544779781905e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,GIB,Gibraltar,30,5,35,0.13513513513513514,0.02252252252252252,0.07882882882882883,2396927922.4589996,28070070.154999997,2424997992.614,0.0022381151945473163,2.6210237670168937e-05,0.0022643254322174855,0.0,0.005646030029656897,0.017096185680402776,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,GRD,Grenada,17,5,22,0.07657657657657657,0.02252252252252252,0.04954954954954955,24226428.0,14264.0,24240692.0,2.2621262870842138e-05,1.3318913278907327e-08,2.2634581784121045e-05,0.0,0.0007723874262350245,2.888294091643058e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,GUY,Guyana,17,10,27,0.07657657657657657,0.04504504504504504,0.060810810810810814,203075489.0,81997.0,203157486.0,0.00018962036084287006,7.656414274611357e-08,0.00018969692498561617,0.0,0.001098541455123208,0.000265796357700226,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,KNA,Saint Kitts and Nevis,16,2,18,0.07207207207207207,0.009009009009009009,0.04054054054054054,28697358.0,6138.0,28703496.0,2.679596344193476e-05,5.731315879552242e-09,2.680169475781431e-05,0.0045045045045045045,0.0015481611050157129,3.8753301172651285e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,MSR,Montserrat,8,3,11,0.036036036036036036,0.013513513513513514,0.024774774774774775,7548734.465,5241.0,7553975.465,7.048579620361321e-06,4.893748211914842e-09,7.053473368573237e-06,0.0,0.0007341400560606797,0.00013878474853810748,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,SUR,Suriname,30,12,42,0.13513513513513514,0.05405405405405406,0.0945945945945946,146277103.115,20393744.275,166670847.39000002,0.00013658525316029654,1.90425204312211e-05,0.00015562777359151765,0.0,0.0013409599589256904,0.00018039990303554725,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,VCT,Saint Vincent and the Grenadines,33,6,39,0.14864864864864866,0.02702702702702703,0.08783783783783784,63646312.896,9337.0,63655649.896,5.9429313094785825e-05,8.718360437826536e-09,5.943803145522365e-05,0.0,0.0010683202293026717,3.6460151940231243e-05,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,VGB,Br. Virgin Isds,13,3,16,0.05855855855855856,0.013513513513513514,0.036036036036036036,3448006242.0,24186510.0,3472192752.0,0.0032195524482844327,2.2583989709017445e-05,0.00324213643799345,0.004484122131180954,0.0011415375242087571,0.0008358275368104068,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
2005,BWA,Botswana,6,8,14,0.02702702702702703,0.036036036036036036,0.03153153153153153,386352974.0,17829687.027000003,404182661.027,0.0003607544696967146,1.6648349362217613e-05,0.0003774028190589322,0.0,0.0009905944224007201,0.00020301147301417225,0.16088958914071022,223,7965,49506,0.16088958914071022,1070958245714.3386,134458034.6157362,0.1608895891407102,False,14,210,0.9417040358744395,True,1,223,1.0,2.0218137360044612,2.0,5,1,0.0009078826459199789,9.746207526317766e-08,0.9417444350179777,49506,46622,46622,1.0,1.0,0.5222188556268113,72726066.98197399,223,49506,0.5203395338505459,0.7234727507568958,0.0004888229825681829
